 	Label	Area	Mean	StdDev	Mode	Min	Max	Circ.	Median	Ch	AR	Round	Solidity	Mean_boundary	StdDev_boundary	Mean_distance
1	MD16_SEM_Sam73-ECS_2021.03.24_s2:0001-0994:1	7057.454	186.875	68.860	165	144	1138	0.662	173	1	2.332	0.429	0.928	564.620	779.177	19.506
2	MD16_SEM_Sam73-ECS_2021.03.24_s2:0002-1023:1	4563.009	214.102	185.954	184	153	2593	0.722	187	1	2.032	0.492	0.936	649.543	932.288	30.055
3	MD16_SEM_Sam73-ECS_2021.03.24_s2:0003-1026:1	5644.611	283.981	408.285	192	152	4837	0.761	195	1	1.249	0.801	0.912	759.350	1034.248	40.606
4	MD16_SEM_Sam73-ECS_2021.03.24_s2:0004-1054:1	10714.621	222.693	252.212	180	159	3446	0.492	183	1	3.268	0.306	0.873	657.219	835.822	40.703
5	MD16_SEM_Sam73-ECS_2021.03.24_s2:0005-1044:1	10423.941	210.634	238.274	173	150	4555	0.632	178	1	1.714	0.584	0.836	561.931	785.469	49.152
6	MD16_SEM_Sam73-ECS_2021.03.24_s2:0006-1076:1	6746.493	280.364	376.166	187	170	3685	0.528	194	1	3.024	0.331	0.886	1063.904	1081.159	72.632
7	MD16_SEM_Sam73-ECS_2021.03.24_s2:0007-1078:1	8355.377	215.991	225.236	181	165	3161	0.740	182	1	1.532	0.653	0.901	604.358	817.941	27.507
8	MD16_SEM_Sam73-ECS_2021.03.24_s2:0008-1093:1	12039.584	208.860	176.921	178	152	3972	0.608	181	1	2.561	0.391	0.905	827.798	1099.607	42.988
9	MD16_SEM_Sam73-ECS_2021.03.24_s2:0009-1093:1	8713.657	227.602	250.485	187	151	4045	0.525	190	1	3.197	0.313	0.902	713.281	850.354	70.240
10	MD16_SEM_Sam73-ECS_2021.03.24_s2:0010-1084:1	7070.974	202.884	149.462	179	168	3171	0.690	182	1	1.358	0.737	0.858	722.000	888.619	21.158
11	MD16_SEM_Sam73-ECS_2021.03.24_s2:0011-1131:1	14263.629	232.517	425.769	172	140	9960	0.476	176	1	3.492	0.286	0.860	687.846	1070.330	38.737
12	MD16_SEM_Sam73-ECS_2021.03.24_s2:0012-1106:1	5651.371	223.953	189.817	185	175	3131	0.794	189	1	1.414	0.707	0.939	741.213	821.446	42.562
13	MD16_SEM_Sam73-ECS_2021.03.24_s2:0013-1125:1	7760.496	266.317	324.198	191	158	3603	0.533	195	1	3.228	0.310	0.892	771.978	927.107	75.104
14	MD16_SEM_Sam73-ECS_2021.03.24_s2:0014-1120:1	3995.168	214.695	73.916	196	181	1290	0.422	202	1	4.171	0.240	0.831	689.957	990.501	14.849
15	MD16_SEM_Sam73-ECS_2021.03.24_s2:0015-1134:1	7537.415	275.134	402.114	191	165	4260	0.615	198	1	2.605	0.384	0.925	830.053	996.698	99.352
16	MD16_SEM_Sam73-ECS_2021.03.24_s2:0016-1124:1	5049.730	261.570	313.461	183	169	3233	0.773	188	1	1.648	0.607	0.926	470.448	678.361	41.145
17	MD16_SEM_Sam73-ECS_2021.03.24_s2:0017-1130:1	5083.530	217.491	231.871	183	160	3984	0.758	185	1	1.527	0.655	0.919	728.462	902.491	70.868
18	MD16_SEM_Sam73-ECS_2021.03.24_s2:0018-1135:1	5908.252	347.143	500.554	205	167	5079	0.621	210	1	2.639	0.379	0.893	1002.690	1185.634	97.162
19	MD16_SEM_Sam73-ECS_2021.03.24_s2:0019-1148:1	11586.663	176.768	63.852	166	155	1732	0.796	169	1	1.444	0.693	0.947	634.104	781.078	26.625
20	MD16_SEM_Sam73-ECS_2021.03.24_s2:0020-1177:1	17995.156	215.147	226.466	182	142	5712	0.472	184	1	3.814	0.262	0.825	776.394	1042.185	61.589
21	MD16_SEM_Sam73-ECS_2021.03.24_s2:0021-1158:1	4535.969	310.920	437.878	197	152	3997	0.436	203	1	4.283	0.233	0.907	868.969	1085.958	24.563
22	MD16_SEM_Sam73-ECS_2021.03.24_s2:0022-1158:1	11715.103	215.099	198.776	177	156	3028	0.772	180	1	1.542	0.649	0.928	658.264	837.391	81.143
23	MD16_SEM_Sam73-ECS_2021.03.24_s2:0023-1176:1	7239.974	228.153	262.186	180	159	4461	0.573	189	1	2.217	0.451	0.863	774.273	923.556	116.836
24	MD16_SEM_Sam73-ECS_2021.03.24_s2:0024-1182:1	9213.898	220.916	248.260	187	144	4301	0.663	187	1	2.050	0.488	0.897	698.004	1114.803	118.268
25	MD16_SEM_Sam73-ECS_2021.03.24_s2:0025-1188:1	12512.785	202.037	185.367	174	159	3701	0.808	177	1	1.453	0.688	0.956	561.678	725.423	24.712
26	MD16_SEM_Sam73-ECS_2021.03.24_s2:0026-1188:1	12458.705	250.377	375.016	175	156	4870	0.761	181	1	1.542	0.649	0.921	581.276	707.957	65.217
27	MD16_SEM_Sam73-ECS_2021.03.24_s2:0027-1182:1	4306.129	279.038	339.832	195	165	3234	0.569	198	1	3.073	0.325	0.867	634.115	898.168	85.237
28	MD16_SEM_Sam73-ECS_2021.03.24_s2:0028-1196:1	8071.456	245.503	238.406	191	166	2495	0.665	193	1	2.168	0.461	0.931	871.201	1089.067	134.115
29	MD16_SEM_Sam73-ECS_2021.03.24_s2:0029-1207:1	5752.772	260.115	295.647	193	165	3865	0.461	198	1	3.221	0.310	0.856	957.465	1108.445	17.201
30	MD16_SEM_Sam73-ECS_2021.03.24_s2:0030-1195:1	3941.088	207.295	98.475	182	164	1297	0.720	186	1	1.899	0.526	0.946	626.902	708.368	29.268
31	MD16_SEM_Sam73-ECS_2021.03.24_s2:0031-1209:1	7713.175	214.203	217.735	176	141	2839	0.582	177	1	1.979	0.505	0.837	399.388	623.236	30.724
32	MD16_SEM_Sam73-ECS_2021.03.24_s2:0032-1221:1	8990.818	219.934	251.159	194	165	5377	0.446	194	1	4.195	0.238	0.916	548.907	759.879	91.357
33	MD16_SEM_Sam73-ECS_2021.03.24_s2:0033-1214:1	6618.053	245.873	298.944	188	149	5594	0.692	193	1	1.922	0.520	0.874	581.840	762.979	104.949
34	MD16_SEM_Sam73-ECS_2021.03.24_s2:0034-1217:1	6449.053	232.336	259.983	193	175	3613	0.653	195	1	2.019	0.495	0.884	517.472	687.729	63.953
35	MD16_SEM_Sam73-ECS_2021.03.24_s2:0035-1242:1	10782.222	225.700	285.151	178	139	4340	0.566	182	1	2.629	0.380	0.894	578.280	706.041	23.928
36	MD16_SEM_Sam73-ECS_2021.03.24_s2:0036-1247:1	14182.508	219.392	221.356	172	156	3286	0.591	180	1	2.346	0.426	0.889	834.676	1147.974	139.965
37	MD16_SEM_Sam73-ECS_2021.03.24_s2:0037-1251:1	22450.005	182.784	117.899	137	133	3651	0.714	170	1	1.631	0.613	0.905	575.895	729.863	51.843
38	MD16_SEM_Sam73-ECS_2021.03.24_s2:0038-1229:1	5597.291	243.732	277.626	194	165	3509	0.646	192	1	2.256	0.443	0.929	532.342	745.009	67.653
39	MD16_SEM_Sam73-ECS_2021.03.24_s2:0039-1262:1	14351.509	224.277	274.613	182	146	8230	0.416	186	1	4.296	0.233	0.819	836.519	1099.644	99.496
40	MD16_SEM_Sam73-ECS_2021.03.24_s2:0040-1246:1	6388.213	260.912	273.970	195	155	3516	0.458	200	1	3.588	0.279	0.852	848.294	986.367	23.917
41	MD16_SEM_Sam73-ECS_2021.03.24_s2:0041-1240:1	6212.452	206.556	117.156	186	159	2065	0.685	190	1	2.007	0.498	0.933	895.518	1066.372	137.596
42	MD16_SEM_Sam73-ECS_2021.03.24_s2:0042-1235:1	5482.371	188.028	39.752	177	155	844	0.718	182	1	1.884	0.531	0.931	550.925	731.727	48.715
43	MD16_SEM_Sam73-ECS_2021.03.24_s2:0043-1247:1	7172.374	220.645	259.705	171	145	3609	0.787	175	1	1.144	0.874	0.929	517.199	684.038	33.843
44	MD16_SEM_Sam73-ECS_2021.03.24_s2:0044-1266:1	12080.144	231.688	308.850	176	160	5841	0.508	178	1	3.358	0.298	0.891	645.221	893.504	130.397
45	MD16_SEM_Sam73-ECS_2021.03.24_s2:0045-1272:1	8997.578	235.885	276.641	180	152	3900	0.557	187	1	2.970	0.337	0.909	763.915	1020.566	40.972
46	MD16_SEM_Sam73-ECS_2021.03.24_s2:0046-1247:1	1203.282	196.292	206.645	139	136	1591	0.890	141	1	1.149	0.870	0.962	425.858	574.519	50.697
47	MD16_SEM_Sam73-ECS_2021.03.24_s2:0047-1274:1	11965.224	197.868	130.949	174	158	2886	0.607	179	1	2.731	0.366	0.935	788.195	848.416	104.727
48	MD16_SEM_Sam73-ECS_2021.03.24_s2:0048-1263:1	5299.851	202.945	138.533	173	134	1986	0.733	177	1	1.617	0.619	0.924	448.318	562.351	44.568
49	MD16_SEM_Sam73-ECS_2021.03.24_s2:0049-1267:1	6503.133	222.844	248.677	173	132	2784	0.722	173	1	1.600	0.625	0.896	553.011	712.923	46.507
50	MD16_SEM_Sam73-ECS_2021.03.24_s2:0050-1284:1	16940.594	201.284	213.807	161	140	3527	0.806	165	1	1.233	0.811	0.939	544.788	755.416	80.251
51	MD16_SEM_Sam73-ECS_2021.03.24_s2:0051-1288:1	8720.417	230.598	254.401	186	145	2862	0.612	185	1	2.612	0.383	0.924	809.271	1117.224	65.671
52	MD16_SEM_Sam73-ECS_2021.03.24_s2:0052-1281:1	6212.452	234.814	145.211	200	179	1964	0.708	205	1	1.882	0.531	0.911	610.607	726.085	49.022
53	MD16_SEM_Sam73-ECS_2021.03.24_s2:0053-1305:1	20672.121	218.095	253.286	180	142	4364	0.617	182	1	2.366	0.423	0.920	755.527	925.553	120.142
54	MD16_SEM_Sam73-ECS_2021.03.24_s2:0054-1308:1	8598.737	218.631	186.696	175	152	2407	0.739	181	1	1.820	0.550	0.938	490.947	647.682	21.729
