 	Label	Area	Mean	StdDev	Mode	Min	Max	Circ.	Median	Ch	AR	Round	Solidity	Mean_boundary	StdDev_boundary	Mean_distance
1	MD26_SEM_Sam64-ECS_2021.03.24_s0:0001-0594:1	10944.462	172.187	88.207	155	133	1429	0.503	158	1	2.895	0.345	0.791	266.064	223.629	36.277
2	MD26_SEM_Sam64-ECS_2021.03.24_s0:0002-0590:1	4252.049	163.668	44.346	157	138	907	0.702	158	1	2.148	0.465	0.916	220.359	173.156	17.267
3	MD26_SEM_Sam64-ECS_2021.03.24_s0:0003-0614:1	6205.692	163.407	67.576	152	135	1019	0.677	153	1	1.893	0.528	0.892	229.291	161.873	44.976
4	MD26_SEM_Sam64-ECS_2021.03.24_s0:0004-0620:1	6232.732	180.450	85.140	168	146	1672	0.663	167	1	2.060	0.485	0.909	280.098	239.952	36.426
5	MD26_SEM_Sam64-ECS_2021.03.24_s0:0005-0615:1	4421.049	205.781	95.509	180	162	1336	0.687	186	1	2.308	0.433	0.916	454.390	546.403	14.778
6	MD26_SEM_Sam64-ECS_2021.03.24_s0:0006-0627:1	10816.022	213.234	177.178	174	149	2255	0.702	176	1	1.918	0.521	0.913	556.327	681.822	19.894
7	MD26_SEM_Sam64-ECS_2021.03.24_s0:0007-0627:1	8551.417	181.462	128.370	160	145	2839	0.556	163	1	2.070	0.483	0.832	282.629	329.344	22.355
8	MD26_SEM_Sam64-ECS_2021.03.24_s0:0008-0624:1	4022.208	163.002	9.288	161	146	274	0.833	161	1	1.291	0.775	0.936	230.059	142.917	26.170
9	MD26_SEM_Sam64-ECS_2021.03.24_s0:0009-0629:1	7449.535	292.018	361.756	184	139	3441	0.545	186	1	1.904	0.525	0.827	314.403	404.169	10.399
10	MD26_SEM_Sam64-ECS_2021.03.24_s0:0010-0648:1	12478.985	173.206	65.308	161	129	1422	0.460	162	1	3.468	0.288	0.834	289.154	243.825	34.059
11	MD26_SEM_Sam64-ECS_2021.03.24_s0:0011-0639:1	5313.371	164.992	46.649	158	147	810	0.849	157	1	1.265	0.790	0.953	280.915	249.467	19.377
12	MD26_SEM_Sam64-ECS_2021.03.24_s0:0012-0649:1	12566.865	194.222	146.989	164	134	1985	0.554	164	1	2.620	0.382	0.874	276.258	292.547	33.322
13	MD26_SEM_Sam64-ECS_2021.03.24_s0:0013-0644:1	7104.774	182.864	57.122	171	155	1224	0.761	176	1	1.413	0.708	0.914	437.206	548.593	17.955
