 	Label	Area	Mean	StdDev	Mode	Min	Max	Circ.	Median	Ch	AR	Round	Solidity	Mean_boundary	StdDev_boundary	Mean_distance
1	MD21_GAL_Sam14-ECS_2021.03.24_s0:0001-0535:1	5326.891	215.434	227.626	166	129	2689	0.159	167	1	3.847	0.260	0.433	301.397	387.239	4.798
2	MD21_GAL_Sam14-ECS_2021.03.24_s0:0002-0532:1	5164.650	186.326	104.478	158	152	1284	0.859	165	1	1.207	0.828	0.948	445.972	494.061	18.236
3	MD21_GAL_Sam14-ECS_2021.03.24_s0:0003-0532:1	3515.207	190.258	92.981	160	153	1036	0.759	162	1	1.661	0.602	0.917	467.401	529.199	19.290
4	MD21_GAL_Sam14-ECS_2021.03.24_s0:0004-0560:1	4630.609	201.444	132.364	171	159	1800	0.791	173	1	1.490	0.671	0.929	452.347	475.272	17.491
5	MD21_GAL_Sam14-ECS_2021.03.24_s0:0005-0564:1	4833.410	204.241	142.807	168	155	1704	0.671	170	1	2.119	0.472	0.907	494.799	556.014	42.276
6	MD21_GAL_Sam14-ECS_2021.03.24_s0:0006-0564:1	4096.568	183.632	77.152	168	160	1208	0.702	172	1	2.006	0.498	0.924	402.689	524.621	26.762
7	MD21_GAL_Sam14-ECS_2021.03.24_s0:0007-0566:1	3947.848	170.606	20.189	166	156	428	0.571	167	1	2.643	0.378	0.852	297.802	324.006	38.764
8	MD21_GAL_Sam14-ECS_2021.03.24_s0:0008-0572:1	3129.886	175.847	45.622	161	155	857	0.686	165	1	2.047	0.488	0.862	321.993	380.817	15.071
9	MD21_GAL_Sam14-ECS_2021.03.24_s0:0009-0618:1	6151.612	253.771	268.583	166	152	2820	0.158	173	1	4.410	0.227	0.436	316.852	387.744	4.887
10	MD21_GAL_Sam14-ECS_2021.03.24_s0:0010-0596:1	5583.771	206.379	121.874	173	167	1713	0.602	179	1	3.054	0.327	0.911	426.902	458.323	44.607
11	MD21_GAL_Sam14-ECS_2021.03.24_s0:0011-0593:1	3312.407	184.459	73.708	171	161	1617	0.736	176	1	1.572	0.636	0.900	438.793	619.754	50.012
12	MD21_GAL_Sam14-ECS_2021.03.24_s0:0012-0600:1	6509.893	199.667	125.935	176	164	2648	0.730	180	1	2.032	0.492	0.926	554.906	605.932	19.306
13	MD21_GAL_Sam14-ECS_2021.03.24_s0:0013-0608:1	4461.609	194.764	120.393	170	161	1954	0.744	173	1	1.811	0.552	0.952	365.668	458.055	29.720
14	MD21_GAL_Sam14-ECS_2021.03.24_s0:0014-0617:1	5198.450	250.592	265.813	175	165	3466	0.390	182	1	5.488	0.182	0.803	495.530	584.957	56.343
15	MD21_GAL_Sam14-ECS_2021.03.24_s0:0015-0619:1	3893.768	195.227	94.941	171	163	1763	0.798	179	1	1.450	0.690	0.946	447.306	616.623	54.731
16	MD21_GAL_Sam14-ECS_2021.03.24_s0:0016-0646:1	7794.296	146.644	26.261	131	128	561	0.110	134	1	4.283	0.233	0.262	174.515	184.033	4.418
17	MD21_GAL_Sam14-ECS_2021.03.24_s0:0017-0637:1	17089.314	190.440	138.471	131	126	2484	0.140	166	1	2.808	0.356	0.351	210.180	216.612	7.926
18	MD21_GAL_Sam14-ECS_2021.03.24_s0:0018-0626:1	4454.849	219.401	144.369	175	156	1398	0.739	178	1	1.733	0.577	0.902	472.814	555.374	27.281
19	MD21_GAL_Sam14-ECS_2021.03.24_s0:0019-0634:1	4792.850	205.903	103.458	179	165	1331	0.524	181	1	3.398	0.294	0.840	467.972	590.357	66.011
20	MD21_GAL_Sam14-ECS_2021.03.24_s0:0020-0628:1	3853.208	182.121	111.562	168	138	1897	0.628	169	1	1.819	0.550	0.821	247.168	272.024	15.675
21	MD21_GAL_Sam14-ECS_2021.03.24_s0:0021-0634:1	4475.129	203.867	126.304	182	162	1768	0.709	182	1	1.673	0.598	0.908	374.246	407.635	20.400
22	MD21_GAL_Sam14-ECS_2021.03.24_s0:0022-0631:1	4819.890	197.450	95.227	182	168	1804	0.800	187	1	1.366	0.732	0.934	330.756	401.035	24.304
23	MD21_GAL_Sam14-ECS_2021.03.24_s0:0023-0639:1	3846.448	187.373	111.854	166	150	1282	0.641	168	1	2.060	0.485	0.858	356.529	408.664	24.803
24	MD21_GAL_Sam14-ECS_2021.03.24_s0:0024-0637:1	3454.367	191.035	116.512	169	139	1880	0.761	170	1	1.451	0.689	0.942	241.227	254.759	20.135
25	MD21_GAL_Sam14-ECS_2021.03.24_s0:0025-0634:1	3427.327	184.446	51.626	173	168	1047	0.777	176	1	1.270	0.787	0.921	380.466	390.031	22.556
26	MD21_GAL_Sam14-ECS_2021.03.24_s0:0026-0644:1	5070.010	193.621	143.748	159	151	2159	0.738	168	1	2.002	0.500	0.936	390.017	516.978	21.027
27	MD21_GAL_Sam14-ECS_2021.03.24_s0:0027-0647:1	5137.610	202.154	150.131	179	162	2567	0.778	182	1	1.626	0.615	0.953	390.177	519.833	28.676
28	MD21_GAL_Sam14-ECS_2021.03.24_s0:0028-0639:1	1554.803	185.604	6.097	183	175	216	0.798	185	1	1.878	0.533	0.929	326.714	400.290	77.709
29	MD21_GAL_Sam14-ECS_2021.03.24_s0:0029-0658:1	6225.972	186.375	39.386	181	164	1022	0.587	182	1	1.936	0.516	0.866	277.978	318.010	37.781
30	MD21_GAL_Sam14-ECS_2021.03.24_s0:0030-0657:1	5536.451	179.858	108.757	171	136	2462	0.652	171	1	2.366	0.423	0.946	264.150	322.773	29.099
31	MD21_GAL_Sam14-ECS_2021.03.24_s0:0031-0656:1	5685.171	198.760	128.171	173	163	1673	0.696	175	1	2.293	0.436	0.931	341.438	381.897	36.491
