 	Label	Area	Mean	StdDev	Mode	Min	Max	Circ.	Median	Ch	AR	Round	Solidity	Mean_boundary	StdDev_boundary	Mean_distance
1	MD28_SEM_Sam97-ECS_2021.03.24_s0:0001-0903:1	6881.694	152.292	37.948	145	127	661	0.606	148	1	1.706	0.586	0.838	349.690	417.286	20.142
2	MD28_SEM_Sam97-ECS_2021.03.24_s0:0002-0922:1	9572.179	152.617	67.781	147	127	1310	0.657	144	1	2.187	0.457	0.937	235.682	225.058	19.926
3	MD28_SEM_Sam97-ECS_2021.03.24_s0:0003-0925:1	15987.432	133.603	27.319	129	121	573	0.523	129	1	2.193	0.456	0.860	175.006	95.448	18.731
4	MD28_SEM_Sam97-ECS_2021.03.24_s0:0004-0927:1	4535.969	174.827	127.174	146	126	1432	0.808	150	1	1.331	0.751	0.942	223.429	214.920	35.902
5	MD28_SEM_Sam97-ECS_2021.03.24_s0:0005-0938:1	9680.339	147.210	45.176	142	125	899	0.774	142	1	1.295	0.772	0.907	276.257	277.024	31.291
6	MD28_SEM_Sam97-ECS_2021.03.24_s0:0006-0943:1	6340.893	173.134	48.728	163	139	769	0.722	165	1	1.551	0.645	0.913	220.829	139.970	29.084
7	MD28_SEM_Sam97-ECS_2021.03.24_s0:0007-0948:1	4225.008	158.488	56.130	147	130	786	0.671	150	1	1.954	0.512	0.866	322.623	435.583	39.072
8	MD28_SEM_Sam97-ECS_2021.03.24_s0:0008-0952:1	4387.249	153.829	41.138	147	134	619	0.693	148	1	2.368	0.422	0.925	212.015	128.510	42.621
9	MD28_SEM_Sam97-ECS_2021.03.24_s0:0009-0950:1	7970.056	148.969	31.886	142	123	487	0.620	143	1	2.306	0.434	0.916	183.145	107.465	23.131
10	MD28_SEM_Sam97-ECS_2021.03.24_s0:0010-0958:1	5746.011	163.244	81.188	145	133	1040	0.758	146	1	1.582	0.632	0.941	195.419	126.427	27.220
11	MD28_SEM_Sam97-ECS_2021.03.24_s0:0011-0972:1	6942.534	147.500	36.164	147	124	909	0.455	145	1	3.746	0.267	0.774	204.272	165.643	19.227
12	MD28_SEM_Sam97-ECS_2021.03.24_s0:0012-0974:1	14784.150	153.889	59.838	142	121	916	0.605	143	1	1.630	0.613	0.840	217.555	155.510	32.848
13	MD28_SEM_Sam97-ECS_2021.03.24_s0:0013-0974:1	9558.659	139.082	30.698	134	116	520	0.697	134	1	1.695	0.590	0.943	161.379	65.145	21.842
14	MD28_SEM_Sam97-ECS_2021.03.24_s0:0014-0992:1	9646.539	162.440	102.922	145	128	1538	0.555	147	1	2.769	0.361	0.873	223.979	167.106	34.179
15	MD28_SEM_Sam97-ECS_2021.03.24_s0:0015-0987:1	7598.255	159.848	72.320	145	129	1110	0.655	148	1	2.420	0.413	0.945	213.023	151.767	41.125
16	MD28_SEM_Sam97-ECS_2021.03.24_s0:0016-0994:1	16420.073	148.918	47.295	139	119	814	0.728	141	1	1.445	0.692	0.926	193.328	104.110	31.494
17	MD28_SEM_Sam97-ECS_2021.03.24_s0:0017-0996:1	10951.222	155.663	52.221	145	135	895	0.774	146	1	1.886	0.530	0.956	216.273	151.283	22.559
18	MD28_SEM_Sam97-ECS_2021.03.24_s0:0018-1023:1	2629.645	174.602	73.651	147	140	815	0.297	155	1	7.166	0.140	0.718	290.788	243.954	3.900
19	MD28_SEM_Sam97-ECS_2021.03.24_s0:0019-1022:1	9950.740	164.075	69.933	147	139	1109	0.738	148	1	1.265	0.791	0.931	284.112	234.285	27.378
20	MD28_SEM_Sam97-ECS_2021.03.24_s0:0020-1032:1	6773.534	171.372	95.568	151	142	1343	0.671	154	1	2.148	0.466	0.910	247.535	199.024	22.034
21	MD28_SEM_Sam97-ECS_2021.03.24_s0:0021-1045:1	8166.096	164.949	68.810	150	144	1017	0.711	152	1	1.994	0.502	0.934	252.118	213.424	42.080
22	MD28_SEM_Sam97-ECS_2021.03.24_s0:0022-1041:1	5793.332	208.075	177.276	168	153	1964	0.695	168	1	1.736	0.576	0.900	310.022	265.816	20.471
23	MD28_SEM_Sam97-ECS_2021.03.24_s0:0023-1076:1	17481.395	159.545	83.573	147	124	1335	0.345	147	1	1.547	0.646	0.654	216.905	184.837	16.993
24	MD28_SEM_Sam97-ECS_2021.03.24_s0:0024-1086:1	18711.717	164.198	78.393	147	137	1190	0.789	150	1	1.734	0.577	0.961	320.131	253.296	19.159
25	MD28_SEM_Sam97-ECS_2021.03.24_s0:0025-1089:1	3846.448	156.668	26.440	152	131	536	0.751	153	1	1.311	0.763	0.899	223.084	158.148	23.063
26	MD28_SEM_Sam97-ECS_2021.03.24_s0:0026-1103:1	1940.124	298.192	284.665	163	127	1520	0.167	165	1	4.561	0.219	0.362	255.777	217.394	2.540
27	MD28_SEM_Sam97-ECS_2021.03.24_s0:0027-1117:1	4096.568	194.023	125.420	151	125	1337	0.154	155	1	8.821	0.113	0.534	213.341	144.082	3.607
28	MD28_SEM_Sam97-ECS_2021.03.24_s0:0028-1111:1	5468.851	156.845	26.423	152	121	679	0.703	155	1	1.818	0.550	0.882	237.616	166.727	19.679
29	MD28_SEM_Sam97-ECS_2021.03.24_s0:0029-1129:1	5049.730	169.849	107.034	147	138	1359	0.253	149	1	5.787	0.173	0.685	205.813	164.369	5.576
30	MD28_SEM_Sam97-ECS_2021.03.24_s0:0030-1141:1	9930.460	157.570	56.941	149	138	1074	0.667	149	1	2.329	0.429	0.929	214.109	132.076	19.981
31	MD28_SEM_Sam97-ECS_2021.03.24_s0:0031-1167:1	17238.034	145.031	34.120	142	124	857	0.580	142	1	2.446	0.409	0.880	229.025	195.493	34.074
32	MD28_SEM_Sam97-ECS_2021.03.24_s0:0032-1172:1	12857.546	155.023	56.760	145	126	811	0.551	145	1	2.125	0.471	0.865	207.761	137.959	46.570
33	MD28_SEM_Sam97-ECS_2021.03.24_s0:0033-1195:1	7239.974	162.123	82.461	150	125	1332	0.604	151	1	2.030	0.493	0.875	232.582	181.127	18.731
34	MD28_SEM_Sam97-ECS_2021.03.24_s0:0034-1199:1	23511.327	146.393	29.072	145	122	895	0.763	144	1	1.545	0.647	0.948	195.878	164.726	29.195
35	MD28_SEM_Sam97-ECS_2021.03.24_s0:0035-1245:1	17251.555	144.444	31.852	142	123	921	0.530	141	1	2.229	0.449	0.810	225.329	190.596	31.606
36	MD28_SEM_Sam97-ECS_2021.03.24_s0:0036-1227:1	7787.536	154.459	32.423	150	135	619	0.832	150	1	1.424	0.702	0.955	239.966	178.761	14.602
37	MD28_SEM_Sam97-ECS_2021.03.24_s0:0037-1238:1	8733.937	155.812	54.174	147	134	913	0.621	148	1	2.517	0.397	0.923	249.927	236.876	32.063
38	MD28_SEM_Sam97-ECS_2021.03.24_s0:0038-1232:1	7780.776	159.497	45.805	150	130	984	0.716	151	1	1.438	0.696	0.896	281.354	307.982	18.864
39	MD28_SEM_Sam97-ECS_2021.03.24_s0:0039-1280:1	3542.247	140.103	57.525	126	122	1030	0.136	131	1	2.423	0.413	0.343	166.480	119.183	3.017
40	MD28_SEM_Sam97-ECS_2021.03.24_s0:0040-1284:1	5793.332	157.498	54.705	147	135	936	0.688	150	1	1.781	0.562	0.876	298.127	324.703	13.734
41	MD28_SEM_Sam97-ECS_2021.03.24_s0:0041-1368:1	28182.496	162.830	107.746	139	121	2165	0.118	140	1	2.416	0.414	0.338	209.082	209.424	8.594
42	MD28_SEM_Sam97-ECS_2021.03.24_s0:0042-1362:1	10883.622	137.357	16.009	134	121	552	0.401	136	1	3.689	0.271	0.784	203.912	175.283	31.143
43	MD28_SEM_Sam97-ECS_2021.03.24_s0:0043-1405:1	9247.698	144.876	51.285	139	127	1114	0.523	139	1	2.715	0.368	0.864	241.373	231.757	19.645
44	MD28_SEM_Sam97-ECS_2021.03.24_s0:0044-1400:1	12235.624	147.737	80.826	134	124	1852	0.489	139	1	2.061	0.485	0.782	243.189	261.223	43.015
45	MD28_SEM_Sam97-ECS_2021.03.24_s0:0045-1423:1	2933.846	160.203	206.929	126	125	3144	0.121	134	1	2.122	0.471	0.242	170.856	154.938	2.836
46	MD28_SEM_Sam97-ECS_2021.03.24_s0:0046-1413:1	3934.328	146.187	12.691	140	129	309	0.573	144	1	2.851	0.351	0.914	195.373	154.513	44.376
47	MD28_SEM_Sam97-ECS_2021.03.24_s0:0047-1409:1	7422.495	193.015	159.419	158	130	2307	0.598	161	1	2.433	0.411	0.897	378.027	455.963	16.565
48	MD28_SEM_Sam97-ECS_2021.03.24_s0:0048-1418:1	7564.455	189.578	140.430	161	153	1949	0.794	166	1	1.277	0.783	0.926	416.852	506.036	32.857
49	MD28_SEM_Sam97-ECS_2021.03.24_s0:0049-1447:1	12526.305	171.744	91.462	155	142	1534	0.394	159	1	4.801	0.208	0.806	302.103	358.952	15.904
50	MD28_SEM_Sam97-ECS_2021.03.24_s0:0050-1439:1	7665.855	189.135	162.498	162	153	2346	0.720	165	1	1.975	0.506	0.948	418.691	469.630	35.082
51	MD28_SEM_Sam97-ECS_2021.03.24_s0:0051-1440:1	8733.937	169.856	126.005	150	140	2772	0.618	155	1	2.383	0.420	0.884	392.516	462.554	61.206
52	MD28_SEM_Sam97-ECS_2021.03.24_s0:0052-1440:1	1243.842	183.870	113.115	150	141	1024	0.365	152	1	2.575	0.388	0.724	272.481	290.538	3.940
53	MD28_SEM_Sam97-ECS_2021.03.24_s0:0053-1453:1	4535.969	183.541	120.825	152	144	1987	0.649	164	1	1.998	0.500	0.909	379.208	394.841	24.589
54	MD28_SEM_Sam97-ECS_2021.03.24_s0:0054-1466:1	9984.540	161.028	37.540	160	141	1005	0.657	158	1	1.813	0.551	0.894	393.631	508.445	54.234
55	MD28_SEM_Sam97-ECS_2021.03.24_s0:0055-1466:1	3805.888	176.348	78.597	155	149	1072	0.792	160	1	1.543	0.648	0.944	409.577	406.261	14.620
56	MD28_SEM_Sam97-ECS_2021.03.24_s0:0056-1465:1	5090.290	191.615	95.942	168	155	1443	0.476	170	1	3.630	0.275	0.886	433.047	465.263	47.919
57	MD28_SEM_Sam97-ECS_2021.03.24_s0:0057-1483:1	6685.653	185.223	115.141	168	153	1905	0.554	168	1	2.962	0.338	0.876	457.009	556.429	51.208
58	MD28_SEM_Sam97-ECS_2021.03.24_s0:0058-1486:1	10295.501	171.582	92.249	155	142	1604	0.630	158	1	2.447	0.409	0.909	361.044	408.880	38.159
59	MD28_SEM_Sam97-ECS_2021.03.24_s0:0059-1505:1	2622.885	195.198	169.527	167	149	2384	0.129	170	1	1.503	0.665	0.290	314.098	404.284	3.041
60	MD28_SEM_Sam97-ECS_2021.03.24_s0:0060-1506:1	8855.618	201.292	209.068	158	151	2679	0.748	160	1	1.518	0.659	0.924	350.862	424.154	32.943
61	MD28_SEM_Sam97-ECS_2021.03.24_s0:0061-1519:1	7740.215	178.966	129.113	158	147	2187	0.809	161	1	1.230	0.813	0.963	488.956	576.703	70.106
62	MD28_SEM_Sam97-ECS_2021.03.24_s0:0062-1523:1	9605.979	187.638	215.635	155	147	3917	0.764	158	1	1.316	0.760	0.948	469.798	577.760	39.545
63	MD28_SEM_Sam97-ECS_2021.03.24_s0:0063-1537:1	8321.577	170.279	90.479	158	146	1522	0.663	157	1	1.709	0.585	0.864	412.593	488.384	19.116
64	MD28_SEM_Sam97-ECS_2021.03.24_s0:0064-1531:1	2372.765	180.299	85.238	155	149	1088	0.777	160	1	1.416	0.706	0.921	469.679	515.994	53.698
65	MD28_SEM_Sam97-ECS_2021.03.24_s0:0065-1537:1	4623.849	198.808	173.761	170	159	2331	0.740	171	1	1.786	0.560	0.911	423.269	532.028	23.206
66	MD28_SEM_Sam97-ECS_2021.03.24_s0:0066-1550:1	11323.023	173.444	120.504	152	143	1955	0.464	156	1	3.870	0.258	0.888	390.267	451.441	51.108
67	MD28_SEM_Sam97-ECS_2021.03.24_s0:0067-1572:1	10133.260	174.977	123.612	155	144	2045	0.589	158	1	2.587	0.387	0.883	477.099	607.321	16.472
68	MD28_SEM_Sam97-ECS_2021.03.24_s0:0068-1569:1	8213.416	169.208	93.152	160	148	2451	0.721	160	1	1.551	0.645	0.907	404.939	520.043	39.940
69	MD28_SEM_Sam97-ECS_2021.03.24_s0:0069-1591:1	7665.855	210.143	192.374	168	135	2987	0.355	176	1	2.486	0.402	0.750	335.451	450.647	8.973
70	MD28_SEM_Sam97-ECS_2021.03.24_s0:0070-1609:1	21895.684	173.453	100.829	155	126	1681	0.445	159	1	2.205	0.454	0.744	379.908	462.012	22.501
71	MD28_SEM_Sam97-ECS_2021.03.24_s0:0071-1596:1	8794.778	168.599	56.091	162	151	1147	0.651	162	1	2.162	0.463	0.895	457.756	623.738	36.643
72	MD28_SEM_Sam97-ECS_2021.03.24_s0:0072-1623:1	4894.250	183.312	114.243	171	157	2574	0.608	172	1	2.211	0.452	0.879	603.329	740.265	20.546
73	MD28_SEM_Sam97-ECS_2021.03.24_s0:0073-1649:1	1095.122	271.586	320.663	167	160	1840	0.264	170	1	5.075	0.197	0.606	279.608	330.391	2.667
74	MD28_SEM_Sam97-ECS_2021.03.24_s0:0074-1655:1	2724.285	165.658	62.617	158	148	1140	0.680	158	1	1.919	0.521	0.884	267.533	304.370	11.169
