 	Label	Area	Mean	StdDev	Mode	Min	Max	Circ.	Median	Ch	AR	Round	Solidity	Mean_boundary	StdDev_boundary	Mean_distance
1	MD22_GAL_Sam81-ECS_2021.03.24_s2:0001-0570:1	2122.644	233.045	250.749	142	134	1718	0.192	144	1	6.025	0.166	0.590	345.449	455.599	3.172
2	MD22_GAL_Sam81-ECS_2021.03.24_s2:0002-0604:1	13283.427	218.290	197.387	181	165	2712	0.543	183	1	2.650	0.377	0.860	521.697	606.952	17.616
3	MD22_GAL_Sam81-ECS_2021.03.24_s2:0003-0606:1	10011.580	211.584	244.696	171	157	5068	0.652	173	1	2.008	0.498	0.913	375.749	531.022	16.856
4	MD22_GAL_Sam81-ECS_2021.03.24_s2:0004-0656:1	12938.666	214.896	205.947	181	148	3835	0.720	187	1	1.845	0.542	0.939	588.101	778.805	20.856
5	MD22_GAL_Sam81-ECS_2021.03.24_s2:0005-0685:1	8531.137	199.448	134.590	179	148	2452	0.505	179	1	3.373	0.296	0.905	784.179	1037.449	29.935
6	MD22_GAL_Sam81-ECS_2021.03.24_s2:0006-0697:1	8145.816	202.241	148.134	183	156	2359	0.568	182	1	3.120	0.320	0.893	460.174	664.835	15.290
7	MD22_GAL_Sam81-ECS_2021.03.24_s2:0007-0719:1	10552.381	221.866	292.634	178	158	4547	0.816	180	1	1.614	0.620	0.957	539.760	842.360	19.258
8	MD22_GAL_Sam81-ECS_2021.03.24_s2:0008-0751:1	10241.420	251.392	447.520	179	165	8001	0.682	179	1	2.479	0.403	0.907	464.458	859.158	16.814
9	MD22_GAL_Sam81-ECS_2021.03.24_s2:0009-0760:1	2940.606	151.143	17.013	137	130	212	0.245	146	1	2.965	0.337	0.460	198.907	198.103	3.575
10	MD22_GAL_Sam81-ECS_2021.03.24_s2:0010-0788:1	12891.346	200.120	171.250	163	151	2434	0.584	166	1	2.796	0.358	0.912	364.123	472.267	13.625
11	MD22_GAL_Sam81-ECS_2021.03.24_s2:0011-0791:1	9267.979	169.243	99.454	158	139	2268	0.441	158	1	3.255	0.307	0.801	439.514	544.352	21.221
12	MD22_GAL_Sam81-ECS_2021.03.24_s2:0012-0799:1	18184.436	194.464	136.736	174	140	2308	0.591	174	1	2.649	0.378	0.909	698.379	757.407	32.600
13	MD22_GAL_Sam81-ECS_2021.03.24_s2:0013-0777:1	3873.488	224.616	304.605	167	143	3553	0.460	166	1	1.579	0.633	0.706	368.995	461.657	8.860
14	MD22_GAL_Sam81-ECS_2021.03.24_s2:0014-0822:1	13290.187	193.080	181.792	166	145	2931	0.679	167	1	2.081	0.481	0.931	423.833	557.271	42.834
15	MD22_GAL_Sam81-ECS_2021.03.24_s2:0015-0822:1	7888.936	194.300	160.776	163	153	2252	0.631	166	1	2.258	0.443	0.898	546.902	700.341	30.810
16	MD22_GAL_Sam81-ECS_2021.03.24_s2:0016-0839:1	8017.376	201.519	235.968	163	134	4620	0.522	164	1	3.102	0.322	0.889	440.704	557.383	19.288
17	MD22_GAL_Sam81-ECS_2021.03.24_s2:0017-0826:1	953.162	197.461	116.771	163	157	1164	0.272	166	1	4.450	0.225	0.662	325.743	410.418	2.780
18	MD22_GAL_Sam81-ECS_2021.03.24_s2:0018-0864:1	14547.549	232.000	280.625	179	156	5078	0.446	181	1	2.662	0.376	0.819	700.229	785.962	76.266
