 	Label	Area	Mean	StdDev	Mode	Min	Max	Circ.	Median	Ch	AR	Round	Solidity	Mean_boundary	StdDev_boundary	Mean_distance
1	MD13_SEM_Sam54-ECS_2021.03.24_s2:0001-0919:1	6699.173	158.912	18.633	158	133	622	0.848	158	1	1.227	0.815	0.957	289.266	332.762	19.478
2	MD13_SEM_Sam54-ECS_2021.03.24_s2:0002-0938:1	5184.930	201.825	154.391	168	126	2089	0.724	173	1	1.487	0.672	0.863	265.774	256.745	20.876
3	MD13_SEM_Sam54-ECS_2021.03.24_s2:0003-0953:1	6591.013	182.404	75.205	167	155	1160	0.666	170	1	2.001	0.500	0.882	295.333	342.507	25.379
4	MD13_SEM_Sam54-ECS_2021.03.24_s2:0004-0958:1	8504.097	195.962	136.337	150	146	2333	0.576	176	1	1.399	0.715	0.797	311.249	337.604	26.276
5	MD13_SEM_Sam54-ECS_2021.03.24_s2:0005-0961:1	6056.972	182.348	40.908	176	138	697	0.867	176	1	1.078	0.928	0.953	327.260	336.303	42.190
6	MD13_SEM_Sam54-ECS_2021.03.24_s2:0006-0969:1	10072.420	177.427	140.811	147	138	2299	0.813	150	1	1.270	0.787	0.944	430.897	458.579	50.876
7	MD13_SEM_Sam54-ECS_2021.03.24_s2:0007-0988:1	5779.812	192.363	49.034	186	167	1293	0.593	187	1	2.700	0.370	0.902	522.195	576.061	36.082
8	MD13_SEM_Sam54-ECS_2021.03.24_s2:0008-1004:1	7665.855	207.756	206.979	163	149	2641	0.444	163	1	4.078	0.245	0.838	277.228	292.313	60.777
9	MD13_SEM_Sam54-ECS_2021.03.24_s2:0009-1000:1	6205.692	182.173	65.710	178	157	1359	0.488	175	1	3.685	0.271	0.908	308.853	395.256	42.394
10	MD13_SEM_Sam54-ECS_2021.03.24_s2:0010-0979:1	2440.365	203.643	99.840	188	178	1826	0.797	190	1	1.385	0.722	0.941	517.781	621.159	31.100
11	MD13_SEM_Sam54-ECS_2021.03.24_s2:0011-1004:1	8213.416	179.756	85.778	168	153	2487	0.541	171	1	3.237	0.309	0.864	355.550	457.209	57.377
12	MD13_SEM_Sam54-ECS_2021.03.24_s2:0012-1000:1	8524.377	203.642	208.529	167	150	3191	0.690	169	1	1.793	0.558	0.904	388.986	450.469	69.366
13	MD13_SEM_Sam54-ECS_2021.03.24_s2:0013-1003:1	7679.375	183.099	59.886	173	143	1145	0.729	174	1	1.432	0.698	0.916	414.396	475.179	85.529
14	MD13_SEM_Sam54-ECS_2021.03.24_s2:0014-0997:1	4076.288	204.308	17.827	198	187	497	0.640	202	1	1.774	0.564	0.892	499.648	614.752	29.784
15	MD13_SEM_Sam54-ECS_2021.03.24_s2:0015-1005:1	6550.453	168.999	67.771	160	152	1697	0.731	162	1	1.376	0.727	0.937	257.669	323.910	26.359
16	MD13_SEM_Sam54-ECS_2021.03.24_s2:0016-1007:1	4650.889	195.305	19.205	194	175	445	0.650	193	1	1.695	0.590	0.941	499.000	551.617	74.802
17	MD13_SEM_Sam54-ECS_2021.03.24_s2:0017-1009:1	14493.469	196.788	159.461	173	129	2429	0.702	173	1	1.843	0.543	0.909	327.763	382.053	23.642
18	MD13_SEM_Sam54-ECS_2021.03.24_s2:0018-1007:1	5671.651	204.911	158.204	168	139	2102	0.733	170	1	1.467	0.682	0.942	571.304	664.048	83.122
19	MD13_SEM_Sam54-ECS_2021.03.24_s2:0019-1004:1	3859.968	225.655	246.474	193	180	4234	0.823	196	1	1.398	0.715	0.941	542.178	610.811	54.461
20	MD13_SEM_Sam54-ECS_2021.03.24_s2:0020-1013:1	3528.727	205.307	106.502	190	169	1587	0.845	193	1	1.339	0.747	0.943	689.282	754.379	22.423
21	MD13_SEM_Sam54-ECS_2021.03.24_s2:0021-1020:1	6935.774	204.606	79.771	193	168	1334	0.752	194	1	1.470	0.680	0.901	314.169	293.037	22.153
22	MD13_SEM_Sam54-ECS_2021.03.24_s2:0022-1017:1	8024.136	232.957	146.768	198	176	1838	0.612	204	1	2.634	0.380	0.927	419.168	489.503	20.465
23	MD13_SEM_Sam54-ECS_2021.03.24_s2:0023-1032:1	5272.811	191.728	43.499	182	168	914	0.745	185	1	1.506	0.664	0.932	510.195	682.723	50.358
24	MD13_SEM_Sam54-ECS_2021.03.24_s2:0024-1031:1	4468.369	244.425	133.068	209	181	1895	0.801	212	1	1.615	0.619	0.951	452.231	538.990	16.956
25	MD13_SEM_Sam54-ECS_2021.03.24_s2:0025-1033:1	7828.096	192.191	81.262	181	166	2004	0.731	183	1	1.729	0.578	0.920	423.214	477.879	30.755
26	MD13_SEM_Sam54-ECS_2021.03.24_s2:0026-1030:1	7861.896	224.496	169.753	181	165	2171	0.772	185	1	1.684	0.594	0.948	312.305	340.518	23.203
27	MD13_SEM_Sam54-ECS_2021.03.24_s2:0027-1030:1	4691.449	194.654	35.625	191	171	821	0.775	191	1	1.567	0.638	0.943	505.428	714.920	64.209
28	MD13_SEM_Sam54-ECS_2021.03.24_s2:0028-1039:1	6861.414	197.470	73.536	185	174	1430	0.676	187	1	1.990	0.503	0.884	417.545	516.334	43.324
29	MD13_SEM_Sam54-ECS_2021.03.24_s2:0029-1033:1	2994.686	231.061	103.854	217	184	1402	0.758	214	1	1.623	0.616	0.911	549.721	632.173	23.034
30	MD13_SEM_Sam54-ECS_2021.03.24_s2:0030-1034:1	4001.928	224.936	129.892	210	187	1860	0.651	207	1	2.156	0.464	0.898	574.567	663.609	22.111
31	MD13_SEM_Sam54-ECS_2021.03.24_s2:0031-1042:1	7152.094	177.241	97.570	164	152	1686	0.782	164	1	1.448	0.690	0.946	493.771	589.303	105.300
32	MD13_SEM_Sam54-ECS_2021.03.24_s2:0032-1039:1	7104.774	213.456	187.303	181	156	2991	0.703	182	1	1.584	0.631	0.909	496.605	594.354	87.364
33	MD13_SEM_Sam54-ECS_2021.03.24_s2:0033-1035:1	9031.378	211.099	133.528	185	171	1841	0.675	188	1	2.429	0.412	0.949	421.245	459.936	18.844
34	MD13_SEM_Sam54-ECS_2021.03.24_s2:0034-1039:1	5056.490	197.778	73.765	190	176	1513	0.820	189	1	1.413	0.708	0.925	646.125	762.351	35.640
35	MD13_SEM_Sam54-ECS_2021.03.24_s2:0035-1047:1	6198.932	202.221	69.516	195	170	996	0.697	192	1	1.893	0.528	0.910	452.888	544.306	115.552
36	MD13_SEM_Sam54-ECS_2021.03.24_s2:0036-1040:1	4110.088	217.470	112.192	193	183	1840	0.733	199	1	1.463	0.684	0.907	579.414	661.099	28.645
37	MD13_SEM_Sam54-ECS_2021.03.24_s2:0037-1044:1	8416.217	240.419	207.999	194	159	2315	0.807	194	1	1.188	0.842	0.943	481.418	541.014	32.063
38	MD13_SEM_Sam54-ECS_2021.03.24_s2:0038-1044:1	9159.818	224.249	257.978	176	161	3654	0.724	178	1	1.656	0.604	0.927	449.143	482.264	42.770
39	MD13_SEM_Sam54-ECS_2021.03.24_s2:0039-1046:1	7016.894	207.106	57.495	197	180	1117	0.826	199	1	1.149	0.871	0.944	504.507	567.588	48.637
40	MD13_SEM_Sam54-ECS_2021.03.24_s2:0040-1051:1	8206.656	178.413	78.296	168	154	1494	0.768	169	1	1.698	0.589	0.946	496.417	573.917	128.706
41	MD13_SEM_Sam54-ECS_2021.03.24_s2:0041-1044:1	8882.658	217.233	153.211	183	148	2194	0.529	188	1	3.085	0.324	0.831	462.110	470.527	48.852
42	MD13_SEM_Sam54-ECS_2021.03.24_s2:0042-1054:1	8909.698	166.914	72.958	163	146	1869	0.748	161	1	1.768	0.566	0.941	409.323	553.006	74.592
43	MD13_SEM_Sam54-ECS_2021.03.24_s2:0043-1041:1	5205.210	207.906	65.274	197	179	999	0.717	196	1	1.970	0.508	0.939	566.042	649.838	98.768
44	MD13_SEM_Sam54-ECS_2021.03.24_s2:0044-1049:1	4664.409	207.529	77.954	199	178	1966	0.793	198	1	1.538	0.650	0.933	641.439	855.884	54.855
45	MD13_SEM_Sam54-ECS_2021.03.24_s2:0045-1053:1	3366.487	209.028	67.532	198	182	1384	0.817	198	1	1.575	0.635	0.941	531.782	806.349	12.952
