 	Label	Area	Mean	StdDev	Mode	Min	Max	Circ.	Median	Ch	AR	Round	Solidity	Mean_boundary	StdDev_boundary	Mean_distance
1	MD19_GAL_Sam45-ECS_2021.03.24_s2:0001-1566:1	13709.307	161.819	27.226	160	127	552	0.482	160	1	3.028	0.330	0.832	176.091	68.619	24.193
2	MD19_GAL_Sam45-ECS_2021.03.24_s2:0002-1707:1	824.722	158.779	64.351	140	127	540	0.750	140	1	2.197	0.455	0.917	172.313	78.703	33.730
3	MD19_GAL_Sam45-ECS_2021.03.24_s2:0003-1749:1	20611.281	154.616	25.707	151	130	484	0.700	151	1	1.795	0.557	0.924	175.053	63.702	38.091
4	MD19_GAL_Sam45-ECS_2021.03.24_s2:0001-1566:2	13709.307	138.725	2.261	139	129	145	0.482	139	2	3.028	0.330	0.832	137.962	4.334	24.193
5	MD19_GAL_Sam45-ECS_2021.03.24_s2:0002-1707:2	824.722	130.287	1.688	129	127	134	0.750	130	2	2.197	0.455	0.917	131.760	1.863	33.730
6	MD19_GAL_Sam45-ECS_2021.03.24_s2:0003-1749:2	20611.281	134.889	4.892	134	128	210	0.700	134	2	1.795	0.557	0.924	140.068	19.639	38.091
7	MD19_GAL_Sam45-ECS_2021.03.24_s2:0001-1566:3	13709.307	146.173	6.142	147	125	163	0.482	147	3	3.028	0.330	0.832	142.914	9.339	24.193
8	MD19_GAL_Sam45-ECS_2021.03.24_s2:0002-1707:3	824.722	130.697	2.906	129	124	142	0.750	130	3	2.197	0.455	0.917	136.327	6.566	33.730
9	MD19_GAL_Sam45-ECS_2021.03.24_s2:0003-1749:3	20611.281	147.711	4.669	145	132	179	0.700	147	3	1.795	0.557	0.924	150.320	19.595	38.091
10	MD19_GAL_Sam45-ECS_2021.03.24_s2:0001-1566:4	13709.307	425.155	42.162	402	382	656	0.482	408	4	3.028	0.330	0.832	503.247	86.604	24.193
11	MD19_GAL_Sam45-ECS_2021.03.24_s2:0002-1707:4	824.722	401.615	36.323	376	370	559	0.750	387	4	2.197	0.455	0.917	454.813	75.966	33.730
12	MD19_GAL_Sam45-ECS_2021.03.24_s2:0003-1749:4	20611.281	396.283	29.253	381	363	574	0.700	388	4	1.795	0.557	0.924	453.037	49.107	38.091
13	MD19_GAL_Sam45-ECS_2021.03.24_s2:0001-1566:5	13709.307	37.542	53.969	0	0	214	0.482	2	5	3.028	0.330	0.832	149.219	47.542	24.193
14	MD19_GAL_Sam45-ECS_2021.03.24_s2:0002-1707:5	824.722	32.467	41.619	0	0	175	0.750	15	5	2.197	0.455	0.917	100.920	44.381	33.730
15	MD19_GAL_Sam45-ECS_2021.03.24_s2:0003-1749:5	20611.281	14.026	28.602	0	0	191	0.700	0	5	1.795	0.557	0.924	105.134	39.701	38.091
