 	Label	Area	Mean	StdDev	Mode	Min	Max	Circ.	Median	Ch	AR	Round	Solidity	Mean_boundary	StdDev_boundary	Mean_distance
1	MD17_GAL_Sam63-ECS_2021.03.24_s1:0001-0814:1	18786.078	225.365	296.480	181	133	4642	0.442	181	1	4.079	0.245	0.889	314.420	568.820	22.769
2	MD17_GAL_Sam63-ECS_2021.03.24_s1:0002-0810:1	14304.189	274.226	310.992	203	144	3422	0.535	205	1	2.404	0.416	0.820	807.398	1007.181	40.792
3	MD17_GAL_Sam63-ECS_2021.03.24_s1:0003-0833:1	17102.834	265.638	346.596	213	145	4428	0.492	207	1	3.347	0.299	0.840	618.567	817.172	49.012
4	MD17_GAL_Sam63-ECS_2021.03.24_s1:0004-0797:1	1825.204	455.933	655.450	149	144	3449	0.764	174	1	1.325	0.755	0.900	640.836	996.003	52.067
5	MD17_GAL_Sam63-ECS_2021.03.24_s1:0005-0824:1	10565.901	214.289	219.036	189	139	3102	0.653	181	1	1.696	0.590	0.897	311.645	487.644	25.135
6	MD17_GAL_Sam63-ECS_2021.03.24_s1:0006-0823:1	6760.014	223.710	181.920	196	142	2558	0.669	199	1	2.424	0.413	0.928	633.318	978.938	28.590
7	MD17_GAL_Sam63-ECS_2021.03.24_s1:0007-0871:1	41803.924	286.713	375.011	199	143	5629	0.356	198	1	2.111	0.474	0.735	620.056	811.515	65.359
8	MD17_GAL_Sam63-ECS_2021.03.24_s1:0008-0886:1	11525.823	185.297	149.516	171	128	1906	0.557	166	1	2.789	0.359	0.900	337.920	472.188	64.269
9	MD17_GAL_Sam63-ECS_2021.03.24_s1:0009-0860:1	1081.602	277.731	426.158	142	137	3204	0.719	144	1	2.139	0.467	0.849	279.634	385.428	43.394
10	MD17_GAL_Sam63-ECS_2021.03.24_s1:0010-0879:1	13459.187	199.986	219.678	171	130	2951	0.672	164	1	1.794	0.558	0.918	381.541	517.238	35.707
11	MD17_GAL_Sam63-ECS_2021.03.24_s1:0011-0859:1	1243.842	208.908	251.315	139	135	2269	0.873	145	1	1.638	0.610	0.939	465.988	679.908	21.864
12	MD17_GAL_Sam63-ECS_2021.03.24_s1:0012-0893:1	23646.527	250.454	322.802	191	134	3662	0.452	184	1	2.619	0.382	0.802	610.229	763.920	58.200
13	MD17_GAL_Sam63-ECS_2021.03.24_s1:0013-0912:1	10254.941	295.152	425.476	178	143	4056	0.539	184	1	2.537	0.394	0.817	551.857	635.467	30.390
14	MD17_GAL_Sam63-ECS_2021.03.24_s1:0014-0914:1	11343.303	248.113	264.045	181	135	2601	0.447	185	1	3.523	0.284	0.828	746.666	821.511	63.464
15	MD17_GAL_Sam63-ECS_2021.03.24_s1:0015-0916:1	13716.067	238.418	337.204	172	130	4661	0.522	171	1	2.908	0.344	0.826	552.727	712.252	58.547
16	MD17_GAL_Sam63-ECS_2021.03.24_s1:0016-0907:1	8747.457	283.087	344.717	181	145	2912	0.681	186	1	1.049	0.954	0.858	856.318	971.944	27.673
17	MD17_GAL_Sam63-ECS_2021.03.24_s1:0017-0915:1	2798.646	284.874	350.163	173	163	3264	0.700	181	1	1.909	0.524	0.880	924.428	1023.612	40.464
18	MD17_GAL_Sam63-ECS_2021.03.24_s1:0018-0932:1	27790.416	182.774	210.464	131	123	3877	0.675	149	1	1.968	0.508	0.924	428.944	633.503	45.479
