 	Label	Area	Mean	StdDev	Mode	Min	Max	Circ.	Median	Ch	AR	Round	Solidity	Mean_boundary	StdDev_boundary	Mean_distance
1	MD21_SEM_Sam42-ECS_2021.03.24_s0:0001-0607:1	9599.219	133.798	10.533	134	129	396	0.432	134	1	4.264	0.235	0.928	147.332	55.704	17.535
2	MD21_SEM_Sam42-ECS_2021.03.24_s0:0002-0599:1	2122.644	161.975	85.687	145	138	983	0.907	145	1	1.259	0.794	0.943	224.256	232.241	12.022
3	MD21_SEM_Sam42-ECS_2021.03.24_s0:0003-0618:1	2818.926	142.129	28.411	139	131	615	0.787	139	1	1.738	0.575	0.940	184.272	192.847	16.331
4	MD21_SEM_Sam42-ECS_2021.03.24_s0:0004-0634:1	6989.854	136.135	12.901	134	130	351	0.658	134	1	2.422	0.413	0.943	188.103	134.769	17.172
5	MD21_SEM_Sam42-ECS_2021.03.24_s0:0005-0638:1	7043.934	140.130	31.136	134	128	607	0.556	134	1	2.972	0.336	0.935	168.013	83.546	14.913
6	MD21_SEM_Sam42-ECS_2021.03.24_s0:0006-0619:1	2115.884	147.112	40.702	142	139	797	0.802	143	1	1.378	0.726	0.923	234.730	293.919	14.933
7	MD21_SEM_Sam42-ECS_2021.03.24_s0:0007-0652:1	4569.769	136.765	18.084	134	129	462	0.438	134	1	3.704	0.270	0.882	177.794	122.655	33.695
8	MD21_SEM_Sam42-ECS_2021.03.24_s0:0008-0640:1	2629.645	136.422	7.443	134	129	233	0.739	135	1	2.067	0.484	0.937	176.972	134.085	13.059
9	MD21_SEM_Sam42-ECS_2021.03.24_s0:0009-0639:1	2447.125	142.787	12.016	139	133	294	0.801	140	1	1.135	0.881	0.923	184.408	182.421	19.315
10	MD21_SEM_Sam42-ECS_2021.03.24_s0:0010-0673:1	10275.221	135.051	14.351	134	125	573	0.488	134	1	3.392	0.295	0.914	154.141	71.168	33.020
11	MD21_SEM_Sam42-ECS_2021.03.24_s0:0011-0654:1	3427.327	137.623	11.302	137	131	365	0.723	137	1	1.815	0.551	0.911	190.314	166.552	19.789
12	MD21_SEM_Sam42-ECS_2021.03.24_s0:0012-0656:1	2061.804	143.223	15.624	139	136	346	0.875	141	1	1.387	0.721	0.936	210.751	212.475	10.157
13	MD21_SEM_Sam42-ECS_2021.03.24_s0:0013-0667:1	6232.732	135.819	26.618	131	124	610	0.823	133	1	1.297	0.771	0.944	176.581	149.658	20.349
14	MD21_SEM_Sam42-ECS_2021.03.24_s0:0014-0672:1	2494.445	140.463	49.823	134	130	693	0.822	135	1	1.662	0.602	0.951	178.554	165.539	28.678
15	MD21_SEM_Sam42-ECS_2021.03.24_s0:0015-0692:1	7375.175	137.836	28.207	134	129	715	0.666	135	1	2.323	0.431	0.935	183.495	143.310	29.808
16	MD21_SEM_Sam42-ECS_2021.03.24_s0:0016-0701:1	6841.134	139.619	52.085	131	126	848	0.516	131	1	3.510	0.285	0.921	197.229	152.968	36.535
17	MD21_SEM_Sam42-ECS_2021.03.24_s0:0017-0704:1	8517.617	136.005	15.504	134	130	463	0.524	134	1	3.168	0.316	0.925	163.911	97.484	48.250
18	MD21_SEM_Sam42-ECS_2021.03.24_s0:0018-0703:1	1987.444	145.680	44.774	134	128	579	0.112	134	1	4.630	0.216	0.335	182.248	143.283	2.435
19	MD21_SEM_Sam42-ECS_2021.03.24_s0:0019-0696:1	5076.770	139.308	28.900	137	130	582	0.709	136	1	2.187	0.457	0.951	214.266	192.682	14.377
20	MD21_SEM_Sam42-ECS_2021.03.24_s0:0020-0707:1	5908.252	141.240	28.535	134	130	500	0.458	134	1	3.805	0.263	0.901	185.129	120.876	15.223
21	MD21_SEM_Sam42-ECS_2021.03.24_s0:0021-0702:1	7253.495	136.785	31.836	131	127	670	0.656	131	1	2.204	0.454	0.921	153.419	62.363	18.534
22	MD21_SEM_Sam42-ECS_2021.03.24_s0:0022-0708:1	8226.936	133.644	14.389	131	128	440	0.587	131	1	2.763	0.362	0.927	169.711	90.088	25.256
23	MD21_SEM_Sam42-ECS_2021.03.24_s0:0023-0689:1	3028.486	134.908	2.439	134	130	167	0.799	134	1	1.256	0.796	0.924	165.812	101.899	15.315
24	MD21_SEM_Sam42-ECS_2021.03.24_s0:0024-0701:1	3961.368	135.404	24.012	131	125	438	0.584	131	1	3.219	0.311	0.954	173.316	99.038	23.160
25	MD21_SEM_Sam42-ECS_2021.03.24_s0:0025-0703:1	5651.371	140.856	43.681	134	125	654	0.859	134	1	1.182	0.846	0.938	209.853	167.637	42.416
26	MD21_SEM_Sam42-ECS_2021.03.24_s0:0026-0718:1	4495.409	133.770	36.204	129	122	650	0.763	129	1	1.852	0.540	0.947	153.299	81.752	23.289
27	MD21_SEM_Sam42-ECS_2021.03.24_s0:0027-0713:1	2122.644	140.927	31.246	137	131	527	0.826	137	1	1.541	0.649	0.939	189.963	140.891	14.475
28	MD21_SEM_Sam42-ECS_2021.03.24_s0:0028-0726:1	3177.206	138.315	8.503	137	131	254	0.572	137	1	2.798	0.357	0.902	188.096	163.628	46.219
29	MD21_SEM_Sam42-ECS_2021.03.24_s0:0029-0730:1	7341.375	134.517	16.825	131	127	389	0.786	132	1	1.659	0.603	0.953	172.267	113.871	15.905
