 	Label	Area	Mean	StdDev	Mode	Min	Max	Circ.	Median	Ch	AR	Round	Solidity	Mean_boundary	StdDev_boundary	Mean_distance
1	MD16_SEM_Sam73-ECS_2021.03.24_s0:0001-1076:1	5604.051	179.287	30.863	180	135	535	0.782	177	1	1.442	0.693	0.899	287.910	230.076	22.125
2	MD16_SEM_Sam73-ECS_2021.03.24_s0:0002-1071:1	1284.403	182.889	52.910	172	147	799	0.539	179	1	2.038	0.491	0.830	208.867	116.651	5.147
3	MD16_SEM_Sam73-ECS_2021.03.24_s0:0003-1087:1	5908.252	179.625	45.062	173	131	853	0.754	175	1	1.519	0.658	0.910	257.107	214.315	20.336
4	MD16_SEM_Sam73-ECS_2021.03.24_s0:0004-1076:1	885.562	198.382	104.756	169	145	909	0.882	174	1	1.195	0.837	0.936	213.233	126.783	8.794
5	MD16_SEM_Sam73-ECS_2021.03.24_s0:0005-1091:1	2663.445	174.731	20.747	179	131	394	0.672	176	1	1.574	0.635	0.886	245.367	132.969	19.188
6	MD16_SEM_Sam73-ECS_2021.03.24_s0:0006-1099:1	6158.372	186.783	69.071	183	129	923	0.755	177	1	1.568	0.638	0.882	342.092	307.531	31.648
7	MD16_SEM_Sam73-ECS_2021.03.24_s0:0007-1103:1	8166.096	172.366	32.660	172	129	693	0.675	170	1	2.159	0.463	0.885	261.570	180.214	36.907
8	MD16_SEM_Sam73-ECS_2021.03.24_s0:0008-1104:1	6672.133	177.232	43.081	171	125	652	0.680	171	1	1.460	0.685	0.896	246.335	166.219	27.103
9	MD16_SEM_Sam73-ECS_2021.03.24_s0:0009-1106:1	3711.247	185.743	31.395	191	132	610	0.648	189	1	2.131	0.469	0.881	259.417	187.863	20.964
10	MD16_SEM_Sam73-ECS_2021.03.24_s0:0010-1114:1	7030.414	191.763	69.506	176	138	1233	0.481	182	1	3.858	0.259	0.813	260.151	191.712	51.648
11	MD16_SEM_Sam73-ECS_2021.03.24_s0:0011-1125:1	5090.290	193.971	93.192	173	139	1675	0.828	177	1	1.482	0.675	0.950	399.369	406.278	38.291
12	MD16_SEM_Sam73-ECS_2021.03.24_s0:0012-1125:1	5860.932	175.913	28.692	173	132	779	0.680	174	1	2.224	0.450	0.883	271.383	224.951	61.401
13	MD16_SEM_Sam73-ECS_2021.03.24_s0:0013-1137:1	4691.449	171.305	43.930	167	132	893	0.682	167	1	1.858	0.538	0.898	256.053	193.842	37.823
14	MD16_SEM_Sam73-ECS_2021.03.24_s0:0014-1136:1	5252.531	195.521	88.261	179	142	1253	0.789	179	1	1.623	0.616	0.941	352.451	324.751	62.095
15	MD16_SEM_Sam73-ECS_2021.03.24_s0:0015-1145:1	3981.648	208.239	112.506	180	151	1387	0.708	185	1	1.878	0.533	0.875	310.595	324.830	17.430
16	MD16_SEM_Sam73-ECS_2021.03.24_s0:0016-1147:1	4819.890	172.654	50.746	160	140	707	0.642	163	1	2.508	0.399	0.877	264.318	183.575	39.171
