 	Label	Area	Mean	StdDev	Mode	Min	Max	Circ.	Median	Ch	AR	Round	Solidity	Mean_boundary	StdDev_boundary	Mean_distance
1	MD31_SEM_Sam20-ECS_2021.03.24_s1:0001-0638:1	7949.776	233.092	309.005	158	130	3225	0.596	160	1	2.397	0.417	0.869	441.133	555.678	30.763
2	MD31_SEM_Sam20-ECS_2021.03.24_s1:0002-0652:1	9957.500	218.785	282.265	160	150	3349	0.644	163	1	2.085	0.480	0.933	422.118	588.048	31.840
3	MD31_SEM_Sam20-ECS_2021.03.24_s1:0003-0646:1	6591.013	188.895	152.214	168	149	2812	0.754	168	1	1.513	0.661	0.938	553.108	718.174	26.382
4	MD31_SEM_Sam20-ECS_2021.03.24_s1:0004-0665:1	10633.501	209.526	193.877	166	145	3468	0.767	172	1	1.663	0.601	0.949	679.569	860.967	30.055
5	MD31_SEM_Sam20-ECS_2021.03.24_s1:0005-0670:1	7226.454	208.855	219.029	168	160	3497	0.757	173	1	1.638	0.611	0.944	719.773	1023.099	15.385
6	MD31_SEM_Sam20-ECS_2021.03.24_s1:0006-0674:1	8612.257	197.788	200.668	173	163	3628	0.780	174	1	1.764	0.567	0.955	558.465	867.767	24.186
7	MD31_SEM_Sam20-ECS_2021.03.24_s1:0007-0683:1	11728.623	185.239	151.224	163	153	2302	0.714	165	1	1.932	0.517	0.916	419.714	553.116	27.877
8	MD31_SEM_Sam20-ECS_2021.03.24_s1:0008-0688:1	10944.462	183.788	150.640	158	147	2926	0.642	161	1	2.508	0.399	0.925	321.567	375.854	17.517
9	MD31_SEM_Sam20-ECS_2021.03.24_s1:0009-0696:1	9477.539	195.125	179.524	160	138	2721	0.580	162	1	2.329	0.429	0.884	378.711	457.147	29.646
10	MD31_SEM_Sam20-ECS_2021.03.24_s1:0010-0691:1	9734.419	190.106	148.628	163	141	2516	0.688	166	1	1.834	0.545	0.901	529.311	617.372	26.068
11	MD31_SEM_Sam20-ECS_2021.03.24_s1:0011-0692:1	8044.416	204.769	183.727	173	163	3601	0.656	178	1	1.944	0.514	0.871	408.506	549.009	17.315
12	MD31_SEM_Sam20-ECS_2021.03.24_s1:0012-0714:1	10565.901	172.959	122.928	152	134	2405	0.512	153	1	2.884	0.347	0.853	332.464	361.442	15.635
13	MD31_SEM_Sam20-ECS_2021.03.24_s1:0013-0706:1	10856.582	198.660	178.423	173	158	2842	0.675	173	1	1.452	0.689	0.889	487.515	576.664	20.793
14	MD31_SEM_Sam20-ECS_2021.03.24_s1:0014-0706:1	11525.823	200.836	195.257	165	141	2764	0.841	166	1	1.130	0.885	0.941	491.519	528.471	29.693
15	MD31_SEM_Sam20-ECS_2021.03.24_s1:0015-0703:1	757.122	464.509	525.047	147	142	2404	0.235	261	1	7.082	0.141	0.615	606.831	799.346	1.982
16	MD31_SEM_Sam20-ECS_2021.03.24_s1:0016-0708:1	4765.810	261.482	387.355	173	162	4797	0.791	179	1	1.274	0.785	0.921	586.237	976.977	15.017
17	MD31_SEM_Sam20-ECS_2021.03.24_s1:0017-0722:1	10194.100	178.353	113.401	163	145	2280	0.757	164	1	1.352	0.740	0.916	390.208	495.377	30.966
18	MD31_SEM_Sam20-ECS_2021.03.24_s1:0018-0723:1	8456.777	186.535	116.498	168	159	1799	0.732	170	1	2.030	0.493	0.945	415.319	463.504	24.454
19	MD31_SEM_Sam20-ECS_2021.03.24_s1:0019-0732:1	10978.262	206.257	200.369	171	140	3482	0.662	172	1	1.841	0.543	0.907	409.962	489.727	25.854
20	MD31_SEM_Sam20-ECS_2021.03.24_s1:0020-0724:1	8037.656	210.405	177.995	173	164	2531	0.731	178	1	1.441	0.694	0.916	474.617	546.332	37.786
21	MD31_SEM_Sam20-ECS_2021.03.24_s1:0021-0735:1	9950.740	173.357	84.435	163	151	1872	0.806	164	1	1.267	0.789	0.948	497.119	517.392	46.194
22	MD31_SEM_Sam20-ECS_2021.03.24_s1:0022-0739:1	7415.735	181.894	120.494	158	148	1432	0.783	158	1	1.685	0.593	0.959	343.491	373.165	17.593
