 	Label	Area	Mean	StdDev	Mode	Min	Max	Circ.	Median	Ch	AR	Round	Solidity	Mean_boundary	StdDev_boundary	Mean_distance
1	MD26_SEM_Sam64-ECS_2021.03.24_s1:0001-0744:1	10579.421	162.128	18.780	163	129	366	0.423	161	1	1.858	0.538	0.695	160.421	26.221	7.695
2	MD26_SEM_Sam64-ECS_2021.03.24_s1:0002-0754:1	7165.614	161.707	10.391	163	136	286	0.762	162	1	1.568	0.638	0.927	178.855	45.548	20.776
3	MD26_SEM_Sam64-ECS_2021.03.24_s1:0003-0760:1	1548.043	149.908	19.591	134	130	240	0.207	141	1	6.228	0.161	0.520	162.441	29.536	2.699
4	MD26_SEM_Sam64-ECS_2021.03.24_s1:0004-0771:1	4481.889	175.557	12.228	171	157	283	0.635	173	1	2.270	0.441	0.913	196.476	43.252	23.133
5	MD26_SEM_Sam64-ECS_2021.03.24_s1:0005-0785:1	6293.573	164.557	11.330	168	129	277	0.832	165	1	1.290	0.775	0.942	171.310	30.848	22.530
6	MD26_SEM_Sam64-ECS_2021.03.24_s1:0006-0830:1	9180.098	142.363	16.883	129	124	267	0.113	135	1	4.154	0.241	0.291	151.633	25.749	6.095
7	MD26_SEM_Sam64-ECS_2021.03.24_s1:0007-0793:1	8402.697	165.225	11.168	166	132	256	0.617	166	1	2.739	0.365	0.917	182.870	30.510	28.862
8	MD26_SEM_Sam64-ECS_2021.03.24_s1:0008-0806:1	7888.936	158.674	7.085	159	135	236	0.850	159	1	1.464	0.683	0.950	165.820	20.588	18.711
9	MD26_SEM_Sam64-ECS_2021.03.24_s1:0009-0824:1	8355.377	163.086	12.901	158	140	310	0.700	160	1	1.791	0.558	0.946	187.042	36.612	33.878
10	MD26_SEM_Sam64-ECS_2021.03.24_s1:0010-0824:1	10491.541	159.336	9.001	163	127	238	0.606	161	1	2.055	0.487	0.829	165.816	28.005	35.135
11	MD26_SEM_Sam64-ECS_2021.03.24_s1:0011-0841:1	8625.777	161.252	14.318	160	140	328	0.538	159	1	2.507	0.399	0.841	178.383	38.864	23.962
12	MD26_SEM_Sam64-ECS_2021.03.24_s1:0012-0847:1	5860.932	159.836	11.873	165	127	205	0.760	162	1	1.660	0.602	0.942	163.429	31.022	33.358
13	MD26_SEM_Sam64-ECS_2021.03.24_s1:0013-0884:1	8767.738	160.338	12.065	158	139	281	0.692	158	1	1.724	0.580	0.877	177.191	36.400	30.984
14	MD26_SEM_Sam64-ECS_2021.03.24_s1:0014-0884:1	5029.450	162.587	10.841	163	130	265	0.797	162	1	1.284	0.779	0.936	171.959	35.068	16.465
15	MD26_SEM_Sam64-ECS_2021.03.24_s1:0015-0885:1	5326.891	162.269	6.502	160	139	224	0.780	161	1	1.331	0.751	0.940	174.964	36.871	31.006
16	MD26_SEM_Sam64-ECS_2021.03.24_s1:0016-0895:1	709.801	157.276	17.334	152	145	277	0.229	152	1	5.858	0.171	0.574	167.873	30.793	2.276
17	MD26_SEM_Sam64-ECS_2021.03.24_s1:0017-0915:1	7091.254	153.502	9.567	152	138	288	0.680	152	1	1.726	0.579	0.922	166.862	29.028	12.407
18	MD26_SEM_Sam64-ECS_2021.03.24_s1:0018-0910:1	5502.651	154.451	8.515	155	134	235	0.811	155	1	1.403	0.713	0.936	165.869	28.451	24.565
19	MD26_SEM_Sam64-ECS_2021.03.24_s1:0019-0926:1	9727.659	150.246	6.989	150	132	267	0.744	150	1	1.584	0.631	0.923	159.230	26.293	54.249
20	MD26_SEM_Sam64-ECS_2021.03.24_s1:0020-0933:1	9234.178	150.827	8.596	152	133	277	0.611	150	1	2.189	0.457	0.849	163.701	25.728	27.775
21	MD26_SEM_Sam64-ECS_2021.03.24_s1:0021-0932:1	6435.533	157.415	11.273	158	130	251	0.810	156	1	1.464	0.683	0.937	160.014	27.938	20.006
22	MD26_SEM_Sam64-ECS_2021.03.24_s1:0022-0940:1	7970.056	159.031	11.502	156	129	231	0.703	158	1	1.900	0.526	0.937	162.045	22.289	45.634
23	MD26_SEM_Sam64-ECS_2021.03.24_s1:0023-0947:1	2183.484	161.495	21.474	150	131	243	0.203	159	1	4.581	0.218	0.561	161.483	25.133	3.548
24	MD26_SEM_Sam64-ECS_2021.03.24_s1:0024-0950:1	6063.732	159.279	11.490	155	143	252	0.711	158	1	1.561	0.640	0.879	167.404	32.043	42.173
25	MD26_SEM_Sam64-ECS_2021.03.24_s1:0025-0978:1	2622.885	159.534	20.396	131	127	251	0.121	159	1	4.715	0.212	0.338	167.528	32.158	2.639
26	MD26_SEM_Sam64-ECS_2021.03.24_s1:0026-0976:1	11694.823	164.642	12.643	168	133	284	0.799	164	1	1.461	0.685	0.953	162.135	30.778	16.487
27	MD26_SEM_Sam64-ECS_2021.03.24_s1:0027-0989:1	12634.465	164.531	18.066	155	139	392	0.770	160	1	1.200	0.834	0.920	189.438	47.713	24.940
28	MD26_SEM_Sam64-ECS_2021.03.24_s1:0028-0990:1	7719.935	169.829	11.707	167	142	293	0.779	169	1	1.495	0.669	0.937	186.083	43.814	19.664
29	MD26_SEM_Sam64-ECS_2021.03.24_s1:0029-0992:1	2095.604	141.039	19.670	131	130	290	0.174	131	1	3.137	0.319	0.354	150.993	31.014	2.674
30	MD26_SEM_Sam64-ECS_2021.03.24_s1:0030-1010:1	1980.684	156.218	31.875	134	128	317	0.148	149	1	4.104	0.244	0.326	162.112	32.166	2.379
31	MD26_SEM_Sam64-ECS_2021.03.24_s1:0031-1337:1	5800.092	153.510	11.618	152	126	292	0.745	153	1	1.450	0.690	0.916	170.384	30.624	18.485
32	MD26_SEM_Sam64-ECS_2021.03.24_s1:0032-1354:1	6645.093	156.183	10.771	155	125	224	0.738	156	1	1.669	0.599	0.925	166.279	29.097	24.868
33	MD26_SEM_Sam64-ECS_2021.03.24_s1:0033-1362:1	6002.892	148.361	12.366	150	126	349	0.721	147	1	1.329	0.752	0.877	161.190	27.494	21.532
34	MD26_SEM_Sam64-ECS_2021.03.24_s1:0034-1361:1	1757.604	164.973	47.639	150	124	497	0.177	152	1	4.811	0.208	0.500	158.102	26.933	2.938
35	MD26_SEM_Sam64-ECS_2021.03.24_s1:0035-1370:1	9403.179	141.268	13.142	137	123	293	0.687	139	1	1.272	0.786	0.859	151.951	18.872	29.319
36	MD26_SEM_Sam64-ECS_2021.03.24_s1:0036-1374:1	5583.771	151.192	7.994	158	122	186	0.851	153	1	1.265	0.790	0.946	163.618	25.234	46.646
37	MD26_SEM_Sam64-ECS_2021.03.24_s1:0037-1393:1	7131.814	154.292	14.120	152	129	304	0.675	152	1	2.014	0.496	0.920	159.015	26.936	34.179
38	MD26_SEM_Sam64-ECS_2021.03.24_s1:0038-1398:1	5279.571	155.241	9.643	155	124	216	0.517	154	1	3.327	0.301	0.856	175.483	35.046	22.654
39	MD26_SEM_Sam64-ECS_2021.03.24_s1:0039-1399:1	12242.384	145.109	9.840	142	125	268	0.402	144	1	3.502	0.286	0.706	155.064	22.487	59.576
40	MD26_SEM_Sam64-ECS_2021.03.24_s1:0040-1396:1	8139.056	138.389	10.382	137	121	249	0.659	137	1	2.046	0.489	0.927	159.835	39.188	22.887
41	MD26_SEM_Sam64-ECS_2021.03.24_s1:0041-1407:1	2535.005	170.659	11.056	165	154	245	0.429	169	1	4.646	0.215	0.898	182.752	30.913	9.437
42	MD26_SEM_Sam64-ECS_2021.03.24_s1:0042-1412:1	7334.615	159.188	13.611	155	129	308	0.659	157	1	1.666	0.600	0.840	166.083	33.154	61.800
43	MD26_SEM_Sam64-ECS_2021.03.24_s1:0043-1414:1	7976.816	150.180	13.953	147	122	319	0.599	149	1	2.163	0.462	0.845	169.028	44.503	22.537
44	MD26_SEM_Sam64-ECS_2021.03.24_s1:0044-1445:1	3042.006	141.929	22.991	133	126	287	0.188	134	1	5.036	0.199	0.618	151.078	22.757	4.649
45	MD26_SEM_Sam64-ECS_2021.03.24_s1:0045-1423:1	4069.528	152.120	21.923	147	127	401	0.642	150	1	2.145	0.466	0.901	160.254	22.661	84.993
46	MD26_SEM_Sam64-ECS_2021.03.24_s1:0046-1432:1	9524.859	163.499	17.283	161	132	340	0.735	161	1	1.592	0.628	0.912	179.687	58.845	16.097
47	MD26_SEM_Sam64-ECS_2021.03.24_s1:0047-1424:1	4508.929	154.375	10.655	154	136	251	0.520	154	1	3.212	0.311	0.911	176.697	42.800	43.957
48	MD26_SEM_Sam64-ECS_2021.03.24_s1:0048-1442:1	7719.935	152.755	11.090	147	133	273	0.805	150	1	1.342	0.745	0.944	172.168	41.469	85.183
49	MD26_SEM_Sam64-ECS_2021.03.24_s1:0049-1434:1	3778.848	144.597	5.459	146	126	212	0.645	145	1	2.487	0.402	0.913	149.911	16.091	67.501
50	MD26_SEM_Sam64-ECS_2021.03.24_s1:0050-1438:1	4123.608	165.582	15.536	160	139	385	0.845	163	1	1.404	0.712	0.944	188.886	45.640	26.728
51	MD26_SEM_Sam64-ECS_2021.03.24_s1:0051-1443:1	4170.928	155.853	8.895	152	142	230	0.712	154	1	1.273	0.785	0.853	177.674	42.621	89.415
52	MD26_SEM_Sam64-ECS_2021.03.24_s1:0052-1460:1	1466.923	184.903	81.303	135	127	573	0.125	161	1	6.866	0.146	0.458	175.483	52.882	2.240
53	MD26_SEM_Sam64-ECS_2021.03.24_s1:0053-1446:1	4901.010	152.166	8.763	152	130	259	0.570	153	1	1.977	0.506	0.839	170.191	35.249	62.208
54	MD26_SEM_Sam64-ECS_2021.03.24_s1:0054-1455:1	5245.770	157.503	11.384	155	130	254	0.767	155	1	1.461	0.685	0.922	172.452	41.988	54.701
55	MD26_SEM_Sam64-ECS_2021.03.24_s1:0055-1453:1	4887.490	155.683	14.453	152	138	337	0.699	153	1	2.016	0.496	0.922	182.129	51.400	43.333
56	MD26_SEM_Sam64-ECS_2021.03.24_s1:0056-1459:1	4380.489	145.090	7.964	142	128	219	0.686	144	1	1.874	0.533	0.899	168.855	43.568	83.623
57	MD26_SEM_Sam64-ECS_2021.03.24_s1:0057-1461:1	4015.448	162.207	14.858	162	132	280	0.823	162	1	1.113	0.899	0.940	169.471	35.282	29.098
58	MD26_SEM_Sam64-ECS_2021.03.24_s1:0058-1465:1	5144.370	160.238	17.837	158	136	455	0.787	158	1	1.759	0.569	0.934	191.850	52.284	66.012
59	MD26_SEM_Sam64-ECS_2021.03.24_s1:0059-1473:1	4806.370	161.174	16.250	162	134	391	0.760	161	1	1.340	0.746	0.918	179.024	50.941	17.286
