 	Label	Area	Mean	StdDev	Mode	Min	Max	Circ.	Median	Ch	AR	Round	Solidity	Mean_boundary	StdDev_boundary	Mean_distance
1	MD15_GAL_Sam75-ECS_2021.03.24_s0:0001-0671:1	14824.710	178.857	65.127	171	132	1231	0.782	171	1	1.225	0.816	0.939	315.607	279.544	35.881
2	MD15_GAL_Sam75-ECS_2021.03.24_s0:0002-0666:1	7888.936	175.459	77.844	163	131	1243	0.808	163	1	1.198	0.834	0.926	278.397	248.174	40.689
3	MD15_GAL_Sam75-ECS_2021.03.24_s0:0003-0667:1	10836.302	191.286	77.136	182	131	1133	0.751	179	1	1.460	0.685	0.932	383.729	299.163	30.095
4	MD15_GAL_Sam75-ECS_2021.03.24_s0:0004-0681:1	6023.172	167.814	53.568	158	136	756	0.685	159	1	1.638	0.610	0.906	251.608	233.438	21.458
5	MD15_GAL_Sam75-ECS_2021.03.24_s0:0005-0706:1	11965.224	181.244	85.478	166	131	1259	0.764	168	1	1.289	0.776	0.913	259.065	223.778	28.831
6	MD15_GAL_Sam75-ECS_2021.03.24_s0:0006-0697:1	6530.173	170.614	70.106	163	131	1165	0.807	163	1	1.378	0.726	0.924	237.186	226.276	70.624
7	MD15_GAL_Sam75-ECS_2021.03.24_s0:0007-0706:1	11640.743	179.836	74.595	167	138	1376	0.781	168	1	1.189	0.841	0.931	365.643	297.099	50.531
8	MD15_GAL_Sam75-ECS_2021.03.24_s0:0008-0708:1	7672.615	192.075	99.070	166	137	1212	0.732	172	1	1.400	0.714	0.931	280.278	239.799	81.921
9	MD15_GAL_Sam75-ECS_2021.03.24_s0:0009-0721:1	16149.672	169.179	59.803	166	130	1255	0.785	164	1	1.540	0.649	0.962	301.051	277.911	56.785
10	MD15_GAL_Sam75-ECS_2021.03.24_s0:0010-0723:1	10836.302	166.969	40.967	162	135	1045	0.736	163	1	1.273	0.786	0.898	331.394	318.109	85.205
11	MD15_GAL_Sam75-ECS_2021.03.24_s0:0011-0719:1	6591.013	161.013	60.416	152	128	1187	0.798	155	1	1.364	0.733	0.945	226.770	202.528	20.683
12	MD15_GAL_Sam75-ECS_2021.03.24_s0:0012-0727:1	8700.137	178.374	61.974	173	130	1502	0.802	174	1	1.300	0.769	0.933	391.981	363.594	32.717
