 	Label	Area	Mean	StdDev	Mode	Min	Max	Circ.	Median	Ch	AR	Round	Solidity	Mean_boundary	StdDev_boundary	Mean_distance
1	MD16_SEM_Sam73-ECS_2021.03.24_s1:0001-1111:1	19928.520	218.022	206.965	173	136	3331	0.198	175	1	1.399	0.715	0.472	360.594	426.362	29.147
2	MD16_SEM_Sam73-ECS_2021.03.24_s1:0002-1083:1	1933.364	272.864	327.172	184	139	2630	0.279	183	1	5.229	0.191	0.577	317.850	398.556	3.311
3	MD16_SEM_Sam73-ECS_2021.03.24_s1:0003-1088:1	6739.733	273.979	457.072	177	156	5533	0.645	178	1	1.877	0.533	0.876	587.520	767.023	22.086
4	MD16_SEM_Sam73-ECS_2021.03.24_s1:0004-1125:1	11999.024	186.666	70.979	175	141	1450	0.385	177	1	4.885	0.205	0.840	465.369	495.076	37.341
5	MD16_SEM_Sam73-ECS_2021.03.24_s1:0005-1093:1	5448.571	237.607	223.304	190	172	3257	0.794	195	1	1.320	0.757	0.922	938.651	1112.072	23.524
6	MD16_SEM_Sam73-ECS_2021.03.24_s1:0006-1119:1	11174.302	191.362	94.621	175	140	1652	0.544	178	1	2.922	0.342	0.918	424.605	519.177	38.057
7	MD16_SEM_Sam73-ECS_2021.03.24_s1:0007-1130:1	12086.904	186.148	78.258	175	140	1530	0.448	177	1	3.762	0.266	0.873	456.719	532.268	23.983
8	MD16_SEM_Sam73-ECS_2021.03.24_s1:0008-1115:1	4941.570	202.477	117.640	179	135	1483	0.530	184	1	3.164	0.316	0.908	355.544	388.284	17.066
9	MD16_SEM_Sam73-ECS_2021.03.24_s1:0009-1102:1	1541.283	238.649	231.479	178	165	2483	0.246	196	1	6.516	0.153	0.709	349.119	463.267	2.917
10	MD16_SEM_Sam73-ECS_2021.03.24_s1:0010-1105:1	7760.496	196.694	150.052	176	152	2755	0.677	176	1	2.051	0.488	0.910	628.547	838.138	28.666
11	MD16_SEM_Sam73-ECS_2021.03.24_s1:0011-1100:1	1000.482	264.709	141.918	200	174	1236	0.597	214	1	2.936	0.341	0.855	862.448	1183.314	3.993
12	MD16_SEM_Sam73-ECS_2021.03.24_s1:0012-1139:1	14121.668	209.492	166.053	179	146	3399	0.473	185	1	3.747	0.267	0.843	495.628	725.466	30.204
13	MD16_SEM_Sam73-ECS_2021.03.24_s1:0013-1130:1	4157.408	242.722	290.728	194	146	3875	0.198	193	1	4.107	0.243	0.420	464.215	635.112	5.356
14	MD16_SEM_Sam73-ECS_2021.03.24_s1:0014-1128:1	2562.045	214.024	184.266	168	133	1914	0.195	177	1	5.338	0.187	0.433	292.131	304.188	2.905
15	MD16_SEM_Sam73-ECS_2021.03.24_s1:0015-1116:1	1270.883	580.133	756.712	190	190	5434	0.342	307	1	4.784	0.209	0.669	932.269	1136.790	2.936
16	MD16_SEM_Sam73-ECS_2021.03.24_s1:0016-1117:1	5083.530	209.664	148.175	185	161	2212	0.744	187	1	1.893	0.528	0.946	569.052	798.340	43.340
17	MD16_SEM_Sam73-ECS_2021.03.24_s1:0017-1134:1	6151.612	183.377	129.585	134	129	1674	0.221	169	1	4.090	0.245	0.478	315.608	436.511	5.464
18	MD16_SEM_Sam73-ECS_2021.03.24_s1:0018-1130:1	11600.183	223.312	286.443	179	156	4808	0.806	179	1	1.409	0.710	0.934	917.210	1114.124	25.043
19	MD16_SEM_Sam73-ECS_2021.03.24_s1:0019-1115:1	932.882	300.341	363.724	149	144	1789	0.778	153	1	1.445	0.692	0.887	536.590	765.033	13.725
20	MD16_SEM_Sam73-ECS_2021.03.24_s1:0020-1136:1	8774.498	187.146	105.741	172	161	2501	0.821	175	1	1.457	0.686	0.944	545.530	723.141	68.003
21	MD16_SEM_Sam73-ECS_2021.03.24_s1:0021-1130:1	4116.848	213.488	178.430	178	164	2552	0.803	182	1	1.177	0.850	0.928	588.502	723.255	33.517
22	MD16_SEM_Sam73-ECS_2021.03.24_s1:0022-1133:1	6753.254	199.690	178.647	163	148	3132	0.542	169	1	2.239	0.447	0.823	636.989	793.898	21.082
23	MD16_SEM_Sam73-ECS_2021.03.24_s1:0023-1144:1	8821.818	229.639	309.156	163	152	3553	0.455	170	1	2.764	0.362	0.805	516.919	685.714	29.477
24	MD16_SEM_Sam73-ECS_2021.03.24_s1:0024-1134:1	3170.446	208.516	108.173	189	177	1660	0.738	191	1	1.706	0.586	0.903	691.011	859.349	52.501
25	MD16_SEM_Sam73-ECS_2021.03.24_s1:0025-1163:1	16920.314	191.294	94.364	175	144	2296	0.607	178	1	2.542	0.393	0.910	563.284	721.292	53.329
26	MD16_SEM_Sam73-ECS_2021.03.24_s1:0026-1150:1	7321.095	184.424	100.345	166	145	2035	0.705	172	1	1.792	0.558	0.926	534.562	589.438	13.980
27	MD16_SEM_Sam73-ECS_2021.03.24_s1:0027-1137:1	757.122	343.893	420.863	169	164	2557	0.551	182	1	2.734	0.366	0.852	565.160	609.809	3.232
28	MD16_SEM_Sam73-ECS_2021.03.24_s1:0028-1146:1	7821.336	194.706	179.003	160	149	2858	0.594	165	1	2.420	0.413	0.897	396.502	513.502	31.471
29	MD16_SEM_Sam73-ECS_2021.03.24_s1:0029-1160:1	5347.171	233.675	234.999	197	164	3762	0.521	198	1	3.098	0.323	0.918	666.007	743.406	29.430
30	MD16_SEM_Sam73-ECS_2021.03.24_s1:0030-1155:1	9011.098	197.002	159.329	177	159	3588	0.767	178	1	1.736	0.576	0.938	517.965	807.961	59.424
31	MD16_SEM_Sam73-ECS_2021.03.24_s1:0031-1171:1	9504.579	187.620	88.086	168	140	1331	0.519	170	1	3.036	0.329	0.882	373.421	372.170	18.460
32	MD16_SEM_Sam73-ECS_2021.03.24_s1:0032-1160:1	9112.498	227.246	308.166	179	160	5564	0.759	182	1	1.211	0.826	0.895	843.823	1184.951	23.662
33	MD16_SEM_Sam73-ECS_2021.03.24_s1:0033-1151:1	1433.123	270.825	263.622	147	146	1298	0.194	154	1	3.813	0.262	0.384	468.304	688.113	3.000
34	MD16_SEM_Sam73-ECS_2021.03.24_s1:0034-1181:1	14459.669	199.799	150.020	168	143	2325	0.583	175	1	2.634	0.380	0.900	487.536	449.207	74.218
35	MD16_SEM_Sam73-ECS_2021.03.24_s1:0035-1200:1	5462.091	195.162	154.066	131	129	1678	0.132	163	1	6.596	0.152	0.467	292.909	342.336	3.750
36	MD16_SEM_Sam73-ECS_2021.03.24_s1:0036-1156:1	4488.649	199.351	138.643	179	166	3215	0.823	184	1	1.355	0.738	0.926	776.851	911.404	65.861
37	MD16_SEM_Sam73-ECS_2021.03.24_s1:0037-1154:1	3812.648	198.539	179.548	160	153	2269	0.668	167	1	2.166	0.462	0.913	555.659	651.441	45.823
38	MD16_SEM_Sam73-ECS_2021.03.24_s1:0038-1181:1	9971.020	203.001	156.833	171	130	2599	0.620	178	1	2.388	0.419	0.931	462.684	451.897	61.090
39	MD16_SEM_Sam73-ECS_2021.03.24_s1:0039-1192:1	10478.021	191.675	115.862	179	136	1793	0.439	175	1	3.406	0.294	0.817	426.808	509.918	42.976
40	MD16_SEM_Sam73-ECS_2021.03.24_s1:0040-1167:1	4157.408	209.977	203.068	180	170	3418	0.794	183	1	1.657	0.604	0.950	423.693	509.706	90.714
41	MD16_SEM_Sam73-ECS_2021.03.24_s1:0041-1179:1	11167.542	210.832	205.150	174	139	2650	0.760	172	1	1.576	0.634	0.941	444.275	506.539	26.309
42	MD16_SEM_Sam73-ECS_2021.03.24_s1:0042-1171:1	5746.011	272.260	454.316	181	159	7917	0.841	188	1	1.333	0.750	0.942	663.113	1075.920	14.304
43	MD16_SEM_Sam73-ECS_2021.03.24_s1:0043-1172:1	3488.167	222.043	170.938	189	165	2719	0.755	193	1	1.476	0.677	0.906	688.722	870.979	51.634
44	MD16_SEM_Sam73-ECS_2021.03.24_s1:0044-1173:1	4955.090	243.499	329.563	171	158	3746	0.727	171	1	1.624	0.616	0.911	534.304	670.619	61.423
45	MD16_SEM_Sam73-ECS_2021.03.24_s1:0045-1191:1	9822.300	226.846	221.232	187	162	3500	0.687	191	1	2.171	0.461	0.942	663.727	809.166	25.364
46	MD16_SEM_Sam73-ECS_2021.03.24_s1:0046-1205:1	16507.953	209.708	160.506	166	142	1934	0.597	172	1	2.181	0.458	0.909	408.774	383.477	36.833
47	MD16_SEM_Sam73-ECS_2021.03.24_s1:0047-1183:1	10072.420	213.013	252.277	171	153	4105	0.725	173	1	1.703	0.587	0.930	618.354	856.902	93.106
48	MD16_SEM_Sam73-ECS_2021.03.24_s1:0048-1248:1	28324.457	180.936	158.644	152	133	3628	0.359	159	1	5.878	0.170	0.892	404.532	466.543	83.333
49	MD16_SEM_Sam73-ECS_2021.03.24_s1:0049-1176:1	4333.169	192.666	134.948	180	152	2713	0.671	178	1	2.351	0.425	0.911	504.332	700.243	69.590
50	MD16_SEM_Sam73-ECS_2021.03.24_s1:0050-1186:1	9078.698	184.291	158.374	158	149	2266	0.671	160	1	1.436	0.697	0.866	625.399	764.227	67.369
51	MD16_SEM_Sam73-ECS_2021.03.24_s1:0051-1187:1	5205.210	209.419	148.522	180	159	2456	0.775	183	1	1.477	0.677	0.931	618.123	814.038	31.696
