 	Label	Area	Mean	StdDev	Mode	Min	Max	Circ.	Median	Ch	AR	Round	Solidity	Mean_boundary	StdDev_boundary	Mean_distance
1	MD19_GAL_Sam45-ECS_2021.03.24_s1:0001-1176:1	23328.807	204.621	139.130	163	126	1573	0.441	170	1	2.164	0.462	0.742	208.012	147.826	11.314
2	MD19_GAL_Sam45-ECS_2021.03.24_s1:0002-1158:1	6983.094	183.471	95.055	168	151	1894	0.676	169	1	2.232	0.448	0.928	239.425	197.486	14.437
3	MD19_GAL_Sam45-ECS_2021.03.24_s1:0003-1156:1	1176.242	224.092	156.124	166	131	1266	0.194	185	1	6.039	0.166	0.468	199.335	112.035	2.236
4	MD19_GAL_Sam45-ECS_2021.03.24_s1:0001-1176:2	23328.807	138.569	10.649	137	128	284	0.441	137	2	2.164	0.462	0.742	142.974	20.239	11.314
5	MD19_GAL_Sam45-ECS_2021.03.24_s1:0002-1158:2	6983.094	136.818	1.558	137	132	153	0.676	137	2	2.232	0.448	0.928	143.183	18.590	14.437
6	MD19_GAL_Sam45-ECS_2021.03.24_s1:0003-1156:2	1176.242	138.632	4.462	137	131	169	0.194	138	2	6.039	0.166	0.468	138.966	9.486	2.236
7	MD19_GAL_Sam45-ECS_2021.03.24_s1:0001-1176:3	23328.807	152.489	14.904	145	123	309	0.441	147	3	2.164	0.462	0.742	153.536	20.171	11.314
8	MD19_GAL_Sam45-ECS_2021.03.24_s1:0002-1158:3	6983.094	144.379	3.944	145	136	194	0.676	145	3	2.232	0.448	0.928	148.826	13.488	14.437
9	MD19_GAL_Sam45-ECS_2021.03.24_s1:0003-1156:3	1176.242	149.925	11.097	142	131	180	0.194	149	3	6.039	0.166	0.468	147.693	10.673	2.236
10	MD19_GAL_Sam45-ECS_2021.03.24_s1:0001-1176:4	23328.807	392.096	52.441	363	341	776	0.441	370	4	2.164	0.462	0.742	418.680	81.749	11.314
11	MD19_GAL_Sam45-ECS_2021.03.24_s1:0002-1158:4	6983.094	374.895	18.188	372	355	565	0.676	371	4	2.232	0.448	0.928	479.978	81.017	14.437
12	MD19_GAL_Sam45-ECS_2021.03.24_s1:0003-1156:4	1176.242	408.649	51.462	377	367	631	0.194	389	4	6.039	0.166	0.468	449.789	90.905	2.236
13	MD19_GAL_Sam45-ECS_2021.03.24_s1:0001-1176:5	23328.807	42.764	58.065	0	0	221	0.441	2	5	2.164	0.462	0.742	58.040	71.741	11.314
14	MD19_GAL_Sam45-ECS_2021.03.24_s1:0002-1158:5	6983.094	24.183	47.374	0	0	214	0.676	0	5	2.232	0.448	0.928	154.176	41.536	14.437
15	MD19_GAL_Sam45-ECS_2021.03.24_s1:0003-1156:5	1176.242	66.885	47.062	0	0	186	0.194	56	5	6.039	0.166	0.468	83.366	70.942	2.236
