 	Label	Area	Mean	StdDev	Mode	Min	Max	XM	YM	Circ.	Median	AR	Round	Solidity
1	C2-multichannel	4.225	290.000	31.958	273	247	355	8466.934	1308.610	1.000	277	1.327	0.753	0.909
2	C2-multichannel	10.563	273.160	26.248	240	238	335	8616.722	1330.349	0.661	272	3.096	0.323	0.746
3	C2-multichannel	19.858	322.809	56.960	281	209	467	8313.218	1362.620	0.947	314	1.539	0.650	0.904
4	C2-multichannel	16.478	307.308	60.755	249	232	454	8492.590	1376.401	0.750	291	1.881	0.531	0.857
5	C2-multichannel	3.803	280.333	21.897	292	253	321	8820.207	1375.735	1.000	279	1.000	1.000	1.000
6	C2-multichannel	2.113	308.600	30.386	275	275	341	8834.856	1392.115	1.000	308	1.553	0.644	0.909
7	C2-multichannel	36.335	313.709	48.546	341	229	415	8837.532	1401.924	0.611	315	2.361	0.424	0.775
8	C2-multichannel	16.900	299.625	31.386	309	254	374	8692.416	1405.098	0.973	303	1.113	0.898	0.941
9	C2-multichannel	16.055	359.605	94.579	255	214	612	8961.018	1428.546	0.861	357	1.662	0.602	0.874
10	C2-multichannel	9.295	339.182	70.950	239	239	492	9072.375	1429.106	1.000	321	1.288	0.776	0.936
11	C2-multichannel	24.928	299.441	35.058	243	237	371	8288.617	1434.043	0.707	299	2.393	0.418	0.881
12	C2-multichannel	8.873	283.429	29.252	253	236	347	8296.381	1433.447	0.880	278	2.007	0.498	0.875
13	C2-multichannel	11.830	289.964	34.312	274	242	376	8346.847	1437.931	0.920	287	1.481	0.675	0.836
14	C2-multichannel	28.308	318.224	52.385	252	236	452	8829.111	1443.518	0.912	311	1.469	0.681	0.912
15	C2-multichannel	30.843	295.178	38.320	269	208	374	8776.372	1450.295	0.654	286	2.069	0.483	0.811
16	C2-multichannel	33.800	329.038	44.578	320	238	416	8616.666	1456.585	1.000	328	1.119	0.894	0.958
17	C2-multichannel	8.028	290.211	32.523	283	224	347	8525.730	1457.883	0.853	285	1.887	0.530	0.826
18	C2-multichannel	2.535	279.000	24.421	265	256	324	8241.472	1466.156	0.809	279	2.237	0.447	0.857
19	C2-multichannel	22.393	322.396	53.149	276	249	465	8892.907	1470.158	0.733	304	2.460	0.407	0.930
20	C2-multichannel	42.250	364.420	76.898	269	212	510	9092.057	1477.439	0.937	373	1.241	0.806	0.913
21	C2-multichannel	3.803	274.111	13.261	279	245	287	8852.602	1490.547	1.000	279	1.340	0.746	0.857
22	C2-multichannel	41.828	437.566	146.780	273	200	744	8949.826	1499.194	0.971	434	1.119	0.893	0.934
23	C2-multichannel	46.898	365.045	85.608	256	224	569	9031.494	1500.216	0.896	368	1.398	0.715	0.906
24	C2-multichannel	5.493	275.692	18.817	277	250	311	8669.624	1500.765	1.000	275	1.159	0.863	0.897
25	C2-multichannel	12.675	300.333	31.268	292	217	369	8339.688	1509.322	1.000	299	1.243	0.805	0.923
26	C2-multichannel	9.295	281.682	28.026	263	222	336	8268.860	1511.884	0.988	282	1.582	0.632	0.880
27	C2-multichannel	4.648	269.273	22.271	226	226	298	8376.092	1512.510	0.976	272	1.450	0.689	0.846
28	C2-multichannel	3.803	319.778	40.332	283	283	415	9096.215	1522.237	1.000	308	1.536	0.651	0.857
29	C2-multichannel	17.745	279.762	25.867	245	230	339	8715.431	1535.417	0.695	280	2.233	0.448	0.840
30	C2-multichannel	19.013	314.333	44.433	261	247	411	9117.234	1540.400	0.907	305	1.673	0.598	0.909
31	C2-multichannel	26.195	309.565	46.294	296	233	429	8711.488	1543.025	0.555	306	2.907	0.344	0.795
32	C2-multichannel	7.183	287.765	20.966	276	250	329	9430.872	1540.753	1.000	281	1.385	0.722	0.919
33	C2-multichannel	14.365	297.088	46.986	271	221	440	8471.156	1545.133	0.994	292	1.183	0.846	0.907
34	C2-multichannel	16.900	314.675	52.944	297	237	445	9062.069	1550.974	1.000	303	1.124	0.890	0.870
35	C2-multichannel	19.435	297.522	39.257	279	206	393	8706.630	1552.863	0.482	291	3.831	0.261	0.793
36	C2-multichannel	35.490	416.512	157.867	257	223	810	8837.749	1559.847	0.992	352	1.196	0.836	0.928
37	C2-multichannel	40.560	373.115	91.877	363	240	592	8959.926	1560.363	0.973	364	1.088	0.919	0.928
38	C2-multichannel	23.660	291.929	27.067	264	223	357	8698.613	1565.563	0.306	290	5.981	0.167	0.687
39	C2-multichannel	19.858	328.085	58.021	259	223	456	8225.729	1576.160	0.904	322	1.757	0.569	0.922
40	C2-multichannel	8.450	278.500	17.626	273	245	322	8689.143	1580.467	0.717	275	2.127	0.470	0.800
41	C2-multichannel	5.915	264.786	17.017	264	237	306	8555.310	1587.826	1.000	264	1.020	0.981	0.933
42	C2-multichannel	1.268	266.333	6.110	261	261	273	9167.056	1588.063	1.000	265	1.464	0.683	0.857
43	C2-multichannel	9.718	280.304	26.716	267	248	374	8435.269	1597.871	0.689	275	3.019	0.331	0.920
44	C2-multichannel	11.408	292.593	27.459	247	247	342	8320.817	1598.514	0.790	292	1.890	0.529	0.831
45	C2-multichannel	4.225	290.000	28.079	263	257	335	8857.959	1604.717	0.887	309	2.041	0.490	0.800
46	C2-multichannel	16.478	322.872	51.486	276	225	423	9029.563	1610.037	1.000	321	1.223	0.818	0.918
47	C2-multichannel	14.788	303.171	33.438	306	236	368	8911.317	1611.346	0.968	302	1.600	0.625	0.946
48	C2-multichannel	160.550	469.471	142.465	467	221	900	8747.701	1622.735	0.786	464	1.970	0.508	0.936
49	C2-multichannel	16.478	301.154	37.549	265	228	394	8269.028	1622.438	0.363	300	4.521	0.221	0.750
50	C2-multichannel	9.718	302.304	34.166	265	253	361	8917.278	1626.325	0.938	294	1.250	0.800	0.821
51	C2-multichannel	73.093	326.578	82.035	265	192	626	9177.897	1632.560	0.946	310	1.178	0.849	0.923
52	C2-multichannel	2.958	266.286	29.084	219	219	304	8374.259	1646.125	1.000	261	1.596	0.626	0.875
53	C2-multichannel	13.520	294.188	25.327	290	249	343	8405.143	1650.025	0.725	290	2.387	0.419	0.842
54	C2-multichannel	20.703	287.755	22.339	289	217	328	8884.865	1654.806	0.536	289	4.131	0.242	0.899
55	C2-multichannel	29.998	303.887	44.086	266	228	428	9068.533	1660.601	0.797	301	1.345	0.743	0.845
56	C2-multichannel	4.648	283.091	27.490	278	235	323	9113.420	1659.239	0.976	278	1.772	0.564	0.846
57	C2-multichannel	5.070	277.750	25.151	229	229	315	8293.829	1662.086	0.539	280	3.372	0.297	0.649
58	C2-multichannel	2.958	300.429	41.669	260	260	385	8587.316	1674.056	1.000	290	1.069	0.936	0.875
59	C2-multichannel	84.923	305.980	58.960	267	195	465	8588.262	1683.492	0.358	298	2.844	0.352	0.678
60	C2-multichannel	37.603	385.809	116.299	211	206	646	9036.852	1684.700	0.834	372	1.692	0.591	0.894
61	C2-multichannel	15.633	310.189	42.858	258	239	416	8921.712	1683.783	0.838	310	1.786	0.560	0.860
62	C2-multichannel	60.840	308.660	46.689	256	214	486	8581.030	1694.983	0.464	303	1.222	0.819	0.733
63	C2-multichannel	44.363	310.876	51.939	275	222	457	8815.628	1699.627	0.710	299	2.146	0.466	0.843
64	C2-multichannel	199.420	402.483	108.835	272	187	730	8582.700	1712.412	0.349	394	4.315	0.232	0.703
65	C2-multichannel	31.688	320.893	49.632	276	230	446	8985.062	1712.245	0.681	328	2.049	0.488	0.877
66	C2-multichannel	16.900	303.100	44.268	276	223	393	8737.694	1710.636	0.862	299	1.600	0.625	0.889
67	C2-multichannel	2.535	274.833	15.459	271	251	292	9437.694	1710.789	1.000	272	1.500	0.667	1.000
68	C2-multichannel	4.648	289.636	23.316	250	250	326	8838.782	1714.291	1.000	288	1.372	0.729	0.957
69	C2-multichannel	10.985	298.077	39.650	234	234	367	8844.801	1716.320	0.956	305	1.233	0.811	0.929
70	C2-multichannel	51.968	300.366	34.172	317	227	386	8852.485	1719.686	0.714	297	2.215	0.452	0.882
71	C2-multichannel	6.760	293.938	39.768	346	239	346	8462.772	1722.632	0.927	292	1.076	0.929	0.821
72	C2-multichannel	48.165	320.158	42.502	291	246	453	8861.289	1727.651	0.783	316	2.069	0.483	0.887
73	C2-multichannel	35.068	349.373	84.808	315	219	618	8868.562	1733.144	0.803	335	1.514	0.661	0.874
74	C2-multichannel	9.295	262.455	16.306	251	221	290	9194.609	1734.529	0.897	264	1.468	0.681	0.800
