 	Label	Area	Mean	StdDev	Mode	Min	Max	XM	YM	Circ.	Median	AR	Round	Solidity
1	C2-multichannel	37.180	249.125	37.747	230	186	346	2443.097	1770.675	0.602	240	1.784	0.560	0.822
2	C2-multichannel	13.520	232.469	13.629	230	205	269	2373.798	1778.252	0.658	232	2.829	0.353	0.853
3	C2-multichannel	13.520	249.375	30.865	221	199	320	2377.931	1786.646	0.690	250	1.863	0.537	0.821
4	C2-multichannel	130.130	261.802	36.435	232	184	456	2374.834	1793.475	0.466	254	1.853	0.540	0.726
5	C2-multichannel	8.873	286.619	54.669	324	199	433	2387.713	1793.917	0.772	283	2.494	0.401	0.933
6	C2-multichannel	8.028	245.842	26.271	237	215	331	2389.686	1799.885	0.589	240	2.242	0.446	0.731
7	C2-multichannel	9.718	246.261	24.371	217	216	309	2384.917	1800.138	1.000	243	1.311	0.763	0.885
8	C2-multichannel	31.688	237.640	25.978	220	192	338	2473.709	1806.924	0.672	231	2.443	0.409	0.815
9	C2-multichannel	2.113	254.800	25.985	223	223	289	2519.983	1825.250	0.674	259	2.610	0.383	0.769
10	C2-multichannel	126.750	258.093	39.325	218	174	401	2470.378	1838.284	0.437	252	3.416	0.293	0.784
11	C2-multichannel	70.980	300.542	77.368	228	169	663	2516.009	1843.923	0.604	285	2.599	0.385	0.810
12	C2-multichannel	41.405	268.224	51.255	254	168	450	2213.832	1864.140	0.608	260	2.972	0.336	0.834
13	C2-multichannel	31.265	266.243	54.196	236	189	432	2549.965	1868.869	0.887	246	1.541	0.649	0.902
14	C2-multichannel	92.105	257.734	47.803	223	178	422	2199.424	1874.849	0.408	246	4.338	0.230	0.765
15	C2-multichannel	69.290	252.927	32.086	242	197	396	2306.298	1876.144	0.372	245	3.078	0.325	0.606
16	C2-multichannel	31.688	247.907	27.183	243	191	304	2363.177	1881.432	0.750	243	1.159	0.863	0.857
17	C2-multichannel	19.435	268.848	68.501	199	147	443	2188.907	1887.204	0.689	254	2.117	0.472	0.829
18	C2-multichannel	64.643	258.752	35.271	220	192	388	2283.462	1889.576	0.436	257	4.111	0.243	0.810
19	C2-multichannel	49.010	276.198	46.078	228	188	400	2451.295	1893.240	0.772	275	1.869	0.535	0.853
20	C2-multichannel	13.520	233.031	22.402	214	169	266	2361.989	1894.357	0.578	235	2.313	0.432	0.719
21	C2-multichannel	164.775	276.318	49.304	258	192	409	2163.362	1911.684	0.259	267	3.558	0.281	0.518
22	C2-multichannel	21.970	242.058	24.587	238	179	323	2272.433	1894.800	0.671	241	1.785	0.560	0.825
23	C2-multichannel	47.320	251.884	32.655	245	192	335	2458.061	1898.521	0.778	245	1.365	0.733	0.855
24	C2-multichannel	16.478	232.051	21.462	239	189	283	2263.798	1896.800	0.598	234	2.704	0.370	0.736
25	C2-multichannel	14.788	228.457	19.899	236	178	265	2259.220	1903.060	0.661	232	2.724	0.367	0.824
26	C2-multichannel	24.928	256.220	40.477	224	185	404	2576.672	1903.078	0.711	248	1.659	0.603	0.766
27	C2-multichannel	79.008	249.594	31.189	231	180	346	2500.978	1911.852	0.455	245	2.439	0.410	0.730
28	C2-multichannel	40.138	281.200	54.498	245	186	425	2153.379	1910.385	0.639	269	2.149	0.465	0.848
29	C2-multichannel	32.955	255.769	38.041	227	189	415	2256.015	1910.735	0.641	249	1.372	0.729	0.746
30	C2-multichannel	93.795	251.131	37.474	228	180	407	2560.328	1915.680	0.313	243	2.091	0.478	0.552
31	C2-multichannel	9.295	229.545	12.301	229	211	263	2534.696	1911.512	0.681	229	2.275	0.440	0.786
32	C2-multichannel	17.323	232.927	20.612	231	196	277	2541.709	1911.329	0.529	235	2.430	0.412	0.766
33	C2-multichannel	84.500	289.730	56.378	339	172	406	2245.014	1919.012	0.535	290	3.294	0.304	0.810
34	C2-multichannel	21.970	236.635	21.523	225	198	289	2528.165	1914.915	0.564	235	2.188	0.457	0.712
