 	Label	Area	Mean	StdDev	Mode	Min	Max	XM	YM	Circ.	Median	AR	Round	Solidity
1	C3-multichannel	10.563	0.000	0.000	0	0	0	2274.104	2490.242	0.896	0	1.540	0.649	0.877
2	C3-multichannel	5.493	255.000	0.000	255	255	255	2466.526	2497.276	1.000	255	1.416	0.706	0.812
3	C3-multichannel	16.900	70.125	115.312	0	0	255	2351.317	2512.576	0.906	0	1.768	0.566	0.879
4	C3-multichannel	1.690	0.000	0.000	0	0	0	2189.688	2520.376	0.857	0	1.468	0.681	0.800
5	C3-multichannel	2.958	0.000	0.000	0	0	0	2451.012	2588.904	0.647	0	2.982	0.335	0.824
6	C3-multichannel	8.028	80.526	121.780	0	0	255	2376.184	2613.434	0.916	0	1.894	0.528	0.844
7	C3-multichannel	2.535	0.000	0.000	0	0	0	2401.426	2625.351	1.000	0	1.500	0.667	1.000
8	C3-multichannel	9.295	0.000	0.000	0	0	0	2450.826	2637.051	1.000	0	1.361	0.735	0.880
9	C3-multichannel	27.040	35.859	89.348	0	0	255	2448.226	2641.276	0.981	0	1.195	0.837	0.908
10	C3-multichannel	72.248	43.246	95.976	0	0	255	2455.331	2647.148	0.617	0	2.389	0.419	0.840
11	C3-multichannel	2.113	0.000	0.000	0	0	0	2604.096	2648.816	1.000	0	1.553	0.644	0.909
12	C3-multichannel	8.450	0.000	0.000	0	0	0	2608.711	2650.408	0.635	0	2.924	0.342	0.889
13	C3-multichannel	57.883	158.212	124.200	255	0	255	2623.757	2651.607	0.360	255	4.793	0.209	0.703
14	C3-multichannel	40.560	207.188	100.052	255	0	255	2569.959	2663.884	0.593	255	2.925	0.342	0.842
15	C3-multichannel	27.040	19.922	68.975	0	0	255	2586.156	2724.086	0.871	0	1.312	0.762	0.895
16	C3-multichannel	118.723	121.601	127.591	0	0	255	2602.800	2732.363	0.372	0	5.104	0.196	0.795
17	C3-multichannel	17.323	0.000	0.000	0	0	0	2537.450	2725.760	0.537	0	2.659	0.376	0.804
18	C3-multichannel	31.265	137.838	127.948	255	0	255	2483.017	2727.222	0.716	255	2.027	0.493	0.851
19	C3-multichannel	9.718	177.391	119.970	255	0	255	2549.301	2729.026	0.824	255	2.221	0.450	0.868
20	C3-multichannel	19.435	255.000	0.000	255	255	255	2763.137	2738.013	0.885	255	1.696	0.590	0.885
21	C3-multichannel	39.715	40.691	93.885	0	0	255	2617.616	2740.509	0.572	0	3.101	0.322	0.843
22	C3-multichannel	38.448	182.143	115.835	255	0	255	2639.626	2748.916	0.625	255	2.892	0.346	0.850
23	C3-multichannel	18.590	243.409	53.730	255	0	255	2512.514	2767.237	0.847	255	1.788	0.559	0.871
24	C3-multichannel	22.815	33.056	86.458	0	0	255	2672.847	2787.805	0.842	0	1.538	0.650	0.864
25	C3-multichannel	73.515	189.052	111.981	255	0	255	2683.319	2798.087	0.384	255	3.778	0.265	0.681
26	C3-multichannel	28.730	247.500	43.405	255	0	255	2537.502	2800.546	0.791	255	2.116	0.473	0.872
27	C3-multichannel	18.168	255.000	0.000	255	255	255	2595.020	2813.571	0.867	255	1.666	0.600	0.860
28	C3-multichannel	87.458	167.536	121.344	255	0	255	2778.545	2819.218	0.478	255	4.418	0.226	0.847
29	C3-multichannel	200.265	178.070	117.166	255	0	255	2625.976	2823.105	0.614	255	2.493	0.401	0.843
30	C3-multichannel	30.843	227.055	80.207	255	0	255	2680.536	2825.996	0.368	255	4.794	0.209	0.737
31	C3-multichannel	38.448	240.989	58.430	255	0	255	2664.676	2833.827	0.852	255	1.320	0.758	0.901
32	C3-multichannel	9.295	81.136	121.566	0	0	255	2672.940	2832.747	0.698	0	2.719	0.368	0.898
33	C3-multichannel	23.238	199.364	106.289	255	0	255	2506.076	2840.826	0.858	255	1.629	0.614	0.866
34	C3-multichannel	31.688	78.200	118.375	0	0	255	2560.591	2850.604	0.775	0	2.241	0.446	0.888
35	C3-multichannel	28.308	255.000	0.000	255	255	255	2689.521	2854.282	0.702	255	2.656	0.377	0.859
36	C3-multichannel	1.690	255.000	0.000	255	255	255	2704.976	2866.501	1.000	255	2.031	0.492	0.800
37	C3-multichannel	50.278	246.429	46.153	255	0	255	2605.628	2882.369	0.509	255	3.931	0.254	0.815
38	C3-multichannel	80.698	158.874	123.904	255	0	255	2826.045	2916.275	0.514	255	3.800	0.263	0.784
39	C3-multichannel	21.548	255.000	0.000	255	255	255	2739.553	2916.443	0.904	255	1.619	0.618	0.864
40	C3-multichannel	13.943	61.818	110.975	0	0	255	2538.170	2917.364	0.965	0	1.364	0.733	0.892
41	C3-multichannel	24.928	255.000	0.000	255	255	255	2744.934	2920.842	0.920	255	1.266	0.790	0.894
42	C3-multichannel	46.475	238.773	62.531	255	0	255	2542.621	2923.180	0.804	255	1.733	0.577	0.891
43	C3-multichannel	28.308	255.000	0.000	255	255	255	2713.804	2922.881	0.864	255	1.775	0.563	0.887
44	C3-multichannel	98.865	253.910	16.670	255	0	255	2668.548	2945.077	0.355	255	2.681	0.373	0.662
45	C3-multichannel	101.400	138.125	127.322	255	0	255	2527.176	2956.466	0.537	255	2.455	0.407	0.792
46	C3-multichannel	33.800	242.250	55.927	255	0	255	2681.516	2959.049	0.392	255	5.794	0.173	0.744
47	C3-multichannel	32.955	166.731	122.100	255	0	255	2637.236	2956.386	0.365	255	5.148	0.194	0.821
48	C3-multichannel	59.573	128.404	127.951	255	0	255	2800.828	2961.689	0.530	255	3.569	0.280	0.799
49	C3-multichannel	33.378	232.405	72.928	255	0	255	2644.038	2965.184	0.441	255	3.389	0.295	0.775
50	C3-multichannel	74.783	63.390	110.522	0	0	255	2817.707	2975.952	0.492	0	3.110	0.322	0.771
51	C3-multichannel	47.743	255.000	0.000	255	255	255	2702.267	2972.201	0.640	255	2.786	0.359	0.843
52	C3-multichannel	62.953	140.336	127.280	255	0	255	2896.536	3008.494	0.373	255	6.108	0.164	0.756
53	C3-multichannel	44.785	240.566	59.206	255	0	255	2638.539	3014.363	0.717	255	2.103	0.475	0.812
54	C3-multichannel	9.718	0.000	0.000	0	0	0	2560.195	3022.176	0.878	0	1.592	0.628	0.836
55	C3-multichannel	16.055	174.474	120.123	255	0	255	2763.576	3022.776	0.699	255	2.939	0.340	0.874
56	C3-multichannel	65.910	142.212	127.056	255	0	255	2577.232	3030.215	0.596	255	2.308	0.433	0.784
57	C3-multichannel	8.028	255.000	0.000	255	255	255	2778.529	3027.102	0.796	255	1.832	0.546	0.884
