 	Label	Area	Mean	StdDev	Mode	Min	Max	XM	YM	Circ.	Median	AR	Round	Solidity
1	C2-multichannel	11.408	499.259	62.912	465	407	651	3895.958	1134.402	0.730	484	2.435	0.411	0.831
2	C2-multichannel	17.323	558.439	103.442	609	366	801	3821.305	1172.869	0.629	549	2.821	0.355	0.820
3	C2-multichannel	9.718	577.478	161.032	393	393	933	3919.510	1174.765	1.000	531	1.241	0.806	0.885
4	C2-multichannel	9.295	577.818	150.677	439	396	935	4065.796	1283.619	1.000	554	1.176	0.850	0.880
5	C2-multichannel	7.183	511.059	63.525	461	413	657	3869.975	1288.436	0.985	500	1.553	0.644	0.850
6	C2-multichannel	2.958	460.857	16.718	442	442	482	3887.699	1320.285	0.943	456	1.936	0.517	0.933
7	C2-multichannel	15.210	576.111	137.238	503	384	958	3241.809	1332.848	0.383	526	5.288	0.189	0.750
8	C2-multichannel	22.815	772.833	243.009	394	360	1175	3304.916	1332.973	0.624	803	2.406	0.416	0.857
9	C2-multichannel	68.445	647.154	181.934	700	393	1128	3317.396	1337.586	0.400	614	4.378	0.228	0.788
10	C2-multichannel	19.435	454.348	30.554	440	385	532	3287.728	1343.022	0.469	458	3.946	0.253	0.767
11	C2-multichannel	27.885	530.273	100.978	423	358	784	3342.937	1344.804	0.701	509	1.972	0.507	0.835
12	C2-multichannel	171.958	527.688	113.453	482	341	955	3361.122	1351.270	0.474	504	3.157	0.317	0.845
13	C2-multichannel	6.338	488.533	44.066	484	405	558	3946.618	1349.759	1.000	484	1.435	0.697	0.882
14	C2-multichannel	29.153	459.942	40.519	412	374	558	3311.148	1354.214	0.472	466	3.474	0.288	0.687
15	C2-multichannel	196.885	714.955	227.632	579	324	1677	3391.496	1361.256	0.459	670	4.204	0.238	0.886
16	C2-multichannel	2.958	443.143	32.810	393	393	493	3777.675	1356.417	0.564	443	3.288	0.304	0.700
17	C2-multichannel	19.858	517.638	90.940	418	408	746	4012.809	1361.237	0.864	485	1.101	0.909	0.913
18	C2-multichannel	5.915	656.286	192.534	399	399	965	3370.310	1361.141	1.000	615	1.319	0.758	0.933
19	C2-multichannel	6.338	460.333	34.064	411	407	517	3177.314	1362.555	0.674	466	3.046	0.328	0.789
20	C2-multichannel	8.028	493.789	44.250	473	440	583	3183.531	1365.229	0.514	481	4.057	0.246	0.717
21	C2-multichannel	16.055	497.289	60.377	457	396	631	3410.200	1367.539	0.905	490	1.982	0.505	0.884
22	C2-multichannel	1.268	501.000	40.336	464	464	544	3419.126	1367.040	1.000	495	1.464	0.683	0.857
23	C2-multichannel	57.460	566.353	117.553	501	387	887	3789.360	1374.584	0.778	533	1.073	0.932	0.863
24	C2-multichannel	5.493	475.769	43.031	485	407	563	3115.390	1375.477	1.000	483	1.159	0.863	0.897
25	C2-multichannel	19.013	571.244	121.781	478	344	887	3478.843	1375.559	0.568	540	3.479	0.287	0.811
26	C2-multichannel	3.803	432.556	24.470	399	399	466	3338.361	1376.300	1.000	431	1.817	0.550	0.857
27	C2-multichannel	55.770	520.879	73.728	468	384	705	3460.925	1378.723	0.189	523	10.705	0.093	0.636
28	C2-multichannel	40.560	501.427	76.796	492	386	716	3436.177	1383.083	0.289	492	6.758	0.148	0.676
29	C2-multichannel	8.873	464.905	31.673	408	408	526	3348.022	1383.394	0.943	463	1.567	0.638	0.857
30	C2-multichannel	1.268	441.000	17.321	431	431	461	3353.011	1387.411	0.524	431	4.123	0.243	0.600
31	C2-multichannel	15.633	496.162	50.618	491	400	609	3291.906	1391.201	0.317	488	6.323	0.158	0.632
32	C2-multichannel	19.858	536.681	104.877	497	382	839	3646.887	1392.357	0.593	524	3.354	0.298	0.797
33	C2-multichannel	1.690	474.750	49.621	431	431	546	3653.011	1390.982	1.000	464	1.000	1.000	1.000
34	C2-multichannel	122.525	779.600	342.036	502	373	2059	3357.801	1398.622	0.823	673	1.529	0.654	0.925
35	C2-multichannel	187.590	1081.482	623.927	432	357	3586	3375.600	1403.521	0.533	915	3.143	0.318	0.870
36	C2-multichannel	5.493	483.385	49.826	427	427	575	3883.670	1401.407	0.403	477	4.078	0.245	0.619
37	C2-multichannel	11.408	548.037	88.950	477	402	765	3585.868	1401.179	0.887	550	1.864	0.537	0.857
38	C2-multichannel	18.590	490.477	74.819	390	380	644	3579.787	1404.492	0.623	491	2.545	0.393	0.838
39	C2-multichannel	4.648	464.182	38.128	467	393	518	4157.507	1405.023	1.000	467	1.372	0.729	0.957
40	C2-multichannel	31.265	663.122	231.297	447	344	1221	3393.326	1411.627	0.776	605	2.111	0.474	0.881
41	C2-multichannel	13.943	633.455	184.633	727	400	1119	3323.767	1413.680	0.828	607	2.212	0.452	0.857
42	C2-multichannel	1.268	499.667	38.371	456	456	528	3142.005	1417.523	1.000	515	1.464	0.683	0.857
43	C2-multichannel	3.380	473.500	36.000	404	404	514	3120.905	1421.294	1.000	494	1.229	0.814	0.941
44	C2-multichannel	119.145	667.312	190.625	483	356	1337	3113.357	1427.542	0.650	637	1.355	0.738	0.828
45	C2-multichannel	4.648	501.818	35.156	455	455	560	3942.653	1432.724	0.530	489	3.864	0.259	0.688
46	C2-multichannel	22.393	632.623	196.965	446	335	1143	3149.985	1434.039	0.877	620	1.997	0.501	0.930
47	C2-multichannel	11.408	503.185	74.600	395	395	699	3207.805	1436.446	0.910	490	1.934	0.517	0.931
48	C2-multichannel	6.338	542.800	76.971	493	405	681	3736.976	1437.721	0.804	528	2.094	0.478	0.811
49	C2-multichannel	20.280	605.542	116.371	477	378	868	4000.736	1444.643	0.924	603	1.397	0.716	0.881
50	C2-multichannel	15.210	572.667	111.194	575	411	862	3109.217	1445.082	1.000	565	1.304	0.767	0.935
51	C2-multichannel	3.803	517.333	72.495	450	450	665	4061.664	1447.605	0.832	491	2.386	0.419	0.947
52	C2-multichannel	2.535	447.833	38.994	386	386	503	3921.868	1449.910	1.000	455	1.291	0.775	0.800
53	C2-multichannel	27.885	540.530	107.753	440	374	854	3612.944	1451.977	0.607	515	3.145	0.318	0.863
54	C2-multichannel	5.493	477.769	33.131	409	409	547	4094.346	1452.929	0.846	480	1.872	0.534	0.867
55	C2-multichannel	2.958	469.143	47.365	407	407	518	3603.068	1453.696	1.000	479	1.069	0.936	0.875
56	C2-multichannel	20.703	677.000	272.660	566	327	1360	3108.552	1459.840	0.925	595	1.454	0.688	0.883
57	C2-multichannel	6.338	478.867	60.659	414	414	615	3236.529	1458.282	0.723	460	2.728	0.367	0.769
58	C2-multichannel	5.070	496.333	54.462	393	393	579	3192.350	1460.465	0.719	515	2.016	0.496	0.800
59	C2-multichannel	13.098	597.613	143.240	473	406	878	3708.374	1467.518	0.838	539	1.989	0.503	0.849
60	C2-multichannel	6.760	542.125	65.862	502	421	666	3866.253	1466.719	0.958	520	2.001	0.500	0.941
61	C2-multichannel	7.183	467.471	33.645	468	413	544	4072.671	1468.613	0.786	468	2.272	0.440	0.895
62	C2-multichannel	29.575	627.729	186.662	752	360	1071	3801.566	1471.280	0.723	587	1.901	0.526	0.833
63	C2-multichannel	3.803	480.333	49.752	410	410	552	3325.323	1478.490	1.000	478	1.817	0.550	0.857
64	C2-multichannel	15.210	578.917	129.309	565	371	840	3200.257	1480.788	0.996	565	1.528	0.654	0.947
65	C2-multichannel	2.535	605.667	73.361	513	513	696	3111.561	1481.637	1.000	636	1.500	0.667	1.000
66	C2-multichannel	2.113	468.800	36.314	434	434	529	3268.147	1483.780	1.000	462	1.553	0.644	0.909
67	C2-multichannel	14.365	573.882	128.368	388	385	799	4010.195	1486.966	0.853	569	1.817	0.550	0.829
68	C2-multichannel	4.648	488.091	49.194	415	415	561	3041.741	1491.028	1.000	502	1.372	0.729	0.957
69	C2-multichannel	2.113	519.800	72.586	422	422	625	3041.911	1496.527	1.000	519	1.553	0.644	0.909
70	C2-multichannel	2.958	471.857	29.846	440	440	526	3449.025	1497.354	1.000	464	1.380	0.725	0.875
71	C2-multichannel	59.150	603.264	116.519	619	367	873	3127.066	1501.695	0.887	619	1.423	0.703	0.912
72	C2-multichannel	73.093	830.428	399.147	584	308	2277	3172.681	1504.192	0.740	718	2.078	0.481	0.876
73	C2-multichannel	58.728	516.360	70.973	501	381	832	3098.044	1505.436	0.473	510	2.278	0.439	0.739
74	C2-multichannel	3.380	476.500	54.158	423	423	560	3673.148	1508.662	0.463	486	4.715	0.212	0.615
75	C2-multichannel	16.478	670.128	316.473	305	305	1482	3214.530	1510.638	0.978	595	1.506	0.664	0.876
76	C2-multichannel	8.450	500.900	74.139	446	384	710	3667.402	1511.348	0.994	494	1.371	0.730	0.909
77	C2-multichannel	44.363	1433.200	1368.609	369	266	7413	3632.601	1515.731	0.900	945	1.738	0.575	0.913
78	C2-multichannel	24.928	506.085	62.589	447	389	704	3151.713	1521.719	0.553	503	2.049	0.488	0.752
79	C2-multichannel	1.268	465.667	16.503	452	452	484	3750.601	1517.865	1.000	461	1.464	0.683	0.857
80	C2-multichannel	21.548	591.902	168.978	402	388	979	3423.809	1525.648	0.897	520	1.550	0.645	0.936
81	C2-multichannel	5.493	520.538	71.913	432	432	626	3273.966	1528.089	1.000	522	1.159	0.863	0.897
82	C2-multichannel	21.970	614.462	148.934	460	360	842	3848.691	1530.775	0.915	611	1.722	0.581	0.945
83	C2-multichannel	16.055	595.211	159.477	585	373	934	3160.392	1531.646	0.905	585	1.687	0.593	0.884
