 	Label	Area	Mean	StdDev	Mode	Min	Max	XM	YM	Circ.	Median	AR	Round	Solidity
1	C2-multichannel	5.070	260.750	19.245	232	232	282	1940.467	1062.367	1.000	269	1.579	0.633	0.889
2	C2-multichannel	1.268	258.000	16.093	241	241	273	1942.728	1065.244	1.000	260	1.464	0.683	0.857
3	C2-multichannel	5.915	250.071	21.316	228	221	294	1943.452	1070.211	0.750	245	1.474	0.678	0.778
4	C2-multichannel	1.268	266.333	27.319	236	236	289	1903.068	1099.890	1.000	274	1.464	0.683	0.857
5	C2-multichannel	4.648	265.909	38.713	189	189	317	2208.238	1134.367	0.976	276	1.603	0.624	0.880
6	C2-multichannel	28.308	271.478	35.346	256	198	367	2279.300	1144.020	0.564	265	1.776	0.563	0.740
7	C2-multichannel	26.195	260.694	35.336	246	198	406	2285.493	1147.129	0.555	254	2.598	0.385	0.805
8	C2-multichannel	10.140	267.125	26.047	269	202	314	1979.270	1148.345	1.000	270	1.345	0.743	0.906
9	C2-multichannel	43.095	292.059	48.152	297	199	447	1986.804	1151.998	0.566	287	2.736	0.365	0.843
10	C2-multichannel	7.183	256.647	30.522	247	195	332	2290.871	1151.861	1.000	250	1.263	0.792	0.919
11	C2-multichannel	24.083	274.491	30.877	250	216	351	2001.351	1161.599	0.551	268	2.984	0.335	0.814
12	C2-multichannel	11.408	280.148	35.435	254	215	371	1812.722	1164.199	0.692	276	2.091	0.478	0.806
13	C2-multichannel	8.450	259.900	20.906	257	215	295	2154.271	1164.173	0.529	259	3.473	0.288	0.702
14	C2-multichannel	73.938	321.109	65.576	393	200	525	1872.056	1165.297	0.378	309	4.411	0.227	0.742
15	C2-multichannel	43.518	298.660	48.908	231	210	414	1887.064	1168.289	0.633	301	2.911	0.344	0.880
16	C2-multichannel	21.548	356.098	105.997	301	209	595	2010.023	1167.869	0.921	342	1.284	0.779	0.879
17	C2-multichannel	47.743	303.133	54.544	276	189	425	1825.325	1170.818	0.794	290	1.646	0.608	0.883
18	C2-multichannel	43.518	392.563	127.571	205	184	690	2016.206	1173.235	0.857	374	1.730	0.578	0.892
19	C2-multichannel	16.478	280.231	37.406	242	203	362	1952.506	1172.786	0.978	279	1.040	0.961	0.867
20	C2-multichannel	32.110	284.500	41.326	278	216	387	1961.841	1182.982	0.437	278	4.223	0.237	0.727
21	C2-multichannel	5.070	259.500	16.009	259	233	277	1736.189	1191.302	1.000	266	1.281	0.780	0.857
22	C2-multichannel	8.028	268.211	17.164	273	242	307	1880.834	1219.254	0.916	272	1.926	0.519	0.844
23	C2-multichannel	8.028	271.263	29.970	249	226	341	1713.806	1221.295	0.853	273	1.786	0.560	0.844
24	C2-multichannel	2.535	266.000	16.199	240	240	284	1708.526	1221.357	1.000	272	1.500	0.667	1.000
25	C2-multichannel	12.253	273.759	36.040	233	233	380	1886.386	1226.154	0.848	268	1.894	0.528	0.866
26	C2-multichannel	12.675	290.300	47.638	303	199	372	2009.620	1231.828	0.986	295	1.648	0.607	0.882
27	C2-multichannel	19.013	294.644	37.993	265	238	384	1893.234	1232.865	0.907	291	1.783	0.561	0.891
28	C2-multichannel	46.053	305.385	51.478	288	210	469	2017.181	1238.923	0.557	299	3.492	0.286	0.858
29	C2-multichannel	74.360	431.994	178.442	242	171	919	2106.384	1246.347	0.543	401	2.429	0.412	0.842
30	C2-multichannel	5.915	310.714	34.253	315	245	366	1754.344	1242.200	1.000	315	1.319	0.758	0.933
31	C2-multichannel	26.618	279.921	25.772	271	225	347	1907.983	1250.769	0.370	279	4.000	0.250	0.646
32	C2-multichannel	11.408	258.963	23.522	257	201	304	2175.178	1251.035	0.289	257	6.260	0.160	0.593
33	C2-multichannel	1.690	273.000	23.338	254	254	303	2270.444	1247.978	1.000	280	1.000	1.000	1.000
34	C2-multichannel	2.958	282.000	30.817	250	250	322	2160.788	1249.269	0.718	284	2.731	0.366	0.824
35	C2-multichannel	6.760	272.562	22.027	243	243	324	2281.166	1254.183	0.927	269	1.214	0.824	0.800
36	C2-multichannel	95.908	377.907	118.577	323	186	742	1925.351	1266.249	0.399	365	3.148	0.318	0.716
37	C2-multichannel	36.758	314.793	63.874	270	178	451	2121.338	1261.703	0.545	314	3.824	0.261	0.813
38	C2-multichannel	1.268	253.333	5.132	249	249	259	2033.960	1260.897	1.000	252	1.464	0.683	0.857
39	C2-multichannel	4.648	286.455	31.523	221	221	324	1574.701	1264.823	1.000	293	1.372	0.729	0.957
40	C2-multichannel	93.373	316.796	63.699	288	201	511	1938.007	1275.574	0.608	303	2.649	0.377	0.870
41	C2-multichannel	118.300	305.304	59.766	288	174	542	1890.917	1284.387	0.558	297	1.537	0.651	0.780
42	C2-multichannel	53.658	285.055	40.757	266	201	401	1973.252	1289.673	0.611	281	1.965	0.509	0.767
43	C2-multichannel	2.113	259.600	13.903	248	248	282	2100.479	1286.658	0.873	256	1.000	1.000	0.714
44	C2-multichannel	2.113	251.800	17.768	221	221	264	2068.754	1286.920	1.000	258	1.553	0.644	0.909
45	C2-multichannel	24.083	263.930	22.664	247	211	306	2115.889	1290.249	0.764	265	2.237	0.447	0.870
46	C2-multichannel	38.870	320.924	57.367	321	208	452	2150.013	1289.595	0.662	321	2.789	0.359	0.902
47	C2-multichannel	17.323	302.463	61.979	258	188	462	2018.380	1303.675	0.910	286	1.296	0.771	0.854
48	C2-multichannel	84.078	334.754	81.445	358	197	535	2027.017	1309.251	0.677	323	1.919	0.521	0.834
49	C2-multichannel	41.828	350.737	117.636	227	207	682	2175.594	1314.824	0.677	308	2.161	0.463	0.818
50	C2-multichannel	1.690	280.250	15.671	264	264	301	1843.392	1332.171	0.857	282	2.031	0.492	0.800
51	C2-multichannel	6.760	278.125	31.402	235	235	350	1848.345	1332.642	0.719	284	2.329	0.429	0.762
52	C2-multichannel	29.153	316.754	59.675	281	195	460	1493.094	1339.072	0.904	312	1.551	0.645	0.908
53	C2-multichannel	11.408	295.296	40.466	249	222	380	1719.549	1338.133	0.993	304	1.221	0.819	0.947
54	C2-multichannel	66.755	309.633	65.945	307	194	592	1548.593	1344.013	0.720	301	1.324	0.755	0.854
55	C2-multichannel	34.223	269.654	31.384	257	210	382	2126.715	1344.667	0.428	267	3.705	0.270	0.714
56	C2-multichannel	52.390	327.121	68.078	279	199	481	1559.072	1345.479	0.812	316	1.405	0.712	0.892
57	C2-multichannel	34.645	270.939	36.798	256	191	409	1825.290	1345.048	0.301	267	6.819	0.147	0.716
58	C2-multichannel	117.878	333.961	72.554	247	212	575	1865.533	1347.943	0.606	324	3.034	0.330	0.872
59	C2-multichannel	57.883	309.898	51.483	298	205	521	1497.077	1349.175	0.833	306	1.123	0.891	0.878
60	C2-multichannel	91.260	313.861	65.515	313	184	549	1742.682	1352.751	0.594	311	1.956	0.511	0.811
61	C2-multichannel	13.520	257.250	21.335	231	221	292	2129.905	1351.581	0.936	258	1.521	0.658	0.901
62	C2-multichannel	17.323	319.512	89.552	246	206	568	2225.969	1351.857	0.826	291	1.357	0.737	0.854
63	C2-multichannel	2.958	254.571	19.104	223	223	278	1812.343	1351.683	0.800	250	2.339	0.427	0.778
64	C2-multichannel	21.548	267.608	20.226	281	218	322	1803.912	1353.834	0.514	268	4.207	0.238	0.911
65	C2-multichannel	19.013	257.600	30.880	247	193	324	2243.095	1356.972	0.702	253	1.885	0.531	0.769
66	C2-multichannel	29.153	283.986	42.169	253	202	386	2250.850	1357.211	0.686	276	1.803	0.555	0.857
67	C2-multichannel	57.460	302.044	48.697	297	199	435	1994.515	1366.978	0.535	297	1.115	0.897	0.749
68	C2-multichannel	13.943	293.636	47.575	264	209	400	1602.335	1364.407	1.000	300	1.169	0.855	0.904
69	C2-multichannel	22.815	287.407	35.554	317	212	360	2005.788	1369.208	0.529	288	3.677	0.272	0.800
70	C2-multichannel	18.590	274.227	53.388	258	204	418	1954.296	1371.840	0.461	258	1.723	0.580	0.682
