 	Label	Area	Mean	StdDev	Mode	Min	Max	XM	YM	Circ.	Median	AR	Round	Solidity
1	C3-multichannel	8.450	255.000	0.000	255	255	255	3626.254	1496.756	0.553	255	3.535	0.283	0.769
2	C3-multichannel	31.688	255.000	0.000	255	255	255	3572.934	1509.548	0.651	255	2.135	0.468	0.815
3	C3-multichannel	13.943	224.091	84.516	255	0	255	3561.362	1510.567	0.786	255	1.740	0.575	0.795
4	C3-multichannel	24.083	237.105	65.717	255	0	255	3580.232	1513.562	0.839	255	1.746	0.573	0.864
5	C3-multichannel	13.098	213.871	95.339	255	0	255	3556.126	1518.526	0.608	255	3.329	0.300	0.873
6	C3-multichannel	39.715	252.287	26.301	255	0	255	3552.863	1525.184	0.485	255	1.334	0.749	0.709
7	C3-multichannel	18.590	214.432	94.347	255	0	255	3670.279	1551.524	0.949	255	1.339	0.747	0.898
8	C3-multichannel	24.928	172.881	120.173	255	0	255	3717.871	1570.336	0.640	255	2.487	0.402	0.781
9	C3-multichannel	42.673	239.851	60.578	255	0	255	3370.549	1593.838	0.698	255	2.152	0.465	0.878
10	C3-multichannel	22.393	250.189	35.027	255	0	255	3513.526	1602.388	0.439	255	4.416	0.226	0.779
11	C3-multichannel	25.350	242.250	56.045	255	0	255	3393.269	1610.900	0.608	255	1.401	0.714	0.789
12	C3-multichannel	24.505	219.828	88.699	255	0	255	3512.510	1613.171	0.569	255	1.837	0.544	0.734
13	C3-multichannel	28.730	210.000	97.934	255	0	255	3506.925	1627.601	0.609	255	2.777	0.360	0.791
14	C3-multichannel	19.435	232.826	72.646	255	0	255	3512.400	1632.522	0.705	255	2.713	0.369	0.829
15	C3-multichannel	6.760	255.000	0.000	255	255	255	3194.629	1632.313	0.831	255	2.270	0.441	0.800
16	C3-multichannel	57.883	204.745	101.810	255	0	255	3450.426	1638.580	0.579	255	2.713	0.369	0.804
17	C3-multichannel	31.265	227.432	79.722	255	0	255	3571.958	1638.532	0.740	255	1.927	0.519	0.836
18	C3-multichannel	9.295	173.864	121.566	255	0	255	3189.139	1648.032	0.922	255	1.166	0.858	0.863
19	C3-multichannel	70.558	164.910	122.255	255	0	255	3129.679	1651.494	0.668	255	2.605	0.384	0.908
20	C3-multichannel	1.690	255.000	0.000	255	255	255	3192.476	1653.113	1.000	255	1.468	0.681	0.800
21	C3-multichannel	1.690	255.000	0.000	255	255	255	3558.751	1658.801	1.000	255	1.000	1.000	1.000
22	C3-multichannel	17.745	109.286	127.722	0	0	255	3133.976	1661.148	0.924	0	1.508	0.663	0.944
23	C3-multichannel	17.745	206.429	101.346	255	0	255	3556.323	1661.324	1.000	255	1.427	0.701	0.903
24	C3-multichannel	45.208	176.355	118.323	255	0	255	3617.778	1666.961	0.890	255	1.517	0.659	0.911
25	C3-multichannel	17.745	236.786	66.469	255	0	255	3544.810	1678.842	0.951	255	1.222	0.818	0.884
26	C3-multichannel	14.788	255.000	0.000	255	255	255	3352.023	1680.947	1.000	255	1.297	0.771	0.886
27	C3-multichannel	21.970	250.096	35.362	255	0	255	3306.264	1684.272	0.671	255	2.677	0.374	0.839
28	C3-multichannel	20.280	249.688	36.806	255	0	255	3295.218	1689.883	0.643	255	2.228	0.449	0.800
29	C3-multichannel	23.660	255.000	0.000	255	255	255	3217.954	1691.811	0.722	255	2.169	0.461	0.830
30	C3-multichannel	15.210	205.417	102.354	255	0	255	3420.985	1692.253	0.776	255	2.139	0.468	0.878
31	C3-multichannel	23.238	250.364	34.384	255	0	255	3275.941	1694.093	0.823	255	2.096	0.477	0.894
32	C3-multichannel	37.180	86.932	121.566	0	0	255	3399.155	1694.811	0.527	0	3.868	0.259	0.854
33	C3-multichannel	2.113	0.000	0.000	0	0	0	3604.446	1697.086	1.000	0	1.553	0.644	0.909
34	C3-multichannel	29.998	53.873	104.834	0	0	255	3400.260	1710.216	0.249	0	4.642	0.215	0.526
35	C3-multichannel	13.520	239.062	62.713	255	0	255	3482.485	1705.991	0.820	255	2.083	0.480	0.842
36	C3-multichannel	16.055	0.000	0.000	0	0	0	3588.668	1716.172	0.299	0	6.612	0.151	0.603
37	C3-multichannel	8.873	0.000	0.000	0	0	0	3406.760	1720.380	0.486	0	3.577	0.280	0.724
