 	Label	Area	Mean	StdDev	Mode	Min	Max	XM	YM	Circ.	Median	AR	Round	Solidity
1	C3-multichannel	4.225	0.000	0.000	0	0	0	8466.903	1308.645	1.000	0	1.327	0.753	0.909
2	C3-multichannel	10.563	30.600	84.574	0	0	255	8616.945	1330.009	0.661	0	3.096	0.323	0.746
3	C3-multichannel	19.858	217.021	91.768	255	0	255	8313.324	1362.547	0.947	255	1.539	0.650	0.904
4	C3-multichannel	16.478	255.000	0.000	255	255	255	8492.511	1376.459	0.750	255	1.881	0.531	0.857
5	C3-multichannel	3.803	85.000	127.500	0	0	255	8819.745	1375.509	1.000	0	1.000	1.000	1.000
6	C3-multichannel	2.113	255.000	0.000	255	255	255	8834.868	1392.105	1.000	255	1.553	0.644	0.909
7	C3-multichannel	36.335	195.698	108.360	255	0	255	8837.748	1400.879	0.611	255	2.361	0.424	0.775
8	C3-multichannel	16.900	255.000	0.000	255	255	255	8692.421	1405.073	0.973	255	1.113	0.898	0.941
9	C3-multichannel	16.055	255.000	0.000	255	255	255	8960.989	1428.564	0.861	255	1.662	0.602	0.874
10	C3-multichannel	9.295	220.227	89.569	255	0	255	9072.378	1428.923	1.000	255	1.288	0.776	0.936
11	C3-multichannel	24.928	0.000	0.000	0	0	0	8288.643	1434.060	0.707	0	2.393	0.418	0.881
12	C3-multichannel	8.873	194.286	111.291	255	0	255	8296.887	1433.372	0.880	255	2.007	0.498	0.875
13	C3-multichannel	11.830	227.679	80.317	255	0	255	8346.744	1437.918	0.920	255	1.481	0.675	0.836
14	C3-multichannel	28.308	255.000	0.000	255	255	255	8829.113	1443.461	0.912	255	1.469	0.681	0.912
15	C3-multichannel	30.843	255.000	0.000	255	255	255	8776.272	1450.208	0.654	255	2.069	0.483	0.811
16	C3-multichannel	33.800	255.000	0.000	255	255	255	8616.671	1456.586	1.000	255	1.119	0.894	0.958
17	C3-multichannel	8.028	255.000	0.000	255	255	255	8525.694	1457.865	0.853	255	1.887	0.530	0.826
18	C3-multichannel	2.535	255.000	0.000	255	255	255	8241.461	1466.184	0.809	255	2.237	0.447	0.857
19	C3-multichannel	22.393	57.736	107.742	0	0	255	8892.545	1469.434	0.733	0	2.460	0.407	0.930
20	C3-multichannel	42.250	86.700	121.404	0	0	255	9092.280	1477.183	0.937	0	1.241	0.806	0.913
21	C3-multichannel	3.803	255.000	0.000	255	255	255	8852.606	1490.559	1.000	255	1.340	0.746	0.857
22	C3-multichannel	41.828	105.606	126.245	0	0	255	8950.242	1498.861	0.971	0	1.119	0.893	0.934
23	C3-multichannel	46.898	181.486	116.030	255	0	255	9031.872	1500.336	0.896	255	1.398	0.715	0.906
24	C3-multichannel	5.493	255.000	0.000	255	255	255	8669.628	1500.776	1.000	255	1.159	0.863	0.897
25	C3-multichannel	12.675	255.000	0.000	255	255	255	8339.698	1509.344	1.000	255	1.243	0.805	0.923
26	C3-multichannel	9.295	255.000	0.000	255	255	255	8268.860	1511.841	0.988	255	1.582	0.632	0.880
27	C3-multichannel	4.648	231.818	76.885	255	0	255	8376.228	1512.551	0.976	255	1.450	0.689	0.846
28	C3-multichannel	3.803	0.000	0.000	0	0	0	9096.212	1522.264	1.000	0	1.536	0.651	0.857
29	C3-multichannel	17.745	255.000	0.000	255	255	255	8715.420	1535.409	0.695	255	2.233	0.448	0.840
30	C3-multichannel	19.013	22.667	73.389	0	0	255	9117.228	1540.501	0.907	0	1.673	0.598	0.909
31	C3-multichannel	26.195	255.000	0.000	255	255	255	8711.481	1543.059	0.555	255	2.907	0.344	0.795
32	C3-multichannel	7.183	240.000	61.847	255	0	255	9430.935	1540.826	1.000	255	1.385	0.722	0.919
33	C3-multichannel	14.365	225.000	83.394	255	0	255	8471.085	1544.964	0.994	255	1.183	0.846	0.907
34	C3-multichannel	16.900	146.625	127.663	255	0	255	9061.950	1551.056	1.000	255	1.124	0.890	0.870
35	C3-multichannel	19.435	255.000	0.000	255	255	255	8706.668	1552.851	0.482	255	3.831	0.261	0.793
36	C3-multichannel	35.490	115.357	127.683	0	0	255	8837.865	1559.898	0.992	0	1.196	0.836	0.928
37	C3-multichannel	40.560	85.000	120.839	0	0	255	8959.867	1560.346	0.973	0	1.088	0.919	0.928
38	C3-multichannel	23.660	255.000	0.000	255	255	255	8698.651	1565.514	0.306	255	5.981	0.167	0.687
39	C3-multichannel	19.858	255.000	0.000	255	255	255	8225.649	1576.188	0.904	255	1.757	0.569	0.922
40	C3-multichannel	8.450	255.000	0.000	255	255	255	8689.138	1580.476	0.717	255	2.127	0.470	0.800
41	C3-multichannel	5.915	255.000	0.000	255	255	255	8555.303	1587.811	1.000	255	1.020	0.981	0.933
42	C3-multichannel	1.268	0.000	0.000	0	0	0	9167.062	1588.059	1.000	0	1.464	0.683	0.857
43	C3-multichannel	9.718	66.522	114.489	0	0	255	8435.486	1596.076	0.689	0	3.019	0.331	0.920
44	C3-multichannel	11.408	141.667	129.124	255	0	255	8320.761	1598.372	0.790	255	1.890	0.529	0.831
45	C3-multichannel	4.225	229.500	80.638	255	0	255	8858.095	1604.742	0.887	255	2.041	0.490	0.800
46	C3-multichannel	16.478	255.000	0.000	255	255	255	9029.545	1610.042	1.000	255	1.223	0.818	0.918
47	C3-multichannel	14.788	255.000	0.000	255	255	255	8911.271	1611.397	0.968	255	1.600	0.625	0.946
48	C3-multichannel	160.550	0.000	0.000	0	0	0	8747.630	1622.753	0.786	0	1.970	0.508	0.936
49	C3-multichannel	16.478	183.077	116.250	255	0	255	8268.421	1622.261	0.363	255	4.521	0.221	0.750
50	C3-multichannel	9.718	255.000	0.000	255	255	255	8917.282	1626.343	0.938	255	1.250	0.800	0.821
51	C3-multichannel	73.093	35.376	88.400	0	0	255	9176.162	1630.173	0.946	0	1.178	0.849	0.923
52	C3-multichannel	2.958	0.000	0.000	0	0	0	8374.278	1646.126	1.000	0	1.596	0.626	0.875
53	C3-multichannel	13.520	0.000	0.000	0	0	0	8405.153	1650.026	0.725	0	2.387	0.419	0.842
54	C3-multichannel	20.703	182.143	116.391	255	0	255	8886.032	1654.798	0.536	255	4.131	0.242	0.899
55	C3-multichannel	29.998	240.634	59.215	255	0	255	9068.585	1660.833	0.797	255	1.345	0.743	0.845
56	C3-multichannel	4.648	255.000	0.000	255	255	255	9113.387	1659.244	0.976	255	1.772	0.564	0.846
57	C3-multichannel	5.070	212.500	99.259	255	0	255	8294.198	1661.986	0.539	255	3.372	0.297	0.649
58	C3-multichannel	2.958	0.000	0.000	0	0	0	8587.292	1674.076	1.000	0	1.069	0.936	0.875
59	C3-multichannel	84.923	55.821	105.707	0	0	255	8588.556	1683.515	0.358	0	2.844	0.352	0.678
60	C3-multichannel	37.603	243.539	53.130	255	0	255	9036.911	1684.720	0.834	255	1.692	0.591	0.894
61	C3-multichannel	15.633	255.000	0.000	255	255	255	8921.719	1683.773	0.838	255	1.786	0.560	0.860
62	C3-multichannel	60.840	63.750	110.804	0	0	255	8581.574	1694.713	0.464	0	1.222	0.819	0.733
63	C3-multichannel	44.363	119.000	127.827	0	0	255	8814.527	1698.338	0.710	0	2.146	0.466	0.843
64	C3-multichannel	199.420	108.591	126.224	0	0	255	8581.356	1710.395	0.349	0	4.315	0.232	0.703
65	C3-multichannel	31.688	255.000	0.000	255	255	255	8985.044	1712.218	0.681	255	2.049	0.488	0.877
66	C3-multichannel	16.900	255.000	0.000	255	255	255	8737.677	1710.622	0.862	255	1.600	0.625	0.889
67	C3-multichannel	2.535	255.000	0.000	255	255	255	9437.678	1710.801	1.000	255	1.500	0.667	1.000
68	C3-multichannel	4.648	0.000	0.000	0	0	0	8838.792	1714.317	1.000	0	1.372	0.729	0.957
69	C3-multichannel	10.985	0.000	0.000	0	0	0	8844.753	1716.326	0.956	0	1.233	0.811	0.929
70	C3-multichannel	51.968	199.024	105.980	255	0	255	8853.294	1719.887	0.714	255	2.215	0.452	0.882
71	C3-multichannel	6.760	255.000	0.000	255	255	255	8462.759	1722.622	0.927	255	1.076	0.929	0.821
72	C3-multichannel	48.165	255.000	0.000	255	255	255	8861.225	1727.541	0.783	255	2.069	0.483	0.887
73	C3-multichannel	35.068	245.783	47.885	255	0	255	8868.546	1732.982	0.803	255	1.514	0.661	0.874
74	C3-multichannel	9.295	255.000	0.000	255	255	255	9194.608	1734.526	0.897	255	1.468	0.681	0.800
75	C3-multichannel	108.160	24.902	75.845	0	0	255	8281.692	1741.234	0.801	0	1.490	0.671	0.906
76	C3-multichannel	89.148	15.711	61.460	0	0	255	9296.628	1745.776	0.830	0	1.589	0.629	0.911
77	C3-multichannel	5.070	255.000	0.000	255	255	255	9510.803	1746.876	1.000	255	1.333	0.750	1.000
78	C3-multichannel	28.730	255.000	0.000	255	255	255	8944.405	1758.298	0.926	255	1.204	0.831	0.907
79	C3-multichannel	27.040	243.047	54.326	255	0	255	8176.774	1761.037	0.795	255	2.001	0.500	0.883
80	C3-multichannel	23.660	255.000	0.000	255	255	255	8722.910	1765.598	0.859	255	1.215	0.823	0.842
81	C3-multichannel	35.068	221.205	86.987	255	0	255	9057.573	1771.549	0.743	255	1.548	0.646	0.847
82	C3-multichannel	18.590	98.523	125.599	0	0	255	9427.584	1773.640	0.686	0	2.715	0.368	0.822
83	C3-multichannel	22.393	211.698	96.660	255	0	255	9043.512	1778.726	0.899	255	1.314	0.761	0.855
84	C3-multichannel	21.548	255.000	0.000	255	255	255	8220.330	1785.111	0.963	255	1.076	0.929	0.887
85	C3-multichannel	4.225	255.000	0.000	255	255	255	9390.163	1784.316	0.674	255	2.953	0.339	0.909
86	C3-multichannel	20.703	161.327	124.205	255	0	255	8787.615	1788.790	0.831	255	2.012	0.497	0.860
87	C3-multichannel	13.943	255.000	0.000	255	255	255	9537.936	1787.648	0.892	255	1.621	0.617	0.868
88	C3-multichannel	6.338	255.000	0.000	255	255	255	8573.741	1788.649	0.505	255	3.627	0.276	0.698
89	C3-multichannel	10.140	255.000	0.000	255	255	255	8535.586	1790.182	0.978	255	1.578	0.634	0.857
90	C3-multichannel	10.140	255.000	0.000	255	255	255	8452.468	1792.646	1.000	255	1.409	0.710	0.906
91	C3-multichannel	19.013	255.000	0.000	255	255	255	8465.827	1803.527	0.998	255	1.218	0.821	0.900
92	C3-multichannel	27.040	255.000	0.000	255	255	255	7675.040	1815.227	0.981	255	1.149	0.870	0.889
93	C3-multichannel	7.605	155.833	127.916	255	0	255	9161.960	1818.789	0.509	255	4.751	0.210	0.947
94	C3-multichannel	44.785	255.000	0.000	255	255	255	9087.972	1828.953	0.305	255	6.864	0.146	0.739
95	C3-multichannel	30.843	255.000	0.000	255	255	255	7311.599	1828.046	0.875	255	1.405	0.712	0.912
96	C3-multichannel	32.533	198.701	106.460	255	0	255	8715.561	1828.960	0.903	255	1.440	0.694	0.957
97	C3-multichannel	45.630	226.667	80.512	255	0	255	7144.579	1830.170	0.611	255	2.360	0.424	0.828
98	C3-multichannel	11.830	136.607	129.508	255	0	255	9610.925	1832.892	0.943	255	1.383	0.723	0.889
99	C3-multichannel	27.463	207.923	99.706	255	0	255	8914.146	1833.510	0.935	255	1.575	0.635	0.929
100	C3-multichannel	20.280	255.000	0.000	255	255	255	9443.582	1834.693	0.829	255	1.484	0.674	0.857
101	C3-multichannel	29.998	118.521	128.089	0	0	255	8524.349	1836.300	0.982	0	1.265	0.790	0.953
102	C3-multichannel	2.535	255.000	0.000	255	255	255	8268.653	1839.176	1.000	255	1.500	0.667	1.000
103	C3-multichannel	2.113	51.000	114.039	0	0	255	9286.228	1841.126	1.000	0	1.553	0.644	0.909
104	C3-multichannel	16.055	100.658	126.316	0	0	255	8894.191	1844.029	0.686	0	2.821	0.354	0.854
105	C3-multichannel	6.760	255.000	0.000	255	255	255	9091.147	1842.913	0.885	255	2.070	0.483	0.941
106	C3-multichannel	1.268	255.000	0.000	255	255	255	9384.162	1846.759	1.000	255	1.464	0.683	0.857
107	C3-multichannel	13.098	255.000	0.000	255	255	255	8814.328	1848.821	0.907	255	1.569	0.637	0.873
