 	Label	Area	Mean	StdDev	Mode	Min	Max	XM	YM	Circ.	Median	AR	Round	Solidity
1	C2-multichannel	188.013	335.517	67.649	315	202	632	1808.389	1564.656	0.322	324	5.716	0.175	0.800
2	C2-multichannel	267.020	429.299	139.041	306	188	881	1769.447	1569.735	0.602	413	2.224	0.450	0.807
3	C2-multichannel	141.538	362.355	96.392	254	186	708	1842.743	1589.623	0.287	345	6.520	0.153	0.748
4	C2-multichannel	22.393	315.038	50.279	298	201	424	1928.138	1584.421	0.721	309	2.370	0.422	0.848
5	C2-multichannel	30.420	298.847	31.882	304	232	367	1932.621	1593.518	0.487	300	3.483	0.287	0.762
6	C2-multichannel	175.338	411.790	151.378	273	201	1020	1865.088	1605.313	0.490	367	2.193	0.456	0.726
7	C2-multichannel	192.660	396.866	106.902	357	189	709	1745.003	1614.538	0.505	385	3.435	0.291	0.841
8	C2-multichannel	32.955	323.141	62.250	275	220	505	2192.158	1602.880	0.462	312	4.209	0.238	0.800
9	C2-multichannel	73.515	379.845	100.436	317	208	641	2103.906	1616.829	0.673	374	2.075	0.482	0.841
10	C2-multichannel	34.645	308.427	48.838	258	221	435	2215.837	1618.860	0.450	298	5.002	0.200	0.796
11	C2-multichannel	54.503	392.395	132.833	219	186	877	1801.829	1622.961	0.730	371	2.078	0.481	0.884
12	C2-multichannel	100.555	318.059	54.585	276	216	475	1863.564	1626.701	0.501	310	1.781	0.562	0.783
13	C2-multichannel	65.488	356.503	79.883	324	220	554	2229.230	1630.771	0.479	345	3.798	0.263	0.793
14	C2-multichannel	24.505	267.362	22.746	255	222	320	1756.908	1630.003	0.316	265	2.494	0.401	0.648
15	C2-multichannel	132.243	395.834	109.118	295	212	720	1746.880	1638.744	0.546	394	3.089	0.324	0.888
16	C2-multichannel	112.385	347.060	82.860	264	221	591	1855.916	1640.567	0.633	325	1.914	0.523	0.842
17	C2-multichannel	106.470	364.647	103.257	253	223	627	2164.820	1639.081	0.628	340	2.585	0.387	0.863
18	C2-multichannel	27.463	326.938	46.625	362	231	402	2236.155	1640.532	0.779	333	1.707	0.586	0.861
19	C2-multichannel	173.648	320.436	62.768	268	203	545	1753.757	1653.722	0.449	308	1.813	0.552	0.731
20	C2-multichannel	10.563	274.640	24.341	279	232	348	2032.102	1644.711	0.821	274	2.125	0.471	0.833
21	C2-multichannel	35.490	339.345	66.279	270	226	477	2238.829	1648.168	0.707	328	1.711	0.584	0.816
22	C2-multichannel	64.220	423.487	162.495	295	207	839	2024.920	1653.734	0.724	376	2.236	0.447	0.884
23	C2-multichannel	24.505	288.724	25.971	273	236	359	2233.836	1655.868	0.710	290	2.292	0.436	0.817
24	C2-multichannel	118.300	339.982	71.116	253	215	585	1757.124	1666.744	0.768	333	1.220	0.820	0.893
25	C2-multichannel	72.670	359.616	83.373	285	215	583	2074.313	1670.332	0.699	351	2.380	0.420	0.878
26	C2-multichannel	190.548	390.299	95.865	364	195	663	1747.602	1680.621	0.684	388	2.446	0.409	0.940
27	C2-multichannel	79.008	342.770	63.095	305	214	486	1839.626	1675.182	0.708	342	2.152	0.465	0.872
28	C2-multichannel	2.535	276.500	22.278	242	242	299	2218.154	1671.807	1.000	290	1.500	0.667	1.000
29	C2-multichannel	106.048	338.251	102.858	268	204	710	2213.119	1681.909	0.401	298	2.261	0.442	0.707
30	C2-multichannel	347.295	354.968	103.347	291	189	826	1762.615	1687.342	0.447	332	1.565	0.639	0.758
31	C2-multichannel	91.260	366.968	113.291	277	218	685	1899.870	1685.286	0.707	326	1.074	0.931	0.857
32	C2-multichannel	40.138	290.137	29.981	285	237	377	1832.260	1685.381	0.758	290	2.160	0.463	0.864
33	C2-multichannel	49.855	297.932	40.041	253	235	441	2197.678	1685.638	0.652	291	1.895	0.528	0.819
34	C2-multichannel	58.305	353.094	68.788	306	197	624	2151.505	1688.226	0.695	357	2.237	0.447	0.849
35	C2-multichannel	2.113	287.200	12.478	272	272	302	1891.545	1684.350	0.764	290	2.188	0.457	0.769
36	C2-multichannel	260.260	465.534	166.948	263	198	1003	1739.755	1702.384	0.505	447	1.158	0.864	0.763
37	C2-multichannel	58.728	319.345	40.700	345	219	408	1929.556	1695.749	0.845	330	1.823	0.548	0.927
38	C2-multichannel	64.643	312.908	54.807	259	233	487	2145.030	1700.234	0.444	296	3.150	0.318	0.732
39	C2-multichannel	106.048	358.661	97.952	298	200	682	2163.894	1703.141	0.547	329	2.463	0.406	0.845
40	C2-multichannel	106.470	481.952	204.101	247	201	1036	2003.159	1702.505	0.775	452	1.850	0.541	0.918
41	C2-multichannel	32.110	324.961	63.089	285	202	483	2216.440	1703.284	0.503	310	4.024	0.248	0.864
42	C2-multichannel	21.548	279.667	25.452	258	238	342	1790.925	1701.930	0.602	273	2.641	0.379	0.797
43	C2-multichannel	188.013	328.324	61.213	291	220	509	1765.953	1711.442	0.422	319	2.694	0.371	0.699
44	C2-multichannel	47.320	371.491	91.223	416	207	605	1934.429	1704.174	0.707	367	1.424	0.702	0.836
45	C2-multichannel	59.995	305.894	47.132	258	208	425	1761.243	1723.792	0.556	305	2.850	0.351	0.835
46	C2-multichannel	3.803	300.556	13.144	305	276	315	1934.503	1720.155	1.000	305	1.340	0.746	0.857
47	C2-multichannel	36.335	332.581	65.495	274	244	495	2090.717	1722.665	0.747	313	1.923	0.520	0.864
48	C2-multichannel	155.058	414.564	118.785	259	191	780	1937.357	1728.867	0.675	410	1.670	0.599	0.860
49	C2-multichannel	92.105	356.349	80.921	344	222	586	2078.293	1730.869	0.606	347	1.984	0.504	0.801
50	C2-multichannel	95.063	315.827	73.469	266	204	629	1760.281	1742.430	0.445	292	3.610	0.277	0.756
51	C2-multichannel	137.313	364.677	103.554	263	210	699	1741.110	1744.504	0.465	350	2.863	0.349	0.716
52	C2-multichannel	23.660	286.571	26.079	246	245	348	1853.498	1744.290	0.806	282	1.450	0.690	0.875
53	C2-multichannel	28.308	295.388	35.099	270	228	369	2238.319	1744.915	0.541	297	2.841	0.352	0.749
54	C2-multichannel	42.250	311.170	50.092	324	172	460	2225.566	1750.060	0.703	305	1.803	0.555	0.830
55	C2-multichannel	19.013	299.178	39.253	257	228	415	2246.727	1748.079	0.745	297	2.531	0.395	0.882
56	C2-multichannel	82.388	489.779	170.862	237	202	1128	1753.826	1752.803	0.754	479	1.674	0.597	0.884
57	C2-multichannel	61.685	316.767	48.338	297	213	477	1860.490	1754.685	0.518	316	3.666	0.273	0.798
58	C2-multichannel	59.995	280.824	34.609	224	182	361	2217.218	1754.985	0.854	280	1.197	0.835	0.885
59	C2-multichannel	140.693	491.483	197.046	263	200	1324	1765.704	1761.465	0.551	454	2.660	0.376	0.770
60	C2-multichannel	17.745	283.690	30.449	243	232	356	2206.047	1753.325	0.629	284	2.616	0.382	0.816
61	C2-multichannel	83.233	348.650	74.853	384	220	557	2309.545	1757.770	0.356	343	5.042	0.198	0.765
62	C2-multichannel	143.650	406.856	163.204	259	208	934	2009.484	1769.364	0.510	349	2.825	0.354	0.848
63	C2-multichannel	1.690	279.000	15.449	258	258	294	2212.426	1763.121	0.857	286	1.468	0.681	0.800
64	C2-multichannel	54.925	350.608	82.269	466	204	532	2357.260	1770.246	0.646	344	2.502	0.400	0.881
65	C2-multichannel	211.673	375.772	99.293	296	190	822	1857.538	1780.102	0.385	359	3.675	0.272	0.720
66	C2-multichannel	48.165	309.263	48.568	271	217	457	2154.904	1771.236	0.788	299	1.454	0.688	0.870
67	C2-multichannel	212.518	483.306	177.218	406	187	971	1784.703	1783.436	0.359	481	5.742	0.174	0.827
68	C2-multichannel	39.293	355.591	79.045	275	224	574	2304.979	1775.600	0.871	352	1.653	0.605	0.903
69	C2-multichannel	63.798	339.086	70.064	259	219	572	2358.437	1783.561	0.719	332	2.371	0.422	0.880
70	C2-multichannel	51.968	288.626	41.425	270	219	438	2203.682	1784.772	0.704	276	1.369	0.730	0.817
71	C2-multichannel	55.348	328.282	68.975	255	219	598	2046.487	1789.045	0.768	311	1.404	0.712	0.845
72	C2-multichannel	84.078	380.819	108.882	399	198	700	2035.506	1793.031	0.640	363	2.359	0.424	0.849
73	C2-multichannel	49.010	343.845	69.975	268	210	560	2289.246	1796.236	0.666	350	2.553	0.392	0.856
74	C2-multichannel	46.053	295.284	43.949	256	207	395	2279.889	1802.113	0.611	293	2.244	0.446	0.799
75	C2-multichannel	2.113	276.600	21.373	250	250	304	2207.335	1799.403	1.000	278	1.553	0.644	0.909
76	C2-multichannel	223.503	550.985	251.030	258	178	1366	1806.149	1813.624	0.480	520	3.161	0.316	0.806
77	C2-multichannel	46.053	317.688	54.461	268	211	427	2069.168	1806.571	0.745	313	1.494	0.669	0.835
78	C2-multichannel	2.113	259.000	15.083	241	241	278	2094.882	1803.294	1.000	257	1.553	0.644	0.909
79	C2-multichannel	34.645	318.378	61.546	296	204	476	2269.264	1806.281	0.734	312	1.103	0.907	0.832
80	C2-multichannel	49.855	463.568	196.798	302	219	919	1836.069	1808.394	0.925	413	1.324	0.755	0.929
81	C2-multichannel	13.520	268.781	21.474	255	237	317	2078.555	1807.013	0.914	264	1.450	0.690	0.853
82	C2-multichannel	70.980	474.536	191.190	261	208	935	1950.280	1809.647	0.808	427	1.548	0.646	0.894
83	C2-multichannel	2.958	283.571	36.336	230	230	319	2274.794	1807.820	0.718	298	2.423	0.413	0.824
84	C2-multichannel	149.988	332.487	71.440	275	217	675	2237.909	1816.184	0.228	320	7.403	0.135	0.633
