 	Label	Area	Mean	StdDev	Mode	Min	Max	XM	YM	Circ.	Median	AR	Round	Solidity
1	C2-multichannel	8.873	528.190	126.873	369	369	860	3440.763	772.279	0.943	499	1.646	0.608	0.875
2	C2-multichannel	12.675	439.067	38.494	386	384	539	3434.958	779.844	1.000	439	1.416	0.706	0.938
3	C2-multichannel	16.478	584.462	165.470	597	313	1033	3396.983	795.389	0.883	597	1.711	0.585	0.876
4	C2-multichannel	30.420	491.278	102.411	379	339	789	3512.626	803.590	0.564	468	1.079	0.927	0.713
5	C2-multichannel	23.660	559.643	161.773	403	328	946	3467.542	835.466	0.873	550	1.534	0.652	0.918
6	C2-multichannel	4.648	496.818	82.486	358	358	608	3732.519	861.912	0.976	530	1.714	0.583	0.846
7	C2-multichannel	11.408	461.815	59.795	405	358	601	3375.640	867.159	0.566	459	3.913	0.256	0.900
8	C2-multichannel	31.688	503.800	95.260	475	340	723	3699.919	897.233	0.408	475	3.091	0.324	0.688
9	C2-multichannel	19.435	448.717	48.373	467	348	566	3866.860	895.070	0.705	447	1.736	0.576	0.807
10	C2-multichannel	7.183	514.706	141.660	353	353	754	3778.789	896.282	1.000	483	1.497	0.668	0.919
11	C2-multichannel	12.253	502.552	89.691	420	391	728	3774.376	897.250	1.000	477	1.373	0.728	0.921
12	C2-multichannel	11.830	460.964	62.178	408	370	595	3868.168	901.568	0.634	444	2.127	0.470	0.737
13	C2-multichannel	22.393	597.226	211.376	350	318	1151	3341.727	907.914	0.563	535	3.181	0.314	0.822
14	C2-multichannel	3.380	482.250	70.268	402	402	581	3495.327	911.799	0.914	485	1.939	0.516	0.842
15	C2-multichannel	5.070	545.417	94.562	404	404	679	3542.716	911.710	1.000	524	1.579	0.633	0.889
16	C2-multichannel	12.675	482.933	71.619	400	359	657	3978.316	912.949	0.952	470	1.507	0.664	0.938
17	C2-multichannel	40.983	557.969	132.837	477	338	879	3488.863	918.450	0.738	546	2.022	0.494	0.882
18	C2-multichannel	5.915	444.786	41.375	459	351	502	3817.517	921.975	0.629	459	2.622	0.381	0.718
19	C2-multichannel	13.943	479.879	83.641	502	336	677	3687.506	928.077	0.803	467	1.809	0.553	0.868
20	C2-multichannel	9.718	472.391	82.485	434	311	633	3603.501	930.311	0.756	466	2.225	0.449	0.807
21	C2-multichannel	2.113	454.000	70.128	387	387	573	3928.400	928.938	1.000	439	1.553	0.644	0.909
22	C2-multichannel	6.338	418.600	40.946	354	354	499	3411.402	932.001	0.976	431	1.216	0.822	0.882
23	C2-multichannel	108.160	638.613	208.786	411	263	1219	3710.181	944.822	0.480	610	4.407	0.227	0.843
24	C2-multichannel	16.900	466.350	85.150	363	357	712	3634.514	941.137	0.650	454	2.501	0.400	0.755
25	C2-multichannel	4.648	479.000	60.813	385	385	589	3902.474	939.553	0.887	470	1.714	0.583	0.846
26	C2-multichannel	34.223	726.160	336.241	476	330	1848	5021.205	942.584	0.923	615	1.322	0.756	0.900
27	C2-multichannel	14.788	491.571	123.116	414	362	809	3894.284	942.951	0.673	448	1.670	0.599	0.805
28	C2-multichannel	21.125	528.300	111.425	477	371	881	3344.444	945.768	0.793	503	1.947	0.514	0.885
