 	Label	Area	Mean	StdDev	Mode	Min	Max	XM	YM	Circ.	Median	AR	Round	Solidity
1	C3-multichannel	17.745	236.786	66.469	255	0	255	5666.610	2142.159	0.906	255	1.514	0.660	0.894
2	C3-multichannel	21.970	0.000	0.000	0	0	0	5532.389	2161.938	0.779	0	1.724	0.580	0.860
3	C3-multichannel	5.915	72.857	119.546	0	0	255	5389.639	2167.913	0.838	0	2.030	0.493	0.903
4	C3-multichannel	2.958	0.000	0.000	0	0	0	5382.977	2173.276	1.000	0	1.596	0.626	0.875
5	C3-multichannel	4.648	255.000	0.000	255	255	255	5640.791	2178.417	1.000	255	1.372	0.729	0.957
6	C3-multichannel	13.098	74.032	117.661	0	0	255	5844.260	2182.304	0.960	0	1.432	0.698	0.886
7	C3-multichannel	16.478	215.769	93.207	255	0	255	5456.466	2183.400	1.000	255	1.258	0.795	0.918
8	C3-multichannel	18.168	0.000	0.000	0	0	0	5334.514	2189.284	0.850	0	1.482	0.675	0.843
9	C3-multichannel	12.675	0.000	0.000	0	0	0	5338.062	2192.689	0.929	0	1.161	0.861	0.857
10	C3-multichannel	4.225	0.000	0.000	0	0	0	5466.502	2205.256	1.000	0	1.384	0.723	0.909
11	C3-multichannel	5.070	0.000	0.000	0	0	0	5469.752	2205.451	1.000	0	1.000	1.000	0.857
12	C3-multichannel	26.618	0.000	0.000	0	0	0	5481.168	2211.811	0.943	0	1.424	0.702	0.926
13	C3-multichannel	5.070	0.000	0.000	0	0	0	5659.552	2212.276	0.851	0	1.504	0.665	0.800
14	C3-multichannel	151.255	98.296	124.284	0	0	255	5318.259	2229.025	0.331	0	1.589	0.629	0.606
15	C3-multichannel	35.068	255.000	0.000	255	255	255	5242.060	2225.158	0.463	255	2.691	0.372	0.765
16	C3-multichannel	45.630	247.917	42.101	255	0	255	5384.884	2230.030	0.400	255	4.549	0.220	0.727
17	C3-multichannel	8.873	0.000	0.000	0	0	0	5342.367	2229.238	0.772	0	2.138	0.468	0.894
18	C3-multichannel	35.068	125.964	128.266	0	0	255	5314.188	2247.059	0.339	0	6.218	0.161	0.783
19	C3-multichannel	153.368	0.000	0.000	0	0	0	5551.311	2258.752	0.701	0	1.498	0.668	0.856
20	C3-multichannel	45.630	238.472	63.073	255	0	255	5307.609	2262.583	0.557	255	3.074	0.325	0.837
21	C3-multichannel	13.520	151.406	127.243	255	0	255	5420.335	2260.923	0.885	255	1.771	0.565	0.914
22	C3-multichannel	25.350	250.750	32.920	255	0	255	5303.699	2271.723	0.774	255	1.484	0.674	0.828
23	C3-multichannel	13.520	255.000	0.000	255	255	255	5200.530	2286.152	0.991	255	1.231	0.812	0.901
24	C3-multichannel	58.305	49.891	101.528	0	0	255	5326.499	2291.624	0.798	0	1.542	0.648	0.882
25	C3-multichannel	13.520	0.000	0.000	0	0	0	5595.893	2322.349	0.690	0	2.379	0.420	0.790
26	C3-multichannel	5.915	0.000	0.000	0	0	0	5583.920	2322.079	1.000	0	1.662	0.602	0.966
