 	Label	Area	Mean	StdDev	Mode	Min	Max	XM	YM	Circ.	Median	AR	Round	Solidity
1	C2-multichannel	6.760	437.000	63.934	440	307	571	7425.417	1883.708	0.857	440	1.340	0.746	0.842
2	C2-multichannel	2.113	365.600	21.326	342	342	386	6510.483	1910.802	1.000	372	1.553	0.644	0.909
3	C2-multichannel	8.028	400.632	45.900	381	344	506	7433.930	1918.851	1.000	397	1.548	0.646	0.905
4	C2-multichannel	4.225	364.500	26.150	352	335	404	7129.860	1930.154	1.000	354	1.551	0.645	0.909
5	C2-multichannel	11.408	367.519	62.649	322	273	574	7430.161	1950.995	0.730	349	2.310	0.433	0.806
6	C2-multichannel	110.695	619.824	262.465	552	255	1467	7609.197	1956.003	0.659	558	2.337	0.428	0.881
7	C2-multichannel	28.308	409.672	86.207	331	290	599	7434.691	1957.669	0.692	394	1.586	0.631	0.788
8	C2-multichannel	34.223	402.395	75.719	365	281	608	7438.703	1964.790	0.794	378	1.841	0.543	0.871
9	C2-multichannel	3.380	377.250	42.988	313	313	457	7443.372	1972.898	0.914	368	1.939	0.516	0.842
10	C2-multichannel	25.350	376.950	41.786	383	297	525	6768.693	1976.931	0.629	373	2.760	0.362	0.828
11	C2-multichannel	8.450	366.900	41.535	308	308	460	7245.544	1976.087	0.815	365	2.181	0.458	0.800
12	C2-multichannel	13.943	400.091	56.040	358	313	510	7675.127	1995.752	0.965	391	1.563	0.640	0.917
13	C2-multichannel	2.113	374.400	24.110	340	340	404	7434.771	2005.722	1.000	371	1.553	0.644	0.909
14	C2-multichannel	4.648	363.909	72.321	254	254	458	7345.708	2011.465	1.000	342	1.372	0.729	0.957
15	C2-multichannel	17.745	358.810	40.732	326	269	443	7345.944	2016.210	0.572	358	2.271	0.440	0.764
16	C2-multichannel	20.280	456.729	94.809	358	309	683	6697.623	2023.869	0.949	455	1.330	0.752	0.865
17	C2-multichannel	13.098	373.903	41.163	334	301	454	6506.652	2026.725	0.464	374	3.850	0.260	0.747
18	C2-multichannel	19.013	425.822	50.814	381	310	528	6576.582	2025.561	0.951	430	1.195	0.837	0.891
19	C2-multichannel	16.055	452.868	88.062	465	303	643	7513.209	2027.479	0.974	446	1.460	0.685	0.905
20	C2-multichannel	14.365	404.765	51.412	437	305	483	7723.845	2032.476	0.919	419	1.721	0.581	0.883
21	C2-multichannel	1.690	361.250	34.846	318	318	390	6552.028	2054.957	0.857	389	2.031	0.492	0.800
22	C2-multichannel	6.760	355.125	40.792	343	315	480	6549.099	2062.223	0.294	349	6.521	0.153	0.571
23	C2-multichannel	8.873	355.476	36.173	329	280	413	7119.030	2073.816	0.943	353	1.183	0.845	0.857
24	C2-multichannel	10.563	445.640	92.437	332	332	652	7270.811	2073.741	1.000	415	1.293	0.773	0.926
25	C2-multichannel	14.788	427.943	74.464	288	288	607	6701.373	2075.828	0.897	423	1.360	0.735	0.864
26	C2-multichannel	21.125	438.240	76.010	386	304	569	7465.023	2075.580	0.621	430	2.887	0.346	0.813
27	C2-multichannel	5.915	362.286	45.000	326	299	432	6931.710	2076.426	0.993	371	1.437	0.696	0.824
28	C2-multichannel	7.605	363.278	34.248	369	283	418	7657.658	2077.215	0.645	369	3.234	0.309	0.783
29	C2-multichannel	25.773	1106.525	1163.473	304	248	5163	5869.121	2079.758	0.992	584	1.050	0.952	0.910
30	C2-multichannel	50.700	389.675	57.079	337	275	565	6935.850	2091.220	0.730	386	2.078	0.481	0.892
31	C2-multichannel	1.268	351.333	17.156	333	333	367	7555.257	2093.976	0.967	354	3.000	0.333	1.000
32	C2-multichannel	12.253	441.862	76.995	372	278	606	7694.055	2103.852	0.977	446	1.307	0.765	0.906
33	C2-multichannel	2.958	394.714	49.671	328	328	454	7392.163	2107.817	1.000	395	1.069	0.936	0.875
34	C2-multichannel	10.140	388.375	40.008	312	312	455	7028.540	2110.159	1.000	382	1.222	0.818	0.906
35	C2-multichannel	5.493	388.692	48.150	302	302	478	7442.821	2110.209	1.000	375	1.735	0.576	0.929
36	C2-multichannel	8.873	397.190	57.982	376	323	546	6090.656	2115.156	0.462	384	3.857	0.259	0.808
37	C2-multichannel	5.493	358.538	37.812	304	304	440	7608.313	2116.491	1.000	369	1.159	0.863	0.897
38	C2-multichannel	15.633	499.432	138.646	381	295	847	6411.025	2117.717	0.760	480	2.521	0.397	0.925
39	C2-multichannel	8.450	369.350	43.310	313	313	495	6475.016	2122.442	1.000	367	1.282	0.780	0.909
40	C2-multichannel	12.253	389.862	46.844	427	294	458	5805.457	2124.509	0.691	404	2.539	0.394	0.784
41	C2-multichannel	9.295	403.545	52.897	422	334	509	7298.696	2125.295	0.863	412	1.922	0.520	0.880
42	C2-multichannel	12.675	419.667	64.465	344	271	555	6817.128	2126.585	1.000	414	1.243	0.805	0.923
43	C2-multichannel	2.958	400.429	60.676	358	358	531	6655.008	2126.507	1.000	383	1.596	0.626	0.875
44	C2-multichannel	11.408	367.852	54.537	363	297	555	7870.034	2133.458	0.836	359	1.374	0.728	0.857
