 	Label	Area	Mean	StdDev	Mode	Min	Max	XM	YM	Circ.	Median	AR	Round	Solidity
1	C3-multichannel	20.703	255.000	0.000	255	255	255	2185.268	1370.698	0.797	255	1.699	0.589	0.867
2	C3-multichannel	90.838	255.000	0.000	255	255	255	2493.678	1375.629	0.752	255	1.435	0.697	0.890
3	C3-multichannel	3.803	255.000	0.000	255	255	255	2121.492	1375.003	1.000	255	1.340	0.746	0.857
4	C3-multichannel	103.513	255.000	0.000	255	255	255	2274.020	1387.070	0.767	255	1.667	0.600	0.894
5	C3-multichannel	3.803	255.000	0.000	255	255	255	2508.026	1387.425	1.000	255	1.000	1.000	1.000
6	C3-multichannel	3.803	255.000	0.000	255	255	255	2135.287	1391.253	1.000	255	1.817	0.550	0.857
7	C3-multichannel	14.365	255.000	0.000	255	255	255	2067.651	1393.486	0.834	255	1.507	0.663	0.810
8	C3-multichannel	26.618	238.810	62.680	255	0	255	2046.096	1395.964	0.966	255	1.394	0.717	0.913
9	C3-multichannel	36.758	255.000	0.000	255	255	255	2314.617	1398.752	0.815	255	2.041	0.490	0.916
10	C3-multichannel	5.070	255.000	0.000	255	255	255	2246.509	1403.459	0.539	255	2.182	0.458	0.686
11	C3-multichannel	20.280	255.000	0.000	255	255	255	2409.470	1408.686	0.347	255	2.185	0.458	0.539
12	C3-multichannel	26.618	255.000	0.000	255	255	255	2372.073	1418.533	0.892	255	1.206	0.830	0.875
13	C3-multichannel	1.690	255.000	0.000	255	255	255	1987.701	1432.601	1.000	255	1.000	1.000	1.000
14	C3-multichannel	34.645	255.000	0.000	255	255	255	2144.945	1438.157	0.872	255	1.164	0.859	0.901
15	C3-multichannel	18.590	255.000	0.000	255	255	255	2439.318	1438.495	0.703	255	2.680	0.373	0.815
16	C3-multichannel	40.138	255.000	0.000	255	255	255	2223.182	1439.603	0.723	255	2.314	0.432	0.900
17	C3-multichannel	58.728	255.000	0.000	255	255	255	2455.250	1454.268	0.647	255	2.642	0.378	0.861
18	C3-multichannel	9.295	255.000	0.000	255	255	255	2287.469	1459.605	0.768	255	1.893	0.528	0.815
19	C3-multichannel	18.168	255.000	0.000	255	255	255	2465.776	1460.316	1.000	255	1.184	0.845	0.905
20	C3-multichannel	16.900	255.000	0.000	255	255	255	2169.652	1464.483	0.845	255	2.084	0.480	0.870
21	C3-multichannel	67.600	255.000	0.000	255	255	255	2473.275	1466.591	0.656	255	2.349	0.426	0.853
22	C3-multichannel	27.885	255.000	0.000	255	255	255	2294.245	1465.002	0.517	255	3.178	0.315	0.805
23	C3-multichannel	59.573	168.191	121.263	255	0	255	2031.394	1470.108	0.455	255	1.887	0.530	0.660
24	C3-multichannel	127.595	255.000	0.000	255	255	255	2488.952	1474.937	0.626	255	1.777	0.563	0.857
25	C3-multichannel	11.830	255.000	0.000	255	255	255	2083.367	1470.765	0.800	255	1.821	0.549	0.824
26	C3-multichannel	95.063	255.000	0.000	255	255	255	2381.781	1474.846	0.766	255	1.868	0.535	0.895
27	C3-multichannel	37.603	255.000	0.000	255	255	255	2320.351	1472.743	0.485	255	4.011	0.249	0.817
28	C3-multichannel	14.788	255.000	0.000	255	255	255	2078.116	1474.321	0.705	255	2.687	0.372	0.833
29	C3-multichannel	42.250	255.000	0.000	255	255	255	2336.536	1475.111	0.361	255	6.179	0.162	0.837
30	C3-multichannel	117.878	255.000	0.000	255	255	255	2366.894	1479.381	0.575	255	1.967	0.508	0.819
31	C3-multichannel	118.723	255.000	0.000	255	255	255	2536.191	1478.618	0.790	255	1.525	0.656	0.917
32	C3-multichannel	61.263	255.000	0.000	255	255	255	2185.464	1482.841	0.352	255	5.328	0.188	0.713
33	C3-multichannel	5.915	255.000	0.000	255	255	255	2072.619	1477.033	0.911	255	1.789	0.559	0.848
34	C3-multichannel	120.835	255.000	0.000	255	255	255	2549.351	1482.705	0.827	255	1.440	0.695	0.912
35	C3-multichannel	18.168	148.256	127.288	255	0	255	2024.634	1483.132	0.699	255	2.027	0.493	0.804
36	C3-multichannel	22.815	221.944	86.458	255	0	255	2058.309	1487.650	0.782	255	1.386	0.722	0.850
37	C3-multichannel	63.375	232.900	71.984	255	0	255	2051.346	1491.445	0.738	255	1.965	0.509	0.882
38	C3-multichannel	68.023	255.000	0.000	255	255	255	2419.945	1492.096	0.470	255	3.876	0.258	0.824
