 	Label	Area	Mean	StdDev	Mode	Min	Max	XM	YM	Circ.	Median	AR	Round	Solidity
1	C3-multichannel	16.055	174.474	120.123	255	0	255	3319.651	1586.526	0.745	255	2.105	0.475	0.905
2	C3-multichannel	2.958	0.000	0.000	0	0	0	3307.433	1588.554	0.718	0	2.731	0.366	0.824
3	C3-multichannel	38.870	255.000	0.000	255	255	255	3266.131	1597.418	0.473	255	3.907	0.256	0.776
4	C3-multichannel	1.268	170.000	147.224	255	0	255	3362.776	1598.351	1.000	255	1.464	0.683	0.857
5	C3-multichannel	21.548	210.000	98.178	255	0	255	3357.251	1601.895	0.829	255	1.337	0.748	0.823
6	C3-multichannel	81.543	174.404	118.867	255	0	255	3378.509	1606.254	0.421	255	2.485	0.402	0.712
7	C3-multichannel	33.800	255.000	0.000	255	255	255	3246.475	1606.979	0.911	255	1.260	0.794	0.894
8	C3-multichannel	34.645	180.366	116.737	255	0	255	3355.817	1607.305	0.712	255	1.774	0.564	0.824
9	C3-multichannel	8.450	255.000	0.000	255	255	255	3357.121	1612.261	0.994	255	1.165	0.858	0.889
10	C3-multichannel	46.053	255.000	0.000	255	255	255	3375.919	1615.653	0.754	255	1.094	0.914	0.852
11	C3-multichannel	9.718	255.000	0.000	255	255	255	3356.446	1616.649	0.803	255	1.542	0.649	0.767
12	C3-multichannel	3.803	255.000	0.000	255	255	255	3361.982	1617.598	0.799	255	2.627	0.381	0.783
13	C3-multichannel	11.830	255.000	0.000	255	255	255	3350.682	1620.126	0.621	255	2.814	0.355	0.747
14	C3-multichannel	29.575	255.000	0.000	255	255	255	3226.583	1679.034	0.770	255	1.835	0.545	0.864
15	C3-multichannel	57.883	255.000	0.000	255	255	255	3391.817	1683.090	0.912	255	1.240	0.806	0.916
16	C3-multichannel	100.978	250.732	32.781	255	0	255	3395.370	1694.342	0.708	255	1.643	0.609	0.866
17	C3-multichannel	37.180	249.205	38.221	255	0	255	3118.709	1697.544	0.561	255	3.464	0.289	0.850
18	C3-multichannel	29.153	240.217	60.027	255	0	255	3417.746	1696.376	0.890	255	1.324	0.755	0.885
19	C3-multichannel	52.390	255.000	0.000	255	255	255	3144.523	1699.599	0.478	255	1.448	0.691	0.732
20	C3-multichannel	73.515	255.000	0.000	255	255	255	3176.667	1701.133	0.665	255	1.483	0.674	0.837
21	C3-multichannel	3.380	0.000	0.000	0	0	0	3501.470	1703.813	1.000	0	1.605	0.623	0.800
22	C3-multichannel	29.998	255.000	0.000	255	255	255	3339.028	1710.320	0.869	255	1.818	0.550	0.861
23	C3-multichannel	57.038	239.889	60.432	255	0	255	3249.927	1753.442	0.674	255	2.624	0.381	0.839
24	C3-multichannel	5.493	156.923	129.124	255	0	255	3381.951	1750.451	0.846	255	1.969	0.508	0.839
25	C3-multichannel	1.690	255.000	0.000	255	255	255	3290.301	1750.126	0.857	255	2.031	0.492	0.800
26	C3-multichannel	16.055	228.158	79.308	255	0	255	3266.806	1762.896	0.569	255	1.754	0.570	0.752
27	C3-multichannel	16.055	67.105	113.796	0	0	255	3279.251	1766.376	0.766	0	1.631	0.613	0.835
28	C3-multichannel	17.745	255.000	0.000	255	255	255	3222.113	1765.493	0.683	255	1.980	0.505	0.771
29	C3-multichannel	13.520	255.000	0.000	255	255	255	3454.142	1772.205	0.991	255	1.235	0.809	0.877
30	C3-multichannel	31.265	255.000	0.000	255	255	255	3218.924	1774.624	0.684	255	2.466	0.406	0.831
31	C3-multichannel	21.125	255.000	0.000	255	255	255	3371.161	1781.495	0.827	255	2.037	0.491	0.901
32	C3-multichannel	61.685	134.486	127.747	255	0	255	3250.563	1790.409	0.538	255	3.281	0.305	0.869
33	C3-multichannel	9.718	232.826	73.467	255	0	255	3510.543	1788.568	1.000	255	1.008	0.992	0.958
34	C3-multichannel	73.938	74.314	116.210	0	0	255	3252.187	1799.258	0.600	0	2.985	0.335	0.854
35	C3-multichannel	17.745	224.643	83.581	255	0	255	3411.403	1813.228	0.739	255	2.324	0.430	0.894
36	C3-multichannel	30.843	255.000	0.000	255	255	255	3372.428	1819.471	0.815	255	2.027	0.493	0.942
37	C3-multichannel	30.843	185.137	114.516	255	0	255	3436.803	1833.828	0.862	255	1.064	0.940	0.864
38	C3-multichannel	30.420	247.917	42.200	255	0	255	3485.998	1841.664	0.581	255	1.315	0.761	0.720
39	C3-multichannel	108.160	184.277	114.384	255	0	255	3244.708	1852.892	0.592	255	2.783	0.359	0.863
40	C3-multichannel	14.788	240.429	60.054	255	0	255	3400.575	1845.282	0.968	255	1.588	0.630	0.933
41	C3-multichannel	1.690	255.000	0.000	255	255	255	3549.651	1848.601	1.000	255	1.000	1.000	1.000
42	C3-multichannel	21.125	61.200	110.012	0	0	255	3400.314	1852.988	0.539	0	3.486	0.287	0.877
43	C3-multichannel	2.958	0.000	0.000	0	0	0	3224.976	1856.911	1.000	0	1.069	0.936	0.875
44	C3-multichannel	31.688	78.200	118.375	0	0	255	3237.467	1859.213	0.872	0	1.404	0.712	0.872
45	C3-multichannel	5.070	255.000	0.000	255	255	255	3555.772	1862.684	0.967	255	1.579	0.633	0.889
46	C3-multichannel	5.915	255.000	0.000	255	255	255	3556.105	1866.383	0.911	255	1.883	0.531	0.848
47	C3-multichannel	3.380	255.000	0.000	255	255	255	3399.582	1867.776	0.740	255	2.232	0.448	0.889
48	C3-multichannel	15.210	177.083	119.130	255	0	255	3558.114	1875.940	0.662	255	1.864	0.536	0.800
49	C3-multichannel	16.055	73.816	117.199	0	0	255	3130.608	1878.294	0.404	0	4.110	0.243	0.667
50	C3-multichannel	33.378	58.101	107.642	0	0	255	3248.123	1881.101	0.506	0	2.618	0.382	0.760
51	C3-multichannel	18.168	249.070	38.887	255	0	255	3558.612	1884.753	0.644	255	1.596	0.627	0.775
52	C3-multichannel	33.378	209.810	97.994	255	0	255	3463.606	1890.336	0.900	255	1.386	0.721	0.903
53	C3-multichannel	156.748	168.396	120.926	255	0	255	3249.939	1904.473	0.413	255	2.076	0.482	0.708
54	C3-multichannel	23.660	250.446	34.076	255	0	255	3546.573	1892.487	0.671	255	2.467	0.405	0.868
55	C3-multichannel	2.535	0.000	0.000	0	0	0	3458.326	1896.701	1.000	0	1.500	0.667	1.000
56	C3-multichannel	1.690	0.000	0.000	0	0	0	3260.239	1908.726	0.857	0	1.468	0.681	0.800
57	C3-multichannel	12.253	255.000	0.000	255	255	255	3365.623	1911.953	0.705	255	2.444	0.409	0.806
58	C3-multichannel	19.858	108.511	127.441	0	0	255	3523.911	1912.041	0.887	0	1.359	0.736	0.855
59	C3-multichannel	7.605	240.833	60.104	255	0	255	3465.400	1915.034	0.662	255	2.419	0.413	0.857
60	C3-multichannel	33.800	165.750	122.395	255	0	255	3519.364	1917.813	0.959	255	1.286	0.778	0.930
61	C3-multichannel	54.503	51.395	102.694	0	0	255	3292.376	1928.176	0.679	0	1.801	0.555	0.840
62	C3-multichannel	38.870	177.391	117.976	255	0	255	3429.005	1924.041	0.709	255	1.996	0.501	0.885
63	C3-multichannel	10.985	255.000	0.000	255	255	255	3533.976	1925.226	0.719	255	2.395	0.418	0.852
64	C3-multichannel	32.955	255.000	0.000	255	255	255	3211.809	1929.142	0.686	255	2.193	0.456	0.848
65	C3-multichannel	10.985	117.692	129.640	0	0	255	3333.526	1988.405	0.577	0	3.563	0.281	0.765
66	C3-multichannel	190.970	214.381	93.420	255	0	255	3450.410	1992.410	0.588	255	2.804	0.357	0.872
67	C3-multichannel	14.365	255.000	0.000	255	255	255	3509.562	1990.473	1.000	255	1.302	0.768	0.907
68	C3-multichannel	2.113	255.000	0.000	255	255	255	3179.736	1993.356	1.000	255	1.553	0.644	0.909
69	C3-multichannel	15.633	255.000	0.000	255	255	255	3402.022	1994.789	0.948	255	1.493	0.670	0.892
70	C3-multichannel	1.690	255.000	0.000	255	255	255	3251.789	1995.176	0.857	255	1.468	0.681	0.800
71	C3-multichannel	36.758	255.000	0.000	255	255	255	3252.739	2000.906	0.789	255	1.573	0.636	0.866
72	C3-multichannel	3.380	255.000	0.000	255	255	255	3555.989	1999.644	1.000	255	1.939	0.516	0.842
73	C3-multichannel	8.450	255.000	0.000	255	255	255	3546.596	2001.026	0.815	255	1.611	0.621	0.784
74	C3-multichannel	11.408	255.000	0.000	255	255	255	3408.541	2026.665	1.000	255	1.207	0.829	0.885
75	C3-multichannel	22.815	198.333	107.009	255	0	255	3323.312	2070.777	0.933	255	1.359	0.736	0.900
76	C3-multichannel	29.998	255.000	0.000	255	255	255	3412.854	2089.774	0.770	255	2.087	0.479	0.855
77	C3-multichannel	16.478	255.000	0.000	255	255	255	3355.043	2091.109	0.543	255	3.522	0.284	0.757
78	C3-multichannel	14.365	255.000	0.000	255	255	255	3361.170	2096.671	0.672	255	2.666	0.375	0.819
79	C3-multichannel	11.408	255.000	0.000	255	255	255	3251.217	2100.861	0.910	255	1.934	0.517	0.931
80	C3-multichannel	36.758	255.000	0.000	255	255	255	3308.355	2105.265	0.662	255	1.858	0.538	0.837
81	C3-multichannel	8.450	255.000	0.000	255	255	255	3394.496	2106.683	0.965	255	1.441	0.694	0.833
82	C3-multichannel	5.070	255.000	0.000	255	255	255	3464.880	2112.934	0.967	255	1.579	0.633	0.889
83	C3-multichannel	12.675	255.000	0.000	255	255	255	3394.951	2115.296	0.660	255	2.297	0.435	0.800
84	C3-multichannel	5.493	255.000	0.000	255	255	255	3301.826	2115.676	0.846	255	1.597	0.626	0.812
85	C3-multichannel	13.943	255.000	0.000	255	255	255	3497.425	2123.659	0.865	255	1.885	0.531	0.917
86	C3-multichannel	74.360	165.170	122.156	255	0	255	3221.971	2137.320	0.728	255	1.456	0.687	0.846
87	C3-multichannel	6.338	255.000	0.000	255	255	255	3590.146	2141.339	0.558	255	2.694	0.371	0.667
88	C3-multichannel	11.408	255.000	0.000	255	255	255	3595.910	2145.711	0.519	255	2.552	0.392	0.750
89	C3-multichannel	2.958	255.000	0.000	255	255	255	3598.355	2160.090	0.943	255	1.936	0.517	0.933
90	C3-multichannel	30.843	199.110	106.221	255	0	255	3293.238	2166.228	0.562	255	2.050	0.488	0.781
91	C3-multichannel	10.140	159.375	126.107	255	0	255	3495.420	2168.856	1.000	255	1.222	0.818	0.906
92	C3-multichannel	16.900	255.000	0.000	255	255	255	3399.046	2174.056	1.000	255	1.123	0.891	0.909
93	C3-multichannel	9.295	69.545	116.240	0	0	255	3296.801	2176.201	0.681	0	2.622	0.381	0.786
94	C3-multichannel	12.675	255.000	0.000	255	255	255	3450.050	2189.027	0.952	255	1.349	0.741	0.938
95	C3-multichannel	74.360	94.176	123.419	0	0	255	3362.846	2198.956	0.722	0	1.994	0.502	0.871
96	C3-multichannel	16.055	255.000	0.000	255	255	255	3449.603	2193.443	0.974	255	1.242	0.805	0.916
97	C3-multichannel	10.140	255.000	0.000	255	255	255	3519.210	2199.140	1.000	255	1.298	0.770	0.906
98	C3-multichannel	7.183	255.000	0.000	255	255	255	3575.938	2200.499	0.911	255	1.471	0.680	0.829
99	C3-multichannel	10.985	156.923	126.515	255	0	255	3364.848	2203.948	0.825	255	2.141	0.467	0.912
100	C3-multichannel	32.110	255.000	0.000	255	255	255	3491.545	2208.222	0.725	255	2.197	0.455	0.849
101	C3-multichannel	2.958	0.000	0.000	0	0	0	3341.233	2211.904	0.718	0	2.731	0.366	0.824
102	C3-multichannel	53.235	255.000	0.000	255	255	255	3198.419	2218.146	0.574	255	2.576	0.388	0.854
103	C3-multichannel	2.113	0.000	0.000	0	0	0	3329.366	2216.306	1.000	0	1.553	0.644	0.909
104	C3-multichannel	7.183	0.000	0.000	0	0	0	3328.900	2219.349	0.845	0	1.661	0.602	0.850
105	C3-multichannel	64.220	184.539	114.407	255	0	255	3305.393	2231.983	0.755	255	1.408	0.710	0.866
106	C3-multichannel	42.250	244.800	50.221	255	0	255	3502.662	2231.397	0.497	255	2.457	0.407	0.730
107	C3-multichannel	33.378	255.000	0.000	255	255	255	3493.097	2237.864	0.730	255	1.913	0.523	0.832
108	C3-multichannel	19.858	249.574	37.196	255	0	255	3390.825	2237.386	0.904	255	1.707	0.586	0.895
109	C3-multichannel	5.070	255.000	0.000	255	255	255	3514.930	2243.042	0.851	255	1.711	0.584	0.828
110	C3-multichannel	43.518	230.243	75.869	255	0	255	3281.463	2252.911	0.704	255	2.170	0.461	0.866
111	C3-multichannel	27.885	135.227	128.241	255	0	255	3271.572	2254.359	0.563	255	3.348	0.299	0.805
112	C3-multichannel	27.463	235.385	68.478	255	0	255	3443.550	2254.927	0.885	255	1.657	0.603	0.903
113	C3-multichannel	14.365	217.500	91.670	255	0	255	3538.343	2264.679	0.810	255	2.257	0.443	0.872
114	C3-multichannel	19.858	179.043	117.878	255	0	255	3545.446	2271.761	0.848	255	1.627	0.615	0.862
115	C3-multichannel	27.885	200.909	105.045	255	0	255	3248.476	2274.138	0.618	255	1.974	0.507	0.781
116	C3-multichannel	17.745	218.571	90.313	255	0	255	3237.218	2277.691	0.726	255	1.963	0.509	0.824
117	C3-multichannel	1.268	255.000	0.000	255	255	255	3234.293	2282.692	1.000	255	1.464	0.683	0.857
118	C3-multichannel	36.758	17.586	64.990	0	0	255	3363.968	2290.817	0.573	0	2.683	0.373	0.795
119	C3-multichannel	9.295	0.000	0.000	0	0	0	3375.865	2296.864	0.723	0	2.235	0.447	0.800
120	C3-multichannel	2.535	255.000	0.000	255	255	255	3570.885	2300.892	0.686	255	2.778	0.360	0.706
121	C3-multichannel	8.450	165.750	124.787	255	0	255	3280.876	2306.526	1.000	255	1.435	0.697	0.909
122	C3-multichannel	66.755	37.120	90.218	0	0	255	3425.374	2315.541	0.831	0	1.502	0.666	0.903
123	C3-multichannel	10.563	0.000	0.000	0	0	0	3429.102	2324.440	0.981	0	1.294	0.773	0.909
124	C3-multichannel	7.183	255.000	0.000	255	255	255	3376.350	2325.108	1.000	255	1.263	0.792	0.919
125	C3-multichannel	9.295	115.909	129.960	0	0	255	3326.181	2339.091	0.595	0	1.532	0.653	0.677
126	C3-multichannel	9.718	110.870	129.252	0	0	255	3547.246	2353.001	0.712	0	2.477	0.404	0.821
127	C3-multichannel	29.575	76.500	117.699	0	0	255	3548.243	2363.757	0.686	0	1.739	0.575	0.824
128	C3-multichannel	5.070	255.000	0.000	255	255	255	3435.305	2363.888	1.000	255	1.281	0.780	0.857
129	C3-multichannel	1.690	255.000	0.000	255	255	255	3388.451	2370.551	1.000	255	1.000	1.000	1.000
130	C3-multichannel	14.788	255.000	0.000	255	255	255	3396.130	2373.624	0.834	255	2.165	0.462	0.864
131	C3-multichannel	13.943	0.000	0.000	0	0	0	3543.811	2373.535	1.000	0	1.281	0.781	0.904
132	C3-multichannel	2.958	255.000	0.000	255	255	255	3437.805	2375.333	0.898	255	1.387	0.721	0.737
133	C3-multichannel	29.575	255.000	0.000	255	255	255	3537.961	2379.298	0.953	255	1.268	0.789	0.915
134	C3-multichannel	2.958	255.000	0.000	255	255	255	3630.762	2397.154	1.000	255	1.936	0.517	0.933
135	C3-multichannel	3.380	255.000	0.000	255	255	255	3418.351	2431.326	1.000	255	1.195	0.837	0.800
136	C3-multichannel	20.703	223.776	84.456	255	0	255	3350.381	2435.468	0.885	255	1.550	0.645	0.860
137	C3-multichannel	7.183	255.000	0.000	255	255	255	3525.162	2438.705	0.911	255	1.241	0.806	0.850
138	C3-multichannel	3.380	255.000	0.000	255	255	255	3429.889	2441.807	1.000	255	1.939	0.516	0.842
139	C3-multichannel	2.113	0.000	0.000	0	0	0	3603.406	2443.286	1.000	0	1.553	0.644	0.909
140	C3-multichannel	6.760	255.000	0.000	255	255	255	3515.120	2471.707	0.857	255	1.511	0.662	0.821
141	C3-multichannel	5.493	255.000	0.000	255	255	255	3518.476	2477.726	1.000	255	1.450	0.690	0.897
142	C3-multichannel	18.168	255.000	0.000	255	255	255	3572.001	2514.692	0.730	255	2.652	0.377	0.851
143	C3-multichannel	17.745	200.357	105.901	255	0	255	3465.772	2531.347	0.888	255	1.402	0.713	0.875
144	C3-multichannel	16.900	153.000	126.515	255	0	255	3462.091	2534.676	0.953	255	1.380	0.725	0.879
145	C3-multichannel	14.365	255.000	0.000	255	255	255	3454.159	2571.458	0.770	255	1.527	0.655	0.819
146	C3-multichannel	2.535	255.000	0.000	255	255	255	3445.651	2585.376	1.000	255	1.500	0.667	1.000
147	C3-multichannel	11.408	236.111	68.054	255	0	255	3534.220	2592.682	0.447	255	4.442	0.225	0.720
148	C3-multichannel	73.515	255.000	0.000	255	255	255	3610.677	2612.609	0.916	255	1.322	0.756	0.930
149	C3-multichannel	2.958	0.000	0.000	0	0	0	3381.348	2620.476	0.621	0	2.332	0.429	0.700
150	C3-multichannel	1.690	0.000	0.000	0	0	0	3376.751	2625.026	0.857	0	2.031	0.492	0.800
151	C3-multichannel	8.873	12.143	55.646	0	0	255	3371.876	2628.926	0.435	0	4.327	0.231	0.646
152	C3-multichannel	39.715	208.883	98.674	255	0	255	3366.609	2636.490	0.792	255	1.680	0.595	0.879
153	C3-multichannel	2.958	255.000	0.000	255	255	255	3583.405	2648.704	0.687	255	1.969	0.508	0.667
154	C3-multichannel	10.563	255.000	0.000	255	255	255	3523.014	2667.692	0.954	255	1.144	0.874	0.847
