 	Label	Area	Mean	StdDev	Mode	Min	Max	XM	YM	Circ.	Median	AR	Round	Solidity
1	C2-multichannel	18.168	329.395	53.113	279	220	435	3790.746	1823.131	0.850	320	1.978	0.505	0.869
2	C2-multichannel	14.365	299.324	34.245	262	249	397	3868.207	1863.967	0.810	295	1.408	0.710	0.840
3	C2-multichannel	7.183	302.941	35.557	306	230	359	3814.267	1868.583	0.911	306	2.127	0.470	0.850
4	C2-multichannel	19.858	342.745	78.771	298	231	588	3793.439	1883.782	0.947	331	1.349	0.742	0.913
5	C2-multichannel	8.873	282.524	27.784	279	215	323	3854.172	1911.310	0.846	281	2.333	0.429	1.000
6	C2-multichannel	7.183	302.706	34.898	250	250	358	3788.125	1915.549	0.911	313	1.716	0.583	0.829
7	C2-multichannel	6.760	315.875	53.658	255	255	423	3748.233	1929.255	1.000	300	1.262	0.792	0.889
8	C2-multichannel	16.900	323.125	59.925	268	244	537	3845.000	1950.952	0.845	317	1.832	0.546	0.825
9	C2-multichannel	10.140	295.125	23.541	316	258	347	3816.717	1951.829	0.883	298	1.803	0.554	0.923
10	C2-multichannel	5.493	296.769	20.196	255	255	328	3751.245	1980.372	1.000	294	1.093	0.915	0.897
11	C2-multichannel	16.478	317.359	46.242	300	237	415	3875.074	1985.983	0.929	326	1.283	0.779	0.867
12	C2-multichannel	13.098	329.419	59.932	223	223	449	3715.314	1998.258	1.000	319	1.429	0.700	0.899
13	C2-multichannel	5.070	317.333	36.738	263	263	368	3654.004	2022.377	0.967	336	1.631	0.613	0.889
14	C2-multichannel	11.830	288.679	24.002	280	249	344	3826.895	2032.578	0.819	288	1.872	0.534	0.875
15	C2-multichannel	11.408	311.444	43.796	273	239	409	3742.361	2058.419	0.967	301	1.286	0.777	0.900
16	C2-multichannel	3.803	273.444	18.649	257	252	312	3797.550	2067.185	0.923	273	1.539	0.650	0.900
17	C2-multichannel	4.648	298.091	31.191	253	253	363	3602.700	2080.324	0.887	295	1.454	0.688	0.846
18	C2-multichannel	7.183	315.588	51.040	257	257	439	3344.646	2091.589	1.000	302	1.263	0.792	0.919
19	C2-multichannel	2.535	282.500	16.730	258	258	302	3467.300	2094.628	1.000	282	1.809	0.553	0.800
20	C2-multichannel	8.873	287.810	34.718	268	227	374	3251.895	2100.293	1.000	282	1.096	0.913	0.857
21	C2-multichannel	21.970	315.269	42.341	337	222	421	3242.767	2102.783	0.939	316	1.210	0.827	0.889
22	C2-multichannel	23.660	308.911	34.653	295	246	411	3235.747	2102.862	0.762	306	2.310	0.433	0.882
23	C2-multichannel	23.238	342.764	68.961	303	197	500	3435.691	2104.869	0.950	324	1.166	0.858	0.887
24	C2-multichannel	10.563	304.000	23.794	304	249	341	3778.053	2116.025	1.000	304	1.429	0.700	0.862
25	C2-multichannel	2.535	291.833	18.989	259	259	313	3198.988	2116.409	1.000	298	1.500	0.667	1.000
26	C2-multichannel	8.873	298.048	38.303	315	226	351	3193.729	2118.036	0.772	299	2.522	0.396	0.933
27	C2-multichannel	11.830	313.964	45.104	292	242	430	3724.129	2119.346	1.000	316	1.725	0.580	0.918
28	C2-multichannel	70.980	1230.310	1172.759	340	208	4834	3183.997	2132.602	0.961	675	1.078	0.927	0.936
29	C2-multichannel	1.268	270.000	28.000	238	238	290	3622.776	2134.961	0.809	282	3.000	0.333	1.000
30	C2-multichannel	11.830	309.000	60.802	278	218	463	3118.351	2139.153	0.819	299	1.596	0.627	0.836
31	C2-multichannel	32.955	402.487	154.242	255	197	876	3474.114	2146.459	0.622	365	2.764	0.362	0.817
32	C2-multichannel	57.038	467.667	212.501	248	175	1310	3363.418	2151.535	0.556	404	1.708	0.585	0.789
33	C2-multichannel	9.295	325.909	63.952	220	220	484	3348.863	2147.171	0.922	315	1.816	0.551	0.880
