 	Label	Area	Mean	StdDev	Mode	Min	Max	XM	YM	Circ.	Median	AR	Round	Solidity
1	C2-multichannel	20.703	292.980	37.039	266	229	392	2560.304	2113.741	0.618	286	3.080	0.325	0.845
2	C2-multichannel	41.828	310.323	49.978	284	227	455	2572.839	2115.594	0.497	303	3.482	0.287	0.811
3	C2-multichannel	36.758	371.287	114.746	318	230	885	2646.505	2115.997	0.789	332	1.784	0.561	0.883
4	C2-multichannel	4.225	298.600	20.195	265	265	327	3435.500	2114.909	0.431	297	4.746	0.211	0.769
5	C2-multichannel	77.740	338.967	72.801	341	199	729	2582.608	2122.578	0.730	340	1.988	0.503	0.891
6	C2-multichannel	1.690	263.750	10.905	248	248	272	2549.295	2118.691	0.857	270	2.031	0.492	0.800
7	C2-multichannel	101.823	369.867	153.879	295	204	1036	3492.985	2125.136	0.313	317	5.069	0.197	0.677
8	C2-multichannel	150.833	457.527	164.162	302	201	1039	2663.935	2128.307	0.469	430	3.695	0.271	0.839
9	C2-multichannel	13.943	282.212	17.148	266	245	312	2724.710	2120.535	0.846	282	1.737	0.576	0.868
10	C2-multichannel	5.915	298.286	30.221	253	253	339	3465.499	2123.568	0.993	303	1.928	0.519	0.875
11	C2-multichannel	16.055	287.079	25.424	270	232	342	2588.407	2131.184	0.819	288	1.542	0.649	0.874
12	C2-multichannel	13.520	293.000	27.122	280	249	347	3509.646	2137.224	0.803	288	2.146	0.466	0.842
13	C2-multichannel	76.895	463.253	181.623	293	224	906	3197.009	2142.409	0.722	427	2.039	0.490	0.886
14	C2-multichannel	107.738	362.149	114.320	273	211	903	3365.065	2142.621	0.829	336	1.371	0.729	0.890
15	C2-multichannel	108.160	401.824	160.694	288	225	1163	3306.780	2153.948	0.363	356	5.254	0.190	0.796
16	C2-multichannel	25.773	323.049	68.335	252	231	516	3519.037	2148.437	0.685	305	2.673	0.374	0.847
17	C2-multichannel	58.728	362.324	82.400	264	217	529	2596.015	2151.137	0.752	361	2.271	0.440	0.883
18	C2-multichannel	11.830	274.893	21.721	248	239	324	2707.286	2150.025	0.667	274	2.110	0.474	0.757
19	C2-multichannel	21.970	305.038	41.114	293	221	407	2507.784	2151.908	0.660	296	2.161	0.463	0.806
20	C2-multichannel	4.648	273.273	21.005	222	222	298	3386.138	2150.956	1.000	274	1.372	0.729	0.957
21	C2-multichannel	43.518	337.718	68.348	272	244	556	2608.421	2156.553	0.923	326	1.128	0.887	0.907
22	C2-multichannel	60.418	357.210	100.592	278	233	658	2769.646	2157.044	0.883	327	1.080	0.926	0.899
23	C2-multichannel	39.715	334.755	62.066	305	233	536	3526.767	2155.991	0.816	330	1.344	0.744	0.891
24	C2-multichannel	52.390	282.734	30.635	253	219	374	2517.532	2162.422	0.439	284	3.174	0.315	0.775
25	C2-multichannel	20.703	334.245	67.263	270	229	504	3386.907	2158.497	0.846	333	1.957	0.511	0.891
26	C2-multichannel	78.585	511.844	286.955	408	220	1366	3239.412	2166.143	0.651	408	2.384	0.419	0.882
27	C2-multichannel	16.478	292.154	34.525	251	225	363	2611.644	2163.108	1.000	295	1.320	0.757	0.918
28	C2-multichannel	142.805	394.784	138.303	314	215	863	2613.133	2174.875	0.589	352	2.075	0.482	0.814
29	C2-multichannel	5.493	288.077	28.474	305	242	342	2703.375	2167.963	0.922	290	1.416	0.706	0.812
30	C2-multichannel	54.925	291.700	27.650	260	218	357	3316.074	2176.271	0.346	291	5.102	0.196	0.765
31	C2-multichannel	1.690	287.250	17.727	298	261	298	2703.342	2170.992	1.000	298	1.000	1.000	1.000
32	C2-multichannel	31.688	626.653	268.725	229	223	1192	4249.066	2183.069	0.854	654	1.682	0.594	0.893
33	C2-multichannel	39.293	284.849	31.773	246	219	382	2622.504	2189.428	0.414	280	4.316	0.232	0.747
34	C2-multichannel	45.630	340.333	66.631	281	185	505	2536.394	2188.403	0.719	334	2.322	0.431	0.878
35	C2-multichannel	13.943	294.545	27.439	246	242	345	3439.758	2184.351	0.965	295	1.633	0.612	0.904
36	C2-multichannel	34.645	333.159	53.155	276	235	452	4246.687	2190.860	0.754	325	2.290	0.437	0.911
37	C2-multichannel	61.685	627.938	432.723	302	210	1807	3123.002	2194.905	0.835	434	1.387	0.721	0.896
38	C2-multichannel	5.070	278.750	16.815	304	249	304	3325.403	2196.033	0.503	276	4.295	0.233	0.667
39	C2-multichannel	98.020	346.716	93.201	256	215	613	2852.757	2206.771	0.457	313	3.885	0.257	0.835
40	C2-multichannel	27.040	288.672	36.593	278	238	404	4243.193	2202.617	0.795	285	1.355	0.738	0.853
