 	Label	Area	Mean	StdDev	Mode	Min	Max	XM	YM	Circ.	Median	AR	Round	Solidity
1	C3-multichannel	109.428	92.548	122.853	0	0	255	3909.682	2076.868	0.601	0	1.955	0.512	0.825
2	C3-multichannel	60.840	255.000	0.000	255	255	255	4013.056	2073.189	0.836	255	1.394	0.717	0.903
3	C3-multichannel	82.810	255.000	0.000	255	255	255	4133.637	2077.417	0.574	255	2.929	0.341	0.802
4	C3-multichannel	82.810	255.000	0.000	255	255	255	4097.031	2100.247	0.713	255	1.764	0.567	0.848
5	C3-multichannel	121.680	255.000	0.000	255	255	255	4209.995	2104.631	0.681	255	1.716	0.583	0.862
6	C3-multichannel	38.870	255.000	0.000	255	255	255	4138.884	2101.267	0.902	255	1.575	0.635	0.920
7	C3-multichannel	52.813	255.000	0.000	255	255	255	4048.043	2106.154	0.832	255	1.794	0.558	0.919
8	C3-multichannel	111.963	241.528	57.150	255	0	255	3872.837	2114.773	0.619	255	2.133	0.469	0.869
9	C3-multichannel	3.380	255.000	0.000	255	255	255	4017.001	2115.751	1.000	255	2.000	0.500	1.000
10	C3-multichannel	13.098	255.000	0.000	255	255	255	3861.683	2118.508	0.820	255	1.355	0.738	0.795
11	C3-multichannel	13.098	255.000	0.000	255	255	255	4230.652	2118.613	0.838	255	1.441	0.694	0.827
12	C3-multichannel	23.238	255.000	0.000	255	255	255	4301.152	2123.698	0.778	255	1.491	0.671	0.859
13	C3-multichannel	42.673	255.000	0.000	255	255	255	3953.157	2124.822	0.905	255	1.417	0.706	0.898
14	C3-multichannel	52.390	255.000	0.000	255	255	255	3998.754	2125.558	0.907	255	1.565	0.639	0.925
15	C3-multichannel	53.658	144.567	126.853	255	0	255	4187.040	2136.343	0.955	255	1.088	0.919	0.920
16	C3-multichannel	87.880	245.192	49.157	255	0	255	4093.864	2153.139	0.785	255	1.696	0.590	0.910
17	C3-multichannel	59.573	255.000	0.000	255	255	255	4016.478	2150.885	0.938	255	1.314	0.761	0.928
18	C3-multichannel	92.528	255.000	0.000	255	255	255	4154.936	2156.625	0.854	255	1.318	0.759	0.905
19	C3-multichannel	64.643	248.333	40.822	255	0	255	3950.468	2164.158	0.580	255	2.711	0.369	0.797
20	C3-multichannel	7.605	255.000	0.000	255	255	255	4297.946	2162.262	0.868	255	1.715	0.583	0.818
21	C3-multichannel	21.970	186.346	114.211	255	0	255	4135.798	2164.142	0.846	255	1.631	0.613	0.874
22	C3-multichannel	46.898	137.838	127.657	255	0	255	4327.442	2168.227	0.935	255	1.139	0.878	0.921
23	C3-multichannel	3.803	255.000	0.000	255	255	255	4098.071	2167.354	0.923	255	1.539	0.650	0.900
24	C3-multichannel	53.658	255.000	0.000	255	255	255	4031.217	2171.244	0.823	255	1.335	0.749	0.888
25	C3-multichannel	28.730	251.250	30.923	255	0	255	4440.030	2171.190	0.962	255	1.137	0.880	0.895
26	C3-multichannel	30.843	255.000	0.000	255	255	255	3945.194	2174.692	0.754	255	1.853	0.540	0.830
27	C3-multichannel	54.503	179.884	116.695	255	0	255	4112.126	2175.676	0.727	255	2.622	0.381	0.925
28	C3-multichannel	21.970	0.000	0.000	0	0	0	4271.614	2178.188	0.898	0	1.871	0.534	0.912
29	C3-multichannel	49.433	233.205	71.600	255	0	255	3763.620	2180.954	0.856	255	1.520	0.658	0.907
30	C3-multichannel	42.673	255.000	0.000	255	255	255	3938.284	2183.650	0.526	255	3.480	0.287	0.798
31	C3-multichannel	41.828	239.545	61.154	255	0	255	4205.554	2190.302	0.799	255	1.608	0.622	0.892
32	C3-multichannel	3.380	255.000	0.000	255	255	255	3932.095	2189.445	1.000	255	1.229	0.814	0.941
33	C3-multichannel	17.323	211.463	97.142	255	0	255	4161.091	2204.629	0.884	255	1.254	0.798	0.872
34	C3-multichannel	64.643	255.000	0.000	255	255	255	4008.282	2210.967	0.682	255	1.515	0.660	0.845
35	C3-multichannel	13.943	239.545	61.788	255	0	255	4269.065	2209.802	0.892	255	1.180	0.847	0.868
36	C3-multichannel	51.968	242.561	55.154	255	0	255	4555.315	2212.809	0.925	255	1.274	0.785	0.911
37	C3-multichannel	1.268	0.000	0.000	0	0	0	3857.210	2212.492	1.000	0	1.464	0.683	0.857
38	C3-multichannel	12.253	255.000	0.000	255	255	255	4453.454	2216.086	0.977	255	1.432	0.699	0.921
39	C3-multichannel	1.690	255.000	0.000	255	255	255	4268.226	2220.563	1.000	255	1.468	0.681	0.800
