 	Label	Area	Mean	StdDev	Mode	Min	Max	XM	YM	Circ.	Median	AR	Round	Solidity
1	C2-multichannel	8.450	350.050	42.519	315	270	448	1759.165	2403.555	0.815	349	1.671	0.599	0.800
2	C2-multichannel	40.983	460.928	119.742	562	265	719	1737.057	2420.969	0.909	454	1.207	0.829	0.907
3	C2-multichannel	43.940	356.846	41.072	323	271	445	2376.411	2421.917	0.825	353	1.433	0.698	0.897
4	C2-multichannel	46.898	365.595	45.414	323	285	467	1832.609	2445.233	0.704	362	2.222	0.450	0.847
5	C2-multichannel	12.675	363.133	49.928	310	266	471	1824.451	2446.477	1.000	357	1.161	0.861	0.909
6	C2-multichannel	11.408	339.259	32.090	325	261	404	1871.292	2446.784	0.571	336	1.735	0.576	0.711
7	C2-multichannel	13.520	359.594	41.314	318	255	446	1879.362	2447.667	0.936	369	1.166	0.858	0.889
8	C2-multichannel	7.183	326.176	26.154	352	283	366	1894.442	2449.072	0.845	322	1.798	0.556	0.895
9	C2-multichannel	2.113	320.800	18.754	302	302	350	1824.473	2459.146	1.000	316	1.553	0.644	0.909
10	C2-multichannel	1.690	330.000	33.267	294	294	368	1823.250	2461.867	0.857	346	2.031	0.492	0.800
11	C2-multichannel	20.280	352.562	41.412	328	281	465	1820.147	2468.236	0.471	349	3.167	0.316	0.756
12	C2-multichannel	25.350	326.650	25.345	337	275	379	2384.572	2470.456	0.555	327	3.585	0.279	0.779
13	C2-multichannel	63.375	1420.013	1512.198	238	194	5600	2412.586	2478.228	0.926	605	1.254	0.798	0.923
14	C2-multichannel	90.838	386.698	56.256	374	269	525	1917.703	2490.159	0.678	387	1.234	0.810	0.840
15	C2-multichannel	21.548	346.039	42.823	287	277	433	2430.094	2489.582	0.844	342	1.895	0.528	0.911
16	C2-multichannel	5.070	335.750	7.521	339	322	347	2429.054	2496.656	0.809	339	3.000	0.333	1.000
17	C2-multichannel	5.915	402.143	37.065	401	357	494	2261.622	2498.836	1.000	401	1.662	0.602	0.966
18	C2-multichannel	22.815	368.130	48.180	321	285	464	1807.674	2502.985	0.957	363	1.228	0.814	0.893
19	C2-multichannel	44.785	382.509	52.463	364	264	495	1801.934	2506.051	0.797	386	1.495	0.669	0.851
20	C2-multichannel	1.268	330.667	13.577	315	315	339	1753.154	2508.691	0.643	338	2.702	0.370	0.667
21	C2-multichannel	45.630	364.796	55.090	328	250	543	1745.533	2518.509	0.588	356	2.489	0.402	0.847
22	C2-multichannel	4.648	325.636	12.184	313	313	348	1841.539	2517.066	1.000	319	1.372	0.729	0.957
23	C2-multichannel	38.448	353.626	42.393	331	272	481	2438.153	2526.081	0.622	348	2.838	0.352	0.820
24	C2-multichannel	13.943	332.515	25.409	337	282	381	2306.628	2522.675	0.647	336	2.891	0.346	0.868
25	C2-multichannel	34.223	382.938	75.053	350	264	578	1743.245	2528.611	0.609	360	2.428	0.412	0.768
26	C2-multichannel	2.958	372.714	33.708	331	331	431	2163.812	2524.833	0.898	369	1.387	0.721	0.737
27	C2-multichannel	108.160	470.645	137.533	440	262	799	2221.612	2545.213	0.748	440	1.734	0.577	0.887
28	C2-multichannel	1.690	383.750	3.686	384	379	388	1660.102	2544.103	1.000	384	1.000	1.000	1.000
29	C2-multichannel	42.673	380.802	57.307	304	279	536	1565.753	2549.925	0.624	379	2.799	0.357	0.845
30	C2-multichannel	16.055	351.474	37.382	309	287	448	1928.535	2553.972	0.974	356	1.369	0.730	0.905
31	C2-multichannel	2.113	331.600	20.720	307	307	353	2358.396	2552.731	0.873	334	1.882	0.531	0.714
32	C2-multichannel	1.690	332.250	19.636	308	308	355	2208.710	2562.315	1.000	338	1.000	1.000	1.000
33	C2-multichannel	23.660	334.964	31.088	328	274	422	1947.879	2568.535	0.780	332	1.995	0.501	0.848
34	C2-multichannel	1.268	351.667	27.062	322	322	375	1951.626	2575.659	0.809	358	3.000	0.333	1.000
