 	Label	Area	Mean	StdDev	Mode	Min	Max	XM	YM	Circ.	Median	AR	Round	Solidity
1	C2-multichannel	1.690	325.500	18.083	306	306	349	2276.938	867.109	1.000	328	1.000	1.000	1.000
2	C2-multichannel	7.183	352.471	44.932	324	273	422	2267.043	873.028	0.594	360	3.225	0.310	0.739
3	C2-multichannel	6.338	367.200	38.376	319	319	423	2269.742	896.123	0.804	358	1.787	0.559	0.811
4	C2-multichannel	10.140	313.250	32.979	282	267	378	2324.756	907.300	0.702	309	1.294	0.773	0.828
5	C2-multichannel	6.338	348.333	58.102	278	278	474	1970.758	978.198	0.869	332	1.462	0.684	0.811
6	C2-multichannel	24.505	363.431	55.822	323	286	565	1968.942	982.327	0.821	356	1.909	0.524	0.872
7	C2-multichannel	8.450	339.700	35.710	322	292	417	1975.933	980.676	0.965	333	1.751	0.571	0.870
8	C2-multichannel	37.603	384.921	75.179	431	257	604	1985.425	986.082	0.541	377	1.494	0.670	0.748
9	C2-multichannel	8.450	346.350	31.081	397	288	398	2029.153	989.513	0.541	342	3.104	0.322	0.727
10	C2-multichannel	6.338	374.533	47.761	304	304	467	1980.405	990.019	0.898	368	1.353	0.739	0.882
11	C2-multichannel	11.408	376.593	54.541	289	289	476	1986.301	992.987	0.747	373	2.629	0.380	0.885
12	C2-multichannel	2.113	357.600	32.145	311	311	389	2070.737	990.532	1.000	366	1.553	0.644	0.909
13	C2-multichannel	9.295	369.773	92.286	272	236	582	2046.533	992.437	0.922	370	1.457	0.686	0.898
14	C2-multichannel	2.535	344.667	23.687	313	313	368	2075.776	991.884	1.000	354	1.500	0.667	1.000
15	C2-multichannel	1.268	349.000	33.045	317	317	383	1987.376	998.034	0.809	347	3.000	0.333	1.000
16	C2-multichannel	2.958	316.714	33.634	253	253	356	2065.463	1004.318	0.800	318	2.041	0.490	0.778
17	C2-multichannel	9.295	376.318	60.073	314	284	489	2425.684	1053.346	0.840	366	2.052	0.487	0.830
18	C2-multichannel	23.660	368.357	56.155	318	247	484	1925.447	1067.486	0.405	370	2.958	0.338	0.671
19	C2-multichannel	5.070	363.250	56.250	372	283	461	1925.477	1073.786	1.000	372	1.281	0.780	0.857
20	C2-multichannel	13.943	395.273	76.395	340	278	580	1984.363	1081.096	0.892	393	1.503	0.665	0.868
21	C2-multichannel	3.803	364.556	34.562	299	299	399	1933.408	1081.292	1.000	371	1.000	1.000	1.000
22	C2-multichannel	1.268	360.667	43.062	319	319	405	2139.934	1082.332	1.000	358	1.464	0.683	0.857
23	C2-multichannel	3.380	340.875	47.384	271	271	403	2133.711	1085.289	1.000	361	1.229	0.814	0.941
24	C2-multichannel	2.113	372.800	10.710	360	360	387	2022.344	1096.612	1.000	370	1.553	0.644	0.909
25	C2-multichannel	3.803	354.556	29.783	312	312	409	2030.351	1099.127	1.000	355	1.817	0.550	0.857
26	C2-multichannel	19.013	340.356	39.310	368	265	439	2316.786	1158.642	0.951	339	1.304	0.767	0.865
27	C2-multichannel	1.690	333.000	9.933	321	321	345	2312.051	1158.296	1.000	335	1.000	1.000	1.000
28	C2-multichannel	36.335	405.372	74.204	533	259	556	1408.998	1161.129	0.872	412	1.153	0.867	0.882
29	C2-multichannel	26.195	397.532	94.274	264	263	659	2580.851	1167.327	0.800	375	1.944	0.514	0.867
30	C2-multichannel	26.618	374.397	73.895	335	266	637	1412.210	1167.435	0.892	362	1.540	0.649	0.900
31	C2-multichannel	10.140	342.333	38.567	315	264	413	1383.273	1189.990	0.916	337	1.709	0.585	0.857
32	C2-multichannel	4.225	310.600	22.619	304	282	354	1408.355	1201.439	0.806	305	1.690	0.592	0.833
