 	Label	Area	Mean	StdDev	Mode	Min	Max	XM	YM	Circ.	Median	AR	Round	Solidity
1	C2-multichannel	1.690	337.000	19.442	311	311	358	5593.100	156.804	0.857	341	2.000	0.500	0.800
2	C2-multichannel	3.803	419.778	79.875	315	315	500	5597.870	172.916	1.000	439	1.536	0.651	0.857
3	C2-multichannel	6.760	346.750	26.539	331	308	402	5598.804	177.395	0.628	345	2.695	0.371	0.800
4	C2-multichannel	1.268	384.667	42.218	355	355	433	5490.027	177.331	1.000	366	1.464	0.683	0.857
5	C2-multichannel	8.450	370.200	42.824	295	295	446	5598.336	184.122	0.764	374	2.162	0.463	0.816
6	C2-multichannel	4.648	349.909	26.979	318	318	403	5639.287	190.064	1.000	346	1.372	0.729	0.957
7	C2-multichannel	7.183	354.235	37.891	333	306	452	5493.368	193.453	0.845	339	2.034	0.492	0.872
8	C2-multichannel	88.303	420.675	86.006	370	245	631	5417.143	211.535	0.703	417	1.980	0.505	0.889
9	C2-multichannel	1.268	318.667	14.640	303	303	332	5430.003	205.281	1.000	321	1.464	0.683	0.857
10	C2-multichannel	14.365	369.912	51.874	333	287	499	5675.220	206.900	0.654	366	1.392	0.718	0.723
11	C2-multichannel	27.463	412.200	71.955	347	286	613	5426.655	215.310	0.767	400	1.573	0.636	0.833
12	C2-multichannel	5.493	353.692	31.124	304	304	406	5576.660	218.747	1.000	360	1.735	0.576	0.929
13	C2-multichannel	55.348	433.817	89.479	336	286	629	5760.952	221.719	0.809	430	1.613	0.620	0.888
14	C2-multichannel	8.873	361.571	31.857	354	307	427	5575.264	224.111	0.581	357	3.233	0.309	0.808
15	C2-multichannel	1.268	337.333	10.408	329	329	349	5776.666	253.390	1.000	334	1.464	0.683	0.857
16	C2-multichannel	15.210	421.556	75.205	294	294	533	5506.469	277.876	0.974	434	1.620	0.617	0.911
17	C2-multichannel	13.520	379.500	46.942	323	295	465	5509.427	283.859	0.991	376	1.123	0.890	0.877
