 	Label	Area	Mean	StdDev	Mode	Min	Max	XM	YM	Circ.	Median	AR	Round	Solidity
1	C3-multichannel	1.268	0.000	0.000	0	0	0	2355.709	2485.059	1.000	0	1.464	0.683	0.857
2	C3-multichannel	22.815	221.944	86.458	255	0	255	2252.866	2488.429	0.993	255	1.154	0.867	0.939
3	C3-multichannel	1.690	0.000	0.000	0	0	0	2354.301	2487.876	0.857	0	2.031	0.492	0.800
4	C3-multichannel	25.773	192.295	110.720	255	0	255	2228.780	2494.927	0.671	255	1.557	0.642	0.813
5	C3-multichannel	9.295	162.273	125.553	255	0	255	2345.944	2500.272	0.456	255	4.900	0.204	0.647
6	C3-multichannel	3.803	56.667	112.444	0	0	255	2316.601	2497.951	0.923	0	2.386	0.419	0.947
7	C3-multichannel	42.673	116.139	127.626	0	0	255	2217.221	2502.063	0.608	0	2.422	0.413	0.795
8	C3-multichannel	29.998	154.437	125.509	255	0	255	2166.685	2514.163	0.502	255	3.722	0.269	0.910
9	C3-multichannel	68.023	210.652	96.955	255	0	255	1695.638	2517.077	0.674	255	2.240	0.446	0.845
10	C3-multichannel	65.488	87.194	121.353	0	0	255	2413.175	2520.229	0.847	0	1.442	0.693	0.891
11	C3-multichannel	19.858	0.000	0.000	0	0	0	2198.446	2520.321	0.947	0	1.431	0.699	0.887
12	C3-multichannel	24.928	0.000	0.000	0	0	0	2190.154	2523.582	0.761	0	1.657	0.604	0.843
13	C3-multichannel	4.225	127.500	134.397	0	0	255	2168.466	2522.846	0.887	255	1.587	0.630	0.800
14	C3-multichannel	4.225	255.000	0.000	255	255	255	1698.321	2529.346	0.887	255	1.491	0.670	0.800
15	C3-multichannel	141.115	236.677	65.953	255	0	255	1735.167	2539.612	0.437	255	2.339	0.427	0.701
16	C3-multichannel	16.055	40.263	94.232	0	0	255	2333.284	2535.868	0.550	0	3.449	0.290	0.768
17	C3-multichannel	4.225	204.000	107.517	255	0	255	1779.944	2537.601	1.000	255	1.327	0.753	0.909
18	C3-multichannel	40.983	131.443	128.101	255	0	255	2238.510	2550.978	0.909	255	1.424	0.702	0.911
19	C3-multichannel	72.670	166.047	121.888	255	0	255	2264.142	2552.104	0.537	255	3.761	0.266	0.884
20	C3-multichannel	32.955	16.346	62.863	0	0	255	2447.966	2554.826	0.708	0	2.164	0.462	0.830
21	C3-multichannel	3.803	0.000	0.000	0	0	0	2465.487	2556.704	1.000	0	1.817	0.550	0.857
22	C3-multichannel	95.063	204.000	102.227	255	0	255	1859.160	2568.216	0.766	255	1.496	0.669	0.888
23	C3-multichannel	5.070	0.000	0.000	0	0	0	2338.701	2568.151	0.539	0	3.332	0.300	0.632
24	C3-multichannel	22.393	19.245	68.003	0	0	255	2418.488	2581.313	0.392	0	4.616	0.217	0.731
25	C3-multichannel	208.293	225.000	82.242	255	0	255	1738.559	2581.690	0.620	255	1.838	0.544	0.831
26	C3-multichannel	29.153	166.304	122.341	255	0	255	1723.216	2585.174	0.815	255	1.580	0.633	0.857
27	C3-multichannel	64.643	220.000	88.038	255	0	255	1760.777	2587.237	0.854	255	1.495	0.669	0.913
28	C3-multichannel	37.603	85.955	121.225	0	0	255	2535.846	2586.893	0.492	0	1.493	0.670	0.669
29	C3-multichannel	23.660	173.036	120.169	255	0	255	2414.973	2589.515	0.638	255	2.937	0.340	0.848
30	C3-multichannel	9.295	220.227	89.569	255	0	255	2321.065	2589.413	0.443	255	4.371	0.229	0.667
31	C3-multichannel	45.630	255.000	0.000	255	255	255	1690.476	2590.618	0.938	255	1.170	0.855	0.915
32	C3-multichannel	65.910	160.192	123.634	255	0	255	1708.957	2593.833	0.862	255	1.692	0.591	0.920
33	C3-multichannel	2.113	0.000	0.000	0	0	0	1782.496	2590.316	1.000	0	1.553	0.644	0.909
34	C3-multichannel	7.605	0.000	0.000	0	0	0	2550.059	2590.829	0.965	0	1.978	0.506	0.878
