 	Label	Area	Mean	StdDev	Mode	Min	Max	XM	YM	Circ.	Median	AR	Round	Solidity
1	C3-multichannel	128.440	166.924	121.452	255	0	255	2216.885	1317.830	0.545	255	2.322	0.431	0.827
2	C3-multichannel	6.338	0.000	0.000	0	0	0	2411.566	1316.185	1.000	0	1.137	0.880	0.968
3	C3-multichannel	21.548	255.000	0.000	255	255	255	2459.403	1358.927	0.938	255	1.294	0.773	0.911
4	C3-multichannel	2.958	218.571	96.381	255	0	255	1581.667	1358.067	1.000	255	1.596	0.626	0.875
5	C3-multichannel	26.195	193.306	110.097	255	0	255	2080.990	1365.934	0.944	255	1.494	0.669	0.954
6	C3-multichannel	32.533	255.000	0.000	255	255	255	1761.488	1370.829	0.923	255	1.201	0.833	0.906
7	C3-multichannel	427.570	36.033	88.869	0	0	255	1618.621	1384.589	0.492	0	3.547	0.282	0.910
8	C3-multichannel	6.760	0.000	0.000	0	0	0	2363.076	1388.725	0.795	0	1.721	0.581	0.865
9	C3-multichannel	246.318	209.511	97.708	255	0	255	1664.953	1405.422	0.377	255	3.776	0.265	0.724
10	C3-multichannel	31.688	210.800	97.176	255	0	255	1981.285	1399.796	0.813	255	1.578	0.634	0.867
11	C3-multichannel	15.210	49.583	102.354	0	0	255	1889.876	1400.425	0.712	0	2.034	0.492	0.809
12	C3-multichannel	13.098	115.161	128.999	0	0	255	1880.776	1406.600	0.795	0	2.235	0.447	0.873
13	C3-multichannel	9.295	46.364	100.667	0	0	255	2120.951	1416.025	0.922	0	1.620	0.617	0.898
14	C3-multichannel	24.083	255.000	0.000	255	255	255	1316.975	1424.726	0.889	255	1.212	0.825	0.864
15	C3-multichannel	32.110	63.750	111.152	0	0	255	1699.733	1432.447	0.520	0	2.915	0.343	0.764
16	C3-multichannel	34.645	255.000	0.000	255	255	255	1519.336	1430.088	0.948	255	1.038	0.964	0.927
17	C3-multichannel	6.760	223.125	87.099	255	0	255	1778.726	1428.050	1.000	255	1.568	0.638	0.914
