 	Label	Area	Mean	StdDev	Mode	Min	Max	XM	YM	Circ.	Median	AR	Round	Solidity
1	C2-multichannel	9.295	372.727	37.155	354	321	440	4816.152	1757.020	0.840	360	1.908	0.524	0.830
2	C2-multichannel	7.605	401.667	59.844	382	318	524	4693.987	1775.778	1.000	388	1.362	0.734	0.947
3	C2-multichannel	8.450	432.150	78.873	302	302	601	4875.302	1799.255	1.000	434	1.250	0.800	1.000
4	C2-multichannel	8.450	344.550	24.582	310	310	390	4888.453	1805.614	0.925	341	1.665	0.601	0.909
5	C2-multichannel	4.648	356.091	26.994	311	311	398	4885.487	1806.364	1.000	361	1.139	0.878	0.815
6	C2-multichannel	8.028	348.895	32.450	369	286	407	4786.636	1809.730	1.000	352	1.343	0.744	0.884
7	C2-multichannel	1.268	353.333	47.004	306	306	400	4889.844	1809.088	1.000	354	1.464	0.683	0.857
8	C2-multichannel	8.028	401.895	65.090	315	315	535	4806.202	1810.438	0.916	385	1.404	0.712	0.809
9	C2-multichannel	3.380	344.625	25.168	318	318	390	4776.609	1821.717	1.000	342	1.229	0.814	0.941
10	C2-multichannel	7.183	378.176	55.468	355	292	491	4837.802	1837.607	0.820	362	2.039	0.490	0.791
11	C2-multichannel	22.815	389.185	47.683	335	308	524	4706.872	1846.081	0.809	379	1.738	0.575	0.871
12	C2-multichannel	13.098	372.806	35.593	369	309	440	4736.266	1863.730	0.886	372	1.169	0.855	0.827
13	C2-multichannel	19.435	380.978	38.592	342	308	454	4846.327	1922.938	0.945	376	1.404	0.712	0.929
14	C2-multichannel	8.450	357.650	47.115	373	297	469	4767.219	1925.498	0.994	363	1.102	0.907	0.889
15	C2-multichannel	25.350	377.400	40.628	334	289	467	4794.889	2035.869	0.883	382	1.410	0.709	0.863
16	C2-multichannel	2.535	344.333	24.849	315	315	387	4792.014	2046.312	0.686	344	1.525	0.656	0.667
17	C2-multichannel	19.858	378.702	49.692	343	293	526	4778.654	2049.875	0.640	375	2.378	0.421	0.847
18	C2-multichannel	30.843	430.192	78.839	337	305	638	4477.368	2068.953	0.927	419	1.119	0.893	0.869
19	C2-multichannel	16.900	372.850	41.079	372	303	471	4687.884	2069.929	0.524	372	2.677	0.373	0.755
20	C2-multichannel	8.028	356.421	32.260	367	310	420	4623.811	2078.150	1.000	352	1.344	0.744	0.884
21	C2-multichannel	15.633	338.946	25.517	341	289	415	4465.309	2095.148	0.746	338	2.325	0.430	0.831
22	C2-multichannel	17.745	398.286	52.014	359	302	511	4088.513	2097.009	1.000	398	1.259	0.794	0.933
23	C2-multichannel	4.648	365.818	41.330	309	309	437	4788.146	2101.368	1.000	367	1.372	0.729	0.957
24	C2-multichannel	12.675	398.367	59.902	339	309	541	4003.703	2115.455	0.929	384	1.269	0.788	0.857
25	C2-multichannel	6.760	387.875	36.072	339	339	457	4716.400	2120.611	1.000	391	1.209	0.827	0.889
26	C2-multichannel	49.855	406.059	63.169	320	301	568	4536.299	2135.022	0.530	396	3.380	0.296	0.837
27	C2-multichannel	1.690	360.250	9.179	351	351	370	4112.553	2146.634	0.857	366	2.031	0.492	0.800
28	C2-multichannel	17.745	371.548	32.634	335	320	450	4177.642	2151.361	1.000	369	1.239	0.807	0.903
29	C2-multichannel	29.998	367.099	41.483	355	273	465	3977.003	2155.328	0.744	365	1.820	0.550	0.835
30	C2-multichannel	13.943	368.515	32.624	378	316	437	3986.957	2155.483	0.803	370	1.882	0.531	0.880
31	C2-multichannel	8.028	389.105	40.418	314	314	450	4428.815	2161.210	1.000	397	1.273	0.785	0.974
32	C2-multichannel	46.053	387.229	40.666	365	298	478	3922.543	2167.102	0.579	388	3.266	0.306	0.862
33	C2-multichannel	13.943	397.364	49.004	398	289	486	4595.466	2168.802	0.965	398	1.387	0.721	0.904
34	C2-multichannel	6.760	358.625	30.509	303	303	415	3906.933	2173.689	1.000	356	1.568	0.638	0.914
35	C2-multichannel	7.605	393.500	30.604	375	327	457	4714.135	2175.561	0.923	397	2.000	0.500	1.000
36	C2-multichannel	15.633	400.622	51.480	374	303	510	3901.434	2176.750	0.639	399	2.548	0.392	0.822
37	C2-multichannel	16.478	414.026	72.522	352	284	587	4628.097	2176.902	0.949	406	1.484	0.674	0.918
38	C2-multichannel	18.168	358.070	29.200	345	300	434	4150.018	2177.264	1.000	356	1.088	0.919	0.945
39	C2-multichannel	31.265	463.338	120.117	354	256	728	4611.794	2183.270	0.787	452	1.812	0.552	0.892
40	C2-multichannel	20.703	421.816	86.216	392	288	584	4003.181	2185.032	0.943	392	1.360	0.735	0.907
41	C2-multichannel	4.648	380.000	44.558	330	330	463	4077.697	2186.705	1.000	369	1.372	0.729	0.957
42	C2-multichannel	2.535	348.500	14.571	327	327	366	4608.390	2193.537	0.916	353	1.124	0.890	0.800
43	C2-multichannel	21.548	350.333	30.880	346	289	441	5183.748	2197.557	0.463	346	3.590	0.279	0.767
44	C2-multichannel	15.633	383.108	48.384	325	321	477	4551.258	2200.409	0.668	377	2.192	0.456	0.822
45	C2-multichannel	2.113	366.400	36.521	325	325	421	5187.485	2204.109	1.000	367	1.553	0.644	0.909
46	C2-multichannel	12.675	395.267	42.437	381	321	491	3929.662	2213.926	0.877	387	2.070	0.483	0.909
47	C2-multichannel	13.098	359.968	31.543	376	305	428	3917.704	2221.753	0.570	360	2.680	0.373	0.849
48	C2-multichannel	2.535	381.500	30.827	368	342	430	4013.750	2223.975	1.000	378	1.500	0.667	1.000
49	C2-multichannel	79.008	477.556	132.237	339	278	876	4138.590	2234.486	0.610	451	2.703	0.370	0.901
50	C2-multichannel	32.110	419.461	70.531	362	295	594	4442.613	2235.950	0.836	420	1.797	0.556	0.899
51	C2-multichannel	3.380	337.250	17.806	356	319	362	4591.350	2233.166	1.000	333	1.229	0.814	0.941
52	C2-multichannel	4.648	390.636	31.465	357	347	440	5233.470	2238.262	0.887	388	2.219	0.451	0.846
53	C2-multichannel	29.998	417.662	58.435	399	301	543	3958.109	2242.806	0.838	416	1.764	0.567	0.871
54	C2-multichannel	3.803	350.222	8.983	338	338	361	4213.842	2255.464	1.000	354	1.536	0.651	0.857
55	C2-multichannel	1.690	379.500	31.838	356	356	424	4043.660	2257.794	0.857	381	2.031	0.492	0.800
56	C2-multichannel	3.380	360.000	16.283	330	330	380	4364.096	2259.740	0.740	366	2.392	0.418	0.889
57	C2-multichannel	4.648	367.000	46.738	370	300	460	4507.786	2261.694	0.887	358	1.099	0.910	0.846
58	C2-multichannel	55.348	417.038	84.326	389	289	654	4200.781	2267.209	0.749	400	1.692	0.591	0.856
59	C2-multichannel	15.210	400.389	64.598	418	311	552	4365.819	2273.636	0.693	384	1.863	0.537	0.818
60	C2-multichannel	34.223	417.235	65.202	427	297	564	3909.419	2277.894	0.854	409	1.541	0.649	0.862
61	C2-multichannel	8.028	373.158	29.157	343	331	441	3915.928	2276.325	0.944	367	1.089	0.918	0.905
62	C2-multichannel	34.223	436.370	73.571	386	304	668	5199.173	2280.881	0.794	420	1.453	0.688	0.890
63	C2-multichannel	3.803	359.111	39.251	290	290	428	4704.969	2287.974	1.000	353	1.817	0.550	0.857
64	C2-multichannel	1.268	343.667	10.017	336	336	355	4403.203	2293.314	1.000	340	1.464	0.683	0.857
65	C2-multichannel	2.535	346.833	24.326	307	307	382	4569.731	2295.588	1.000	349	1.291	0.775	0.800
66	C2-multichannel	8.450	366.750	25.047	351	317	408	5255.740	2296.947	1.000	369	1.038	0.963	0.909
67	C2-multichannel	13.520	408.406	62.312	395	298	531	4099.756	2301.659	0.991	407	1.187	0.843	0.889
68	C2-multichannel	11.830	349.536	23.085	326	305	409	4535.838	2303.277	0.920	352	1.321	0.757	0.848
69	C2-multichannel	35.068	404.892	58.778	412	299	551	4203.936	2305.659	0.830	402	1.543	0.648	0.892
70	C2-multichannel	4.225	383.300	20.320	358	358	424	4063.813	2305.354	1.000	381	1.384	0.723	0.909
71	C2-multichannel	61.263	375.276	42.614	371	288	478	4209.750	2309.525	0.785	371	1.779	0.562	0.881
72	C2-multichannel	14.788	453.257	93.703	314	314	633	4134.017	2315.043	1.000	430	1.086	0.921	0.909
73	C2-multichannel	4.225	368.700	29.844	329	329	425	4199.192	2319.717	1.000	379	1.559	0.641	0.909
74	C2-multichannel	11.408	360.667	29.177	327	319	421	4686.609	2326.263	0.887	361	1.103	0.907	0.844
75	C2-multichannel	25.350	420.783	75.362	343	292	595	4568.594	2336.858	0.952	402	1.451	0.689	0.945
76	C2-multichannel	4.225	355.300	29.454	393	294	393	4194.356	2336.312	0.887	356	1.491	0.670	0.800
