 	Label	Area	Mean	StdDev	Mode	Min	Max	XM	YM	Circ.	Median	AR	Round	Solidity
1	C3-multichannel	11.408	18.889	68.054	0	0	255	3257.151	565.825	0.887	0	1.621	0.617	0.831
2	C3-multichannel	1.690	255.000	0.000	255	255	255	3788.851	591.500	1.000	255	1.000	1.000	1.000
3	C3-multichannel	2.113	51.000	114.039	0	0	255	3516.826	639.925	0.873	0	1.000	1.000	0.714
4	C3-multichannel	4.648	255.000	0.000	255	255	255	3448.458	683.830	0.809	255	1.781	0.562	0.846
5	C3-multichannel	186.745	152.885	125.089	255	0	255	4473.842	694.707	0.586	255	1.777	0.563	0.846
6	C3-multichannel	12.675	255.000	0.000	255	255	255	3338.965	701.437	1.000	255	1.116	0.896	0.923
7	C3-multichannel	4.648	0.000	0.000	0	0	0	3504.417	701.262	1.000	0	1.372	0.729	0.957
8	C3-multichannel	58.728	150.432	125.874	255	0	255	4206.421	705.536	0.540	255	1.596	0.627	0.783
9	C3-multichannel	56.615	91.343	122.725	0	0	255	4194.939	712.522	0.518	0	2.479	0.403	0.720
10	C3-multichannel	5.915	200.357	108.583	255	0	255	4309.413	709.593	0.911	255	1.790	0.559	0.848
11	C3-multichannel	4.648	185.455	119.110	255	0	255	4366.702	712.725	1.000	255	1.372	0.729	0.957
12	C3-multichannel	49.855	69.153	113.849	0	0	255	4186.083	721.358	0.639	0	1.980	0.505	0.781
13	C3-multichannel	5.493	255.000	0.000	255	255	255	4356.527	726.075	1.000	255	1.148	0.871	0.897
14	C3-multichannel	19.013	181.333	116.884	255	0	255	3411.770	732.672	0.866	255	1.787	0.560	0.891
15	C3-multichannel	8.450	89.250	124.787	0	0	255	3880.548	732.040	0.898	0	1.444	0.692	0.851
16	C3-multichannel	94.218	126.928	127.786	0	0	255	4177.660	739.100	0.587	0	2.319	0.431	0.861
17	C3-multichannel	31.688	234.600	69.646	255	0	255	4461.625	739.319	0.750	255	2.199	0.455	0.882
18	C3-multichannel	79.008	62.727	110.116	0	0	255	4177.057	750.129	0.617	0	2.427	0.412	0.866
19	C3-multichannel	21.548	65.000	112.236	0	0	255	3726.126	756.375	0.624	0	2.521	0.397	0.761
20	C3-multichannel	16.900	153.000	126.515	255	0	255	4653.325	754.488	0.973	255	1.408	0.710	0.941
21	C3-multichannel	8.028	120.789	130.812	0	0	255	3041.459	757.864	0.916	0	1.190	0.840	0.826
22	C3-multichannel	89.570	36.085	89.090	0	0	255	4184.073	770.034	0.671	0	1.874	0.534	0.838
23	C3-multichannel	20.703	228.980	77.989	255	0	255	4425.630	764.046	0.901	255	1.499	0.667	0.899
24	C3-multichannel	5.915	255.000	0.000	255	255	255	4548.609	764.725	0.993	255	1.604	0.623	0.848
25	C3-multichannel	37.180	17.386	64.643	0	0	255	4361.285	769.709	0.824	0	1.153	0.868	0.880
26	C3-multichannel	51.545	104.508	125.927	0	0	255	4188.003	775.294	0.667	0	2.046	0.489	0.795
27	C3-multichannel	12.253	0.000	0.000	0	0	0	3625.511	775.103	1.000	0	1.311	0.763	0.879
28	C3-multichannel	43.518	44.563	97.312	0	0	255	4190.407	778.845	0.704	0	1.411	0.709	0.831
29	C3-multichannel	6.338	0.000	0.000	0	0	0	3317.666	783.835	0.804	0	1.930	0.518	0.811
30	C3-multichannel	12.253	0.000	0.000	0	0	0	4195.561	787.632	0.829	0	2.099	0.476	0.817
31	C3-multichannel	6.338	255.000	0.000	255	255	255	3483.070	788.645	0.976	255	1.530	0.654	0.857
32	C3-multichannel	4.225	0.000	0.000	0	0	0	3628.951	808.925	1.000	0	1.551	0.645	0.909
33	C3-multichannel	21.970	215.769	92.902	255	0	255	4681.760	815.736	0.939	255	1.442	0.693	0.889
34	C3-multichannel	5.493	137.308	132.313	255	0	255	3502.155	813.661	0.922	255	2.125	0.471	0.839
35	C3-multichannel	15.633	0.000	0.000	0	0	0	3739.653	818.851	0.900	0	1.856	0.539	0.914
36	C3-multichannel	12.253	0.000	0.000	0	0	0	4606.608	833.289	0.784	0	2.215	0.451	0.866
37	C3-multichannel	7.605	255.000	0.000	255	255	255	4451.960	839.909	0.965	255	1.679	0.596	0.900
38	C3-multichannel	28.730	232.500	72.865	255	0	255	4518.655	843.910	0.905	255	1.048	0.954	0.925
39	C3-multichannel	4.648	255.000	0.000	255	255	255	4352.727	864.175	0.887	255	1.469	0.681	0.846
40	C3-multichannel	5.493	255.000	0.000	255	255	255	3062.826	866.225	1.000	255	1.148	0.871	0.897
