 	Label	Area	Mean	StdDev	Mode	Min	Max	XM	YM	Circ.	Median	AR	Round	Solidity
1	C2-multichannel	33.800	437.062	145.799	329	257	993	3920.528	1144.703	0.774	400	1.824	0.548	0.870
2	C2-multichannel	16.478	389.462	56.833	357	281	494	3877.894	1148.423	1.000	393	1.257	0.796	0.918
3	C2-multichannel	51.545	1004.492	840.713	296	245	3577	3494.090	1219.464	0.945	663	1.071	0.933	0.907
4	C2-multichannel	28.308	388.507	71.710	343	266	575	3898.984	1245.668	0.670	370	2.531	0.395	0.848
5	C2-multichannel	35.490	579.833	293.138	292	226	1519	3983.764	1248.140	0.813	478	1.636	0.611	0.866
6	C2-multichannel	14.788	388.543	70.369	315	298	568	3808.100	1250.434	0.947	372	1.496	0.668	0.886
7	C2-multichannel	92.528	502.831	165.858	371	257	942	3379.408	1284.211	0.680	461	1.957	0.511	0.867
8	C2-multichannel	64.643	528.176	190.378	396	253	1011	3968.319	1304.266	0.797	466	1.875	0.533	0.905
9	C2-multichannel	20.280	382.500	48.475	407	311	559	3384.456	1303.187	0.829	377	2.086	0.479	0.889
10	C2-multichannel	23.660	392.661	62.262	347	279	513	3836.834	1316.767	0.911	396	1.491	0.671	0.889
11	C2-multichannel	24.083	493.333	155.040	278	249	804	3798.982	1321.719	0.927	475	1.018	0.982	0.891
12	C2-multichannel	22.393	412.151	68.159	384	275	588	3842.025	1338.000	0.899	413	1.239	0.807	0.869
13	C2-multichannel	16.900	353.000	35.649	349	281	425	3775.207	1341.340	0.862	350	1.537	0.651	0.879
14	C2-multichannel	21.125	379.940	68.215	315	269	544	4002.765	1350.893	0.880	365	1.223	0.817	0.893
15	C2-multichannel	2.958	328.143	38.568	277	277	395	3728.712	1353.179	1.000	327	1.069	0.936	0.875
16	C2-multichannel	2.535	330.167	29.206	281	281	369	3467.758	1353.975	0.809	336	2.082	0.480	0.857
17	C2-multichannel	21.125	321.160	22.140	298	282	368	3454.347	1367.551	0.500	318	2.403	0.416	0.709
18	C2-multichannel	3.803	332.556	25.628	293	293	376	3445.909	1368.641	0.923	333	1.343	0.745	0.857
19	C2-multichannel	7.605	343.667	28.130	304	304	397	4031.173	1387.176	0.965	341	1.608	0.622	0.857
20	C2-multichannel	16.900	419.050	86.684	313	281	659	3768.404	1391.423	1.000	417	1.234	0.810	0.920
21	C2-multichannel	50.278	407.193	79.446	331	254	594	3949.893	1405.041	0.298	400	5.905	0.169	0.758
22	C2-multichannel	2.113	345.800	23.721	321	321	383	3961.956	1406.235	0.462	338	3.678	0.272	0.667
23	C2-multichannel	31.265	451.419	107.639	327	264	689	3929.018	1407.835	0.651	432	1.995	0.501	0.841
24	C2-multichannel	1.268	342.000	12.288	333	333	356	3403.290	1413.001	1.000	337	1.464	0.683	0.857
25	C2-multichannel	34.645	392.817	77.979	339	270	577	3833.111	1419.685	0.670	378	2.237	0.447	0.896
26	C2-multichannel	8.450	339.350	31.887	375	265	401	3691.073	1417.141	0.965	342	1.431	0.699	0.833
27	C2-multichannel	18.590	430.000	101.568	353	270	674	3711.920	1419.231	0.847	415	1.864	0.537	0.880
28	C2-multichannel	20.703	381.041	70.666	318	272	531	3625.824	1422.643	0.811	374	1.996	0.501	0.875
29	C2-multichannel	12.675	325.367	25.412	326	282	379	3961.352	1429.703	0.605	326	2.841	0.352	0.779
30	C2-multichannel	8.873	340.286	34.003	332	290	438	3387.443	1433.653	0.752	332	1.844	0.542	0.792
31	C2-multichannel	9.295	345.318	31.813	304	280	433	3962.943	1438.611	0.509	347	3.534	0.283	0.733
32	C2-multichannel	9.718	348.783	29.691	338	295	404	4024.024	1439.867	0.938	339	1.353	0.739	0.836
33	C2-multichannel	2.113	352.200	28.190	323	323	392	3503.673	1441.643	1.000	345	1.553	0.644	0.909
34	C2-multichannel	4.225	385.000	52.113	323	323	489	3283.468	1451.688	1.000	390	1.236	0.809	0.909
35	C2-multichannel	35.068	416.639	70.908	394	270	575	3346.404	1477.561	0.792	419	1.814	0.551	0.851
36	C2-multichannel	5.493	361.308	47.867	291	291	467	3649.654	1476.211	1.000	353	1.159	0.863	0.897
37	C2-multichannel	23.238	376.491	66.454	307	266	584	3900.856	1485.436	0.585	363	3.436	0.291	0.873
38	C2-multichannel	11.830	374.000	43.012	330	304	435	3294.729	1496.713	0.379	373	4.917	0.203	0.812
39	C2-multichannel	13.943	387.455	94.461	306	256	579	3694.925	1501.186	0.846	367	1.865	0.536	0.868
