 	Label	Area	Mean	StdDev	Mode	Min	Max	XM	YM	Circ.	Median	AR	Round	Solidity
1	C2-multichannel	1.268	249.000	24.980	229	229	277	6707.877	24.784	1.000	241	1.464	0.683	0.857
2	C2-multichannel	1.690	241.500	25.489	212	212	267	6734.661	57.197	1.000	258	1.000	1.000	1.000
3	C2-multichannel	13.520	256.375	49.065	253	167	395	6678.061	81.351	0.885	253	1.695	0.590	0.901
4	C2-multichannel	37.603	311.427	80.622	210	188	543	6646.664	96.558	0.902	290	1.274	0.785	0.904
5	C2-multichannel	1.690	240.500	27.767	216	216	276	6815.873	115.043	1.000	249	1.000	1.000	1.000
6	C2-multichannel	1.690	250.500	22.159	235	235	282	6681.037	169.478	1.000	250	1.468	0.681	0.800
7	C2-multichannel	1.690	245.250	31.532	208	208	279	6544.850	182.636	1.000	262	1.000	1.000	1.000
8	C2-multichannel	2.958	260.000	22.286	222	222	290	6542.406	183.996	0.943	259	1.936	0.517	0.933
9	C2-multichannel	31.265	275.946	48.274	232	215	440	6669.598	207.723	0.693	269	2.081	0.481	0.818
10	C2-multichannel	112.385	298.086	71.640	230	188	522	6650.256	217.237	0.633	282	1.565	0.639	0.826
11	C2-multichannel	30.420	269.167	58.162	234	198	501	6636.618	217.077	0.730	255	1.813	0.552	0.837
12	C2-multichannel	48.588	250.165	37.510	220	170	360	6788.277	223.215	0.644	245	1.588	0.630	0.813
13	C2-multichannel	339.690	323.567	89.228	263	169	769	6657.372	240.451	0.682	304	2.266	0.441	0.919
14	C2-multichannel	4.648	256.818	22.413	212	212	288	6782.156	229.209	1.000	256	1.372	0.729	0.957
15	C2-multichannel	34.223	256.000	30.816	254	187	321	6475.822	259.943	0.470	254	3.466	0.289	0.704
16	C2-multichannel	36.758	318.356	83.957	294	185	564	6663.393	258.172	0.724	306	1.481	0.675	0.833
17	C2-multichannel	8.450	243.950	23.953	217	188	285	6467.195	260.977	0.529	246	4.140	0.242	0.714
18	C2-multichannel	12.675	238.900	22.636	229	193	285	6329.630	282.779	0.929	240	1.138	0.878	0.882
19	C2-multichannel	32.955	260.641	46.880	220	186	371	6684.088	286.199	0.649	249	2.585	0.387	0.834
20	C2-multichannel	8.873	234.667	18.150	226	202	274	6334.001	285.190	0.880	227	1.618	0.618	0.894
21	C2-multichannel	31.265	283.095	60.718	242	184	439	6608.187	287.591	0.654	263	2.548	0.392	0.771
22	C2-multichannel	1.690	258.000	16.083	240	240	276	6490.259	289.884	1.000	266	1.000	1.000	1.000
23	C2-multichannel	3.803	243.333	16.492	217	217	265	6614.796	294.396	1.000	241	1.817	0.550	0.857
24	C2-multichannel	21.548	258.961	26.491	271	204	333	6619.346	301.946	0.487	262	3.676	0.272	0.767
25	C2-multichannel	29.153	331.348	139.225	187	178	724	6707.085	321.747	0.904	275	1.397	0.716	0.902
26	C2-multichannel	12.253	266.034	46.389	240	199	367	6641.223	323.106	0.848	249	1.499	0.667	0.853
27	C2-multichannel	4.648	252.909	40.707	187	187	344	6649.570	326.022	1.000	253	1.372	0.729	0.957
28	C2-multichannel	19.013	256.089	40.382	261	196	362	6559.788	328.934	0.613	250	2.068	0.484	0.744
29	C2-multichannel	5.070	263.083	20.730	264	239	308	6401.751	338.153	0.781	264	2.122	0.471	0.828
30	C2-multichannel	13.520	237.219	24.163	217	203	298	6281.336	354.743	0.820	236	1.994	0.501	0.877
31	C2-multichannel	39.293	304.161	66.838	287	188	479	6608.709	360.439	0.883	291	1.237	0.808	0.912
32	C2-multichannel	12.253	237.172	15.133	237	213	275	6369.314	373.270	0.596	237	2.910	0.344	0.841
33	C2-multichannel	1.690	238.000	9.238	230	230	246	6323.852	437.439	1.000	246	1.000	1.000	1.000
34	C2-multichannel	19.013	263.867	35.469	255	188	365	6622.595	440.830	0.745	259	1.578	0.634	0.826
35	C2-multichannel	12.675	262.233	39.879	240	201	396	6348.951	456.092	0.769	261	2.132	0.469	0.822
36	C2-multichannel	11.408	254.852	29.897	223	210	306	6278.792	459.815	0.967	253	1.424	0.702	0.885
37	C2-multichannel	13.098	249.194	25.710	258	206	298	6533.558	467.453	0.625	250	2.441	0.410	0.775
38	C2-multichannel	22.393	245.245	32.284	220	192	335	6427.453	471.657	0.367	237	4.246	0.236	0.671
39	C2-multichannel	18.168	254.140	28.730	243	204	337	6648.058	471.378	0.655	243	2.618	0.382	0.860
40	C2-multichannel	8.028	251.421	31.470	226	211	325	6530.684	472.617	0.569	247	3.462	0.289	0.826
41	C2-multichannel	8.450	237.450	18.036	235	206	279	6574.673	481.499	0.674	235	2.280	0.439	0.800
42	C2-multichannel	5.070	251.417	16.031	239	218	272	6569.260	485.497	0.883	257	1.610	0.621	0.889
43	C2-multichannel	8.028	251.158	30.696	299	206	299	6537.392	491.686	0.398	249	5.368	0.186	0.760
44	C2-multichannel	19.858	244.979	31.708	226	167	365	6374.250	514.007	0.470	241	2.397	0.417	0.657
45	C2-multichannel	5.493	240.077	22.437	206	206	287	6523.788	535.477	0.779	236	2.140	0.467	0.839
46	C2-multichannel	245.473	328.898	85.107	240	177	592	6338.935	545.926	0.702	317	1.152	0.868	0.860
47	C2-multichannel	7.183	231.706	12.383	223	204	255	6645.740	541.611	0.911	228	1.845	0.542	0.872
48	C2-multichannel	3.803	231.889	17.836	200	200	257	6649.914	542.567	1.000	236	1.539	0.650	0.900
49	C2-multichannel	3.803	242.556	26.903	206	206	284	6520.630	544.950	0.923	244	1.539	0.650	0.900
50	C2-multichannel	1.268	239.333	33.262	214	214	277	6601.032	543.931	0.754	227	2.702	0.370	0.667
51	C2-multichannel	4.648	239.727	16.547	204	204	259	6605.200	546.382	1.000	243	1.372	0.729	0.957
52	C2-multichannel	3.803	238.000	17.944	219	219	276	6652.656	547.481	0.726	231	2.406	0.416	0.783
53	C2-multichannel	8.450	245.600	27.136	189	189	296	6516.117	552.852	0.698	245	3.123	0.320	0.800
54	C2-multichannel	6.760	260.375	22.963	233	228	295	6654.061	555.424	0.520	262	4.172	0.240	0.941
55	C2-multichannel	278.005	425.450	150.328	296	181	952	6335.902	564.018	0.706	405	1.362	0.734	0.895
56	C2-multichannel	9.295	239.227	24.180	235	196	282	6618.217	558.057	0.681	245	1.250	0.800	0.733
57	C2-multichannel	29.153	283.928	64.223	237	185	466	6508.498	563.730	0.759	268	1.703	0.587	0.863
58	C2-multichannel	29.153	324.696	112.244	427	190	580	3350.203	566.391	0.786	287	1.711	0.585	0.863
59	C2-multichannel	5.070	247.750	34.968	241	195	309	6314.603	565.937	0.851	241	1.881	0.532	0.800
60	C2-multichannel	35.490	295.179	68.086	220	186	450	6306.931	570.621	0.632	284	2.567	0.390	0.840
61	C2-multichannel	38.870	285.391	58.094	261	176	418	6297.870	576.392	0.556	279	3.357	0.298	0.797
62	C2-multichannel	72.248	380.175	119.238	421	179	745	6272.928	578.886	0.564	388	1.840	0.544	0.849
63	C2-multichannel	42.250	323.390	99.240	223	177	596	6256.080	577.654	0.740	295	2.274	0.440	0.893
64	C2-multichannel	3.803	261.444	46.484	226	221	359	6303.277	577.847	0.923	241	2.386	0.419	0.947
65	C2-multichannel	1.268	241.333	2.887	243	238	243	6630.327	609.375	0.809	243	3.000	0.333	1.000
66	C2-multichannel	5.915	231.357	15.877	234	210	270	3375.350	622.810	0.515	234	2.653	0.377	0.800
67	C2-multichannel	2.958	255.000	17.861	233	233	283	6315.544	624.977	1.000	259	1.069	0.936	0.875
68	C2-multichannel	22.815	308.630	92.578	198	171	536	6440.315	626.231	0.735	296	2.017	0.496	0.850
69	C2-multichannel	1.690	256.750	31.837	228	228	299	3377.415	626.631	1.000	263	1.000	1.000	1.000
70	C2-multichannel	27.463	305.031	74.220	270	181	473	6419.434	627.701	0.691	304	2.461	0.406	0.890
