 	Label	Area	Mean	StdDev	Mode	Min	Max	XM	YM	Circ.	Median	AR	Round	Solidity
1	C2-multichannel	24.083	235.439	26.203	209	193	296	1130.702	1290.394	0.708	234	2.003	0.499	0.826
2	C2-multichannel	26.618	236.667	34.159	229	186	388	1144.228	1293.739	0.368	235	4.939	0.202	0.728
3	C2-multichannel	11.408	221.222	20.819	213	180	275	1153.964	1295.469	0.747	219	2.195	0.456	0.871
4	C2-multichannel	42.673	237.069	24.168	208	179	294	1044.561	1298.686	0.486	237	1.281	0.780	0.692
5	C2-multichannel	24.505	235.759	28.558	228	192	319	1161.598	1298.407	0.608	228	2.216	0.451	0.773
6	C2-multichannel	7.183	221.294	20.371	213	184	259	1052.449	1299.217	0.911	220	1.364	0.733	0.829
7	C2-multichannel	68.868	232.239	27.141	218	176	325	1066.521	1305.810	0.433	227	1.810	0.553	0.728
8	C2-multichannel	3.380	239.875	21.067	200	200	258	1201.404	1306.101	0.914	254	1.939	0.516	0.842
9	C2-multichannel	85.345	248.124	33.622	222	184	359	1015.892	1316.709	0.320	243	3.481	0.287	0.671
10	C2-multichannel	13.520	238.562	35.733	199	168	307	1251.406	1313.397	0.803	241	1.975	0.506	0.853
11	C2-multichannel	27.040	217.391	16.598	210	176	257	1069.004	1318.798	0.329	219	2.953	0.339	0.621
12	C2-multichannel	8.450	264.500	45.603	209	202	358	1784.300	1324.966	0.994	258	1.461	0.684	0.909
13	C2-multichannel	7.183	222.765	21.400	212	186	269	1004.695	1326.862	0.527	223	1.441	0.694	0.618
14	C2-multichannel	12.253	278.793	51.205	222	191	393	1915.759	1328.117	0.898	274	1.945	0.514	0.879
15	C2-multichannel	61.685	260.856	47.169	251	181	435	1781.367	1333.210	0.631	251	2.180	0.459	0.832
16	C2-multichannel	33.378	227.911	20.800	212	187	280	998.897	1333.074	0.404	226	2.776	0.360	0.681
17	C2-multichannel	73.093	270.035	62.994	200	174	443	1287.029	1337.060	0.701	252	1.570	0.637	0.867
18	C2-multichannel	95.063	279.413	64.758	237	171	528	1299.597	1343.810	0.501	267	3.484	0.287	0.787
19	C2-multichannel	46.053	259.807	46.299	230	186	424	1785.804	1344.658	0.806	249	1.145	0.874	0.897
20	C2-multichannel	12.253	225.000	19.167	235	184	271	1072.510	1348.044	0.424	227	4.852	0.206	0.763
21	C2-multichannel	1.690	229.250	38.578	179	179	261	993.243	1347.466	1.000	258	1.000	1.000	1.000
22	C2-multichannel	51.545	259.861	46.573	255	169	380	1314.683	1352.742	0.658	255	2.290	0.437	0.850
23	C2-multichannel	66.755	280.911	63.274	206	171	483	1785.401	1354.342	0.680	272	2.023	0.494	0.885
24	C2-multichannel	29.998	252.239	40.012	212	170	373	1323.565	1355.567	0.864	247	1.676	0.597	0.928
25	C2-multichannel	68.868	283.595	81.248	223	172	592	1328.958	1363.958	0.524	258	2.736	0.366	0.738
26	C2-multichannel	43.095	235.912	29.033	212	173	329	1785.942	1365.147	0.777	232	1.370	0.730	0.872
27	C2-multichannel	19.013	240.689	33.343	223	184	343	1346.024	1363.673	0.658	228	2.692	0.372	0.891
28	C2-multichannel	3.803	240.556	14.432	247	208	261	1725.587	1368.859	0.832	244	2.386	0.419	0.947
29	C2-multichannel	146.185	298.240	78.619	225	174	527	1414.138	1375.056	0.447	280	2.434	0.411	0.807
30	C2-multichannel	1.690	234.000	17.626	213	213	255	1728.339	1371.482	1.000	239	1.000	1.000	1.000
31	C2-multichannel	34.645	248.927	52.088	218	174	406	1302.074	1381.973	0.662	233	2.527	0.396	0.820
32	C2-multichannel	2.113	248.200	26.565	219	219	283	1501.061	1378.558	1.000	257	1.553	0.644	0.909
33	C2-multichannel	9.718	233.217	25.255	232	190	300	979.016	1385.154	0.412	232	4.547	0.220	0.780
34	C2-multichannel	6.760	254.125	50.932	218	168	359	1294.546	1384.381	1.000	242	1.292	0.774	0.889
35	C2-multichannel	37.180	226.227	18.474	220	192	263	1524.890	1385.390	0.319	225	3.614	0.277	0.609
36	C2-multichannel	2.958	242.143	27.486	210	210	286	1187.664	1390.017	1.000	233	1.069	0.936	0.875
37	C2-multichannel	9.718	223.000	10.117	224	204	240	1532.170	1391.286	0.878	224	1.476	0.678	0.852
38	C2-multichannel	33.378	226.468	23.819	219	168	291	1085.804	1395.265	0.717	222	1.724	0.580	0.849
39	C2-multichannel	21.125	217.800	14.927	209	180	251	1533.669	1398.263	0.566	214	3.304	0.303	0.833
40	C2-multichannel	1.690	233.750	14.773	220	220	251	1187.380	1396.385	0.857	241	2.000	0.500	0.800
41	C2-multichannel	6.338	230.467	22.953	205	200	268	1474.984	1398.120	0.629	231	2.751	0.364	0.750
42	C2-multichannel	12.675	237.733	29.228	216	183	290	1189.973	1403.508	0.634	233	2.814	0.355	0.800
43	C2-multichannel	41.405	238.092	27.881	206	180	334	1259.961	1408.238	0.725	235	2.252	0.444	0.895
44	C2-multichannel	34.645	250.671	44.207	219	172	406	1529.264	1407.581	0.682	242	2.086	0.479	0.824
45	C2-multichannel	35.913	240.259	36.579	209	185	384	977.288	1407.358	0.553	233	2.888	0.346	0.787
46	C2-multichannel	19.858	223.830	18.140	216	180	262	1165.388	1408.425	0.470	226	4.222	0.237	0.758
47	C2-multichannel	6.338	223.333	20.886	196	195	257	1558.618	1406.499	0.869	227	1.380	0.725	0.811
48	C2-multichannel	22.393	245.868	37.825	209	182	358	1911.639	1408.199	0.957	243	1.325	0.755	0.906
49	C2-multichannel	52.390	247.710	29.851	239	193	356	1044.028	1411.580	0.735	247	2.269	0.441	0.892
50	C2-multichannel	7.605	229.722	14.934	214	199	249	1467.981	1407.815	0.808	235	2.100	0.476	0.818
51	C2-multichannel	30.420	247.694	32.040	220	177	333	1565.096	1411.053	0.750	251	2.334	0.428	0.941
52	C2-multichannel	14.788	225.057	17.791	204	197	260	1554.482	1408.873	0.897	226	1.882	0.531	0.897
53	C2-multichannel	39.293	248.505	47.437	216	193	419	1735.217	1412.239	0.629	234	2.868	0.349	0.842
54	C2-multichannel	2.535	236.667	18.206	208	208	257	1916.548	1408.548	1.000	241	1.500	0.667	1.000
55	C2-multichannel	91.683	299.046	77.792	230	177	524	1592.498	1414.147	0.485	287	3.720	0.269	0.801
56	C2-multichannel	1.268	224.333	17.388	211	211	244	1465.222	1410.615	1.000	218	1.464	0.683	0.857
57	C2-multichannel	23.238	234.182	25.133	217	179	312	1538.884	1412.656	0.669	232	2.564	0.390	0.866
58	C2-multichannel	5.070	221.833	20.099	235	175	251	983.401	1412.616	1.000	225	1.281	0.780	0.857
59	C2-multichannel	17.745	242.000	37.156	201	198	367	1343.169	1417.834	0.604	237	2.761	0.362	0.832
60	C2-multichannel	25.773	233.393	22.948	238	187	285	1532.516	1416.989	0.288	236	6.503	0.154	0.792
61	C2-multichannel	33.800	255.812	42.819	254	175	371	1210.103	1425.792	0.585	253	3.124	0.320	0.838
62	C2-multichannel	9.718	223.652	16.846	220	197	264	1113.061	1423.453	0.878	220	1.547	0.647	0.885
