 	Label	Area	Mean	StdDev	Mode	Min	Max	XM	YM	Circ.	Median	AR	Round	Solidity
1	C2-multichannel	11.408	302.222	45.299	293	220	445	3257.794	566.468	0.887	293	1.621	0.617	0.831
2	C2-multichannel	1.690	305.250	33.430	275	275	346	3788.857	591.471	1.000	319	1.000	1.000	1.000
3	C2-multichannel	2.113	284.200	20.535	255	255	302	3516.186	639.904	0.873	292	1.000	1.000	0.714
4	C2-multichannel	4.648	283.727	21.411	245	245	331	3448.446	683.858	0.809	280	1.781	0.562	0.846
5	C2-multichannel	186.745	400.842	134.887	329	203	934	4474.171	695.721	0.586	367	1.777	0.563	0.846
6	C2-multichannel	12.675	514.433	439.100	602	151	1997	3338.976	701.468	1.000	346	1.116	0.896	0.923
7	C2-multichannel	4.648	301.273	35.384	265	265	360	3504.404	701.212	1.000	281	1.372	0.729	0.957
8	C2-multichannel	58.728	345.856	76.765	272	212	574	4206.240	705.244	0.540	329	1.596	0.627	0.783
9	C2-multichannel	56.615	350.493	127.706	251	228	866	4195.217	712.032	0.518	314	2.479	0.403	0.720
10	C2-multichannel	5.915	288.786	25.810	261	243	325	4309.122	709.678	0.911	289	1.790	0.559	0.848
11	C2-multichannel	4.648	289.909	23.692	256	256	333	4366.759	712.795	1.000	283	1.372	0.729	0.957
12	C2-multichannel	49.855	369.475	86.624	304	211	682	4186.455	721.686	0.639	357	1.980	0.505	0.781
13	C2-multichannel	5.493	287.692	24.343	286	242	341	4356.527	726.066	1.000	286	1.148	0.871	0.897
14	C2-multichannel	19.013	301.622	34.812	294	239	381	3412.227	732.252	0.866	300	1.787	0.560	0.891
15	C2-multichannel	8.450	285.950	20.270	319	250	319	3881.203	731.639	0.898	290	1.444	0.692	0.851
16	C2-multichannel	94.218	342.520	65.149	349	216	565	4179.073	737.818	0.587	338	2.319	0.431	0.861
17	C2-multichannel	31.688	315.613	44.587	317	241	417	4461.596	739.502	0.750	309	2.199	0.455	0.882
18	C2-multichannel	79.008	398.909	104.497	364	211	637	4178.047	753.358	0.617	395	2.427	0.412	0.866
19	C2-multichannel	21.548	304.059	45.625	272	213	443	3727.412	754.983	0.624	298	2.521	0.397	0.761
20	C2-multichannel	16.900	312.700	49.228	258	221	451	4653.681	754.102	0.973	311	1.408	0.710	0.941
21	C2-multichannel	8.028	306.842	41.820	257	239	384	3041.568	757.973	0.916	302	1.190	0.840	0.826
22	C2-multichannel	89.570	394.472	104.490	310	215	687	4183.861	766.900	0.671	379	1.874	0.534	0.838
23	C2-multichannel	20.703	306.041	43.999	353	230	403	4425.790	763.908	0.901	308	1.499	0.667	0.899
24	C2-multichannel	5.915	291.071	30.361	239	239	335	4548.609	764.714	0.993	295	1.604	0.623	0.848
25	C2-multichannel	37.180	291.955	35.835	270	218	395	4359.768	770.741	0.824	287	1.153	0.868	0.880
26	C2-multichannel	51.545	403.746	146.825	275	196	766	4189.618	774.350	0.667	338	2.046	0.489	0.795
27	C2-multichannel	12.253	305.690	32.659	296	231	377	3625.519	775.123	1.000	298	1.311	0.763	0.879
28	C2-multichannel	43.518	365.456	91.351	487	224	632	4192.170	780.223	0.704	360	1.411	0.709	0.831
29	C2-multichannel	6.338	292.867	34.940	251	248	358	3317.661	783.848	0.804	286	1.930	0.518	0.811
30	C2-multichannel	12.253	285.586	25.733	285	236	331	4195.574	787.610	0.829	285	2.099	0.476	0.817
31	C2-multichannel	6.338	296.600	24.758	287	254	338	3483.065	788.643	0.976	294	1.530	0.654	0.857
32	C2-multichannel	4.225	290.100	27.180	228	228	322	3628.945	808.924	1.000	297	1.551	0.645	0.909
33	C2-multichannel	21.970	296.654	35.352	260	231	400	4681.754	815.321	0.939	289	1.442	0.693	0.889
34	C2-multichannel	5.493	287.231	20.257	262	256	316	3501.638	814.099	0.922	292	2.125	0.471	0.839
35	C2-multichannel	15.633	295.405	35.651	271	225	379	3739.628	818.863	0.900	290	1.856	0.539	0.914
36	C2-multichannel	12.253	274.828	23.304	238	238	322	4606.595	833.259	0.784	279	2.215	0.451	0.866
37	C2-multichannel	7.605	293.000	19.802	284	246	332	4451.971	839.907	0.965	290	1.679	0.596	0.900
38	C2-multichannel	28.730	308.412	33.662	309	238	392	4518.664	843.698	0.905	309	1.048	0.954	0.925
39	C2-multichannel	4.648	286.909	36.068	250	250	371	4352.726	864.201	0.887	274	1.469	0.681	0.846
40	C2-multichannel	5.493	282.231	25.427	249	242	315	3062.815	866.195	1.000	289	1.148	0.871	0.897
41	C2-multichannel	19.435	299.000	32.189	300	242	374	4420.557	881.613	0.662	300	2.681	0.373	0.836
42	C2-multichannel	13.943	304.333	35.915	260	242	365	3668.280	882.660	0.846	302	1.222	0.818	0.835
43	C2-multichannel	13.943	290.545	24.945	289	244	344	4523.962	884.514	1.000	289	1.294	0.773	0.904
44	C2-multichannel	14.788	292.429	36.621	284	229	380	3483.842	886.111	0.661	291	1.969	0.508	0.778
45	C2-multichannel	15.210	309.111	37.787	278	221	397	4202.520	886.556	0.943	313	1.621	0.617	0.947
