 	Label	Area	Mean	StdDev	Mode	Min	Max	XM	YM	Circ.	Median	AR	Round	Solidity
1	C2-multichannel	17.745	354.881	110.770	246	229	710	4274.427	1723.197	0.846	341	1.540	0.649	0.857
2	C2-multichannel	34.223	364.235	116.252	290	190	689	4272.063	1731.399	0.682	324	2.151	0.465	0.835
3	C2-multichannel	105.625	353.088	104.772	245	206	749	4397.037	1741.199	0.606	330	1.359	0.736	0.792
4	C2-multichannel	170.268	297.672	48.221	307	210	472	4384.430	1759.391	0.305	293	3.740	0.267	0.644
5	C2-multichannel	58.728	354.741	111.328	225	212	728	4348.478	1754.611	0.464	334	3.424	0.292	0.762
6	C2-multichannel	65.488	360.858	107.280	240	212	687	4375.569	1755.094	0.816	338	1.715	0.583	0.923
7	C2-multichannel	55.348	307.153	78.594	233	210	552	4275.625	1756.661	0.597	287	2.500	0.400	0.826
8	C2-multichannel	117.455	395.633	173.000	263	185	1180	4454.252	1765.662	0.511	350	1.579	0.633	0.764
9	C2-multichannel	119.990	397.380	161.443	235	187	982	4316.057	1763.207	0.364	360	5.610	0.178	0.785
10	C2-multichannel	75.205	309.652	50.706	353	202	476	4363.330	1779.053	0.736	310	1.284	0.779	0.836
11	C2-multichannel	7.605	261.056	17.515	240	238	292	4447.520	1780.860	0.808	260	1.732	0.577	0.800
12	C2-multichannel	53.235	469.603	285.245	231	215	1508	4234.506	1786.619	0.875	348	1.649	0.607	0.910
13	C2-multichannel	94.640	332.723	101.069	328	201	917	4360.083	1791.856	0.518	313	3.443	0.290	0.847
14	C2-multichannel	1.690	286.250	18.191	296	259	296	4446.013	1787.491	1.000	296	1.000	1.000	1.000
15	C2-multichannel	70.558	298.359	44.334	285	205	448	4254.097	1794.331	0.396	297	4.699	0.213	0.766
16	C2-multichannel	55.348	337.382	96.959	264	193	615	4585.441	1796.027	0.388	300	4.194	0.238	0.693
17	C2-multichannel	93.373	383.955	185.910	244	183	1127	4277.638	1803.131	0.542	317	3.339	0.299	0.836
18	C2-multichannel	55.770	325.356	83.439	227	208	621	4299.200	1808.737	0.432	304	4.410	0.227	0.746
19	C2-multichannel	53.235	344.984	98.674	235	187	603	4315.031	1814.937	0.554	328	3.301	0.303	0.857
20	C2-multichannel	70.980	413.905	157.592	278	196	886	4329.163	1818.893	0.597	383	2.662	0.376	0.880
21	C2-multichannel	63.798	431.172	145.943	342	202	892	4340.951	1819.834	0.826	420	1.175	0.851	0.912
22	C2-multichannel	25.350	330.167	60.695	247	212	444	4447.822	1820.613	0.708	336	1.365	0.733	0.816
