 	Label	Area	Mean	StdDev	Mode	Min	Max	XM	YM	Circ.	Median	AR	Round	Solidity
1	C2-multichannel	51.123	354.727	80.027	263	229	548	3322.025	606.365	0.582	349	2.734	0.366	0.861
2	C2-multichannel	64.643	303.386	28.325	291	226	373	3569.740	608.308	0.726	303	1.459	0.685	0.887
3	C2-multichannel	94.640	370.335	81.006	397	212	623	3306.703	613.872	0.482	368	3.799	0.263	0.844
4	C2-multichannel	43.940	293.154	29.047	301	220	378	3562.674	615.150	0.635	297	1.297	0.771	0.773
5	C2-multichannel	53.235	306.024	36.349	283	240	408	3570.629	621.136	0.921	301	1.347	0.743	0.916
6	C2-multichannel	33.378	341.152	70.360	325	234	565	3418.496	623.436	0.790	326	2.121	0.472	0.878
7	C2-multichannel	46.898	493.865	236.836	467	209	1161	3284.837	629.476	0.825	436	2.064	0.484	0.914
8	C2-multichannel	19.858	277.638	18.226	280	239	314	3555.315	631.931	0.692	280	1.295	0.772	0.817
9	C2-multichannel	16.900	327.800	51.942	325	231	445	3278.566	636.307	0.791	325	2.089	0.479	0.842
10	C2-multichannel	21.970	300.327	32.490	276	242	395	3548.637	636.886	0.697	294	2.477	0.404	0.846
11	C2-multichannel	30.420	487.958	208.463	266	227	938	3261.333	641.656	0.943	424	1.376	0.727	0.929
12	C2-multichannel	27.463	1140.046	1565.736	209	171	7266	3412.203	645.104	1.000	403	1.099	0.910	0.915
13	C2-multichannel	1.268	277.333	21.385	254	254	296	2989.257	667.005	1.000	282	1.464	0.683	0.857
14	C2-multichannel	33.378	315.886	40.430	287	211	423	3469.117	673.605	0.532	312	3.102	0.322	0.802
15	C2-multichannel	277.160	430.683	140.279	261	220	801	3626.103	681.240	0.446	400	2.368	0.422	0.812
16	C2-multichannel	12.253	374.241	113.922	266	247	658	2978.489	679.230	0.848	339	1.853	0.540	0.853
17	C2-multichannel	240.403	339.935	69.241	285	221	636	3602.414	689.188	0.504	323	1.208	0.828	0.758
18	C2-multichannel	104.780	454.206	157.940	261	215	953	3139.785	689.417	0.800	454	1.444	0.693	0.897
19	C2-multichannel	2.113	307.400	19.565	324	279	324	2846.524	687.649	1.000	314	1.553	0.644	0.909
20	C2-multichannel	2.535	295.167	18.137	275	275	324	2855.665	688.135	1.000	298	1.291	0.775	0.800
21	C2-multichannel	6.760	298.000	43.304	287	218	382	3589.913	690.979	0.927	291	1.519	0.658	0.842
22	C2-multichannel	12.675	288.300	21.372	293	239	319	2827.784	692.322	0.929	293	1.697	0.589	0.882
23	C2-multichannel	1.690	270.750	12.420	257	257	284	3641.939	692.901	1.000	278	1.000	1.000	1.000
24	C2-multichannel	59.995	311.852	38.947	311	228	411	2162.764	699.270	0.422	310	3.645	0.274	0.700
25	C2-multichannel	8.450	294.300	22.868	272	257	336	3603.973	698.386	1.000	294	1.083	0.923	0.889
26	C2-multichannel	58.305	309.333	36.562	289	220	411	2605.661	706.607	0.751	306	1.559	0.641	0.887
27	C2-multichannel	89.570	372.604	97.335	293	223	704	3132.778	708.229	0.748	356	1.461	0.685	0.883
28	C2-multichannel	3.803	306.000	39.809	258	258	376	3440.119	705.370	1.000	301	1.542	0.648	0.857
29	C2-multichannel	8.450	274.550	20.208	263	221	299	3009.167	705.984	0.898	273	1.478	0.677	0.851
30	C2-multichannel	9.295	292.182	22.924	271	249	322	3449.049	706.416	0.988	300	1.399	0.715	0.863
31	C2-multichannel	20.703	294.449	22.159	297	250	333	3652.714	706.947	0.693	292	2.536	0.394	0.831
32	C2-multichannel	15.210	278.611	19.328	252	246	323	2543.462	708.218	0.776	281	1.762	0.568	0.809
33	C2-multichannel	4.648	286.545	20.082	262	262	319	2414.661	713.072	1.000	288	1.139	0.878	0.815
34	C2-multichannel	97.598	409.662	119.548	476	224	705	3130.098	718.532	0.526	396	2.200	0.455	0.829
35	C2-multichannel	4.648	298.000	14.443	279	279	321	3660.424	716.202	1.000	300	1.372	0.729	0.957
36	C2-multichannel	3.380	296.875	28.792	251	251	348	2134.435	719.784	1.000	297	1.939	0.516	0.842
37	C2-multichannel	44.363	376.952	92.581	437	223	623	2302.041	725.529	0.772	372	1.869	0.535	0.864
38	C2-multichannel	89.148	394.403	102.105	274	239	646	3063.702	726.472	0.768	379	1.633	0.612	0.894
39	C2-multichannel	29.575	330.986	59.323	304	242	484	2970.906	726.264	0.857	320	1.594	0.627	0.875
40	C2-multichannel	29.998	298.634	28.000	297	238	356	3652.655	727.851	0.730	299	2.331	0.429	0.877
41	C2-multichannel	5.915	283.357	18.690	247	247	310	2126.296	725.710	0.993	284	1.388	0.720	0.824
42	C2-multichannel	5.493	295.692	27.834	256	256	350	3664.742	727.143	0.922	288	1.911	0.523	0.839
43	C2-multichannel	23.660	313.161	45.664	285	214	420	2108.404	730.290	0.493	300	2.986	0.335	0.762
44	C2-multichannel	25.773	307.131	33.047	304	249	394	2296.622	730.998	0.863	307	1.631	0.613	0.878
45	C2-multichannel	12.253	283.793	17.551	268	246	323	3409.172	731.992	0.784	283	2.082	0.480	0.795
46	C2-multichannel	14.365	303.118	31.672	327	231	354	2100.614	737.274	0.994	306	1.366	0.732	0.932
47	C2-multichannel	19.435	311.478	30.728	292	247	371	3679.342	742.156	0.972	310	1.181	0.847	0.893
48	C2-multichannel	2.113	277.600	21.303	241	241	292	3659.692	744.451	0.674	287	2.749	0.364	0.769
49	C2-multichannel	11.830	288.964	19.835	302	239	313	3253.348	747.487	0.647	295	3.055	0.327	0.836
50	C2-multichannel	54.925	391.515	116.915	259	227	721	2628.805	748.798	0.538	367	2.422	0.413	0.825
51	C2-multichannel	7.183	308.765	27.979	299	273	400	2618.321	748.458	0.527	301	3.547	0.282	0.680
52	C2-multichannel	8.028	306.737	51.418	269	224	375	3243.500	752.749	1.000	329	1.491	0.671	0.884
53	C2-multichannel	1.690	303.500	12.261	295	295	321	3247.740	751.887	1.000	303	1.468	0.681	0.800
54	C2-multichannel	6.760	308.000	29.514	261	261	372	2594.242	757.347	0.857	303	2.194	0.456	0.842
55	C2-multichannel	28.308	302.582	29.327	286	246	361	2693.751	759.804	0.775	302	1.860	0.537	0.882
56	C2-multichannel	18.590	311.955	36.705	293	229	382	2723.221	758.854	0.949	314	1.118	0.895	0.907
57	C2-multichannel	5.070	300.583	27.956	268	268	343	2586.996	759.185	1.000	292	1.000	1.000	0.857
58	C2-multichannel	25.773	303.180	33.589	277	244	385	2359.110	768.607	0.951	297	1.651	0.606	0.924
59	C2-multichannel	46.898	331.414	53.719	319	222	481	3039.477	774.601	0.759	327	1.879	0.532	0.888
60	C2-multichannel	39.293	359.946	83.371	253	213	583	3092.868	778.818	0.793	341	2.172	0.460	0.930
