 	Label	Area	Mean	StdDev	Mode	Min	Max	XM	YM	Circ.	Median	AR	Round	Solidity
1	C3-multichannel	1.690	0.000	0.000	0	0	0	5593.089	156.813	0.857	0	2.000	0.500	0.800
2	C3-multichannel	3.803	0.000	0.000	0	0	0	5597.910	172.936	1.000	0	1.536	0.651	0.857
3	C3-multichannel	6.760	0.000	0.000	0	0	0	5598.818	177.409	0.628	0	2.695	0.371	0.800
4	C3-multichannel	1.268	0.000	0.000	0	0	0	5490.010	177.342	1.000	0	1.464	0.683	0.857
5	C3-multichannel	8.450	0.000	0.000	0	0	0	5598.322	184.145	0.764	0	2.162	0.463	0.816
6	C3-multichannel	4.648	0.000	0.000	0	0	0	5639.313	190.066	1.000	0	1.372	0.729	0.957
7	C3-multichannel	7.183	0.000	0.000	0	0	0	5493.362	193.490	0.845	0	2.034	0.492	0.872
8	C3-multichannel	88.303	0.000	0.000	0	0	0	5417.228	211.133	0.703	0	1.980	0.505	0.889
9	C3-multichannel	1.268	0.000	0.000	0	0	0	5429.994	205.292	1.000	0	1.464	0.683	0.857
10	C3-multichannel	14.365	0.000	0.000	0	0	0	5675.190	206.949	0.654	0	1.392	0.718	0.723
11	C3-multichannel	27.463	0.000	0.000	0	0	0	5426.617	215.335	0.767	0	1.573	0.636	0.833
12	C3-multichannel	5.493	0.000	0.000	0	0	0	5576.677	218.725	1.000	0	1.735	0.576	0.929
13	C3-multichannel	55.348	1.947	22.279	0	0	255	5762.577	221.325	0.809	0	1.613	0.620	0.888
14	C3-multichannel	8.873	0.000	0.000	0	0	0	5575.253	224.142	0.581	0	3.233	0.309	0.808
15	C3-multichannel	1.268	0.000	0.000	0	0	0	5776.660	253.392	1.000	0	1.464	0.683	0.857
16	C3-multichannel	15.210	0.000	0.000	0	0	0	5506.423	277.821	0.974	0	1.620	0.617	0.911
17	C3-multichannel	13.520	0.000	0.000	0	0	0	5509.382	283.888	0.991	0	1.123	0.890	0.877
18	C3-multichannel	31.265	0.000	0.000	0	0	0	5604.645	306.993	0.651	0	1.743	0.574	0.800
19	C3-multichannel	18.168	0.000	0.000	0	0	0	5751.950	310.360	0.867	0	1.394	0.717	0.851
20	C3-multichannel	13.943	0.000	0.000	0	0	0	5491.330	312.680	0.506	0	3.186	0.314	0.667
21	C3-multichannel	2.535	0.000	0.000	0	0	0	5446.569	312.433	1.000	0	1.291	0.775	0.800
22	C3-multichannel	5.070	0.000	0.000	0	0	0	5452.473	321.858	0.967	0	1.218	0.821	0.889
23	C3-multichannel	1.690	0.000	0.000	0	0	0	5232.502	328.250	1.000	0	1.000	1.000	1.000
24	C3-multichannel	3.380	0.000	0.000	0	0	0	5944.658	354.656	1.000	0	1.229	0.814	0.941
25	C3-multichannel	2.535	0.000	0.000	0	0	0	4336.152	388.375	1.000	0	1.500	0.667	1.000
26	C3-multichannel	38.448	0.000	0.000	0	0	0	5565.627	402.725	0.826	0	1.512	0.661	0.879
27	C3-multichannel	4.648	0.000	0.000	0	0	0	5944.341	407.107	0.976	0	1.714	0.583	0.846
28	C3-multichannel	10.140	0.000	0.000	0	0	0	4344.141	407.902	0.916	0	1.092	0.916	0.857
29	C3-multichannel	7.605	0.000	0.000	0	0	0	4340.629	410.114	0.868	0	1.571	0.636	0.837
30	C3-multichannel	5.070	0.000	0.000	0	0	0	4415.452	416.650	1.000	0	1.000	1.000	0.857
31	C3-multichannel	16.478	0.000	0.000	0	0	0	5675.177	417.992	1.000	0	1.430	0.699	0.918
32	C3-multichannel	17.323	0.000	0.000	0	0	0	6034.499	418.751	0.667	0	2.679	0.373	0.804
33	C3-multichannel	21.970	0.000	0.000	0	0	0	4371.727	421.250	0.882	0	1.618	0.618	0.874
34	C3-multichannel	14.788	0.000	0.000	0	0	0	4370.221	426.428	0.968	0	1.086	0.921	0.909
35	C3-multichannel	44.785	0.000	0.000	0	0	0	5839.774	430.429	0.807	0	1.484	0.674	0.872
36	C3-multichannel	10.140	0.000	0.000	0	0	0	5103.314	437.125	0.941	0	1.339	0.747	0.889
37	C3-multichannel	39.293	0.000	0.000	0	0	0	5460.306	444.079	0.324	0	4.776	0.209	0.669
38	C3-multichannel	12.253	0.000	0.000	0	0	0	4938.646	440.196	1.000	0	1.076	0.929	0.906
39	C3-multichannel	10.140	0.000	0.000	0	0	0	5720.598	440.240	0.941	0	1.801	0.555	0.941
40	C3-multichannel	55.348	0.000	0.000	0	0	0	5034.259	443.055	0.797	0	1.566	0.638	0.873
41	C3-multichannel	31.265	0.000	0.000	0	0	0	5044.942	441.956	0.623	0	2.300	0.435	0.846
42	C3-multichannel	4.225	0.000	0.000	0	0	0	4868.762	441.610	0.806	0	1.859	0.538	0.833
43	C3-multichannel	2.958	0.000	0.000	0	0	0	4302.119	442.604	0.800	0	1.387	0.721	0.737
