 	Label	Area	Mean	StdDev	Mode	Min	Max	XM	YM	Circ.	Median	AR	Round	Solidity
1	C3-multichannel	16.055	214.737	94.232	255	0	255	4426.908	1607.572	0.418	255	4.274	0.234	0.717
2	C3-multichannel	45.208	188.271	112.613	255	0	255	4476.868	1614.489	0.829	255	1.566	0.638	0.877
3	C3-multichannel	10.985	147.115	128.477	255	0	255	4452.307	1621.166	0.413	255	3.779	0.265	0.703
4	C3-multichannel	19.858	244.149	52.028	255	0	255	4414.578	1631.638	0.704	255	2.417	0.414	0.862
5	C3-multichannel	8.028	255.000	0.000	255	255	255	4485.874	1651.086	0.775	255	2.574	0.389	0.826
6	C3-multichannel	1.690	255.000	0.000	255	255	255	4349.152	1652.951	1.000	255	1.000	1.000	1.000
7	C3-multichannel	10.563	0.000	0.000	0	0	0	4343.523	1657.124	0.954	0	1.498	0.668	0.862
8	C3-multichannel	1.690	255.000	0.000	255	255	255	4413.827	1665.463	1.000	255	1.468	0.681	0.800
9	C3-multichannel	14.365	165.000	123.693	255	0	255	4449.192	1666.807	0.667	255	2.809	0.356	0.883
10	C3-multichannel	32.110	0.000	0.000	0	0	0	4305.157	1673.631	0.487	0	3.594	0.278	0.809
11	C3-multichannel	80.275	0.000	0.000	0	0	0	4289.601	1679.693	0.275	0	4.830	0.207	0.655
12	C3-multichannel	16.900	19.125	68.020	0	0	255	4341.243	1678.842	0.906	0	1.570	0.637	0.879
13	C3-multichannel	11.408	0.000	0.000	0	0	0	4267.071	1682.357	0.910	0	2.017	0.496	0.931
14	C3-multichannel	22.815	221.944	86.458	255	0	255	4392.971	1684.420	0.878	255	1.608	0.622	0.893
15	C3-multichannel	87.035	22.282	72.185	0	0	255	4264.363	1699.534	0.619	0	2.225	0.449	0.798
16	C3-multichannel	19.858	59.681	109.134	0	0	255	4337.954	1710.357	0.947	0	1.495	0.669	0.913
17	C3-multichannel	11.830	255.000	0.000	255	255	255	4521.936	1718.670	0.775	255	2.165	0.462	0.889
18	C3-multichannel	13.520	175.312	120.087	255	0	255	4493.156	1723.032	0.936	255	1.566	0.639	0.901
19	C3-multichannel	10.985	255.000	0.000	255	255	255	4351.127	1731.051	0.743	255	2.094	0.477	0.800
20	C3-multichannel	3.803	141.667	134.397	255	0	255	3902.016	1731.406	0.726	255	2.013	0.497	0.783
21	C3-multichannel	69.713	0.000	0.000	0	0	0	4253.596	1736.385	0.713	0	1.509	0.663	0.842
