 	Label	Area	Mean	StdDev	Mode	Min	Max	Circ.	Median	Ch	AR	Round	Solidity	Mean_boundary	StdDev_boundary	Mean_distance
1	MD13_GAL_Sam2-ECS_2021.03.24_s0:0001-0693:1	2345.725	176.677	44.991	163	126	562	0.688	165	1	1.868	0.535	0.850	195.250	111.902	15.778
2	MD13_GAL_Sam2-ECS_2021.03.24_s0:0002-0704:1	4164.168	172.661	47.596	160	141	547	0.813	163	1	1.579	0.633	0.946	219.113	181.783	21.261
3	MD13_GAL_Sam2-ECS_2021.03.24_s0:0003-0716:1	2960.886	234.308	182.881	171	151	1567	0.903	176	1	1.231	0.812	0.950	205.881	141.360	19.486
4	MD13_GAL_Sam2-ECS_2021.03.24_s0:0004-0721:1	5887.972	211.277	119.576	176	149	1025	0.667	176	1	1.846	0.542	0.896	275.021	221.904	19.178
5	MD13_GAL_Sam2-ECS_2021.03.24_s0:0005-0719:1	2000.964	181.625	28.078	176	159	480	0.910	176	1	1.231	0.812	0.946	266.232	219.149	17.564
6	MD13_GAL_Sam2-ECS_2021.03.24_s0:0006-0718:1	1095.122	156.500	108.627	129	128	1023	0.861	131	1	1.479	0.676	0.923	207.969	154.359	17.148
7	MD13_GAL_Sam2-ECS_2021.03.24_s0:0007-0739:1	6435.533	208.139	109.125	179	161	1145	0.655	181	1	2.428	0.412	0.878	313.557	258.538	29.284
8	MD13_GAL_Sam2-ECS_2021.03.24_s0:0008-0738:1	2298.405	186.582	66.941	168	150	723	0.665	169	1	1.861	0.537	0.891	239.548	201.823	20.038
9	MD13_GAL_Sam2-ECS_2021.03.24_s0:0009-0742:1	5624.331	190.742	64.608	167	150	761	0.787	170	1	1.681	0.595	0.913	289.708	249.714	31.332
10	MD13_GAL_Sam2-ECS_2021.03.24_s0:0010-0767:1	5360.691	197.274	95.340	171	143	978	0.759	173	1	1.337	0.748	0.880	330.276	290.232	18.000
11	MD13_GAL_Sam2-ECS_2021.03.24_s0:0011-0766:1	4948.330	216.180	148.654	175	139	1432	0.767	176	1	1.263	0.791	0.917	352.889	335.771	25.548
12	MD13_GAL_Sam2-ECS_2021.03.24_s0:0012-0766:1	7746.975	196.546	90.434	167	131	1309	0.707	172	1	1.639	0.610	0.898	269.688	209.581	22.123
13	MD13_GAL_Sam2-ECS_2021.03.24_s0:0013-0764:1	3663.927	176.911	25.967	172	153	494	0.796	173	1	1.622	0.616	0.958	273.839	218.215	17.589
14	MD13_GAL_Sam2-ECS_2021.03.24_s0:0014-0785:1	2217.284	206.845	153.899	178	155	1910	0.766	174	1	1.811	0.552	0.920	354.286	317.148	19.265
15	MD13_GAL_Sam2-ECS_2021.03.24_s0:0015-0789:1	5441.811	226.902	151.222	163	130	1155	0.720	169	1	1.810	0.553	0.902	305.249	248.994	19.558
16	MD13_GAL_Sam2-ECS_2021.03.24_s0:0016-0793:1	3285.367	214.588	167.541	169	147	1649	0.704	170	1	1.923	0.520	0.888	344.522	300.079	37.897
17	MD13_GAL_Sam2-ECS_2021.03.24_s0:0017-0786:1	2271.365	182.586	115.100	167	139	1802	0.760	168	1	1.474	0.678	0.904	240.231	218.530	16.315
18	MD13_GAL_Sam2-ECS_2021.03.24_s0:0018-0793:1	1446.643	212.855	150.431	162	158	1255	0.861	168	1	1.176	0.850	0.979	311.339	396.997	12.061
19	MD13_GAL_Sam2-ECS_2021.03.24_s0:0019-0806:1	2426.845	211.064	76.191	176	164	719	0.779	186	1	2.052	0.487	0.926	355.546	323.480	20.560
20	MD13_GAL_Sam2-ECS_2021.03.24_s0:0020-0810:1	4441.329	171.866	37.547	163	136	797	0.828	166	1	1.325	0.755	0.949	275.108	285.215	17.708
21	MD13_GAL_Sam2-ECS_2021.03.24_s0:0021-0829:1	9098.978	233.648	171.292	182	156	1821	0.267	191	1	1.345	0.744	0.527	325.535	322.339	15.497
22	MD13_GAL_Sam2-ECS_2021.03.24_s0:0022-0807:1	709.801	195.638	14.380	189	184	303	0.833	193	1	1.771	0.565	0.929	250.606	149.701	15.133
23	MD13_GAL_Sam2-ECS_2021.03.24_s0:0023-0816:1	3974.888	216.889	141.579	184	171	1751	0.670	189	1	1.785	0.560	0.852	441.486	390.196	26.617
24	MD13_GAL_Sam2-ECS_2021.03.24_s0:0024-0821:1	2940.606	224.124	167.669	191	174	1995	0.778	195	1	1.803	0.555	0.897	405.444	395.546	24.655
25	MD13_GAL_Sam2-ECS_2021.03.24_s0:0025-0826:1	2960.886	229.562	145.198	177	165	1684	0.766	192	1	1.567	0.638	0.916	365.891	276.987	19.023
26	MD13_GAL_Sam2-ECS_2021.03.24_s0:0026-0830:1	3542.247	197.450	62.109	179	140	610	0.525	181	1	1.833	0.546	0.787	382.657	404.243	15.164
27	MD13_GAL_Sam2-ECS_2021.03.24_s0:0027-0836:1	7375.175	213.269	77.688	190	160	1278	0.662	193	1	2.000	0.500	0.927	352.255	252.871	14.185
28	MD13_GAL_Sam2-ECS_2021.03.24_s0:0028-0833:1	2859.486	218.149	119.775	184	169	1088	0.785	188	1	1.488	0.672	0.922	382.363	426.295	23.501
29	MD13_GAL_Sam2-ECS_2021.03.24_s0:0029-0831:1	1034.282	188.719	69.569	171	161	749	0.854	178	1	1.312	0.762	0.905	375.329	392.465	38.026
30	MD13_GAL_Sam2-ECS_2021.03.24_s0:0030-0839:1	3670.687	240.227	144.489	177	158	1535	0.616	194	1	2.361	0.424	0.843	389.171	335.177	16.514
31	MD13_GAL_Sam2-ECS_2021.03.24_s0:0031-0839:1	2514.725	281.546	237.338	179	137	1585	0.781	188	1	1.305	0.766	0.886	344.133	336.937	38.833
32	MD13_GAL_Sam2-ECS_2021.03.24_s0:0032-0838:1	723.321	259.710	271.400	175	165	1653	0.748	176	1	1.930	0.518	0.892	181.203	33.277	12.925
33	MD13_GAL_Sam2-ECS_2021.03.24_s0:0033-0851:1	5083.530	208.016	100.579	189	148	1333	0.847	188	1	1.183	0.846	0.939	504.183	561.767	41.624
34	MD13_GAL_Sam2-ECS_2021.03.24_s0:0034-0853:1	3569.287	216.405	157.804	164	135	1728	0.805	165	1	1.124	0.890	0.917	335.784	381.881	38.587
35	MD13_GAL_Sam2-ECS_2021.03.24_s0:0035-0857:1	5441.811	212.306	152.762	171	141	1782	0.740	175	1	1.963	0.510	0.929	319.145	320.150	17.421
36	MD13_GAL_Sam2-ECS_2021.03.24_s0:0036-0862:1	4197.968	204.523	115.205	177	164	1375	0.645	179	1	2.276	0.439	0.911	374.375	341.840	19.301
37	MD13_GAL_Sam2-ECS_2021.03.24_s0:0037-0857:1	2041.524	169.672	10.425	166	158	299	0.753	168	1	1.316	0.760	0.911	329.553	358.132	37.675
38	MD13_GAL_Sam2-ECS_2021.03.24_s0:0038-0861:1	4387.249	191.553	57.290	177	159	936	0.758	179	1	1.432	0.698	0.928	282.136	240.810	18.755
39	MD13_GAL_Sam2-ECS_2021.03.24_s0:0039-0866:1	2183.484	252.458	172.170	157	149	1074	0.136	169	1	2.004	0.499	0.296	267.048	194.132	2.647
40	MD13_GAL_Sam2-ECS_2021.03.24_s0:0040-0870:1	885.562	140.252	48.374	129	125	550	0.207	129	1	6.730	0.149	0.630	161.562	122.484	2.313
41	MD13_GAL_Sam2-ECS_2021.03.24_s0:0041-0865:1	5806.852	215.462	82.018	199	175	931	0.713	198	1	1.658	0.603	0.912	324.954	237.080	21.549
