 	Label	Area	Mean	StdDev	Mode	Min	Max	Circ.	Median	Ch	AR	Round	Solidity	Mean_boundary	StdDev_boundary	Mean_distance
1	MD11_GAL_Sam12-ECS_2021.03.24_s1:0001-0558:1	2636.405	172.777	57.027	163	158	948	0.720	165	1	1.713	0.584	0.914	356.178	410.930	15.215
2	MD11_GAL_Sam12-ECS_2021.03.24_s1:0002-0564:1	3569.287	181.701	104.149	159	148	1558	0.782	163	1	1.548	0.646	0.888	362.335	485.880	28.483
3	MD11_GAL_Sam12-ECS_2021.03.24_s1:0003-0571:1	2311.925	187.596	43.556	173	156	555	0.731	175	1	2.169	0.461	0.918	446.202	576.047	14.962
4	MD11_GAL_Sam12-ECS_2021.03.24_s1:0004-0572:1	2244.324	182.636	75.325	170	156	805	0.730	168	1	1.527	0.655	0.890	274.346	242.475	21.530
5	MD11_GAL_Sam12-ECS_2021.03.24_s1:0005-0581:1	6029.932	212.364	170.914	178	165	2718	0.770	181	1	1.709	0.585	0.943	412.898	518.055	35.857
6	MD11_GAL_Sam12-ECS_2021.03.24_s1:0006-0586:1	6111.052	203.165	114.525	175	166	2118	0.662	179	1	2.337	0.428	0.938	375.714	468.093	41.102
7	MD11_GAL_Sam12-ECS_2021.03.24_s1:0007-0577:1	2663.445	168.444	82.985	152	146	1053	0.891	153	1	1.042	0.960	0.946	315.953	327.037	22.637
8	MD11_GAL_Sam12-ECS_2021.03.24_s1:0008-0579:1	3880.248	191.443	134.203	173	167	2508	0.789	175	1	1.526	0.655	0.953	459.437	544.226	19.197
9	MD11_GAL_Sam12-ECS_2021.03.24_s1:0009-0583:1	4191.208	191.450	43.691	180	168	944	0.785	184	1	1.520	0.658	0.919	466.943	712.728	19.342
10	MD11_GAL_Sam12-ECS_2021.03.24_s1:0010-0582:1	1149.202	312.282	351.839	188	174	2152	0.293	196	1	3.778	0.265	0.638	237.778	316.580	3.265
11	MD11_GAL_Sam12-ECS_2021.03.24_s1:0011-0598:1	6428.773	170.294	36.571	167	155	1240	0.701	168	1	2.086	0.479	0.931	320.786	442.357	19.567
12	MD11_GAL_Sam12-ECS_2021.03.24_s1:0012-0613:1	11302.743	200.523	185.997	175	147	3195	0.443	176	1	2.639	0.379	0.777	380.320	493.402	54.012
13	MD11_GAL_Sam12-ECS_2021.03.24_s1:0013-0587:1	1804.924	185.749	79.667	175	165	1038	0.745	174	1	1.817	0.550	0.904	216.464	142.952	9.573
14	MD11_GAL_Sam12-ECS_2021.03.24_s1:0014-0595:1	3102.846	198.599	219.355	175	150	3438	0.783	175	1	1.491	0.671	0.912	384.481	456.797	17.597
15	MD11_GAL_Sam12-ECS_2021.03.24_s1:0015-0598:1	3386.767	196.283	106.567	171	162	1399	0.771	174	1	1.812	0.552	0.963	433.734	532.925	38.261
16	MD11_GAL_Sam12-ECS_2021.03.24_s1:0016-0597:1	3758.568	192.371	73.293	178	157	1177	0.806	178	1	1.156	0.865	0.931	732.884	826.992	22.942
