 	Label	Area	Mean	StdDev	Mode	Min	Max	Circ.	Median	Ch	AR	Round	Solidity	Mean_boundary	StdDev_boundary	Mean_distance
1	MD28_SEM_Sam97-ECS_2021.03.24_s2:0001-0605:1	7016.894	179.481	97.784	155	150	1106	0.620	158	1	1.738	0.575	0.814	280.062	314.593	19.050
2	MD28_SEM_Sam97-ECS_2021.03.24_s2:0002-0610:1	7929.496	176.314	110.692	152	143	2016	0.808	162	1	1.257	0.796	0.923	348.742	395.290	29.315
3	MD28_SEM_Sam97-ECS_2021.03.24_s2:0003-0636:1	2480.925	161.790	154.272	131	128	1547	0.596	134	1	1.431	0.699	0.765	198.070	192.218	32.349
4	MD28_SEM_Sam97-ECS_2021.03.24_s2:0004-0641:1	6645.093	177.434	89.554	160	151	1552	0.691	163	1	2.192	0.456	0.919	324.319	381.310	41.653
5	MD28_SEM_Sam97-ECS_2021.03.24_s2:0005-0647:1	5056.490	169.610	81.856	150	145	1376	0.700	158	1	2.353	0.425	0.930	343.297	393.595	18.660
6	MD28_SEM_Sam97-ECS_2021.03.24_s2:0006-0643:1	2548.525	195.223	99.409	173	167	1260	0.651	178	1	2.694	0.371	0.951	291.274	351.405	15.984
7	MD28_SEM_Sam97-ECS_2021.03.24_s2:0007-0641:1	824.722	205.000	98.337	174	157	877	0.775	171	1	1.816	0.551	0.964	344.857	447.497	25.713
8	MD28_SEM_Sam97-ECS_2021.03.24_s2:0008-0678:1	14114.908	222.503	263.479	163	134	3449	0.676	166	1	1.600	0.625	0.875	373.886	455.437	21.357
9	MD28_SEM_Sam97-ECS_2021.03.24_s2:0009-0888:1	7429.255	226.805	283.783	129	126	2212	0.106	143	1	6.939	0.144	0.341	302.227	598.564	4.136
10	MD28_SEM_Sam97-ECS_2021.03.24_s2:0010-0869:1	13094.146	208.575	193.826	160	138	1885	0.608	165	1	2.207	0.453	0.915	524.810	753.878	27.592
11	MD28_SEM_Sam97-ECS_2021.03.24_s2:0011-0906:1	53025.546	178.916	165.103	150	114	3205	0.367	152	1	2.056	0.486	0.747	264.978	323.830	22.827
12	MD28_SEM_Sam97-ECS_2021.03.24_s2:0012-0893:1	13885.068	182.271	139.002	158	131	1850	0.603	159	1	2.351	0.425	0.908	406.701	501.251	23.502
13	MD28_SEM_Sam97-ECS_2021.03.24_s2:0013-0952:1	18454.837	179.997	136.643	152	135	2059	0.656	154	1	2.392	0.418	0.927	346.715	391.104	34.679
14	MD28_SEM_Sam97-ECS_2021.03.24_s2:0014-1009:1	19380.959	171.330	100.993	155	140	1586	0.454	155	1	3.344	0.299	0.875	276.211	269.787	17.750
15	MD28_SEM_Sam97-ECS_2021.03.24_s2:0015-1016:1	5408.011	190.204	144.456	160	128	2027	0.152	159	1	8.512	0.117	0.450	240.628	244.203	4.039
16	MD28_SEM_Sam97-ECS_2021.03.24_s2:0016-1085:1	17319.155	198.557	146.891	181	133	2797	0.413	180	1	3.508	0.285	0.789	422.621	604.233	38.971
17	MD28_SEM_Sam97-ECS_2021.03.24_s2:0017-1147:1	48016.376	248.933	324.069	171	130	4212	0.157	173	1	2.586	0.387	0.522	323.262	502.405	12.083
18	MD28_SEM_Sam97-ECS_2021.03.24_s2:0018-1079:1	1379.043	198.975	283.708	137	133	2760	0.816	146	1	1.156	0.865	0.925	184.825	186.888	12.843
19	MD28_SEM_Sam97-ECS_2021.03.24_s2:0019-1109:1	13249.626	191.174	159.776	168	147	3529	0.499	169	1	2.102	0.476	0.758	415.371	532.404	31.840
20	MD28_SEM_Sam97-ECS_2021.03.24_s2:0020-1124:1	16291.633	197.503	137.301	160	146	1989	0.727	168	1	1.587	0.630	0.929	363.169	421.409	19.612
