 	Label	Area	Mean	StdDev	Mode	Min	Max	Circ.	Median	Ch	AR	Round	Solidity	Mean_boundary	StdDev_boundary	Mean_distance
1	MD17_GAL_Sam63-ECS_2021.03.24_s2:0001-1027:1	6198.932	398.047	847.129	221	193	9704	0.582	226	1	2.911	0.344	0.900	1153.602	1553.125	16.172
2	MD17_GAL_Sam63-ECS_2021.03.24_s2:0002-1029:1	3609.847	295.899	338.185	233	170	3874	0.530	235	1	2.796	0.358	0.860	958.282	1296.410	12.019
3	MD17_GAL_Sam63-ECS_2021.03.24_s2:0003-1039:1	2109.124	305.574	492.491	210	196	6174	0.427	217	1	4.549	0.220	0.862	866.577	1346.316	20.692
4	MD17_GAL_Sam63-ECS_2021.03.24_s2:0004-1047:1	2447.125	339.362	568.035	238	216	7314	0.545	241	1	3.587	0.279	0.888	746.890	1168.800	12.127
5	MD17_GAL_Sam63-ECS_2021.03.24_s2:0005-1047:1	3636.887	302.866	421.670	208	175	4525	0.388	219	1	5.059	0.198	0.801	755.894	1254.437	15.320
6	MD17_GAL_Sam63-ECS_2021.03.24_s2:0006-1053:1	1879.284	242.011	87.309	215	202	879	0.573	222	1	3.212	0.311	0.858	614.450	1216.088	22.540
7	MD17_GAL_Sam63-ECS_2021.03.24_s2:0007-1055:1	2602.605	302.870	479.500	225	209	6480	0.737	232	1	1.924	0.520	0.920	816.435	1325.643	11.470
8	MD17_GAL_Sam63-ECS_2021.03.24_s2:0008-1054:1	3069.046	370.328	554.875	226	206	5091	0.566	227	1	2.920	0.342	0.892	756.394	1251.042	28.949
9	MD17_GAL_Sam63-ECS_2021.03.24_s2:0009-1056:1	2237.564	289.985	296.666	229	213	3485	0.756	234	1	1.671	0.598	0.896	669.397	998.419	26.009
10	MD17_GAL_Sam63-ECS_2021.03.24_s2:0010-1067:1	2453.885	316.350	505.584	216	205	4761	0.705	221	1	2.021	0.495	0.885	833.746	1347.226	18.303
11	MD17_GAL_Sam63-ECS_2021.03.24_s2:0011-1066:1	1385.803	290.522	315.798	227	207	3254	0.638	232	1	2.897	0.345	0.926	489.197	926.934	8.307
12	MD17_GAL_Sam63-ECS_2021.03.24_s2:0012-1070:1	1493.963	340.154	285.046	245	234	2785	0.827	249	1	1.734	0.577	0.940	1044.351	1198.812	25.520
13	MD17_GAL_Sam63-ECS_2021.03.24_s2:0013-1074:1	2393.045	259.811	100.983	233	173	878	0.702	227	1	2.027	0.493	0.900	523.102	790.680	30.056
14	MD17_GAL_Sam63-ECS_2021.03.24_s2:0014-1074:1	2629.645	239.373	75.795	228	203	1105	0.587	228	1	2.928	0.342	0.885	753.589	1086.348	20.098
15	MD17_GAL_Sam63-ECS_2021.03.24_s2:0015-1077:1	2791.886	243.862	142.312	217	194	1720	0.728	219	1	2.026	0.494	0.914	710.412	1146.445	10.581
16	MD17_GAL_Sam63-ECS_2021.03.24_s2:0016-1077:1	1676.483	353.516	544.297	218	210	4989	0.832	225	1	1.522	0.657	0.948	1016.485	1636.349	12.855
17	MD17_GAL_Sam63-ECS_2021.03.24_s2:0017-1083:1	5691.931	315.387	314.599	233	213	3800	0.622	236	1	2.401	0.416	0.877	952.763	1510.750	12.795
