 	Label	Area	Mean	StdDev	Mode	Min	Max	Circ.	Median	Ch	AR	Round	Solidity	Mean_boundary	StdDev_boundary	Mean_distance
1	MD13_GAL_Sam2-ECS_2021.03.24_s2:0001-0416:1	3447.607	273.873	516.519	180	160	6973	0.539	187	1	3.122	0.320	0.835	961.933	1343.853	13.982
2	MD13_GAL_Sam2-ECS_2021.03.24_s2:0002-0418:1	3035.246	296.330	548.596	190	154	5736	0.654	191	1	2.178	0.459	0.868	1059.167	1640.426	23.065
3	MD13_GAL_Sam2-ECS_2021.03.24_s2:0003-0449:1	6462.573	223.874	282.945	171	158	4459	0.660	175	1	2.094	0.478	0.916	970.687	1700.302	49.022
4	MD13_GAL_Sam2-ECS_2021.03.24_s2:0004-0458:1	4988.890	202.008	222.419	161	146	3101	0.558	166	1	2.877	0.348	0.851	565.464	984.145	46.789
5	MD13_GAL_Sam2-ECS_2021.03.24_s2:0005-0467:1	7686.135	307.572	345.889	173	159	2995	0.659	187	1	1.651	0.606	0.890	768.500	1114.861	35.551
6	MD13_GAL_Sam2-ECS_2021.03.24_s2:0006-0460:1	3102.846	507.044	1004.950	163	157	8259	0.844	175	1	1.461	0.685	0.954	621.012	974.379	28.732
7	MD13_GAL_Sam2-ECS_2021.03.24_s2:0007-0464:1	6320.613	204.005	257.828	168	158	6443	0.737	176	1	1.865	0.536	0.949	650.933	1096.008	47.639
8	MD13_GAL_Sam2-ECS_2021.03.24_s2:0008-0496:1	6536.933	306.945	580.416	160	149	6292	0.625	162	1	1.984	0.504	0.810	784.985	1207.349	51.789
9	MD13_GAL_Sam2-ECS_2021.03.24_s2:0009-0484:1	3968.128	261.796	254.323	166	159	2449	0.568	179	1	3.206	0.312	0.907	661.696	1007.410	71.089
10	MD13_GAL_Sam2-ECS_2021.03.24_s2:0010-0484:1	1629.163	370.647	551.506	167	159	4997	0.442	186	1	4.557	0.219	0.784	543.087	1034.516	63.174
11	MD13_GAL_Sam2-ECS_2021.03.24_s2:0011-0500:1	4434.569	230.845	257.957	168	154	3044	0.632	171	1	1.685	0.593	0.837	539.056	876.937	13.512
12	MD13_GAL_Sam2-ECS_2021.03.24_s2:0012-0503:1	5448.571	186.639	114.141	163	156	2195	0.785	169	1	1.217	0.821	0.939	730.928	1039.832	25.950
13	MD13_GAL_Sam2-ECS_2021.03.24_s2:0013-0506:1	4975.370	377.310	755.793	183	154	7411	0.739	182	1	1.597	0.626	0.918	997.883	1365.706	81.408
14	MD13_GAL_Sam2-ECS_2021.03.24_s2:0014-0510:1	4718.489	231.991	310.131	158	150	4330	0.692	174	1	2.196	0.455	0.928	1084.084	1315.082	57.387
15	MD13_GAL_Sam2-ECS_2021.03.24_s2:0015-0503:1	1554.803	240.757	305.887	159	134	2600	0.699	163	1	2.016	0.496	0.897	528.650	746.662	39.926
16	MD13_GAL_Sam2-ECS_2021.03.24_s2:0016-0570:1	18110.076	706.602	1246.443	244	182	13172	0.172	249	1	4.819	0.207	0.468	1051.584	1785.380	9.599
17	MD13_GAL_Sam2-ECS_2021.03.24_s2:0017-0543:1	9112.498	280.125	407.816	191	168	4606	0.521	193	1	1.926	0.519	0.834	808.350	1170.957	13.269
18	MD13_GAL_Sam2-ECS_2021.03.24_s2:0018-0517:1	1034.282	839.412	1405.084	230	206	7741	0.750	267	1	2.110	0.474	0.930	1731.671	1748.664	6.667
19	MD13_GAL_Sam2-ECS_2021.03.24_s2:0019-0524:1	1798.164	1136.237	1617.697	235	215	10617	0.761	376	1	1.504	0.665	0.897	987.957	1530.900	12.207
20	MD13_GAL_Sam2-ECS_2021.03.24_s2:0020-0535:1	2920.326	345.722	552.396	147	146	4890	0.181	176	1	4.240	0.236	0.405	966.592	1583.004	3.174
21	MD13_GAL_Sam2-ECS_2021.03.24_s2:0021-0544:1	11742.143	418.119	730.293	222	197	8263	0.356	230	1	3.383	0.296	0.741	941.325	1603.845	32.385
22	MD13_GAL_Sam2-ECS_2021.03.24_s2:0022-0527:1	1406.083	1437.712	1658.319	530	290	9245	0.739	681	1	1.736	0.576	0.893	2671.179	2577.329	9.447
23	MD13_GAL_Sam2-ECS_2021.03.24_s2:0023-0536:1	6732.973	336.227	503.530	187	154	4611	0.802	197	1	1.111	0.900	0.921	1080.714	1533.981	60.323
24	MD13_GAL_Sam2-ECS_2021.03.24_s2:0024-0531:1	4961.850	295.907	498.889	183	172	6616	0.773	188	1	1.551	0.645	0.953	803.743	1138.466	34.150
25	MD13_GAL_Sam2-ECS_2021.03.24_s2:0025-0536:1	4819.890	229.468	196.539	180	174	2448	0.807	187	1	1.207	0.829	0.946	857.596	1083.522	64.334
26	MD13_GAL_Sam2-ECS_2021.03.24_s2:0026-0536:1	4306.129	273.752	492.989	172	166	7382	0.783	180	1	1.346	0.743	0.925	781.717	1496.920	85.129
27	MD13_GAL_Sam2-ECS_2021.03.24_s2:0027-0545:1	7929.496	681.113	1002.805	222	192	7563	0.563	303	1	2.743	0.365	0.869	1505.979	1980.546	16.174
28	MD13_GAL_Sam2-ECS_2021.03.24_s2:0028-0555:1	5556.731	317.174	616.941	195	150	7711	0.581	195	1	1.682	0.595	0.853	1242.360	1748.476	28.700
29	MD13_GAL_Sam2-ECS_2021.03.24_s2:0029-0546:1	2676.965	492.833	695.079	174	158	5396	0.720	188	1	2.052	0.487	0.921	1007.965	1424.975	14.146
30	MD13_GAL_Sam2-ECS_2021.03.24_s2:0030-0556:1	3711.247	584.621	1003.493	198	189	8537	0.379	221	1	4.926	0.203	0.762	1512.216	2594.100	30.026
31	MD13_GAL_Sam2-ECS_2021.03.24_s2:0031-0554:1	4718.489	278.580	377.443	185	170	4826	0.646	187	1	2.600	0.385	0.917	619.303	869.958	55.527
32	MD13_GAL_Sam2-ECS_2021.03.24_s2:0032-0564:1	5293.091	214.931	126.579	190	176	1941	0.720	190	1	1.514	0.661	0.920	756.860	1288.224	42.568
33	MD13_GAL_Sam2-ECS_2021.03.24_s2:0033-0565:1	1561.563	435.281	488.066	212	198	3621	0.654	246	1	2.046	0.489	0.878	1178.514	1351.451	18.039
34	MD13_GAL_Sam2-ECS_2021.03.24_s2:0034-0572:1	6124.572	348.983	699.479	204	190	8188	0.760	211	1	1.435	0.697	0.901	1885.213	2341.408	86.012
35	MD13_GAL_Sam2-ECS_2021.03.24_s2:0035-0575:1	5266.051	285.878	375.840	206	193	5065	0.716	215	1	1.849	0.541	0.922	1380.450	2102.023	70.113
36	MD13_GAL_Sam2-ECS_2021.03.24_s2:0036-0568:1	5009.170	227.412	211.293	185	175	3400	0.772	189	1	1.527	0.655	0.939	1254.666	1627.869	22.152
37	MD13_GAL_Sam2-ECS_2021.03.24_s2:0037-0568:1	1825.204	353.715	535.177	218	209	4859	0.671	228	1	2.157	0.464	0.885	1226.127	1728.547	31.770
38	MD13_GAL_Sam2-ECS_2021.03.24_s2:0038-0563:1	1041.042	214.968	19.228	211	193	356	0.724	212	1	2.423	0.413	0.909	685.788	1339.720	51.721
39	MD13_GAL_Sam2-ECS_2021.03.24_s2:0039-0570:1	3096.086	257.858	148.737	228	214	2145	0.700	231	1	2.095	0.477	0.918	1121.513	1645.435	53.114
40	MD13_GAL_Sam2-ECS_2021.03.24_s2:0040-0583:1	5245.770	265.552	379.465	184	173	4860	0.628	193	1	2.130	0.470	0.889	1043.287	1492.246	38.942
41	MD13_GAL_Sam2-ECS_2021.03.24_s2:0041-0586:1	4867.210	207.831	157.062	183	151	2068	0.389	183	1	3.390	0.295	0.713	416.364	723.480	8.351
42	MD13_GAL_Sam2-ECS_2021.03.24_s2:0042-0574:1	2433.605	272.881	364.514	190	182	3849	0.802	192	1	1.430	0.699	0.947	753.043	1369.434	58.344
43	MD13_GAL_Sam2-ECS_2021.03.24_s2:0043-0587:1	3278.607	212.951	147.762	187	180	3010	0.635	191	1	2.118	0.472	0.858	579.028	999.442	36.986
44	MD13_GAL_Sam2-ECS_2021.03.24_s2:0044-0588:1	6117.812	333.495	648.029	184	175	8106	0.673	190	1	1.703	0.587	0.858	1052.736	1464.657	55.445
45	MD13_GAL_Sam2-ECS_2021.03.24_s2:0045-0581:1	3704.487	496.489	975.986	216	205	8317	0.602	223	1	2.176	0.460	0.862	876.217	1345.817	55.422
46	MD13_GAL_Sam2-ECS_2021.03.24_s2:0046-0584:1	1750.844	542.031	965.179	211	200	7852	0.855	227	1	1.503	0.665	0.944	1470.429	1865.933	69.378
