 	Label	Area	Mean	StdDev	Mode	Min	Max	Circ.	Median	Ch	AR	Round	Solidity	Mean_boundary	StdDev_boundary	Mean_distance
1	MD18_GAL_Sam38-ECS_2021.03.24_s0:0001-0621:1	3947.848	328.783	436.857	208	181	5935	0.631	216	1	2.265	0.442	0.866	1074.531	1327.817	22.606
2	MD18_GAL_Sam38-ECS_2021.03.24_s0:0002-0608:1	750.362	181.955	34.214	166	158	409	0.419	171	1	2.907	0.344	0.728	390.077	671.910	2.477
3	MD18_GAL_Sam38-ECS_2021.03.24_s0:0003-0632:1	7598.255	332.601	564.531	209	192	6607	0.730	219	1	1.504	0.665	0.900	838.151	1191.233	21.714
4	MD18_GAL_Sam38-ECS_2021.03.24_s0:0004-0632:1	4022.208	288.879	334.333	203	194	3117	0.731	215	1	1.847	0.541	0.903	774.620	985.111	19.049
5	MD18_GAL_Sam38-ECS_2021.03.24_s0:0005-0635:1	5779.812	450.669	636.619	211	192	4743	0.722	224	1	1.884	0.531	0.937	1123.616	1130.626	20.153
6	MD18_GAL_Sam38-ECS_2021.03.24_s0:0006-0632:1	3420.567	321.607	467.754	222	156	5671	0.650	227	1	1.699	0.589	0.846	720.780	1009.768	14.253
7	MD18_GAL_Sam38-ECS_2021.03.24_s0:0007-0635:1	3907.288	450.569	520.790	231	195	3353	0.825	246	1	1.308	0.764	0.933	830.575	974.535	14.024
8	MD18_GAL_Sam38-ECS_2021.03.24_s0:0008-0646:1	4448.089	366.233	611.506	227	209	6102	0.788	229	1	1.564	0.639	0.939	781.073	982.114	22.622
9	MD18_GAL_Sam38-ECS_2021.03.24_s0:0009-0658:1	4576.529	212.310	26.453	205	192	527	0.719	206	1	1.491	0.671	0.914	808.667	1203.524	46.272
10	MD18_GAL_Sam38-ECS_2021.03.24_s0:0010-0668:1	5299.851	345.384	502.944	218	192	4919	0.749	219	1	1.508	0.663	0.933	868.474	1055.157	49.231
11	MD18_GAL_Sam38-ECS_2021.03.24_s0:0011-0671:1	4759.050	368.240	465.006	212	193	4185	0.753	220	1	1.638	0.611	0.914	816.766	815.963	28.575
12	MD18_GAL_Sam38-ECS_2021.03.24_s0:0012-0676:1	7321.095	444.207	623.293	211	200	4709	0.692	235	1	1.674	0.597	0.877	1362.098	1378.453	22.997
13	MD18_GAL_Sam38-ECS_2021.03.24_s0:0013-0683:1	6503.133	337.015	525.604	216	177	5322	0.567	217	1	2.677	0.374	0.835	770.610	1038.860	59.737
14	MD18_GAL_Sam38-ECS_2021.03.24_s0:0014-0677:1	6313.853	331.485	336.443	228	206	3704	0.732	233	1	1.669	0.599	0.926	1048.148	1181.680	51.022
15	MD18_GAL_Sam38-ECS_2021.03.24_s0:0015-0683:1	4461.609	329.658	390.262	201	191	3556	0.796	231	1	1.023	0.977	0.934	900.777	1322.006	55.811
16	MD18_GAL_Sam38-ECS_2021.03.24_s0:0016-0696:1	5144.370	281.013	286.052	207	179	3253	0.789	214	1	1.607	0.622	0.929	825.386	996.296	20.310
17	MD18_GAL_Sam38-ECS_2021.03.24_s0:0017-0704:1	3515.207	271.627	354.496	214	199	4744	0.801	215	1	1.517	0.659	0.929	906.919	1064.616	34.256
18	MD18_GAL_Sam38-ECS_2021.03.24_s0:0018-0704:1	5279.571	275.434	245.492	211	192	2689	0.752	222	1	1.381	0.724	0.889	659.964	932.183	36.873
19	MD18_GAL_Sam38-ECS_2021.03.24_s0:0019-0707:1	5218.730	245.266	126.893	228	193	2127	0.742	226	1	1.118	0.894	0.909	890.203	1128.400	59.290
20	MD18_GAL_Sam38-ECS_2021.03.24_s0:0020-0711:1	5773.052	369.412	473.931	203	188	3806	0.833	218	1	1.351	0.740	0.950	695.073	752.608	17.560
21	MD18_GAL_Sam38-ECS_2021.03.24_s0:0021-0718:1	5718.971	249.155	223.368	202	191	3591	0.797	208	1	1.303	0.767	0.942	898.558	1264.945	38.067
22	MD18_GAL_Sam38-ECS_2021.03.24_s0:0022-0722:1	4529.209	336.393	443.865	213	199	4093	0.457	229	1	3.863	0.259	0.821	1251.950	1167.615	14.096
23	MD18_GAL_Sam38-ECS_2021.03.24_s0:0023-0726:1	5428.291	354.807	446.767	201	187	4119	0.825	211	1	1.471	0.680	0.946	903.795	1036.869	17.406
24	MD18_GAL_Sam38-ECS_2021.03.24_s0:0024-0745:1	6996.614	298.900	344.931	216	161	3688	0.666	217	1	2.233	0.448	0.861	799.784	980.296	29.867
25	MD18_GAL_Sam38-ECS_2021.03.24_s0:0025-0738:1	3427.327	276.083	299.795	207	196	3692	0.677	215	1	1.228	0.814	0.906	799.841	1135.245	47.164
26	MD18_GAL_Sam38-ECS_2021.03.24_s0:0026-0745:1	6293.573	271.028	305.642	203	188	3776	0.657	205	1	1.443	0.693	0.903	1024.875	1464.062	23.364
27	MD18_GAL_Sam38-ECS_2021.03.24_s0:0027-0757:1	4792.850	238.437	240.794	211	191	4459	0.788	210	1	1.388	0.721	0.939	489.108	673.997	11.717
28	MD18_GAL_Sam38-ECS_2021.03.24_s0:0028-0774:1	3650.407	328.515	414.194	216	203	4455	0.721	221	1	1.548	0.646	0.922	1523.773	1602.588	10.257
29	MD18_GAL_Sam38-ECS_2021.03.24_s0:0029-0779:1	3630.127	342.819	402.726	201	192	3008	0.751	213	1	1.122	0.891	0.883	1006.203	1202.023	14.529
30	MD18_GAL_Sam38-ECS_2021.03.24_s0:0030-0785:1	696.281	199.602	11.879	199	167	252	0.414	200	1	3.872	0.258	0.694	479.818	786.383	2.680
31	MD18_GAL_Sam38-ECS_2021.03.24_s0:0031-0806:1	3555.767	313.848	482.799	214	192	5829	0.866	221	1	1.257	0.796	0.952	551.085	763.332	14.224
32	MD18_GAL_Sam38-ECS_2021.03.24_s0:0032-0801:1	2041.524	352.828	392.349	219	198	2556	0.155	221	1	8.112	0.123	0.514	566.775	712.420	3.000
33	MD18_GAL_Sam38-ECS_2021.03.24_s0:0033-0814:1	4840.170	484.246	631.521	202	192	5072	0.694	230	1	2.075	0.482	0.930	527.409	617.577	17.711
34	MD18_GAL_Sam38-ECS_2021.03.24_s0:0034-0822:1	6225.972	414.730	685.895	204	189	7685	0.823	215	1	1.510	0.662	0.939	898.924	1061.398	19.359
35	MD18_GAL_Sam38-ECS_2021.03.24_s0:0035-0832:1	4542.729	266.405	300.239	192	179	3646	0.849	200	1	1.315	0.760	0.935	804.410	896.560	16.906
36	MD18_GAL_Sam38-ECS_2021.03.24_s0:0036-0834:1	966.682	276.853	413.339	181	174	3427	0.307	191	1	2.389	0.419	0.630	536.612	778.883	3.608
37	MD18_GAL_Sam38-ECS_2021.03.24_s0:0037-0841:1	5110.570	315.851	340.241	208	190	3219	0.804	218	1	1.595	0.627	0.952	662.594	914.074	37.061
38	MD18_GAL_Sam38-ECS_2021.03.24_s0:0038-0854:1	7030.414	333.404	451.121	200	187	3977	0.834	209	1	1.507	0.663	0.957	1103.113	1132.355	19.016
39	MD18_GAL_Sam38-ECS_2021.03.24_s0:0039-0855:1	3941.088	289.204	331.649	200	186	3025	0.891	202	1	1.272	0.786	0.960	763.539	967.441	19.134
40	MD18_GAL_Sam38-ECS_2021.03.24_s0:0040-0868:1	1676.483	219.367	207.021	186	140	2252	0.167	187	1	8.502	0.118	0.477	636.061	1007.156	2.528
41	MD18_GAL_Sam38-ECS_2021.03.24_s0:0041-0867:1	3826.168	269.277	316.829	200	184	3937	0.863	207	1	1.056	0.947	0.950	778.133	1120.582	17.124
42	MD18_GAL_Sam38-ECS_2021.03.24_s0:0042-0929:1	2082.084	229.903	307.715	139	133	3011	0.180	163	1	3.335	0.300	0.378	405.030	556.459	2.903
43	MD18_GAL_Sam38-ECS_2021.03.24_s0:0043-0935:1	3407.047	245.230	238.574	163	154	1935	0.736	172	1	1.564	0.639	0.909	553.478	713.019	12.446
44	MD18_GAL_Sam38-ECS_2021.03.24_s0:0044-0988:1	4880.730	169.456	171.189	147	132	2617	0.119	148	1	5.697	0.176	0.368	279.118	434.450	4.301
45	MD18_GAL_Sam38-ECS_2021.03.24_s0:0045-0957:1	5340.411	249.219	302.555	158	152	2261	0.894	166	1	1.057	0.946	0.952	686.777	788.455	20.347
46	MD18_GAL_Sam38-ECS_2021.03.24_s0:0046-0967:1	4285.849	213.009	254.670	160	149	2920	0.770	172	1	1.646	0.607	0.899	556.793	796.195	19.129
47	MD18_GAL_Sam38-ECS_2021.03.24_s0:0047-0973:1	1128.922	217.024	178.729	177	142	1423	0.751	175	1	1.581	0.633	0.877	501.919	700.883	12.210
48	MD18_GAL_Sam38-ECS_2021.03.24_s0:0048-0981:1	770.642	314.044	503.055	150	142	3066	0.807	153	1	1.803	0.554	0.931	403.295	588.046	35.149
49	MD18_GAL_Sam38-ECS_2021.03.24_s0:0049-0991:1	3623.367	194.718	155.242	176	164	3027	0.850	179	1	1.340	0.746	0.952	548.577	715.254	15.476
50	MD18_GAL_Sam38-ECS_2021.03.24_s0:0050-0990:1	3684.207	313.490	376.910	192	161	4237	0.687	204	1	1.718	0.582	0.899	569.752	823.832	14.745
51	MD18_GAL_Sam38-ECS_2021.03.24_s0:0051-1000:1	8017.376	235.318	268.620	191	151	3262	0.608	184	1	2.577	0.388	0.908	494.547	666.252	21.920
52	MD18_GAL_Sam38-ECS_2021.03.24_s0:0052-1007:1	7943.016	269.044	321.101	175	149	3372	0.770	193	1	1.076	0.929	0.917	483.643	685.097	41.866
53	MD18_GAL_Sam38-ECS_2021.03.24_s0:0053-1004:1	4671.169	251.876	269.366	192	170	2950	0.833	193	1	1.581	0.633	0.956	784.329	991.421	12.918
54	MD18_GAL_Sam38-ECS_2021.03.24_s0:0054-1004:1	3549.007	205.230	144.972	183	151	2532	0.772	182	1	1.254	0.798	0.929	521.755	736.992	20.598
55	MD18_GAL_Sam38-ECS_2021.03.24_s0:0055-1014:1	4218.248	329.500	433.191	195	181	4059	0.837	209	1	1.435	0.697	0.956	811.041	980.041	15.604
56	MD18_GAL_Sam38-ECS_2021.03.24_s0:0056-1014:1	4245.288	313.997	396.887	172	158	2730	0.828	178	1	1.317	0.759	0.951	702.822	782.626	14.739
57	MD18_GAL_Sam38-ECS_2021.03.24_s0:0057-1020:1	4143.888	239.546	272.320	189	179	3499	0.823	193	1	1.324	0.755	0.947	962.801	1070.161	18.909
58	MD18_GAL_Sam38-ECS_2021.03.24_s0:0058-1025:1	5590.531	328.525	409.736	194	154	3962	0.621	203	1	2.416	0.414	0.838	777.613	992.118	19.079
59	MD18_GAL_Sam38-ECS_2021.03.24_s0:0059-1029:1	6631.573	363.397	552.604	190	176	4661	0.815	194	1	1.368	0.731	0.920	702.397	925.691	47.444
60	MD18_GAL_Sam38-ECS_2021.03.24_s0:0060-1028:1	5401.251	247.254	280.517	175	168	3752	0.778	184	1	1.669	0.599	0.936	565.528	706.161	16.126
61	MD18_GAL_Sam38-ECS_2021.03.24_s0:0061-1036:1	1101.882	584.724	745.799	218	208	4249	0.264	261	1	2.049	0.488	0.455	729.939	913.466	3.276
62	MD18_GAL_Sam38-ECS_2021.03.24_s0:0062-1040:1	9416.699	260.996	301.185	171	149	2976	0.604	183	1	2.205	0.454	0.886	461.381	598.310	31.120
63	MD18_GAL_Sam38-ECS_2021.03.24_s0:0063-1041:1	4894.250	291.530	442.269	201	149	6055	0.767	205	1	1.306	0.766	0.919	751.704	981.611	17.662
64	MD18_GAL_Sam38-ECS_2021.03.24_s0:0064-1054:1	8057.936	312.581	489.404	199	149	4471	0.708	198	1	1.885	0.531	0.915	684.642	870.942	24.602
65	MD18_GAL_Sam38-ECS_2021.03.24_s0:0065-1047:1	6638.333	261.101	262.737	183	142	2295	0.842	186	1	1.386	0.721	0.945	610.499	841.638	43.653
66	MD18_GAL_Sam38-ECS_2021.03.24_s0:0066-1052:1	8463.537	249.857	260.646	196	150	3676	0.724	199	1	1.949	0.513	0.923	466.492	626.367	27.790
67	MD18_GAL_Sam38-ECS_2021.03.24_s0:0067-1083:1	3332.687	359.144	579.856	204	149	4653	0.146	213	1	5.113	0.196	0.343	593.728	888.768	3.391
68	MD18_GAL_Sam38-ECS_2021.03.24_s0:0068-1067:1	5779.812	261.323	362.423	188	168	4785	0.785	190	1	1.268	0.788	0.923	744.270	945.489	51.094
69	MD18_GAL_Sam38-ECS_2021.03.24_s0:0069-1068:1	4968.610	271.782	238.318	207	198	3214	0.822	216	1	1.438	0.695	0.921	914.589	1105.814	15.170
70	MD18_GAL_Sam38-ECS_2021.03.24_s0:0070-1070:1	2879.766	453.869	565.753	218	185	4360	0.182	253	1	5.555	0.180	0.514	590.590	922.591	3.793
71	MD18_GAL_Sam38-ECS_2021.03.24_s0:0071-1062:1	1446.643	190.477	203.708	147	142	1863	0.597	148	1	2.930	0.341	0.881	241.431	310.876	48.799
72	MD18_GAL_Sam38-ECS_2021.03.24_s0:0072-1066:1	2048.284	219.898	49.098	211	197	780	0.805	213	1	1.295	0.772	0.898	560.486	941.385	15.993
73	MD18_GAL_Sam38-ECS_2021.03.24_s0:0073-1064:1	770.642	757.851	887.917	187	168	3733	0.189	253	1	3.972	0.252	0.441	652.130	860.107	1.921
74	MD18_GAL_Sam38-ECS_2021.03.24_s0:0074-1076:1	3846.448	394.840	517.159	200	167	4041	0.464	210	1	3.025	0.331	0.738	761.623	896.422	54.511
75	MD18_GAL_Sam38-ECS_2021.03.24_s0:0075-1072:1	5042.970	251.371	262.125	189	157	2838	0.620	189	1	2.659	0.376	0.893	570.122	780.453	60.562
76	MD18_GAL_Sam38-ECS_2021.03.24_s0:0076-1084:1	6739.733	266.659	295.930	209	190	4983	0.749	215	1	1.935	0.517	0.938	686.746	919.771	18.577
77	MD18_GAL_Sam38-ECS_2021.03.24_s0:0077-1077:1	3643.647	257.150	199.263	194	186	2283	0.756	208	1	1.918	0.521	0.928	708.852	957.743	12.601
78	MD18_GAL_Sam38-ECS_2021.03.24_s0:0078-1083:1	4299.369	352.066	456.295	205	177	3599	0.829	211	1	1.239	0.807	0.931	560.523	748.891	34.673
79	MD18_GAL_Sam38-ECS_2021.03.24_s0:0079-1087:1	5076.770	250.979	281.950	184	176	2512	0.879	188	1	1.202	0.832	0.942	869.272	996.300	71.525
80	MD18_GAL_Sam38-ECS_2021.03.24_s0:0080-1086:1	4684.689	299.136	388.240	217	194	6798	0.715	220	1	1.995	0.501	0.907	1166.187	1291.982	17.582
81	MD18_GAL_Sam38-ECS_2021.03.24_s0:0081-1088:1	1372.283	218.163	94.246	211	172	1275	0.757	207	1	1.428	0.700	0.902	634.470	924.503	24.443
82	MD18_GAL_Sam38-ECS_2021.03.24_s0:0082-1098:1	5401.251	258.305	332.506	200	185	3964	0.841	201	1	1.268	0.788	0.947	676.909	981.679	19.506
83	MD18_GAL_Sam38-ECS_2021.03.24_s0:0083-1099:1	7652.335	305.251	344.536	193	180	2921	0.701	198	1	1.819	0.550	0.911	634.054	822.010	63.982
84	MD18_GAL_Sam38-ECS_2021.03.24_s0:0084-1099:1	5063.250	241.406	279.232	181	172	4074	0.787	201	1	1.428	0.700	0.946	701.681	916.954	44.602
85	MD18_GAL_Sam38-ECS_2021.03.24_s0:0085-1099:1	4880.730	255.814	174.217	207	192	2055	0.845	212	1	1.432	0.698	0.943	599.699	883.968	15.947
86	MD18_GAL_Sam38-ECS_2021.03.24_s0:0086-1103:1	4691.449	421.529	718.248	185	180	7436	0.691	196	1	1.806	0.554	0.885	1144.558	1561.649	12.036
87	MD18_GAL_Sam38-ECS_2021.03.24_s0:0087-1102:1	2933.846	340.311	380.228	218	191	2836	0.705	220	1	2.272	0.440	0.888	491.438	622.616	35.253
88	MD18_GAL_Sam38-ECS_2021.03.24_s0:0088-1116:1	5029.450	219.055	200.786	182	164	3013	0.599	184	1	2.995	0.334	0.886	662.904	856.749	67.192
89	MD18_GAL_Sam38-ECS_2021.03.24_s0:0089-1105:1	3211.006	237.474	279.834	194	182	3564	0.728	194	1	1.630	0.614	0.932	689.047	963.769	25.680
90	MD18_GAL_Sam38-ECS_2021.03.24_s0:0090-1111:1	4461.609	235.717	232.065	197	149	2928	0.792	197	1	1.496	0.668	0.932	787.427	969.525	50.079
91	MD18_GAL_Sam38-ECS_2021.03.24_s0:0091-1108:1	3420.567	295.176	269.139	219	185	2849	0.786	227	1	1.036	0.965	0.933	1053.985	1261.387	15.838
92	MD18_GAL_Sam38-ECS_2021.03.24_s0:0092-1118:1	7888.936	264.632	186.584	221	196	2747	0.653	222	1	2.184	0.458	0.905	581.222	748.048	26.516
93	MD18_GAL_Sam38-ECS_2021.03.24_s0:0093-1116:1	2163.204	277.059	177.149	232	187	2015	0.759	236	1	1.696	0.590	0.895	770.103	1041.215	13.778
94	MD18_GAL_Sam38-ECS_2021.03.24_s0:0094-1117:1	3028.486	216.018	57.189	197	193	903	0.712	203	1	1.996	0.501	0.903	734.922	1055.343	18.366
95	MD18_GAL_Sam38-ECS_2021.03.24_s0:0095-1122:1	4252.049	226.410	247.951	176	162	2949	0.683	182	1	1.874	0.534	0.934	590.246	758.691	46.758
96	MD18_GAL_Sam38-ECS_2021.03.24_s0:0096-1118:1	3981.648	304.180	400.120	194	187	3895	0.725	203	1	1.501	0.666	0.917	1279.627	1655.462	13.613
97	MD18_GAL_Sam38-ECS_2021.03.24_s0:0097-1123:1	4779.330	217.013	123.918	184	169	1604	0.769	191	1	1.326	0.754	0.903	604.898	725.186	52.253
98	MD18_GAL_Sam38-ECS_2021.03.24_s0:0098-1128:1	2866.246	264.764	198.076	215	187	2756	0.423	216	1	4.119	0.243	0.729	746.708	1007.608	16.592
99	MD18_GAL_Sam38-ECS_2021.03.24_s0:0099-1131:1	8605.497	250.124	324.238	187	164	4108	0.795	193	1	1.310	0.763	0.928	940.880	1039.820	24.914
100	MD18_GAL_Sam38-ECS_2021.03.24_s0:0100-1127:1	2825.686	345.285	353.102	220	199	3044	0.743	228	1	1.985	0.504	0.930	534.676	791.900	14.589
101	MD18_GAL_Sam38-ECS_2021.03.24_s0:0101-1126:1	2494.445	220.932	138.619	192	183	2230	0.727	197	1	2.061	0.485	0.914	654.861	904.362	15.279
102	MD18_GAL_Sam38-ECS_2021.03.24_s0:0102-1129:1	2724.285	231.390	141.253	199	189	1822	0.644	201	1	2.094	0.478	0.876	949.928	1008.815	26.246
103	MD18_GAL_Sam38-ECS_2021.03.24_s0:0103-1136:1	3589.567	231.330	292.159	188	175	3617	0.698	188	1	2.213	0.452	0.912	678.369	986.740	22.994
104	MD18_GAL_Sam38-ECS_2021.03.24_s0:0104-1140:1	5928.532	232.058	244.088	187	169	4181	0.816	190	1	1.423	0.703	0.926	708.238	873.903	22.345
105	MD18_GAL_Sam38-ECS_2021.03.24_s0:0105-1136:1	4279.089	355.035	462.663	198	184	3583	0.800	212	1	1.349	0.741	0.913	505.000	698.105	32.370
106	MD18_GAL_Sam38-ECS_2021.03.24_s0:0106-1148:1	790.922	211.744	272.816	176	150	3009	0.145	177	1	7.358	0.136	0.410	433.284	686.532	1.786
107	MD18_GAL_Sam38-ECS_2021.03.24_s0:0107-1139:1	3332.687	297.095	286.381	197	191	3816	0.784	214	1	1.697	0.589	0.910	994.967	1147.968	16.156
108	MD18_GAL_Sam38-ECS_2021.03.24_s0:0108-1148:1	2670.205	257.170	270.216	206	173	3356	0.501	207	1	3.807	0.263	0.912	730.045	961.618	10.630
109	MD18_GAL_Sam38-ECS_2021.03.24_s0:0109-1156:1	1662.963	281.732	255.410	222	160	3488	0.149	229	1	3.360	0.298	0.327	460.487	864.351	2.593
110	MD18_GAL_Sam38-ECS_2021.03.24_s0:0110-1142:1	3454.367	279.626	334.072	191	182	3106	0.622	199	1	2.157	0.464	0.883	768.695	1047.837	31.663
