 	Label	Area	Mean	StdDev	Mode	Min	Max	Circ.	Median	Ch	AR	Round	Solidity	Mean_boundary	StdDev_boundary	Mean_distance
1	MD20_GAL_Sam26-ECS_2021.03.24_s0:0001-0683:1	3197.486	162.414	35.034	166	137	683	0.696	160	1	1.177	0.850	0.867	309.632	338.426	18.378
2	MD20_GAL_Sam26-ECS_2021.03.24_s0:0002-0689:1	4786.090	164.271	41.615	160	135	934	0.768	160	1	1.347	0.742	0.947	313.373	355.398	15.311
3	MD20_GAL_Sam26-ECS_2021.03.24_s0:0003-0701:1	3981.648	182.645	104.402	163	142	1605	0.769	165	1	1.230	0.813	0.898	358.406	366.754	16.971
4	MD20_GAL_Sam26-ECS_2021.03.24_s0:0004-0708:1	1277.643	184.069	109.518	139	129	982	0.183	147	1	6.934	0.144	0.552	175.954	105.547	2.349
5	MD20_GAL_Sam26-ECS_2021.03.24_s0:0005-0714:1	2643.165	179.788	70.544	164	145	1251	0.816	170	1	1.574	0.635	0.939	404.063	382.752	34.928
6	MD20_GAL_Sam26-ECS_2021.03.24_s0:0006-0723:1	4218.248	171.865	29.908	166	144	675	0.856	168	1	1.107	0.903	0.965	346.695	374.806	33.016
7	MD20_GAL_Sam26-ECS_2021.03.24_s0:0007-0733:1	4380.489	162.387	20.128	163	141	472	0.567	161	1	3.090	0.324	0.926	326.427	377.107	18.664
8	MD20_GAL_Sam26-ECS_2021.03.24_s0:0008-0742:1	6158.372	187.905	111.172	163	131	1256	0.710	164	1	1.732	0.577	0.931	580.846	547.078	18.829
9	MD20_GAL_Sam26-ECS_2021.03.24_s0:0009-0759:1	1419.603	197.405	127.214	160	134	1524	0.102	171	1	5.880	0.170	0.279	258.392	262.520	1.957
10	MD20_GAL_Sam26-ECS_2021.03.24_s0:0010-0750:1	4718.489	182.039	90.955	163	138	1504	0.718	168	1	1.422	0.703	0.927	549.092	568.531	44.172
11	MD20_GAL_Sam26-ECS_2021.03.24_s0:0011-0756:1	3325.927	163.439	47.554	155	141	755	0.483	157	1	3.807	0.263	0.878	258.933	282.785	17.354
12	MD20_GAL_Sam26-ECS_2021.03.24_s0:0012-0768:1	6219.212	160.557	48.885	160	130	1085	0.491	156	1	3.421	0.292	0.859	291.667	318.206	10.505
13	MD20_GAL_Sam26-ECS_2021.03.24_s0:0013-0757:1	4475.129	166.065	30.048	163	139	604	0.801	163	1	1.633	0.612	0.954	354.652	361.506	44.196
14	MD20_GAL_Sam26-ECS_2021.03.24_s0:0014-0769:1	3724.767	154.127	15.648	150	137	424	0.732	152	1	1.880	0.532	0.917	275.329	325.987	18.537
15	MD20_GAL_Sam26-ECS_2021.03.24_s0:0015-0786:1	4339.929	173.773	82.462	158	139	1113	0.515	156	1	3.813	0.262	0.934	355.869	343.680	47.569
16	MD20_GAL_Sam26-ECS_2021.03.24_s0:0016-0780:1	5218.730	170.913	65.092	163	139	856	0.679	161	1	1.309	0.764	0.888	351.671	382.378	17.021
17	MD20_GAL_Sam26-ECS_2021.03.24_s0:0017-0794:1	7550.935	162.521	50.418	150	126	917	0.532	155	1	2.374	0.421	0.845	410.651	342.016	22.601
18	MD20_GAL_Sam26-ECS_2021.03.24_s0:0018-0783:1	4279.089	168.210	34.592	160	139	517	0.693	162	1	1.890	0.529	0.938	442.230	370.679	33.224
19	MD20_GAL_Sam26-ECS_2021.03.24_s0:0019-0788:1	5928.532	167.101	74.042	155	131	1356	0.847	156	1	1.208	0.828	0.940	394.772	372.813	48.749
20	MD20_GAL_Sam26-ECS_2021.03.24_s0:0020-0795:1	3035.246	171.356	66.508	155	141	1017	0.635	161	1	2.416	0.414	0.928	386.932	381.333	56.009
21	MD20_GAL_Sam26-ECS_2021.03.24_s0:0021-0805:1	3778.848	182.141	128.181	155	136	1604	0.570	155	1	3.132	0.319	0.869	357.637	396.296	49.216
22	MD20_GAL_Sam26-ECS_2021.03.24_s0:0022-0804:1	3677.447	156.305	33.911	158	130	680	0.630	153	1	2.543	0.393	0.900	225.165	168.535	17.127
