 	Label	Area	Mean	StdDev	Mode	Min	Max	Circ.	Median	Ch	AR	Round	Solidity	Mean_boundary	StdDev_boundary	Mean_distance
23	MD28_GAL_Sam48-ECS_2021.03.24_s0:0023-0771:1	6719.453	184.240	80.396	175	126	1149	0.807	173	1	1.039	0.962	0.935	270.196	216.301	19.590
24	MD28_GAL_Sam48-ECS_2021.03.24_s0:0024-0761:1	1162.722	217.244	266.550	138	133	2068	0.770	143	1	1.938	0.516	0.945	345.181	428.250	5.267
25	MD28_GAL_Sam48-ECS_2021.03.24_s0:0025-0775:1	4623.849	197.994	97.626	174	158	1115	0.667	176	1	1.698	0.589	0.929	359.885	266.812	28.925
26	MD28_GAL_Sam48-ECS_2021.03.24_s0:0026-0766:1	1514.243	176.906	274.374	131	128	2930	0.340	134	1	5.970	0.168	0.761	204.077	272.715	3.188
27	MD28_GAL_Sam48-ECS_2021.03.24_s0:0027-0792:1	6266.533	192.714	36.037	180	171	764	0.453	186	1	3.988	0.251	0.837	263.675	207.246	24.407
28	MD28_GAL_Sam48-ECS_2021.03.24_s0:0028-0769:1	804.442	158.471	82.674	142	139	957	0.713	144	1	1.867	0.536	0.888	217.612	199.786	5.126
29	MD28_GAL_Sam48-ECS_2021.03.24_s0:0029-0781:1	9200.378	188.392	77.131	172	145	1319	0.613	175	1	2.333	0.429	0.899	367.831	493.069	23.118
30	MD28_GAL_Sam48-ECS_2021.03.24_s0:0030-0781:1	6131.332	244.983	227.174	187	171	2405	0.500	194	1	3.674	0.272	0.931	689.009	780.896	37.648
31	MD28_GAL_Sam48-ECS_2021.03.24_s0:0031-0778:1	1000.482	141.770	24.075	131	126	316	0.403	135	1	1.890	0.529	0.717	309.764	353.982	4.209
32	MD28_GAL_Sam48-ECS_2021.03.24_s0:0032-0796:1	7591.495	208.826	113.899	181	166	1299	0.692	185	1	1.591	0.628	0.911	392.229	349.189	23.762
33	MD28_GAL_Sam48-ECS_2021.03.24_s0:0033-0803:1	10714.621	221.250	208.314	173	127	2579	0.774	178	1	1.372	0.729	0.933	308.981	363.554	24.928
34	MD28_GAL_Sam48-ECS_2021.03.24_s0:0034-0794:1	9639.779	214.309	185.835	186	169	3980	0.626	192	1	2.111	0.474	0.888	616.239	815.584	30.556
35	MD28_GAL_Sam48-ECS_2021.03.24_s0:0035-0809:1	5617.571	141.955	100.542	129	122	1530	0.122	129	1	3.034	0.330	0.345	198.226	226.309	4.641
36	MD28_GAL_Sam48-ECS_2021.03.24_s0:0036-0823:1	11999.024	190.147	106.445	168	150	1713	0.425	171	1	4.721	0.212	0.798	432.928	417.593	38.311
37	MD28_GAL_Sam48-ECS_2021.03.24_s0:0037-0793:1	6665.373	148.645	64.656	131	127	1213	0.182	136	1	9.465	0.106	0.680	239.047	314.501	5.197
38	MD28_GAL_Sam48-ECS_2021.03.24_s0:0038-0814:1	5184.930	221.387	216.054	180	131	3345	0.163	184	1	3.049	0.328	0.471	407.252	609.058	3.794
39	MD28_GAL_Sam48-ECS_2021.03.24_s0:0039-0788:1	682.761	275.485	407.521	130	123	2685	0.695	137	1	1.501	0.666	0.860	323.669	363.491	4.347
40	MD28_GAL_Sam48-ECS_2021.03.24_s0:0040-0812:1	10140.020	198.489	136.722	167	147	1908	0.738	170	1	1.664	0.601	0.938	329.418	346.202	28.858
41	MD28_GAL_Sam48-ECS_2021.03.24_s0:0041-0814:1	13999.988	189.965	152.843	166	126	1997	0.728	164	1	1.262	0.792	0.896	356.275	372.093	30.573
42	MD28_GAL_Sam48-ECS_2021.03.24_s0:0042-0814:1	8659.577	190.133	57.715	176	158	1494	0.637	182	1	1.818	0.550	0.939	465.565	472.868	21.715
43	MD28_GAL_Sam48-ECS_2021.03.24_s0:0043-0823:1	11769.184	215.766	142.143	175	147	1670	0.598	182	1	2.512	0.398	0.898	331.645	319.678	17.762
44	MD28_GAL_Sam48-ECS_2021.03.24_s0:0044-0807:1	10099.460	190.558	91.885	172	127	1446	0.638	174	1	2.237	0.447	0.923	310.560	237.597	41.417
45	MD28_GAL_Sam48-ECS_2021.03.24_s0:0045-0807:1	10450.981	196.243	134.273	180	145	2361	0.429	179	1	3.761	0.266	0.856	480.196	609.920	44.805
46	MD28_GAL_Sam48-ECS_2021.03.24_s0:0046-0816:1	4056.008	204.520	113.040	174	164	1805	0.534	187	1	3.354	0.298	0.906	498.408	488.292	27.760
47	MD28_GAL_Sam48-ECS_2021.03.24_s0:0047-0812:1	6415.253	219.831	138.668	194	181	2781	0.454	197	1	3.832	0.261	0.828	793.758	861.939	47.839
48	MD28_GAL_Sam48-ECS_2021.03.24_s0:0048-0822:1	6084.012	189.061	44.296	177	160	842	0.620	181	1	2.616	0.382	0.916	453.751	444.798	39.468
49	MD28_GAL_Sam48-ECS_2021.03.24_s0:0049-0815:1	5942.052	203.272	128.107	188	140	2166	0.440	188	1	3.021	0.331	0.781	491.229	758.906	19.709
50	MD28_GAL_Sam48-ECS_2021.03.24_s0:0050-0815:1	11823.264	209.819	180.442	172	148	2659	0.549	174	1	3.110	0.322	0.918	285.660	325.676	20.771
51	MD28_GAL_Sam48-ECS_2021.03.24_s0:0051-0824:1	8314.817	205.876	114.710	181	162	1902	0.709	187	1	1.624	0.616	0.931	437.278	460.794	34.337
52	MD28_GAL_Sam48-ECS_2021.03.24_s0:0052-0825:1	5482.371	192.349	55.045	179	164	860	0.503	181	1	3.499	0.286	0.853	470.226	404.573	48.793
53	MD28_GAL_Sam48-ECS_2021.03.24_s0:0053-0827:1	5651.371	179.275	68.370	168	128	1293	0.507	170	1	3.770	0.265	0.856	293.340	249.516	21.656
54	MD28_GAL_Sam48-ECS_2021.03.24_s0:0054-0838:1	9362.619	182.508	91.021	172	147	2244	0.508	173	1	3.437	0.291	0.855	377.537	421.813	33.314
55	MD28_GAL_Sam48-ECS_2021.03.24_s0:0055-0833:1	4231.768	200.942	82.758	188	169	1466	0.519	189	1	2.754	0.363	0.905	407.797	489.007	40.034
56	MD28_GAL_Sam48-ECS_2021.03.24_s0:0056-0836:1	6482.853	206.539	169.560	168	155	1868	0.788	171	1	1.660	0.603	0.929	389.768	362.973	31.234
57	MD28_GAL_Sam48-ECS_2021.03.24_s0:0057-0833:1	4197.968	195.219	46.223	183	173	903	0.714	188	1	1.682	0.595	0.925	398.827	331.546	59.037
58	MD28_GAL_Sam48-ECS_2021.03.24_s0:0058-0834:1	3339.447	249.239	245.133	203	145	2497	0.509	197	1	3.686	0.271	0.868	423.884	591.273	19.664
59	MD28_GAL_Sam48-ECS_2021.03.24_s0:0059-0846:1	8314.817	158.526	28.184	155	140	879	0.838	155	1	1.148	0.871	0.948	284.633	293.178	30.033
60	MD28_GAL_Sam48-ECS_2021.03.24_s0:0060-0855:1	11187.822	205.929	100.391	178	150	1208	0.613	182	1	1.995	0.501	0.836	350.601	299.533	77.998
61	MD28_GAL_Sam48-ECS_2021.03.24_s0:0061-0847:1	5374.211	199.989	84.418	180	167	1067	0.708	185	1	1.881	0.532	0.894	331.414	248.066	74.927
62	MD28_GAL_Sam48-ECS_2021.03.24_s0:0062-0843:1	1392.563	171.403	35.644	164	149	620	0.334	168	1	4.017	0.249	0.728	236.203	176.733	3.490
63	MD28_GAL_Sam48-ECS_2021.03.24_s0:0063-0837:1	3738.287	225.976	259.776	171	163	2632	0.655	176	1	2.157	0.464	0.907	405.878	484.965	25.101
64	MD28_GAL_Sam48-ECS_2021.03.24_s0:0064-0841:1	7943.016	253.644	310.811	178	147	3128	0.381	184	1	4.267	0.234	0.820	448.282	577.228	20.323
65	MD28_GAL_Sam48-ECS_2021.03.24_s0:0065-0847:1	1176.242	240.017	274.310	134	129	2083	0.271	144	1	3.769	0.265	0.550	321.708	384.028	3.529
66	MD28_GAL_Sam48-ECS_2021.03.24_s0:0066-0853:1	5556.731	194.529	74.183	177	138	955	0.621	181	1	2.528	0.396	0.884	321.868	226.497	54.760
67	MD28_GAL_Sam48-ECS_2021.03.24_s0:0067-0848:1	5083.530	202.328	156.043	168	159	1794	0.886	171	1	1.130	0.885	0.961	458.674	555.977	61.467
68	MD28_GAL_Sam48-ECS_2021.03.24_s0:0068-0859:1	4955.090	200.285	103.857	181	143	1190	0.543	182	1	3.186	0.314	0.872	247.636	175.090	23.169
69	MD28_GAL_Sam48-ECS_2021.03.24_s0:0069-0852:1	5326.891	206.826	164.106	172	155	2011	0.668	179	1	2.038	0.491	0.925	550.950	637.391	12.975
70	MD28_GAL_Sam48-ECS_2021.03.24_s0:0070-0863:1	7740.215	204.822	141.869	161	138	1726	0.708	172	1	1.391	0.719	0.864	427.508	457.463	47.737
71	MD28_GAL_Sam48-ECS_2021.03.24_s0:0071-0859:1	5637.851	202.193	124.270	174	161	1547	0.863	178	1	1.110	0.901	0.929	481.434	446.745	43.119
72	MD28_GAL_Sam48-ECS_2021.03.24_s0:0072-0861:1	4995.650	242.736	221.106	169	154	1948	0.812	173	1	1.505	0.664	0.938	347.842	339.415	62.654
73	MD28_GAL_Sam48-ECS_2021.03.24_s0:0073-0854:1	2676.965	184.255	53.717	172	159	884	0.651	174	1	2.233	0.448	0.912	444.996	532.794	9.768
74	MD28_GAL_Sam48-ECS_2021.03.24_s0:0074-0873:1	9247.698	188.333	158.386	159	149	2704	0.633	162	1	1.768	0.566	0.842	396.057	455.261	19.548
75	MD28_GAL_Sam48-ECS_2021.03.24_s0:0075-0868:1	4982.130	200.406	102.697	177	168	1386	0.562	182	1	2.517	0.397	0.848	405.480	411.172	30.612
76	MD28_GAL_Sam48-ECS_2021.03.24_s0:0076-0852:1	1128.922	206.102	148.280	144	136	1277	0.251	183	1	5.260	0.190	0.620	309.402	498.766	2.760
77	MD28_GAL_Sam48-ECS_2021.03.24_s0:0077-0868:1	5076.770	235.055	209.887	173	164	1875	0.736	177	1	1.670	0.599	0.913	355.357	384.865	81.940
78	MD28_GAL_Sam48-ECS_2021.03.24_s0:0078-0874:1	5948.812	204.482	163.998	157	140	2107	0.752	165	1	1.504	0.665	0.917	404.336	357.993	61.116
79	MD28_GAL_Sam48-ECS_2021.03.24_s0:0079-0871:1	6002.892	184.172	66.569	173	157	1253	0.788	173	1	1.369	0.731	0.929	341.507	332.926	50.255
80	MD28_GAL_Sam48-ECS_2021.03.24_s0:0080-0871:1	4434.569	191.938	124.329	166	159	1773	0.737	170	1	1.669	0.599	0.919	404.484	484.702	38.378
81	MD28_GAL_Sam48-ECS_2021.03.24_s0:0081-0864:1	845.002	170.288	9.049	174	140	205	0.765	171	1	1.983	0.504	0.958	259.903	206.139	43.784
82	MD28_GAL_Sam48-ECS_2021.03.24_s0:0082-0861:1	790.922	460.470	606.021	175	145	2579	0.234	183	1	6.670	0.150	0.796	524.724	706.430	2.308
83	MD28_GAL_Sam48-ECS_2021.03.24_s0:0083-0886:1	6496.373	195.640	136.197	169	129	1628	0.632	172	1	1.203	0.831	0.807	334.809	284.453	81.111
84	MD28_GAL_Sam48-ECS_2021.03.24_s0:0084-0878:1	3589.567	189.561	72.634	182	151	1176	0.712	181	1	1.941	0.515	0.863	275.781	201.189	12.119
85	MD28_GAL_Sam48-ECS_2021.03.24_s0:0085-0880:1	7219.694	181.889	113.869	160	145	1950	0.720	163	1	1.479	0.676	0.898	364.591	476.128	68.259
86	MD28_GAL_Sam48-ECS_2021.03.24_s0:0086-0880:1	5604.051	198.384	108.908	168	159	1469	0.774	175	1	1.111	0.900	0.901	487.771	440.509	50.955
87	MD28_GAL_Sam48-ECS_2021.03.24_s0:0087-0867:1	723.321	176.729	10.371	171	166	235	0.333	175	1	5.850	0.171	0.863	336.166	422.515	2.393
88	MD28_GAL_Sam48-ECS_2021.03.24_s0:0088-0885:1	5360.691	187.932	75.191	172	161	1415	0.812	176	1	1.338	0.747	0.931	304.137	249.377	28.011
89	MD28_GAL_Sam48-ECS_2021.03.24_s0:0089-0885:1	5482.371	180.252	82.167	162	155	1267	0.808	166	1	1.069	0.935	0.932	343.188	358.812	62.166
90	MD28_GAL_Sam48-ECS_2021.03.24_s0:0090-0890:1	4306.129	175.086	29.254	170	155	666	0.606	170	1	2.980	0.336	0.878	389.257	393.222	18.443
91	MD28_GAL_Sam48-ECS_2021.03.24_s0:0091-0887:1	3927.568	165.881	17.755	161	126	372	0.715	165	1	1.448	0.691	0.853	316.844	346.289	44.552
92	MD28_GAL_Sam48-ECS_2021.03.24_s0:0092-0890:1	4211.488	175.933	55.865	163	156	971	0.808	166	1	1.272	0.786	0.930	424.208	583.188	12.496
93	MD28_GAL_Sam48-ECS_2021.03.24_s0:0093-0900:1	4583.289	214.373	72.952	210	166	912	0.572	202	1	3.078	0.325	0.887	294.067	206.704	33.572
94	MD28_GAL_Sam48-ECS_2021.03.24_s0:0094-0894:1	4461.609	192.483	64.755	181	161	936	0.716	181	1	1.608	0.622	0.910	353.625	287.218	54.086
95	MD28_GAL_Sam48-ECS_2021.03.24_s0:0095-0923:1	7408.975	202.141	163.308	169	123	1593	0.107	166	1	1.311	0.763	0.258	278.288	303.311	4.193
96	MD28_GAL_Sam48-ECS_2021.03.24_s0:0096-0900:1	8010.616	166.528	95.307	152	134	1726	0.765	154	1	1.091	0.916	0.919	282.111	273.578	94.300
97	MD28_GAL_Sam48-ECS_2021.03.24_s0:0097-0915:1	5347.171	219.138	113.143	177	155	1276	0.274	199	1	1.753	0.570	0.539	254.324	182.290	9.914
98	MD28_GAL_Sam48-ECS_2021.03.24_s0:0098-0903:1	6354.413	177.804	82.180	160	148	1260	0.747	166	1	1.594	0.627	0.920	360.914	361.210	62.079
99	MD28_GAL_Sam48-ECS_2021.03.24_s0:0099-0915:1	6753.254	188.117	87.957	171	142	1155	0.609	172	1	2.498	0.400	0.907	378.121	330.770	47.588
100	MD28_GAL_Sam48-ECS_2021.03.24_s0:0100-0910:1	5495.891	194.369	116.475	174	149	1244	0.602	172	1	1.454	0.688	0.798	336.191	312.219	68.220
101	MD28_GAL_Sam48-ECS_2021.03.24_s0:0101-0910:1	7976.816	171.837	80.858	160	148	1607	0.700	162	1	1.500	0.667	0.886	397.801	510.702	63.675
102	MD28_GAL_Sam48-ECS_2021.03.24_s0:0102-0902:1	4596.809	197.969	125.948	168	137	1442	0.789	170	1	1.659	0.603	0.935	351.000	330.865	21.591
103	MD28_GAL_Sam48-ECS_2021.03.24_s0:0103-0912:1	4448.089	190.401	159.423	166	143	2261	0.717	169	1	1.783	0.561	0.905	311.936	311.339	96.634
104	MD28_GAL_Sam48-ECS_2021.03.24_s0:0104-0914:1	8253.977	173.512	86.353	155	139	1438	0.633	158	1	1.960	0.510	0.885	447.245	355.266	80.102
105	MD28_GAL_Sam48-ECS_2021.03.24_s0:0105-0909:1	3204.246	202.774	135.205	178	167	1755	0.736	180	1	2.165	0.462	0.934	313.498	325.732	41.732
106	MD28_GAL_Sam48-ECS_2021.03.24_s0:0106-0922:1	3724.767	178.995	47.877	171	145	691	0.568	171	1	2.512	0.398	0.877	307.922	237.191	25.029
107	MD28_GAL_Sam48-ECS_2021.03.24_s0:0107-0920:1	4441.329	181.239	55.743	172	156	1484	0.638	175	1	2.305	0.434	0.884	411.377	518.061	35.750
108	MD28_GAL_Sam48-ECS_2021.03.24_s0:0108-0917:1	2305.165	191.279	43.714	179	153	595	0.716	183	1	1.556	0.643	0.902	380.195	415.374	13.364
109	MD28_GAL_Sam48-ECS_2021.03.24_s0:0109-0925:1	5191.690	166.936	103.660	147	138	1566	0.754	150	1	1.602	0.624	0.929	363.635	351.221	93.404
110	MD28_GAL_Sam48-ECS_2021.03.24_s0:0110-0924:1	7043.934	189.862	111.217	160	141	1243	0.605	165	1	2.661	0.376	0.927	382.265	378.041	33.310
111	MD28_GAL_Sam48-ECS_2021.03.24_s0:0111-0931:1	5293.091	187.808	81.636	179	125	1027	0.795	176	1	1.407	0.711	0.941	290.743	217.295	43.287
112	MD28_GAL_Sam48-ECS_2021.03.24_s0:0112-0937:1	1791.404	239.989	155.698	183	159	1444	0.185	189	1	3.915	0.255	0.364	565.628	661.669	3.415
113	MD28_GAL_Sam48-ECS_2021.03.24_s0:0113-0928:1	4326.409	178.406	62.755	161	148	1148	0.842	169	1	1.254	0.798	0.958	453.470	432.641	78.816
114	MD28_GAL_Sam48-ECS_2021.03.24_s0:0114-0937:1	3630.127	204.158	117.544	171	128	1123	0.413	175	1	3.231	0.309	0.698	334.371	353.899	5.769
115	MD28_GAL_Sam48-ECS_2021.03.24_s0:0115-0933:1	3150.166	199.841	124.268	179	153	1611	0.815	181	1	1.666	0.600	0.944	357.097	326.128	46.097
116	MD28_GAL_Sam48-ECS_2021.03.24_s0:0116-0934:1	6394.973	178.263	112.243	159	145	1923	0.736	162	1	1.947	0.514	0.942	364.079	406.511	64.160
117	MD28_GAL_Sam48-ECS_2021.03.24_s0:0117-0939:1	4630.609	175.607	52.616	168	131	985	0.828	167	1	1.233	0.811	0.933	310.040	262.511	16.187
118	MD28_GAL_Sam48-ECS_2021.03.24_s0:0118-0947:1	6232.732	181.895	46.768	163	143	783	0.648	176	1	1.899	0.527	0.874	301.587	306.855	25.896
119	MD28_GAL_Sam48-ECS_2021.03.24_s0:0119-0937:1	4306.129	222.477	268.480	172	148	3352	0.621	180	1	2.531	0.395	0.925	442.274	487.235	19.956
120	MD28_GAL_Sam48-ECS_2021.03.24_s0:0120-0948:1	5881.212	167.578	71.455	158	144	1061	0.778	157	1	1.157	0.865	0.935	326.205	306.312	82.200
121	MD28_GAL_Sam48-ECS_2021.03.24_s0:0121-0944:1	6935.774	181.635	80.354	160	152	1208	0.760	167	1	1.651	0.606	0.934	411.388	380.493	58.920
122	MD28_GAL_Sam48-ECS_2021.03.24_s0:0122-0951:1	5915.012	182.499	93.029	157	151	1237	0.790	165	1	1.082	0.924	0.920	399.155	346.086	61.751
123	MD28_GAL_Sam48-ECS_2021.03.24_s0:0123-0952:1	9511.339	189.239	147.540	164	130	2266	0.656	165	1	2.317	0.432	0.940	335.658	320.397	31.120
124	MD28_GAL_Sam48-ECS_2021.03.24_s0:0124-0950:1	4366.969	178.765	34.441	167	148	673	0.583	174	1	2.910	0.344	0.864	459.645	540.820	51.585
125	MD28_GAL_Sam48-ECS_2021.03.24_s0:0125-0958:1	5570.251	176.244	88.701	160	147	1167	0.781	160	1	1.204	0.830	0.932	325.120	255.085	73.053
126	MD28_GAL_Sam48-ECS_2021.03.24_s0:0126-0957:1	4704.969	182.767	75.054	179	131	1474	0.845	177	1	1.066	0.938	0.930	348.194	352.474	16.353
127	MD28_GAL_Sam48-ECS_2021.03.24_s0:0127-0954:1	3312.407	309.786	293.051	183	158	1857	0.777	198	1	1.367	0.731	0.934	469.870	446.442	16.133
128	MD28_GAL_Sam48-ECS_2021.03.24_s0:0128-0960:1	4934.810	172.158	32.543	163	128	622	0.775	170	1	1.492	0.670	0.932	339.899	308.208	20.999
129	MD28_GAL_Sam48-ECS_2021.03.24_s0:0129-0961:1	4826.650	222.682	221.551	158	134	2213	0.737	167	1	1.115	0.897	0.893	408.428	422.872	51.457
130	MD28_GAL_Sam48-ECS_2021.03.24_s0:0130-0965:1	5468.851	167.218	40.629	163	129	818	0.662	163	1	1.754	0.570	0.899	394.652	495.327	37.519
131	MD28_GAL_Sam48-ECS_2021.03.24_s0:0131-0964:1	3271.847	189.868	91.977	178	136	1427	0.795	178	1	1.212	0.825	0.939	347.981	338.137	15.079
132	MD28_GAL_Sam48-ECS_2021.03.24_s0:0132-0971:1	5610.811	194.277	105.293	180	136	1852	0.735	181	1	1.628	0.614	0.907	513.271	586.321	31.922
133	MD28_GAL_Sam48-ECS_2021.03.24_s0:0133-0972:1	6807.334	197.453	186.481	168	127	2279	0.721	169	1	1.904	0.525	0.920	333.871	320.615	24.439
134	MD28_GAL_Sam48-ECS_2021.03.24_s0:0134-0965:1	959.922	227.331	183.159	186	144	1386	0.348	182	1	3.688	0.271	0.717	285.683	313.975	3.042
135	MD28_GAL_Sam48-ECS_2021.03.24_s0:0135-0968:1	1737.323	247.720	154.612	154	128	1118	0.119	195	1	9.621	0.104	0.470	289.370	277.228	2.428
136	MD28_GAL_Sam48-ECS_2021.03.24_s0:0136-0973:1	4306.129	182.615	30.408	176	132	719	0.788	179	1	1.531	0.653	0.927	390.290	405.115	53.441
137	MD28_GAL_Sam48-ECS_2021.03.24_s0:0137-0976:1	3738.287	210.137	125.778	198	142	1885	0.725	192	1	1.739	0.575	0.876	356.725	448.155	12.617
138	MD28_GAL_Sam48-ECS_2021.03.24_s0:0138-0973:1	4096.568	190.708	98.293	173	146	1194	0.610	175	1	2.283	0.438	0.911	305.439	259.698	32.343
139	MD28_GAL_Sam48-ECS_2021.03.24_s0:0139-0986:1	6280.053	211.713	181.469	182	132	2293	0.768	181	1	1.109	0.902	0.901	526.569	634.872	29.462
140	MD28_GAL_Sam48-ECS_2021.03.24_s0:0140-1002:1	6307.093	214.061	179.272	171	130	2052	0.119	175	1	6.069	0.165	0.344	274.501	284.446	4.028
141	MD28_GAL_Sam48-ECS_2021.03.24_s0:0141-0985:1	6996.614	177.559	37.914	166	134	751	0.494	171	1	3.212	0.311	0.865	330.106	295.751	27.615
142	MD28_GAL_Sam48-ECS_2021.03.24_s0:0142-0994:1	7577.975	174.494	61.211	163	132	1207	0.802	165	1	1.182	0.846	0.940	406.906	364.319	46.550
143	MD28_GAL_Sam48-ECS_2021.03.24_s0:0143-0992:1	4698.209	208.013	131.592	186	143	1964	0.578	188	1	2.855	0.350	0.861	385.283	439.980	31.960
144	MD28_GAL_Sam48-ECS_2021.03.24_s0:0144-0995:1	3102.846	233.577	161.919	198	164	1664	0.805	205	1	1.619	0.618	0.932	528.224	729.896	20.240
145	MD28_GAL_Sam48-ECS_2021.03.24_s0:0145-1013:1	3718.007	157.385	112.656	131	127	2057	0.153	134	1	5.086	0.197	0.376	231.487	327.873	3.216
146	MD28_GAL_Sam48-ECS_2021.03.24_s0:0146-1016:1	8564.937	217.340	195.868	183	131	2948	0.117	185	1	5.160	0.194	0.350	356.295	476.222	5.593
147	MD28_GAL_Sam48-ECS_2021.03.24_s0:0147-1014:1	6462.573	213.507	169.514	172	134	1858	0.822	178	1	1.277	0.783	0.942	438.120	453.584	18.237
148	MD28_GAL_Sam48-ECS_2021.03.24_s0:0148-1016:1	3785.608	192.370	56.354	181	147	1245	0.742	186	1	1.717	0.582	0.929	376.697	389.209	18.154
149	MD28_GAL_Sam48-ECS_2021.03.24_s0:0149-1019:1	3393.527	219.056	128.011	205	145	1998	0.786	205	1	1.342	0.745	0.923	507.489	677.373	13.819
150	MD28_GAL_Sam48-ECS_2021.03.24_s0:0150-1023:1	4434.569	199.909	139.733	175	133	2177	0.698	177	1	1.205	0.830	0.880	335.719	333.148	17.892
151	MD28_GAL_Sam48-ECS_2021.03.24_s0:0001-0480:2	11485.263	147.865	30.950	142	124	515	0.120	142	2	2.867	0.349	0.342	156.225	32.562	9.172
152	MD28_GAL_Sam48-ECS_2021.03.24_s0:0002-0429:2	3096.086	143.860	10.596	139	131	233	0.798	142	2	1.687	0.593	0.934	169.116	51.793	13.022
153	MD28_GAL_Sam48-ECS_2021.03.24_s0:0003-0449:2	7774.016	138.065	9.039	137	125	272	0.650	137	2	1.795	0.557	0.837	155.169	39.683	24.299
154	MD28_GAL_Sam48-ECS_2021.03.24_s0:0004-0462:2	3528.727	145.910	13.460	142	134	229	0.743	142	2	1.777	0.563	0.930	145.960	13.095	23.502
155	MD28_GAL_Sam48-ECS_2021.03.24_s0:0005-0485:2	5833.892	132.070	6.393	129	123	237	0.700	131	2	1.995	0.501	0.907	140.877	20.788	23.513
156	MD28_GAL_Sam48-ECS_2021.03.24_s0:0006-0496:2	6225.972	140.582	12.432	134	124	248	0.770	139	2	1.693	0.591	0.927	156.887	28.687	27.225
