 	Label	Area	Mean	StdDev	Mode	Min	Max	Circ.	Median	Ch	AR	Round	Solidity	Mean_boundary	StdDev_boundary	Mean_distance
1	MD31_GAL_Sam85-ECS_2021.03.24_s2:0001-0838:1	3805.888	455.085	524.731	254	158	3847	0.204	269	1	3.667	0.273	0.515	628.515	778.772	4.570
2	MD31_GAL_Sam85-ECS_2021.03.24_s2:0002-0837:1	5333.651	286.668	240.396	193	176	2253	0.753	232	1	1.950	0.513	0.949	797.789	829.445	17.047
3	MD31_GAL_Sam85-ECS_2021.03.24_s2:0003-0852:1	3413.807	188.689	137.628	155	150	1827	0.721	165	1	2.025	0.494	0.927	387.666	453.974	13.499
4	MD31_GAL_Sam85-ECS_2021.03.24_s2:0004-0855:1	5712.211	229.155	154.958	173	165	1861	0.777	204	1	1.709	0.585	0.960	601.051	637.000	23.194
5	MD31_GAL_Sam85-ECS_2021.03.24_s2:0005-0866:1	6435.533	303.374	305.769	214	171	2926	0.734	223	1	1.713	0.584	0.927	673.931	659.407	21.621
6	MD31_GAL_Sam85-ECS_2021.03.24_s2:0006-0876:1	2507.965	167.868	49.660	158	151	933	0.710	161	1	2.137	0.468	0.912	327.163	408.209	20.965
7	MD31_GAL_Sam85-ECS_2021.03.24_s2:0007-0884:1	4360.209	211.155	299.499	145	138	3379	0.682	147	1	2.107	0.475	0.882	350.701	488.643	14.724
8	MD31_GAL_Sam85-ECS_2021.03.24_s2:0008-0882:1	7638.815	206.472	120.475	190	133	2667	0.499	191	1	3.330	0.300	0.864	531.460	576.903	34.770
9	MD31_GAL_Sam85-ECS_2021.03.24_s2:0009-0888:1	3941.088	173.014	108.587	147	140	1570	0.656	155	1	2.438	0.410	0.871	336.031	383.275	22.096
10	MD31_GAL_Sam85-ECS_2021.03.24_s2:0010-0889:1	6516.653	225.257	169.176	186	174	2324	0.737	194	1	1.536	0.651	0.918	437.544	516.183	19.972
11	MD31_GAL_Sam85-ECS_2021.03.24_s2:0011-0897:1	4123.608	219.354	149.384	168	155	1240	0.776	173	1	1.436	0.696	0.921	571.376	528.296	15.216
12	MD31_GAL_Sam85-ECS_2021.03.24_s2:0012-0907:1	892.322	154.265	102.669	129	126	870	0.161	132	1	6.408	0.156	0.485	232.513	330.666	2.295
13	MD31_GAL_Sam85-ECS_2021.03.24_s2:0013-0911:1	1237.082	262.984	253.217	168	157	2181	0.114	187	1	2.590	0.386	0.227	286.036	256.376	1.809
14	MD31_GAL_Sam85-ECS_2021.03.24_s2:0014-0904:1	3177.206	163.374	68.193	150	142	1088	0.571	153	1	3.031	0.330	0.861	257.556	272.322	21.849
15	MD31_GAL_Sam85-ECS_2021.03.24_s2:0015-0898:1	3258.327	242.222	179.413	196	178	1700	0.407	196	1	4.910	0.204	0.878	533.768	573.997	41.981
16	MD31_GAL_Sam85-ECS_2021.03.24_s2:0016-0913:1	6692.413	212.236	194.139	171	129	2801	0.575	172	1	1.482	0.675	0.810	497.843	542.055	45.515
17	MD31_GAL_Sam85-ECS_2021.03.24_s2:0017-0905:1	1967.164	306.663	329.777	186	158	2069	0.838	186	1	1.366	0.732	0.933	592.127	629.578	17.199
