 	Label	Area	Mean	StdDev	Mode	Min	Max	Circ.	Median	Ch	AR	Round	Solidity	Mean_boundary	StdDev_boundary	Mean_distance
1	MD18_GAL_Sam38-ECS_2021.03.24_s2:0001-0547:1	2244.324	247.949	194.828	210	186	2844	0.744	210	1	2.032	0.492	0.927	590.432	916.147	19.988
2	MD18_GAL_Sam38-ECS_2021.03.24_s2:0002-0548:1	2683.725	267.186	371.889	200	186	4179	0.749	207	1	1.810	0.553	0.904	661.528	945.032	19.118
3	MD18_GAL_Sam38-ECS_2021.03.24_s2:0003-0554:1	3156.926	287.944	417.171	201	189	4922	0.608	206	1	2.562	0.390	0.864	880.803	1214.866	24.854
4	MD18_GAL_Sam38-ECS_2021.03.24_s2:0004-0555:1	2927.086	235.691	192.582	197	181	3415	0.647	203	1	2.413	0.414	0.893	846.662	1159.293	23.182
5	MD18_GAL_Sam38-ECS_2021.03.24_s2:0005-0551:1	1913.084	283.986	449.885	202	179	5423	0.723	202	1	1.829	0.547	0.937	775.031	1171.629	20.601
6	MD18_GAL_Sam38-ECS_2021.03.24_s2:0006-0551:1	3109.606	241.189	251.740	197	185	3063	0.833	201	1	1.094	0.914	0.977	1011.455	1627.724	17.252
7	MD18_GAL_Sam38-ECS_2021.03.24_s2:0007-0569:1	3677.447	252.456	348.379	205	189	5894	0.712	210	1	1.793	0.558	0.872	798.895	1265.814	20.397
8	MD18_GAL_Sam38-ECS_2021.03.24_s2:0008-0575:1	2805.406	246.812	293.148	198	186	4730	0.828	205	1	1.322	0.756	0.924	865.607	1237.616	35.617
9	MD18_GAL_Sam38-ECS_2021.03.24_s2:0009-0575:1	2737.805	227.978	47.705	213	199	597	0.775	216	1	1.360	0.735	0.938	922.255	1359.535	11.894
10	MD18_GAL_Sam38-ECS_2021.03.24_s2:0010-0578:1	3643.647	253.442	304.276	206	187	5085	0.771	210	1	1.286	0.778	0.929	843.863	1203.476	26.256
11	MD18_GAL_Sam38-ECS_2021.03.24_s2:0011-0579:1	3772.088	250.582	255.057	204	189	4254	0.851	204	1	1.108	0.902	0.944	1335.121	1445.098	46.070
12	MD18_GAL_Sam38-ECS_2021.03.24_s2:0012-0589:1	1270.883	252.787	220.281	185	174	1831	0.125	196	1	3.741	0.267	0.338	430.472	724.228	2.537
13	MD18_GAL_Sam38-ECS_2021.03.24_s2:0013-0581:1	3562.527	290.808	366.552	197	182	4562	0.865	205	1	1.356	0.737	0.935	1019.770	1094.467	10.666
14	MD18_GAL_Sam38-ECS_2021.03.24_s2:0014-0591:1	3521.967	250.232	300.049	198	187	5741	0.655	204	1	2.365	0.423	0.917	504.917	846.332	37.482
15	MD18_GAL_Sam38-ECS_2021.03.24_s2:0015-0589:1	1818.444	223.019	101.839	191	180	1108	0.761	199	1	1.975	0.506	0.952	861.038	988.142	11.219
16	MD18_GAL_Sam38-ECS_2021.03.24_s2:0016-0604:1	3102.846	259.405	263.221	206	192	3741	0.558	211	1	3.109	0.322	0.871	703.423	911.742	32.048
17	MD18_GAL_Sam38-ECS_2021.03.24_s2:0017-0597:1	2933.846	219.456	73.785	206	187	1486	0.671	209	1	2.156	0.464	0.902	865.634	1087.747	21.712
18	MD18_GAL_Sam38-ECS_2021.03.24_s2:0018-0604:1	3846.448	287.364	491.041	205	193	7014	0.740	210	1	1.508	0.663	0.920	711.132	1002.419	15.146
19	MD18_GAL_Sam38-ECS_2021.03.24_s2:0019-0608:1	2210.524	428.275	829.117	203	191	6346	0.144	218	1	2.543	0.393	0.311	412.821	721.638	3.284
20	MD18_GAL_Sam38-ECS_2021.03.24_s2:0020-0611:1	3738.287	254.190	198.069	210	186	2445	0.742	214	1	1.622	0.617	0.929	1065.429	1318.021	47.637
21	MD18_GAL_Sam38-ECS_2021.03.24_s2:0021-0610:1	2568.805	264.439	341.802	195	187	4285	0.803	202	1	1.462	0.684	0.916	865.120	1017.689	18.155
22	MD18_GAL_Sam38-ECS_2021.03.24_s2:0022-0617:1	2467.405	265.795	505.768	181	169	5636	0.824	183	1	1.659	0.603	0.962	559.404	801.531	11.855
23	MD18_GAL_Sam38-ECS_2021.03.24_s2:0023-0627:1	4806.370	257.675	205.884	208	179	3320	0.685	218	1	2.195	0.456	0.934	763.678	1004.775	42.399
