 	Label	Area	Mean	StdDev	Mode	Min	Max	Circ.	Median	Ch	AR	Round	Solidity	Mean_boundary	StdDev_boundary	Mean_distance
1	MD13_SEM_Sam54-ECS_2021.03.24_s1:0001-0664:1	10194.100	230.287	154.434	190	175	2278	0.513	199	1	2.657	0.376	0.821	294.817	269.168	31.260
2	MD13_SEM_Sam54-ECS_2021.03.24_s1:0002-0642:1	3562.527	206.537	56.379	184	175	916	0.798	197	1	1.586	0.631	0.944	351.064	306.983	23.907
3	MD13_SEM_Sam54-ECS_2021.03.24_s1:0003-0642:1	4116.848	221.146	48.680	217	193	1037	0.648	217	1	1.996	0.501	0.910	337.220	295.839	15.727
4	MD13_SEM_Sam54-ECS_2021.03.24_s1:0004-0662:1	5617.571	210.448	53.019	198	179	1091	0.825	203	1	1.280	0.781	0.953	412.360	346.447	23.786
5	MD13_SEM_Sam54-ECS_2021.03.24_s1:0005-0675:1	4542.729	205.872	18.359	197	188	423	0.566	203	1	2.435	0.411	0.894	357.104	311.741	46.935
6	MD13_SEM_Sam54-ECS_2021.03.24_s1:0006-0673:1	6259.773	181.512	27.283	172	159	530	0.747	176	1	1.725	0.580	0.911	263.526	212.017	19.789
7	MD13_SEM_Sam54-ECS_2021.03.24_s1:0007-0668:1	3535.487	242.446	105.125	214	180	1424	0.798	220	1	1.213	0.825	0.907	398.593	336.986	16.910
8	MD13_SEM_Sam54-ECS_2021.03.24_s1:0008-0688:1	10755.182	194.150	55.614	178	167	1154	0.671	187	1	1.762	0.568	0.879	311.711	252.318	36.211
9	MD13_SEM_Sam54-ECS_2021.03.24_s1:0009-0668:1	1223.562	197.033	7.761	201	183	233	0.829	196	1	1.543	0.648	0.955	233.942	127.689	16.376
10	MD13_SEM_Sam54-ECS_2021.03.24_s1:0010-0681:1	4583.289	209.735	38.497	198	187	825	0.702	203	1	2.119	0.472	0.940	408.148	349.490	57.875
11	MD13_SEM_Sam54-ECS_2021.03.24_s1:0011-0689:1	4157.408	202.374	48.779	197	176	1116	0.653	197	1	2.130	0.469	0.883	312.003	222.039	26.759
12	MD13_SEM_Sam54-ECS_2021.03.24_s1:0012-0688:1	4535.969	205.645	45.000	204	183	1248	0.670	202	1	2.113	0.473	0.927	368.030	314.999	47.206
13	MD13_SEM_Sam54-ECS_2021.03.24_s1:0013-0699:1	10586.181	204.339	75.099	191	151	1224	0.489	192	1	2.258	0.443	0.773	337.583	271.989	48.346
14	MD13_SEM_Sam54-ECS_2021.03.24_s1:0014-0690:1	3772.088	186.550	7.741	180	163	272	0.656	186	1	2.571	0.389	0.932	213.425	67.472	18.462
15	MD13_SEM_Sam54-ECS_2021.03.24_s1:0015-0698:1	5002.410	217.950	54.764	207	167	694	0.769	208	1	1.547	0.647	0.947	317.573	188.259	19.757
16	MD13_SEM_Sam54-ECS_2021.03.24_s1:0016-0703:1	4110.088	210.365	50.991	189	166	834	0.622	193	1	2.639	0.379	0.905	274.994	164.488	13.812
17	MD13_SEM_Sam54-ECS_2021.03.24_s1:0017-0703:1	4042.488	219.184	18.635	208	165	388	0.847	215	1	1.331	0.751	0.954	258.510	127.763	12.649
18	MD13_SEM_Sam54-ECS_2021.03.24_s1:0018-0719:1	2724.285	181.536	65.882	129	126	740	0.146	161	1	3.476	0.288	0.364	177.122	75.451	3.062
19	MD13_SEM_Sam54-ECS_2021.03.24_s1:0019-0710:1	10065.660	200.337	35.117	192	167	639	0.543	194	1	2.360	0.424	0.795	270.078	145.995	31.915
20	MD13_SEM_Sam54-ECS_2021.03.24_s1:0020-0728:1	8788.018	203.902	47.981	187	164	886	0.502	196	1	2.949	0.339	0.842	279.326	157.071	27.026
21	MD13_SEM_Sam54-ECS_2021.03.24_s1:0021-0711:1	3805.888	192.718	19.015	187	165	346	0.770	189	1	1.404	0.712	0.916	280.296	190.937	22.114
22	MD13_SEM_Sam54-ECS_2021.03.24_s1:0022-0709:1	3359.727	193.501	33.192	186	162	521	0.867	187	1	1.246	0.803	0.966	238.492	163.383	22.990
23	MD13_SEM_Sam54-ECS_2021.03.24_s1:0023-0716:1	4840.170	203.975	32.546	202	180	845	0.805	201	1	1.588	0.630	0.942	393.842	307.189	68.978
24	MD13_SEM_Sam54-ECS_2021.03.24_s1:0024-0713:1	3941.088	225.099	146.735	204	185	2156	0.856	204	1	1.140	0.877	0.960	335.446	243.369	78.046
25	MD13_SEM_Sam54-ECS_2021.03.24_s1:0025-0722:1	6158.372	191.892	22.599	190	173	593	0.751	189	1	1.760	0.568	0.924	335.372	270.560	50.419
26	MD13_SEM_Sam54-ECS_2021.03.24_s1:0026-0720:1	4576.529	204.533	87.089	189	144	921	0.754	189	1	1.659	0.603	0.912	258.421	194.321	19.758
27	MD13_SEM_Sam54-ECS_2021.03.24_s1:0027-0725:1	5793.332	206.595	51.903	192	182	1091	0.659	199	1	2.170	0.461	0.889	329.424	229.175	91.092
28	MD13_SEM_Sam54-ECS_2021.03.24_s1:0028-0721:1	6658.613	159.054	10.888	158	144	328	0.819	158	1	1.130	0.885	0.939	209.016	125.304	23.603
29	MD13_SEM_Sam54-ECS_2021.03.24_s1:0029-0730:1	6219.212	165.007	10.213	163	154	426	0.683	164	1	1.969	0.508	0.935	225.438	136.115	29.154
30	MD13_SEM_Sam54-ECS_2021.03.24_s1:0030-0733:1	4873.970	205.008	27.593	194	185	769	0.590	201	1	2.696	0.371	0.912	392.593	274.641	79.008
31	MD13_SEM_Sam54-ECS_2021.03.24_s1:0031-0732:1	10870.102	182.135	43.552	166	144	1037	0.608	175	1	2.363	0.423	0.858	251.174	177.301	31.345
32	MD13_SEM_Sam54-ECS_2021.03.24_s1:0032-0744:1	6618.053	182.956	54.833	166	156	972	0.514	171	1	3.356	0.298	0.894	285.344	200.683	87.295
33	MD13_SEM_Sam54-ECS_2021.03.24_s1:0033-0730:1	4860.450	187.371	14.317	183	172	417	0.754	184	1	1.036	0.966	0.937	253.954	139.964	18.268
34	MD13_SEM_Sam54-ECS_2021.03.24_s1:0034-0740:1	4988.890	161.356	36.402	155	147	733	0.621	157	1	2.355	0.425	0.885	193.080	118.033	36.550
35	MD13_SEM_Sam54-ECS_2021.03.24_s1:0035-0732:1	3684.207	198.215	39.116	191	181	1050	0.774	194	1	1.552	0.645	0.936	298.749	200.922	53.895
36	MD13_SEM_Sam54-ECS_2021.03.24_s1:0036-0727:1	3190.726	190.426	33.738	169	164	543	0.749	179	1	1.873	0.534	0.933	293.753	177.963	28.818
37	MD13_SEM_Sam54-ECS_2021.03.24_s1:0037-0740:1	4373.729	194.037	60.796	180	170	1052	0.676	184	1	2.501	0.400	0.938	276.467	173.249	76.011
38	MD13_SEM_Sam54-ECS_2021.03.24_s1:0038-0762:1	11181.062	213.978	92.928	197	182	1632	0.500	201	1	3.707	0.270	0.862	388.968	279.537	113.871
39	MD13_SEM_Sam54-ECS_2021.03.24_s1:0039-0741:1	8308.057	196.306	46.797	186	163	889	0.663	188	1	1.551	0.645	0.873	256.283	131.564	57.090
40	MD13_SEM_Sam54-ECS_2021.03.24_s1:0040-0749:1	6225.972	204.658	125.723	177	169	1666	0.741	180	1	1.455	0.687	0.895	400.049	346.979	48.400
41	MD13_SEM_Sam54-ECS_2021.03.24_s1:0041-0748:1	4576.529	179.356	11.754	178	162	347	0.594	178	1	2.729	0.366	0.854	256.348	148.151	49.352
42	MD13_SEM_Sam54-ECS_2021.03.24_s1:0042-0746:1	6340.893	193.297	44.718	183	173	749	0.822	186	1	1.316	0.760	0.935	317.113	245.683	108.087
