 	Label	Area	Mean	StdDev	Mode	Min	Max	Circ.	Median	Ch	AR	Round	Solidity	Mean_boundary	StdDev_boundary	Mean_distance
1	MD31_GAL_Sam85-ECS_2021.03.24_s0:0001-0594:1	25404.131	191.269	148.596	158	124	2719	0.139	159	1	2.518	0.397	0.436	237.445	203.857	8.365
2	MD31_GAL_Sam85-ECS_2021.03.24_s0:0002-0561:1	1365.523	189.911	48.736	173	166	619	0.762	177	1	1.910	0.524	0.922	233.106	161.552	10.480
3	MD31_GAL_Sam85-ECS_2021.03.24_s0:0003-0570:1	3305.647	219.571	270.855	160	125	2845	0.722	159	1	1.454	0.688	0.917	148.733	38.572	3.888
4	MD31_GAL_Sam85-ECS_2021.03.24_s0:0004-0584:1	4400.769	184.679	62.771	169	160	769	0.661	171	1	2.231	0.448	0.927	378.736	289.206	22.253
5	MD31_GAL_Sam85-ECS_2021.03.24_s0:0005-0583:1	5448.571	179.782	121.738	159	146	2002	0.601	159	1	2.695	0.371	0.914	292.779	223.982	24.098
6	MD31_GAL_Sam85-ECS_2021.03.24_s0:0006-0597:1	7726.695	169.119	62.981	152	142	940	0.510	154	1	3.117	0.321	0.875	291.415	227.342	14.794
7	MD31_GAL_Sam85-ECS_2021.03.24_s0:0007-0589:1	4103.328	201.244	95.624	178	158	1146	0.698	179	1	1.738	0.575	0.922	346.693	252.253	24.977
8	MD31_GAL_Sam85-ECS_2021.03.24_s0:0008-0584:1	2318.685	192.076	59.598	182	170	826	0.844	183	1	1.294	0.773	0.944	268.336	222.600	17.606
9	MD31_GAL_Sam85-ECS_2021.03.24_s0:0009-0598:1	3359.727	185.254	91.502	171	161	1368	0.786	172	1	1.475	0.678	0.938	240.030	174.428	23.151
10	MD31_GAL_Sam85-ECS_2021.03.24_s0:0010-0600:1	3062.286	187.768	55.112	174	164	745	0.673	176	1	1.809	0.553	0.913	255.358	164.021	11.762
11	MD31_GAL_Sam85-ECS_2021.03.24_s0:0011-0604:1	3805.888	179.808	71.521	160	156	803	0.771	166	1	1.546	0.647	0.941	269.381	235.351	26.107
12	MD31_GAL_Sam85-ECS_2021.03.24_s0:0012-0614:1	6246.252	156.350	50.812	147	127	927	0.665	149	1	2.272	0.440	0.920	211.583	136.645	19.092
