 	Label	Area	Mean	StdDev	Mode	Min	Max	Circ.	Median	Ch	AR	Round	Solidity	Mean_boundary	StdDev_boundary	Mean_distance
1	MD18_SEM_Sam21-ECS_2021.03.24_s1:0001-0675:1	8010.616	277.213	318.058	197	187	4596	0.728	205	1	1.779	0.562	0.905	501.885	586.235	18.083
2	MD18_SEM_Sam21-ECS_2021.03.24_s1:0002-0699:1	5536.451	295.479	318.381	225	194	4625	0.829	236	1	1.369	0.731	0.938	621.227	734.368	14.497
3	MD18_SEM_Sam21-ECS_2021.03.24_s1:0003-0717:1	8382.417	338.031	388.319	202	186	4391	0.778	215	1	1.329	0.752	0.918	701.401	784.382	24.337
4	MD18_SEM_Sam21-ECS_2021.03.24_s1:0004-0717:1	4799.610	351.573	393.595	221	207	2961	0.747	231	1	1.786	0.560	0.944	633.796	749.233	16.363
5	MD18_SEM_Sam21-ECS_2021.03.24_s1:0005-0786:1	5164.650	265.923	254.859	204	191	3614	0.141	209	1	7.967	0.126	0.537	457.084	717.533	4.448
6	MD18_SEM_Sam21-ECS_2021.03.24_s1:0006-0819:1	5739.251	312.263	313.667	233	199	3299	0.560	234	1	3.255	0.307	0.886	506.973	629.454	13.555
7	MD18_SEM_Sam21-ECS_2021.03.24_s1:0007-0805:1	1257.363	541.597	732.870	265	250	4421	0.167	277	1	2.210	0.452	0.378	783.910	1060.085	2.355
8	MD18_SEM_Sam21-ECS_2021.03.24_s1:0008-0814:1	6185.412	274.716	195.170	233	215	3886	0.724	248	1	1.411	0.709	0.915	592.272	738.326	18.303
9	MD18_SEM_Sam21-ECS_2021.03.24_s1:0009-0822:1	8308.057	345.855	393.429	230	210	4329	0.665	238	1	1.690	0.592	0.888	651.893	735.063	27.282
10	MD18_SEM_Sam21-ECS_2021.03.24_s1:0010-0814:1	4448.089	530.410	661.767	282	210	4567	0.698	285	1	1.427	0.701	0.895	922.596	1148.623	12.126
11	MD18_SEM_Sam21-ECS_2021.03.24_s1:0011-0818:1	2751.326	349.762	202.454	273	257	2999	0.690	286	1	2.549	0.392	0.929	883.077	977.329	15.582
12	MD18_SEM_Sam21-ECS_2021.03.24_s1:0012-0831:1	5293.091	356.662	364.514	256	241	5455	0.512	271	1	3.214	0.311	0.782	638.015	678.469	26.232
13	MD18_SEM_Sam21-ECS_2021.03.24_s1:0013-0843:1	7084.494	367.762	446.228	252	224	5277	0.630	270	1	2.537	0.394	0.880	906.107	1173.675	37.042
