 	Label	Area	Mean	StdDev	Mode	Min	Max	Circ.	Median	Ch	AR	Round	Solidity	Mean_boundary	StdDev_boundary	Mean_distance
1	MD17_GAL_Sam63-ECS_2021.03.24_s0:0001-0983:1	23180.086	252.119	328.271	184	133	4386	0.548	186	1	2.757	0.363	0.919	763.251	1157.699	30.410
2	MD17_GAL_Sam63-ECS_2021.03.24_s0:0002-0972:1	703.041	145.510	11.044	139	134	180	0.927	140	1	1.308	0.764	0.954	268.767	409.999	22.683
3	MD17_GAL_Sam63-ECS_2021.03.24_s0:0003-1025:1	21632.043	238.341	329.453	193	135	5059	0.660	188	1	2.281	0.438	0.937	595.820	919.014	53.886
4	MD17_GAL_Sam63-ECS_2021.03.24_s0:0004-1060:1	22098.484	249.806	336.966	147	136	4070	0.455	187	1	4.041	0.247	0.851	671.928	959.853	47.293
5	MD17_GAL_Sam63-ECS_2021.03.24_s0:0005-1087:1	20760.002	295.997	410.096	214	141	5311	0.446	214	1	3.343	0.299	0.837	880.787	1172.538	51.310
6	MD17_GAL_Sam63-ECS_2021.03.24_s0:0006-1051:1	1980.684	257.785	415.903	145	141	3596	0.803	147	1	1.441	0.694	0.958	777.584	1397.395	14.976
7	MD17_GAL_Sam63-ECS_2021.03.24_s0:0007-1109:1	17927.556	284.479	403.474	210	143	4224	0.567	203	1	3.045	0.328	0.926	817.536	1169.815	33.730
8	MD17_GAL_Sam63-ECS_2021.03.24_s0:0008-1078:1	777.402	157.817	97.722	145	140	1145	0.924	145	1	1.144	0.874	0.954	289.645	615.688	21.200
9	MD17_GAL_Sam63-ECS_2021.03.24_s0:0009-1083:1	1135.682	184.857	31.108	147	144	289	0.797	184	1	1.901	0.526	0.926	303.135	567.264	36.101
10	MD17_GAL_Sam63-ECS_2021.03.24_s0:0010-1137:1	16643.153	320.087	500.509	213	148	5959	0.353	208	1	3.699	0.270	0.693	870.781	1185.937	84.277
11	MD17_GAL_Sam63-ECS_2021.03.24_s0:0011-1130:1	16068.552	274.199	373.134	207	143	4417	0.684	203	1	2.110	0.474	0.927	630.767	953.463	42.928
12	MD17_GAL_Sam63-ECS_2021.03.24_s0:0012-1163:1	22659.565	278.629	461.735	193	142	9266	0.529	190	1	3.056	0.327	0.878	805.829	1151.497	26.658
13	MD17_GAL_Sam63-ECS_2021.03.24_s0:0013-1133:1	2257.845	269.922	459.682	150	144	4399	0.584	158	1	2.451	0.408	0.849	480.922	904.494	75.970
14	MD17_GAL_Sam63-ECS_2021.03.24_s0:0014-1156:1	10876.862	323.791	481.732	168	142	5021	0.558	194	1	2.232	0.448	0.834	930.351	996.557	24.880
15	MD17_GAL_Sam63-ECS_2021.03.24_s0:0015-1164:1	15047.790	243.889	359.708	182	141	4605	0.687	185	1	2.074	0.482	0.944	896.537	1143.907	35.319
16	MD17_GAL_Sam63-ECS_2021.03.24_s0:0016-1168:1	13580.867	282.975	485.597	186	140	5899	0.725	189	1	1.845	0.542	0.937	914.365	1243.602	34.524
17	MD17_GAL_Sam63-ECS_2021.03.24_s0:0017-1182:1	15074.830	327.769	475.606	199	146	6084	0.701	217	1	1.792	0.558	0.926	1154.263	1562.011	87.859
18	MD17_GAL_Sam63-ECS_2021.03.24_s0:0018-1191:1	21544.163	216.120	263.031	163	133	2898	0.709	164	1	1.821	0.549	0.928	593.673	696.657	33.471
19	MD17_GAL_Sam63-ECS_2021.03.24_s0:0019-1208:1	28006.736	279.192	435.954	180	139	6687	0.520	187	1	2.901	0.345	0.870	829.616	1197.769	39.942
20	MD17_GAL_Sam63-ECS_2021.03.24_s0:0020-1187:1	13878.308	263.271	412.139	188	152	5586	0.772	190	1	1.444	0.692	0.940	915.002	1343.093	62.430
